    #kx         ky         Energy       Sx      Sy      Sz
    #Grid-Size:    26   47
    #Band-Index:   40
    0.000000    0.000000   -1.710218  -0.004   0.084   0.018
    0.000000    0.031381   -1.718671   0.000  -0.236   0.000
    0.000000    0.062763   -1.792696  -0.246  -0.182  -0.150
    0.000000    0.094144   -1.893556  -0.306  -0.072  -0.202
    0.000000    0.125526   -2.000271  -0.324   0.052  -0.182
    0.000000    0.156907   -2.106805  -0.346   0.160  -0.102
    0.000000    0.188288   -2.196415  -0.154   0.090  -0.094
    0.000000    0.219670   -2.265505   0.046   0.058  -0.152
    0.000000    0.251051   -2.324291   0.154   0.114  -0.154
    0.000000    0.282433   -2.378457   0.226   0.176  -0.112
    0.000000    0.313814   -2.434364   0.270   0.218  -0.050
    0.000000    0.345195   -2.497478   0.292   0.240   0.010
    0.000000    0.376577   -2.571008   0.302   0.248   0.064
    0.000000    0.407958   -2.655729   0.302   0.250   0.108
    0.000000    0.439340   -2.708631   0.306  -0.224   0.122
    0.000000    0.470721   -2.728034   0.308  -0.172   0.098
    0.000000    0.502102   -2.750458   0.292  -0.118   0.052
    0.000000    0.533484   -2.765228   0.264  -0.096  -0.028
    0.000000    0.564865   -2.763222   0.222  -0.154  -0.084
    0.000000    0.596247   -2.762790   0.226  -0.204  -0.100
    0.000000    0.627628   -2.778530   0.252  -0.216  -0.128
    0.000000    0.659010   -2.810627   0.282  -0.194  -0.164
    0.000000    0.690391   -2.855070   0.308  -0.152  -0.202
    0.000000    0.721772   -2.908697   0.318  -0.106  -0.234
    0.000000    0.753154   -2.970001   0.318  -0.062  -0.260
    0.000000    0.784535   -2.956837  -0.328  -0.044   0.262
    0.000000    0.815917   -2.866904  -0.350  -0.030   0.242
    0.000000    0.847298   -2.784308  -0.368   0.000   0.220
    0.000000    0.878679   -2.787467  -0.364   0.036   0.220
    0.000000    0.910061   -2.720671  -0.368   0.080   0.190
    0.000000    0.941442   -2.663781  -0.360   0.132   0.156
    0.000000    0.972824   -2.617016  -0.336   0.186   0.118
    0.000000    1.004205   -2.581610  -0.294   0.228   0.086
    0.000000    1.035586   -2.560513  -0.252   0.246   0.064
    0.000000    1.066968   -2.555968  -0.226   0.228   0.054
    0.000000    1.098349   -2.560110  -0.256   0.158   0.040
    0.000000    1.129731   -2.553219  -0.302   0.114  -0.002
    0.000000    1.161112   -2.540757  -0.320   0.152  -0.026
    0.000000    1.192493   -2.533591  -0.312   0.216  -0.036
