    #kx         ky         Energy       Sx      Sy      Sz
    #Grid-Size:    27   47
    #Band-Index:   40
    0.000000    0.000000   -1.569757   0.000  -0.092   0.000
    0.000000    0.031381   -1.622191  -0.232   0.000   0.230
    0.000000    0.062763   -1.727720  -0.210   0.000   0.336
    0.000000    0.094144   -1.805647  -0.258   0.000   0.256
    0.000000    0.125526   -1.870968  -0.250   0.000   0.232
    0.000000    0.156907   -1.930703  -0.214   0.000   0.208
    0.000000    0.188288   -1.987106  -0.174   0.000   0.170
    0.000000    0.219670   -2.038174  -0.134   0.000   0.142
    0.000000    0.251051   -2.083979  -0.084   0.000   0.160
    0.000000    0.282433   -2.126252  -0.016   0.000   0.196
    0.000000    0.313814   -2.165350   0.068   0.000   0.220
    0.000000    0.345195   -2.201624   0.162   0.000   0.216
    0.000000    0.376577   -2.236183   0.252   0.000   0.184
    0.000000    0.407958   -2.270845   0.320   0.000   0.134
    0.000000    0.439340   -2.307701   0.366   0.000   0.076
    0.000000    0.470721   -2.348641   0.396   0.000   0.018
    0.000000    0.502102   -2.395072   0.410   0.000  -0.034
    0.000000    0.533484   -2.447812   0.418   0.000  -0.080
    0.000000    0.564865   -2.507114   0.416   0.000  -0.122
    0.000000    0.596247   -2.572745   0.410   0.000  -0.156
    0.000000    0.627628   -2.644097   0.400   0.000  -0.186
    0.000000    0.659010   -2.720290   0.388   0.000  -0.210
    0.000000    0.690391   -2.800255   0.376   0.000  -0.234
    0.000000    0.721772   -2.882810   0.362   0.000  -0.254
    0.000000   -0.721772   -2.882810  -0.362   0.000   0.254
    0.000000   -0.690391   -2.800255  -0.376   0.000   0.234
    0.000000   -0.659010   -2.720290  -0.388   0.000   0.210
    0.000000   -0.627628   -2.644097  -0.400   0.000   0.186
    0.000000   -0.596247   -2.572745  -0.410   0.000   0.156
    0.000000   -0.564865   -2.507114  -0.416   0.000   0.122
    0.000000   -0.533484   -2.447812  -0.418   0.000   0.080
    0.000000   -0.502102   -2.395072  -0.410   0.000   0.034
    0.000000   -0.470721   -2.348641  -0.396   0.000  -0.018
    0.000000   -0.439340   -2.307701  -0.366   0.000  -0.076
    0.000000   -0.407958   -2.270845  -0.320   0.000  -0.134
    0.000000   -0.376577   -2.236183  -0.252   0.000  -0.184
    0.000000   -0.345195   -2.201624  -0.162   0.000  -0.216
    0.000000   -0.313814   -2.165350  -0.068   0.000  -0.220
    0.000000   -0.282433   -2.126252   0.016   0.000  -0.196
    0.000000   -0.251051   -2.083979   0.084   0.000  -0.160
    0.000000   -0.219670   -2.038174   0.134   0.000  -0.142
    0.000000   -0.188288   -1.987106   0.174   0.000  -0.170
