    #kx         ky         Energy       Sx      Sy      Sz
    #Grid-Size:    27   47
    #Band-Index:   40
    0.000000    0.000000   -1.422988   0.000  -0.010   0.000
    0.000000    0.031381   -1.474352  -0.128   0.000   0.294
    0.000000    0.062763   -1.558493  -0.222   0.000   0.272
    0.000000    0.094144   -1.639647  -0.264   0.000   0.284
    0.000000    0.125526   -1.716740  -0.256   0.000   0.298
    0.000000    0.156907   -1.793823  -0.220   0.000   0.302
    0.000000    0.188288   -1.873165  -0.178   0.000   0.282
    0.000000    0.219670   -1.953001  -0.150   0.000   0.232
    0.000000    0.251051   -2.025435  -0.120   0.000   0.170
    0.000000    0.282433   -2.085250  -0.064   0.000   0.168
    0.000000    0.313814   -2.136284   0.012   0.000   0.200
    0.000000    0.345195   -2.180906   0.104   0.000   0.216
    0.000000    0.376577   -2.220662   0.202   0.000   0.202
    0.000000    0.407958   -2.257710   0.288   0.000   0.158
    0.000000    0.439340   -2.294762   0.348   0.000   0.098
    0.000000    0.470721   -2.334459   0.386   0.000   0.038
    0.000000    0.502102   -2.378879   0.408   0.000  -0.018
    0.000000    0.533484   -2.429337   0.418   0.000  -0.068
    0.000000    0.564865   -2.486422   0.418   0.000  -0.112
    0.000000    0.596247   -2.550099   0.412   0.000  -0.148
    0.000000    0.627628   -2.619859   0.406   0.000  -0.178
    0.000000    0.659010   -2.694846   0.394   0.000  -0.208
    0.000000    0.690391   -2.773980   0.384   0.000  -0.230
    0.000000    0.721772   -2.856032   0.368   0.000  -0.250
    0.000000    0.753154   -2.856032  -0.368   0.000   0.250
    0.000000    0.784535   -2.773980  -0.384   0.000   0.230
    0.000000    0.815917   -2.694846  -0.394   0.000   0.208
    0.000000    0.847298   -2.619859  -0.406   0.000   0.178
    0.000000    0.878679   -2.550099  -0.412   0.000   0.148
    0.000000    0.910061   -2.486422  -0.418   0.000   0.112
    0.000000    0.941442   -2.429337  -0.418   0.000   0.068
    0.000000    0.972824   -2.378879  -0.408   0.000   0.018
    0.000000    1.004205   -2.334459  -0.386   0.000  -0.038
    0.000000    1.035586   -2.294762  -0.348   0.000  -0.098
    0.000000    1.066968   -2.257710  -0.288   0.000  -0.158
    0.000000    1.098349   -2.220662  -0.202   0.000  -0.202
    0.000000    1.129731   -2.180906  -0.104   0.000  -0.216
    0.000000    1.161112   -2.136284  -0.012   0.000  -0.200
    0.000000    1.192493   -2.085250   0.064   0.000  -0.168
    0.000000    1.223875   -2.025435   0.120   0.000  -0.170
    0.000000    1.255256   -1.953001   0.150   0.000  -0.232
    0.000000    1.286638   -1.873165   0.178   0.000  -0.282
    0.000000    1.318019   -1.793823   0.220   0.000  -0.302
    0.000000    1.349400   -1.716740   0.256   0.000  -0.298
    0.000000    1.380782   -1.639647   0.264   0.000  -0.284
    0.000000    1.412163   -1.558493   0.222   0.000  -0.272
    0.000000    1.443545   -1.474352   0.128   0.000  -0.294
    0.031465    0.000000   -1.470512   0.000   0.150   0.000
    0.031465    0.031381   -1.506204  -0.138   0.122  -0.194
    0.031465    0.062763   -1.578549  -0.230   0.108   0.044
    0.031465    0.094144   -1.653605  -0.274   0.088   0.168
    0.031465    0.125526   -1.726500  -0.272   0.056   0.236
    0.031465    0.156907   -1.799658  -0.238   0.008   0.268
    0.031465    0.188288   -1.874867  -0.192  -0.068   0.264
    0.031465    0.219670   -1.950575  -0.164  -0.172   0.218
    0.031465    0.251051   -2.020469  -0.136  -0.232   0.162
    0.031465    0.282433   -2.080360  -0.084  -0.198   0.160
    0.031465    0.313814   -2.132245  -0.008  -0.154   0.192
    0.031465    0.345195   -2.177840   0.086  -0.128   0.208
    0.031465    0.376577   -2.218594   0.188  -0.110   0.196
    0.031465    0.407958   -2.256645   0.276  -0.094   0.154
    0.031465    0.439340   -2.294674   0.338  -0.084   0.096
    0.031465    0.470721   -2.335292   0.378  -0.076   0.036
    0.031465    0.502102   -2.380546   0.402  -0.068  -0.018
    0.031465    0.533484   -2.431739   0.410  -0.064  -0.068
    0.031465    0.564865   -2.489442   0.412  -0.056  -0.110
    0.031465    0.596247   -2.553615   0.408  -0.052  -0.146
    0.031465    0.627628   -2.623748   0.402  -0.046  -0.178
    0.031465    0.659010   -2.698982   0.392  -0.040  -0.204
    0.031465    0.690391   -2.778229   0.380  -0.034  -0.230
    0.031465    0.721772   -2.860252   0.368  -0.026  -0.250
    0.031465    0.753154   -2.860252  -0.368  -0.026   0.250
    0.031465    0.784535   -2.778229  -0.380  -0.034   0.230
    0.031465    0.815917   -2.698982  -0.392  -0.040   0.204
    0.031465    0.847298   -2.623748  -0.402  -0.046   0.178
    0.031465    0.878679   -2.553615  -0.408  -0.052   0.146
    0.031465    0.910061   -2.489442  -0.412  -0.056   0.110
    0.031465    0.941442   -2.431739  -0.410  -0.064   0.068
    0.031465    0.972824   -2.380546  -0.402  -0.068   0.018
    0.031465    1.004205   -2.335292  -0.378  -0.076  -0.036
    0.031465    1.035586   -2.294674  -0.338  -0.084  -0.096
    0.031465    1.066968   -2.256645  -0.276  -0.094  -0.154
    0.031465    1.098349   -2.218594  -0.188  -0.110  -0.196
    0.031465    1.129731   -2.177840  -0.086  -0.128  -0.208
    0.031465    1.161112   -2.132245   0.008  -0.154  -0.192
    0.031465    1.192493   -2.080360   0.084  -0.198  -0.160
    0.031465    1.223875   -2.020469   0.136  -0.232  -0.162
    0.031465    1.255256   -1.950575   0.164  -0.172  -0.218
    0.031465    1.286638   -1.874867   0.192  -0.068  -0.264
    0.031465    1.318019   -1.799658   0.238   0.008  -0.268
    0.031465    1.349400   -1.726500   0.272   0.056  -0.236
    0.031465    1.380782   -1.653605   0.274   0.088  -0.168
    0.031465    1.412163   -1.578549   0.230   0.108  -0.044
    0.031465    1.443545   -1.506204   0.138   0.122   0.194
    0.062930    0.000000   -1.553027   0.000   0.246   0.000
    0.062930    0.031381   -1.572476  -0.114   0.214  -0.264
    0.062930    0.062763   -1.623715  -0.204   0.182  -0.210
    0.062930    0.094144   -1.687359  -0.260   0.162  -0.070
    0.062930    0.125526   -1.752694  -0.282   0.122   0.060
    0.062930    0.156907   -1.818034  -0.266   0.040   0.160
    0.062930    0.188288   -1.883631  -0.228  -0.106   0.208
    0.062930    0.219670   -1.948683  -0.192  -0.280   0.186
    0.062930    0.251051   -2.011069  -0.166  -0.354   0.142
    0.062930    0.282433   -2.069113  -0.124  -0.330   0.142
    0.062930    0.313814   -2.122046  -0.054  -0.282   0.170
    0.062930    0.345195   -2.169757   0.042  -0.240   0.190
    0.062930    0.376577   -2.213082   0.146  -0.210   0.182
    0.062930    0.407958   -2.253900   0.238  -0.184   0.144
    0.062930    0.439340   -2.294715   0.306  -0.162   0.092
    0.062930    0.470721   -2.337990   0.352  -0.148   0.036
    0.062930    0.502102   -2.385667   0.380  -0.134  -0.016
    0.062930    0.533484   -2.438976   0.394  -0.122  -0.066
    0.062930    0.564865   -2.498450   0.400  -0.112  -0.108
    0.062930    0.596247   -2.564031   0.398  -0.100  -0.144
    0.062930    0.627628   -2.635203   0.392  -0.090  -0.176
    0.062930    0.659010   -2.711106   0.384  -0.078  -0.202
    0.062930    0.690391   -2.790637   0.372  -0.068  -0.226
    0.062930    0.721772   -2.872523   0.360  -0.054  -0.248
    0.062930    0.753154   -2.872523  -0.360  -0.054   0.248
    0.062930    0.784535   -2.790637  -0.372  -0.068   0.226
    0.062930    0.815917   -2.711106  -0.384  -0.078   0.202
    0.062930    0.847298   -2.635203  -0.392  -0.090   0.176
    0.062930    0.878679   -2.564031  -0.398  -0.100   0.144
    0.062930    0.910061   -2.498450  -0.400  -0.112   0.108
    0.062930    0.941442   -2.438976  -0.394  -0.122   0.066
    0.062930    0.972824   -2.385667  -0.380  -0.134   0.016
    0.062930    1.004205   -2.337990  -0.352  -0.148  -0.036
    0.062930    1.035586   -2.294715  -0.306  -0.162  -0.092
    0.062930    1.066968   -2.253900  -0.238  -0.184  -0.144
    0.062930    1.098349   -2.213082  -0.146  -0.210  -0.182
    0.062930    1.129731   -2.169757  -0.042  -0.240  -0.190
    0.062930    1.161112   -2.122046   0.054  -0.282  -0.170
    0.062930    1.192493   -2.069113   0.124  -0.330  -0.142
    0.062930    1.223875   -2.011069   0.166  -0.354  -0.142
    0.062930    1.255256   -1.948683   0.192  -0.280  -0.186
    0.062930    1.286638   -1.883631   0.228  -0.106  -0.208
    0.062930    1.318019   -1.818034   0.266   0.040  -0.160
    0.062930    1.349400   -1.752694   0.282   0.122  -0.060
    0.062930    1.380782   -1.687359   0.260   0.162   0.070
    0.062930    1.412163   -1.623715   0.204   0.182   0.210
    0.062930    1.443545   -1.572476   0.114   0.214   0.264
    0.094395    0.000000   -1.634012   0.000   0.300   0.000
    0.094395    0.031381   -1.645804  -0.092   0.264  -0.240
    0.094395    0.062763   -1.681496  -0.154   0.214  -0.292
    0.094395    0.094144   -1.732952  -0.196   0.190  -0.236
    0.094395    0.125526   -1.790036  -0.218   0.178  -0.142
    0.094395    0.156907   -1.848291  -0.232   0.136  -0.034
    0.094395    0.188288   -1.905520  -0.256  -0.062   0.102
    0.094395    0.219670   -1.957607  -0.218  -0.344   0.142
    0.094395    0.251051   -2.008240  -0.182  -0.400   0.116
    0.094395    0.282433   -2.060162  -0.160  -0.392   0.120
    0.094395    0.313814   -2.111466  -0.104  -0.362   0.144
    0.094395    0.345195   -2.160348  -0.016  -0.326   0.164
    0.094395    0.376577   -2.206490   0.090  -0.290   0.158
    0.094395    0.407958   -2.251026   0.186  -0.260   0.130
    0.094395    0.439340   -2.295914   0.260  -0.232   0.084
    0.094395    0.470721   -2.343214   0.314  -0.212   0.034
    0.094395    0.502102   -2.394597   0.346  -0.194  -0.016
    0.094395    0.533484   -2.451130   0.366  -0.176  -0.062
    0.094395    0.564865   -2.513269   0.374  -0.162  -0.102
    0.094395    0.596247   -2.580928   0.376  -0.146  -0.138
    0.094395    0.627628   -2.653583   0.376  -0.132  -0.168
    0.094395    0.659010   -2.730376   0.368  -0.116  -0.198
    0.094395    0.690391   -2.810187   0.358  -0.098  -0.222
    0.094395    0.721772   -2.891687   0.348  -0.078  -0.246
    0.094395    0.753154   -2.891687  -0.348  -0.078   0.246
    0.094395    0.784535   -2.810187  -0.358  -0.098   0.222
    0.094395    0.815917   -2.730376  -0.368  -0.116   0.198
    0.094395    0.847298   -2.653583  -0.376  -0.132   0.168
    0.094395    0.878679   -2.580928  -0.376  -0.146   0.138
    0.094395    0.910061   -2.513269  -0.374  -0.162   0.102
    0.094395    0.941442   -2.451130  -0.366  -0.176   0.062
    0.094395    0.972824   -2.394597  -0.346  -0.194   0.016
    0.094395    1.004205   -2.343214  -0.314  -0.212  -0.034
    0.094395    1.035586   -2.295914  -0.260  -0.232  -0.084
    0.094395    1.066968   -2.251026  -0.186  -0.260  -0.130
    0.094395    1.098349   -2.206490  -0.090  -0.290  -0.158
    0.094395    1.129731   -2.160348   0.016  -0.326  -0.164
    0.094395    1.161112   -2.111466   0.104  -0.362  -0.144
    0.094395    1.192493   -2.060162   0.160  -0.392  -0.120
    0.094395    1.223875   -2.008240   0.182  -0.400  -0.116
    0.094395    1.255256   -1.957607   0.218  -0.344  -0.142
    0.094395    1.286638   -1.905520   0.256  -0.062  -0.102
    0.094395    1.318019   -1.848291   0.232   0.136   0.034
    0.094395    1.349400   -1.790036   0.218   0.178   0.142
    0.094395    1.380782   -1.732952   0.196   0.190   0.236
    0.094395    1.412163   -1.681496   0.154   0.214   0.292
    0.094395    1.443545   -1.645804   0.092   0.264   0.240
    0.125860    0.000000   -1.710172   0.000   0.316   0.000
    0.125860    0.031381   -1.718984  -0.082   0.272  -0.220
    0.125860    0.062763   -1.747175  -0.122   0.208  -0.302
    0.125860    0.094144   -1.790145  -0.128   0.184  -0.296
    0.125860    0.125526   -1.838654  -0.104   0.194  -0.248
    0.125860    0.156907   -1.887547  -0.050   0.238  -0.194
    0.125860    0.188288   -1.936242   0.044   0.302  -0.142
    0.125860    0.219670   -1.982562   0.032  -0.154   0.006
    0.125860    0.251051   -2.020737  -0.138  -0.356   0.072
    0.125860    0.282433   -2.063431  -0.170  -0.400   0.096
    0.125860    0.313814   -2.109175  -0.142  -0.406   0.120
    0.125860    0.345195   -2.156147  -0.068  -0.382   0.136
    0.125860    0.376577   -2.203403   0.032  -0.350   0.136
    0.125860    0.407958   -2.251137   0.126  -0.316   0.112
    0.125860    0.439340   -2.300333   0.204  -0.288   0.076
    0.125860    0.470721   -2.352245   0.262  -0.264   0.032
    0.125860    0.502102   -2.407996   0.300  -0.244  -0.010
    0.125860    0.533484   -2.468336   0.328  -0.224  -0.054
    0.125860    0.564865   -2.533567   0.340  -0.206  -0.094
    0.125860    0.596247   -2.603554   0.348  -0.190  -0.128
    0.125860    0.627628   -2.677773   0.350  -0.170  -0.160
    0.125860    0.659010   -2.755370   0.348  -0.150  -0.190
