    #kx         ky         Energy       Sx      Sy      Sz
    #Grid-Size:    23   47
    #Band-Index:   40
    0.000000    0.000000   -2.514094   0.000  -0.058   0.000
    0.000000    0.031381   -2.444555   0.170   0.000  -0.290
    0.000000    0.062763   -2.383042   0.128   0.000  -0.300
    0.000000    0.094144   -2.331819   0.086   0.000  -0.288
    0.000000    0.125526   -2.289424   0.050   0.000  -0.260
    0.000000    0.156907   -2.254025   0.026   0.000  -0.218
    0.000000    0.188288   -2.224864   0.016   0.000  -0.154
    0.000000    0.219670   -2.203524   0.028   0.000  -0.060
    0.000000    0.251051   -2.194039   0.062   0.000   0.054
    0.000000    0.282433   -2.198915   0.108   0.000   0.146
    0.000000    0.313814   -2.215938   0.170   0.000   0.188
    0.000000    0.345195   -2.241337   0.242   0.000   0.184
    0.000000    0.376577   -2.272626   0.312   0.000   0.144
    0.000000    0.407958   -2.309122   0.360   0.000   0.086
    0.000000    0.439340   -2.351206   0.386   0.000   0.026
    0.000000    0.470721   -2.399336   0.394   0.000  -0.030
    0.000000    0.502102   -2.453606   0.396   0.000  -0.076
    0.000000    0.533484   -2.513775   0.392   0.000  -0.114
    0.000000    0.564865   -2.579395   0.382   0.000  -0.148
    0.000000    0.596247   -2.649888   0.372   0.000  -0.176
    0.000000    0.627628   -2.724585   0.362   0.000  -0.198
    0.000000    0.659010   -2.802729   0.350   0.000  -0.220
    0.000000    0.690391   -2.883489   0.334   0.000  -0.238
    0.000000    0.721772   -2.965945   0.318   0.000  -0.254
    0.000000    0.753154   -2.965945  -0.318   0.000   0.254
    0.000000    0.784535   -2.883489  -0.334   0.000   0.238
    0.000000    0.815917   -2.802729  -0.350   0.000   0.220
    0.000000    0.847298   -2.724585  -0.362   0.000   0.198
    0.000000    0.878679   -2.649888  -0.372   0.000   0.176
    0.000000    0.910061   -2.579395  -0.382   0.000   0.148
    0.000000    0.941442   -2.513775  -0.392   0.000   0.114
    0.000000    0.972824   -2.453606  -0.396   0.000   0.076
    0.000000    1.004205   -2.399336  -0.394   0.000   0.030
    0.000000    1.035586   -2.351206  -0.386   0.000  -0.026
    0.000000    1.066968   -2.309122  -0.360   0.000  -0.086
    0.000000    1.098349   -2.272626  -0.312   0.000  -0.144
    0.000000    1.129731   -2.241337  -0.242   0.000  -0.184
    0.000000    1.161112   -2.215938  -0.170   0.000  -0.188
    0.000000    1.192493   -2.198915  -0.108   0.000  -0.146
    0.000000    1.223875   -2.194039  -0.062   0.000  -0.054
    0.000000    1.255256   -2.203524  -0.028   0.000   0.060
    0.000000    1.286638   -2.224864  -0.016   0.000   0.154
    0.000000    1.318019   -2.254025  -0.026   0.000   0.218
    0.000000    1.349400   -2.289424  -0.050   0.000   0.260
    0.000000    1.380782   -2.331819  -0.086   0.000   0.288
    0.000000    1.412163   -2.383042  -0.128   0.000   0.300
    0.000000    1.443545   -2.444555  -0.170   0.000   0.290
    0.030781    0.000000   -2.444862   0.000   0.020   0.000
    0.030781    0.031381   -2.413020   0.096  -0.014  -0.284
    0.030781    0.062763   -2.364443   0.086  -0.058  -0.308
    0.030781    0.094144   -2.322267   0.058  -0.098  -0.286
    0.030781    0.125526   -2.288572   0.034  -0.138  -0.244
    0.030781    0.156907   -2.262201   0.016  -0.172  -0.190
    0.030781    0.188288   -2.242033   0.010  -0.200  -0.122
    0.030781    0.219670   -2.228113   0.022  -0.218  -0.044
    0.030781    0.251051   -2.221776   0.052  -0.224   0.034
    0.030781    0.282433   -2.224660   0.102  -0.218   0.100
    0.030781    0.313814   -2.237218   0.168  -0.202   0.136
    0.030781    0.345195   -2.258375   0.240  -0.176   0.138
    0.030781    0.376577   -2.286628   0.304  -0.148   0.108
    0.030781    0.407958   -2.321147   0.350  -0.118   0.058
    0.030781    0.439340   -2.361840   0.376  -0.094   0.008
    0.030781    0.470721   -2.408809   0.386  -0.074  -0.042
    0.030781    0.502102   -2.461994   0.390  -0.060  -0.084
    0.030781    0.533484   -2.521115   0.386  -0.050  -0.118
    0.030781    0.564865   -2.585727   0.380  -0.040  -0.150
    0.030781    0.596247   -2.655270   0.368  -0.032  -0.176
    0.030781    0.627628   -2.729078   0.358  -0.028  -0.198
    0.030781    0.659010   -2.806393   0.346  -0.020  -0.220
    0.030781    0.690391   -2.886369   0.334  -0.014  -0.238
    0.030781    0.721772   -2.968060   0.318  -0.008  -0.254
    0.030781    0.753154   -2.968060  -0.318  -0.008   0.254
    0.030781    0.784535   -2.886369  -0.334  -0.014   0.238
    0.030781    0.815917   -2.806393  -0.346  -0.020   0.220
    0.030781    0.847298   -2.729078  -0.358  -0.028   0.198
    0.030781    0.878679   -2.655270  -0.368  -0.032   0.176
    0.030781    0.910061   -2.585727  -0.380  -0.040   0.150
    0.030781    0.941442   -2.521115  -0.386  -0.050   0.118
    0.030781    0.972824   -2.461994  -0.390  -0.060   0.084
    0.030781    1.004205   -2.408809  -0.386  -0.074   0.042
    0.030781    1.035586   -2.361840  -0.376  -0.094  -0.008
    0.030781    1.066968   -2.321147  -0.350  -0.118  -0.058
    0.030781    1.098349   -2.286628  -0.304  -0.148  -0.108
    0.030781    1.129731   -2.258375  -0.240  -0.176  -0.138
    0.030781    1.161112   -2.237218  -0.168  -0.202  -0.136
    0.030781    1.192493   -2.224660  -0.102  -0.218  -0.100
    0.030781    1.223875   -2.221776  -0.052  -0.224  -0.034
    0.030781    1.255256   -2.228113  -0.022  -0.218   0.044
    0.030781    1.286638   -2.242033  -0.010  -0.200   0.122
    0.030781    1.318019   -2.262201  -0.016  -0.172   0.190
    0.030781    1.349400   -2.288572  -0.034  -0.138   0.244
    0.030781    1.380782   -2.322267  -0.058  -0.098   0.286
    0.030781    1.412163   -2.364443  -0.086  -0.058   0.308
    0.030781    1.443545   -2.413020  -0.096  -0.014   0.284
    0.061562    0.000000   -2.360996   0.000   0.072   0.000
    0.061562    0.031381   -2.344483  -0.022  -0.012  -0.304
    0.061562    0.062763   -2.318988  -0.014  -0.106  -0.324
    0.061562    0.094144   -2.299776  -0.010  -0.182  -0.272
    0.061562    0.125526   -2.287342  -0.004  -0.238  -0.206
    0.061562    0.156907   -2.278996   0.006  -0.276  -0.140
    0.061562    0.188288   -2.272948   0.024  -0.302  -0.080
    0.061562    0.219670   -2.269034   0.052  -0.312  -0.028
    0.061562    0.251051   -2.268292   0.090  -0.314   0.018
    0.061562    0.282433   -2.272340   0.136  -0.306   0.048
    0.061562    0.313814   -2.282676   0.190  -0.288   0.064
    0.061562    0.345195   -2.300077   0.246  -0.258   0.062
    0.061562    0.376577   -2.324517   0.296  -0.226   0.040
    0.061562    0.407958   -2.355645   0.334  -0.190   0.006
    0.061562    0.439340   -2.393204   0.358  -0.158  -0.032
    0.061562    0.470721   -2.437066   0.368  -0.130  -0.068
    0.061562    0.502102   -2.487104   0.374  -0.108  -0.100
    0.061562    0.533484   -2.543086   0.372  -0.090  -0.130
    0.061562    0.564865   -2.604656   0.368  -0.074  -0.156
    0.061562    0.596247   -2.671314   0.362  -0.062  -0.180
    0.061562    0.627628   -2.742429   0.354  -0.050  -0.202
    0.061562    0.659010   -2.817238   0.342  -0.040  -0.220
    0.061562    0.690391   -2.894851   0.328  -0.028  -0.238
    0.061562    0.721772   -2.974246   0.316  -0.016  -0.256
    0.061562    0.753154   -2.974246  -0.316  -0.016   0.256
    0.061562    0.784535   -2.894851  -0.328  -0.028   0.238
    0.061562    0.815917   -2.817238  -0.342  -0.040   0.220
    0.061562    0.847298   -2.742429  -0.354  -0.050   0.202
    0.061562    0.878679   -2.671314  -0.362  -0.062   0.180
    0.061562    0.910061   -2.604656  -0.368  -0.074   0.156
    0.061562    0.941442   -2.543086  -0.372  -0.090   0.130
    0.061562    0.972824   -2.487104  -0.374  -0.108   0.100
    0.061562    1.004205   -2.437066  -0.368  -0.130   0.068
    0.061562    1.035586   -2.393204  -0.358  -0.158   0.032
    0.061562    1.066968   -2.355645  -0.334  -0.190  -0.006
    0.061562    1.098349   -2.324517  -0.296  -0.226  -0.040
    0.061562    1.129731   -2.300077  -0.246  -0.258  -0.062
    0.061562    1.161112   -2.282676  -0.190  -0.288  -0.064
    0.061562    1.192493   -2.272340  -0.136  -0.306  -0.048
    0.061562    1.223875   -2.268292  -0.090  -0.314  -0.018
    0.061562    1.255256   -2.269034  -0.052  -0.312   0.028
    0.061562    1.286638   -2.272948  -0.024  -0.302   0.080
    0.061562    1.318019   -2.278996  -0.006  -0.276   0.140
    0.061562    1.349400   -2.287342   0.004  -0.238   0.206
    0.061562    1.380782   -2.299776   0.010  -0.182   0.272
    0.061562    1.412163   -2.318988   0.014  -0.106   0.324
    0.061562    1.443545   -2.344483   0.022  -0.012   0.304
    0.092343    0.000000   -2.280632   0.000   0.090   0.000
    0.092343    0.031381   -2.272369  -0.156  -0.026  -0.320
    0.092343    0.062763   -2.270115  -0.138  -0.146  -0.318
    0.092343    0.094144   -2.278118  -0.090  -0.234  -0.248
    0.092343    0.125526   -2.288039  -0.036  -0.292  -0.170
    0.092343    0.156907   -2.295497   0.018  -0.326  -0.102
    0.092343    0.188288   -2.300567   0.062  -0.340  -0.050
    0.092343    0.219670   -2.304986   0.106  -0.342  -0.012
    0.092343    0.251051   -2.310808   0.144  -0.334   0.016
    0.092343    0.282433   -2.319935   0.184  -0.320   0.030
    0.092343    0.313814   -2.333806   0.224  -0.300   0.032
    0.092343    0.345195   -2.353122   0.262  -0.274   0.020
    0.092343    0.376577   -2.377868   0.296  -0.246  -0.002
    0.092343    0.407958   -2.407753   0.322  -0.216  -0.034
    0.092343    0.439340   -2.442645   0.342  -0.184  -0.064
    0.092343    0.470721   -2.482693   0.352  -0.158  -0.092
    0.092343    0.502102   -2.528155   0.358  -0.136  -0.118
    0.092343    0.533484   -2.579196   0.358  -0.116  -0.144
    0.092343    0.564865   -2.635780   0.356  -0.100  -0.164
    0.092343    0.596247   -2.697625   0.350  -0.084  -0.186
    0.092343    0.627628   -2.764216   0.346  -0.070  -0.204
    0.092343    0.659010   -2.834810   0.334  -0.056  -0.222
    0.092343    0.690391   -2.908466   0.322  -0.040  -0.242
    0.092343    0.721772   -2.984046   0.308  -0.022  -0.258
