  #K-Path    Energy        Bi        Sb
# NKPTS & NBANDS:  80  55
# Band-Index:    1
    0.000  -24.2060     0.984     0.000
    0.019  -24.2060     0.984     0.000
    0.037  -24.2060     0.984     0.000
    0.056  -24.2061     0.984     0.000
    0.075  -24.2061     0.984     0.000
    0.093  -24.2061     0.984     0.000
    0.112  -24.2061     0.984     0.000
    0.130  -24.2061     0.984     0.000
    0.149  -24.2061     0.984     0.000
    0.168  -24.2061     0.984     0.000
    0.186  -24.2061     0.984     0.000
    0.205  -24.2061     0.984     0.000
    0.224  -24.2061     0.984     0.000
    0.242  -24.2060     0.984     0.000
    0.261  -24.2060     0.984     0.000
    0.279  -24.2060     0.984     0.000
    0.298  -24.2060     0.984     0.000
    0.317  -24.2060     0.984     0.000
    0.335  -24.2060     0.984     0.000
    0.354  -24.2060     0.984     0.000
    0.354  -24.2060     0.984     0.000
    0.397  -24.2060     0.984     0.000
    0.440  -24.2060     0.984     0.000
    0.483  -24.2060     0.984     0.000
    0.526  -24.2060     0.984     0.000
    0.569  -24.2059     0.984     0.000
    0.612  -24.2058     0.984     0.000
    0.655  -24.2057     0.984     0.000
    0.698  -24.2056     0.984     0.000
    0.741  -24.2055     0.984     0.000
    0.785  -24.2053     0.984     0.000
    0.828  -24.2051     0.984     0.000
    0.871  -24.2050     0.984     0.000
    0.914  -24.2048     0.984     0.000
    0.957  -24.2046     0.984     0.000
    1.000  -24.2044     0.984     0.000
    1.043  -24.2042     0.984     0.000
    1.086  -24.2040     0.984     0.000
    1.129  -24.2038     0.984     0.000
    1.172  -24.2037     0.985     0.000
    1.172  -24.2037     0.984     0.000
    1.215  -24.2038     0.984     0.000
    1.258  -24.2040     0.984     0.000
    1.301  -24.2042     0.984     0.000
    1.344  -24.2044     0.984     0.000
    1.387  -24.2046     0.984     0.000
    1.430  -24.2048     0.984     0.000
    1.473  -24.2050     0.984     0.000
    1.516  -24.2051     0.984     0.000
    1.559  -24.2053     0.984     0.000
    1.603  -24.2055     0.984     0.000
    1.646  -24.2056     0.984     0.000
    1.689  -24.2057     0.984     0.000
    1.732  -24.2058     0.984     0.000
    1.775  -24.2059     0.984     0.000
    1.818  -24.2060     0.984     0.000
    1.861  -24.2060     0.984     0.000
    1.904  -24.2060     0.984     0.000
    1.947  -24.2060     0.984     0.000
    1.990  -24.2060     0.984     0.000
    1.990  -24.2060     0.984     0.000
    2.029  -24.2060     0.984     0.000
    2.068  -24.2060     0.984     0.000
    2.106  -24.2060     0.984     0.000
    2.145  -24.2060     0.984     0.000
    2.184  -24.2059     0.984     0.000
    2.223  -24.2058     0.984     0.000
    2.262  -24.2057     0.984     0.000
    2.301  -24.2056     0.984     0.000
    2.339  -24.2055     0.984     0.000
    2.378  -24.2054     0.984     0.000
    2.417  -24.2052     0.984     0.000
    2.456  -24.2051     0.984     0.000
    2.495  -24.2049     0.984     0.000
    2.533  -24.2048     0.984     0.000
    2.572  -24.2046     0.984     0.000
    2.611  -24.2045     0.984     0.000
    2.650  -24.2044     0.984     0.000
    2.689  -24.2043     0.984     0.000
    2.727  -24.2042     0.984     0.000
 
# Band-Index:    2
    2.727  -24.2042     0.984     0.000
    2.689  -24.2041     0.984     0.000
    2.650  -24.2041     0.984     0.000
    2.611  -24.2042     0.984     0.000
    2.572  -24.2042     0.984     0.000
    2.533  -24.2044     0.984     0.000
