  #K-Path    Energy        Bi        Sb
# NKPTS & NBANDS:  80  55
# Band-Index:    1
    0.000  -24.2127     0.984     0.000
    0.019  -24.2127     0.984     0.000
    0.038  -24.2127     0.984     0.000
    0.057  -24.2128     0.984     0.000
    0.076  -24.2128     0.984     0.000
    0.095  -24.2128     0.984     0.000
    0.114  -24.2128     0.984     0.000
    0.133  -24.2128     0.984     0.000
    0.152  -24.2128     0.984     0.000
    0.171  -24.2128     0.984     0.000
    0.189  -24.2128     0.984     0.000
    0.208  -24.2128     0.984     0.000
    0.227  -24.2128     0.984     0.000
    0.246  -24.2128     0.984     0.000
    0.265  -24.2128     0.984     0.000
    0.284  -24.2128     0.984     0.000
    0.303  -24.2128     0.984     0.000
    0.322  -24.2128     0.984     0.000
    0.341  -24.2128     0.984     0.000
    0.360  -24.2128     0.984     0.000
    0.360  -24.2128     0.984     0.000
    0.403  -24.2128     0.984     0.000
    0.446  -24.2128     0.984     0.000
    0.490  -24.2128     0.984     0.000
    0.533  -24.2127     0.984     0.000
    0.576  -24.2126     0.984     0.000
    0.619  -24.2125     0.984     0.000
    0.662  -24.2124     0.984     0.000
    0.706  -24.2123     0.984     0.000
    0.749  -24.2122     0.984     0.000
    0.792  -24.2121     0.984     0.000
    0.835  -24.2119     0.984     0.000
    0.878  -24.2117     0.984     0.000
    0.921  -24.2115     0.984     0.000
    0.965  -24.2113     0.984     0.000
    1.008  -24.2111     0.984     0.000
    1.051  -24.2109     0.984     0.000
    1.094  -24.2107     0.984     0.000
    1.137  -24.2105     0.984     0.000
    1.181  -24.2104     0.984     0.000
    1.181  -24.2104     0.985     0.000
    1.224  -24.2105     0.984     0.000
    1.267  -24.2107     0.984     0.000
    1.310  -24.2109     0.984     0.000
    1.353  -24.2111     0.984     0.000
    1.397  -24.2113     0.984     0.000
    1.440  -24.2115     0.984     0.000
    1.483  -24.2117     0.984     0.000
    1.526  -24.2119     0.984     0.000
    1.569  -24.2121     0.984     0.000
    1.613  -24.2122     0.984     0.000
    1.656  -24.2123     0.984     0.000
    1.699  -24.2124     0.984     0.000
    1.742  -24.2125     0.984     0.000
    1.785  -24.2126     0.984     0.000
    1.828  -24.2127     0.984     0.000
    1.872  -24.2128     0.984     0.000
    1.915  -24.2128     0.984     0.000
    1.958  -24.2128     0.984     0.000
    2.001  -24.2128     0.984     0.000
    2.001  -24.2128     0.984     0.000
    2.040  -24.2128     0.984     0.000
    2.079  -24.2128     0.984     0.000
    2.118  -24.2128     0.984     0.000
    2.157  -24.2127     0.984     0.000
    2.195  -24.2126     0.984     0.000
    2.234  -24.2125     0.984     0.000
    2.273  -24.2124     0.984     0.000
    2.312  -24.2124     0.984     0.000
    2.351  -24.2122     0.984     0.000
    2.389  -24.2121     0.984     0.000
    2.428  -24.2120     0.984     0.000
    2.467  -24.2118     0.984     0.000
    2.506  -24.2117     0.984     0.000
    2.545  -24.2115     0.984     0.000
    2.583  -24.2114     0.984     0.000
    2.622  -24.2113     0.984     0.000
    2.661  -24.2111     0.984     0.000
    2.700  -24.2110     0.984     0.000
    2.739  -24.2110     0.984     0.000
 
# Band-Index:    2
    2.739  -24.2110     0.984     0.000
    2.700  -24.2109     0.984     0.000
    2.661  -24.2109     0.984     0.000
    2.622  -24.2109     0.984     0.000
    2.583  -24.2110     0.984     0.000
    2.545  -24.2111     0.984     0.000
    2.506  -24.2112     0.984     0.000
    2.467  -24.2114     0.984     0.000
    2.428  -24.2116     0.984     0.000
    2.389  -24.2118     0.984     0.000
    2.351  -24.2120     0.984     0.000
    2.312  -24.2122     0.984     0.000
    2.273  -24.2124     0.984     0.000
    2.234  -24.2125     0.984     0.000
    2.195  -24.2125     0.984     0.000
    2.157  -24.2125     0.984     0.000
    2.118  -24.2125     0.984     0.000
    2.079  -24.2126     0.984     0.000
    2.040  -24.2127     0.984     0.000
    2.001  -24.2128     0.984     0.000
    2.001  -24.2128     0.984     0.000
    1.958  -24.2127     0.984     0.000
    1.915  -24.2126     0.984     0.000
    1.872  -24.2125     0.984     0.000
    1.828  -24.2125     0.984     0.000
    1.785  -24.2125     0.984     0.000
    1.742  -24.2125     0.984     0.000
    1.699  -24.2124     0.984     0.000
    1.656  -24.2122     0.984     0.000
    1.613  -24.2120     0.984     0.000
    1.569  -24.2118     0.984     0.000
    1.526  -24.2116     0.984     0.000
    1.483  -24.2114     0.984     0.000
    1.440  -24.2112     0.984     0.000
    1.397  -24.2110     0.984     0.000
    1.353  -24.2108     0.984     0.000
    1.310  -24.2107     0.984     0.000
    1.267  -24.2106     0.984     0.000
    1.224  -24.2105     0.984     0.000
    1.181  -24.2104     0.985     0.000
    1.181  -24.2104     0.984     0.000
    1.137  -24.2105     0.984     0.000
    1.094  -24.2106     0.984     0.000
    1.051  -24.2107     0.984     0.000
    1.008  -24.2108     0.984     0.000
    0.965  -24.2110     0.984     0.000
    0.921  -24.2112     0.984     0.000
    0.878  -24.2114     0.984     0.000
    0.835  -24.2116     0.984     0.000
    0.792  -24.2118     0.984     0.000
    0.749  -24.2120     0.984     0.000
    0.706  -24.2122     0.984     0.000
    0.662  -24.2124     0.984     0.000
    0.619  -24.2125     0.984     0.000
    0.576  -24.2125     0.984     0.000
    0.533  -24.2125     0.984     0.000
    0.490  -24.2125     0.984     0.000
    0.446  -24.2126     0.984     0.000
    0.403  -24.2127     0.984     0.000
    0.360  -24.2128     0.984     0.000
    0.360  -24.2128     0.984     0.000
    0.341  -24.2127     0.984     0.000
    0.322  -24.2127     0.984     0.000
    0.303  -24.2127     0.984     0.000
    0.284  -24.2127     0.984     0.000
    0.265  -24.2126     0.984     0.000
    0.246  -24.2126     0.984     0.000
    0.227  -24.2126     0.984     0.000
    0.208  -24.2126     0.984     0.000
    0.189  -24.2125     0.984     0.000
    0.171  -24.2125     0.984     0.000
    0.152  -24.2125     0.984     0.000
    0.133  -24.2125     0.984     0.000
    0.114  -24.2125     0.984     0.000
    0.095  -24.2126     0.984     0.000
    0.076  -24.2126     0.984     0.000
    0.057  -24.2126     0.984     0.000
    0.038  -24.2127     0.984     0.000
    0.019  -24.2127     0.984     0.000
    0.000  -24.2127     0.984     0.000
 
# Band-Index:    3
    0.000  -24.2123     0.984     0.000
    0.019  -24.2123     0.984     0.000
    0.038  -24.2123     0.984     0.000
    0.057  -24.2123     0.984     0.000
    0.076  -24.2124     0.984     0.000
    0.095  -24.2124     0.984     0.000
    0.114  -24.2124     0.984     0.000
    0.133  -24.2124     0.984     0.000
    0.152  -24.2125     0.984     0.000
    0.171  -24.2125     0.984     0.000
    0.189  -24.2124     0.984     0.000
    0.208  -24.2124     0.984     0.000
    0.227  -24.2124     0.984     0.000
    0.246  -24.2123     0.984     0.000
    0.265  -24.2123     0.984     0.000
    0.284  -24.2123     0.984     0.000
    0.303  -24.2123     0.984     0.000
    0.322  -24.2122     0.984     0.000
    0.341  -24.2122     0.984     0.000
    0.360  -24.2122     0.984     0.000
    0.360  -24.2122     0.984     0.000
    0.403  -24.2123     0.984     0.000
    0.446  -24.2124     0.984     0.000
    0.490  -24.2124     0.984     0.000
    0.533  -24.2123     0.984     0.000
    0.576  -24.2121     0.984     0.000
    0.619  -24.2119     0.984     0.000
    0.662  -24.2117     0.984     0.000
    0.706  -24.2115     0.984     0.000
    0.749  -24.2113     0.984     0.000
    0.792  -24.2111     0.984     0.000
    0.835  -24.2109     0.984     0.000
    0.878  -24.2107     0.984     0.000
    0.921  -24.2106     0.984     0.000
    0.965  -24.2105     0.984     0.000
    1.008  -24.2104     0.984     0.000
    1.051  -24.2103     0.984     0.000
