  #K-Path    Energy        Bi        Sb
# NKPTS & NBANDS: 120  33
# Band-Index:    1
    0.000  -24.2641     0.985     0.000
    0.030  -24.2641     0.985     0.000
    0.059  -24.2640     0.985     0.000
    0.089  -24.2640     0.985     0.000
    0.119  -24.2640     0.985     0.000
    0.149  -24.2640     0.985     0.000
    0.178  -24.2640     0.985     0.000
    0.208  -24.2640     0.985     0.000
    0.238  -24.2640     0.985     0.000
    0.268  -24.2639     0.985     0.000
    0.297  -24.2639     0.985     0.000
    0.327  -24.2639     0.985     0.000
    0.357  -24.2639     0.985     0.000
    0.386  -24.2639     0.985     0.000
    0.416  -24.2639     0.985     0.000
    0.446  -24.2639     0.985     0.000
    0.476  -24.2639     0.985     0.000
    0.505  -24.2639     0.985     0.000
    0.535  -24.2639     0.985     0.000
    0.565  -24.2639     0.985     0.000
    0.595  -24.2640     0.985     0.000
    0.624  -24.2640     0.985     0.000
    0.654  -24.2640     0.985     0.000
    0.684  -24.2640     0.985     0.000
    0.713  -24.2640     0.985     0.000
    0.743  -24.2640     0.985     0.000
    0.773  -24.2641     0.985     0.000
    0.803  -24.2641     0.985     0.000
    0.832  -24.2641     0.985     0.000
    0.862  -24.2641     0.985     0.000
    0.862  -24.2641     0.985     0.000
    0.888  -24.2641     0.985     0.000
    0.914  -24.2641     0.985     0.000
    0.939  -24.2641     0.985     0.000
    0.965  -24.2641     0.985     0.000
    0.991  -24.2640     0.985     0.000
    1.017  -24.2640     0.985     0.000
    1.042  -24.2640     0.985     0.000
    1.068  -24.2640     0.985     0.000
    1.094  -24.2639     0.985     0.000
    1.120  -24.2639     0.985     0.000
    1.145  -24.2639     0.985     0.000
    1.171  -24.2638     0.985     0.000
    1.197  -24.2638     0.985     0.000
    1.223  -24.2637     0.985     0.000
    1.248  -24.2637     0.985     0.000
    1.274  -24.2636     0.985     0.000
    1.300  -24.2636     0.985     0.000
    1.326  -24.2636     0.985     0.000
    1.351  -24.2635     0.985     0.000
    1.377  -24.2635     0.985     0.000
    1.403  -24.2635     0.985     0.000
    1.429  -24.2634     0.985     0.000
    1.454  -24.2634     0.985     0.000
    1.480  -24.2634     0.985     0.000
    1.506  -24.2634     0.985     0.000
    1.531  -24.2634     0.985     0.000
    1.557  -24.2634     0.985     0.000
    1.583  -24.2633     0.985     0.000
    1.609  -24.2633     0.985     0.000
    1.609  -24.2633     0.985     0.000
    1.624  -24.2634     0.985     0.000
    1.638  -24.2634     0.985     0.000
    1.653  -24.2635     0.985     0.000
    1.668  -24.2635     0.985     0.000
    1.683  -24.2636     0.985     0.000
    1.698  -24.2636     0.985     0.000
    1.713  -24.2636     0.985     0.000
    1.728  -24.2637     0.985     0.000
