#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.0000  -24.2867  -24.2853  -24.2706  -24.2702  -21.3269  -21.3231  -21.3128  -21.3110  -21.3008  -21.3007  -10.1899  -10.1805   -8.5793   -8.5273   -3.3475   -2.8885   -2.0097   -1.4872   -1.4370   -1.2620    1.8293    1.8341    2.3023    2.4513    2.5746    2.8795    5.3055    5.3738    5.4360    5.4640    5.4805    5.5042    6.3257
  0.0292  -24.2867  -24.2853  -24.2706  -24.2702  -21.3269  -21.3232  -21.3128  -21.3110  -21.3008  -21.3007  -10.1928  -10.1835   -8.5757   -8.5239   -3.3430   -2.8838   -2.0171   -1.5138   -1.4149   -1.2490    1.7995    1.8476    2.3063    2.4375    2.5771    2.8757    5.2920    5.3728    5.4391    5.4599    5.4989    5.5096    6.3250
  0.0584  -24.2867  -24.2853  -24.2706  -24.2702  -21.3269  -21.3232  -21.3128  -21.3110  -21.3008  -21.3007  -10.2017  -10.1927   -8.5642   -8.5133   -3.3295   -2.8698   -2.0381   -1.5617   -1.3772   -1.2132    1.7547    1.8464    2.3182    2.4070    2.5766    2.8600    5.2506    5.3325    5.4523    5.4791    5.5264    5.5546    6.2751
  0.0876  -24.2867  -24.2853  -24.2706  -24.2702  -21.3268  -21.3233  -21.3127  -21.3110  -21.3009  -21.3007  -10.2171  -10.2087   -8.5443   -8.4948   -3.3074   -2.8469   -2.0699   -1.6160   -1.3326   -1.1624    1.6973    1.8317    2.3354    2.3716    2.5686    2.8289    5.1851    5.2592    5.4778    5.5107    5.5690    5.6273    6.1589
  0.1169  -24.2867  -24.2854  -24.2706  -24.2702  -21.3268  -21.3234  -21.3127  -21.3110  -21.3009  -21.3007  -10.2390  -10.2313   -8.5159   -8.4681   -3.2772   -2.8154   -2.1084   -1.6730   -1.2808   -1.1027    1.6289    1.8043    2.3330    2.3571    2.5568    2.7835    5.1047    5.1725    5.5046    5.5465    5.6226    5.7066    6.0269
  0.1461  -24.2867  -24.2854  -24.2706  -24.2702  -21.3268  -21.3235  -21.3126  -21.3110  -21.3009  -21.3007  -10.2671  -10.2603   -8.4791   -8.4332   -3.2395   -2.7762   -2.1501   -1.7303   -1.2228   -1.0377    1.5521    1.7637    2.2959    2.3731    2.5485    2.7285    5.0174    5.0810    5.5152    5.5801    5.6777    5.7665    5.9105
  0.1753  -24.2867  -24.2854  -24.2706  -24.2703  -21.3267  -21.3236  -21.3125  -21.3110  -21.3010  -21.3008  -10.3010  -10.2951   -8.4343   -8.3906   -3.1952   -2.7300   -2.1915   -1.7860   -1.1600   -0.9694    1.4691    1.7107    2.2517    2.3857    2.5441    2.6746    4.9283    4.9892    5.4878    5.5862    5.7223    5.7487    5.8740
  0.2045  -24.2867  -24.2855  -24.2706  -24.2703  -21.3267  -21.3238  -21.3124  -21.3110  -21.3010  -21.3008  -10.3398  -10.3348   -8.3822   -8.3407   -3.1452   -2.6781   -2.2295   -1.8388   -1.0937   -0.8989    1.3818    1.6470    2.1976    2.3956    2.5213    2.6485    4.8404    4.8997    5.4186    5.5178    5.7136    5.7402    5.8889
  0.2337  -24.2867  -24.2856  -24.2706  -24.2702  -21.3267  -21.3240  -21.3123  -21.3110  -21.3011  -21.3008  -10.3829  -10.3787   -8.3238   -8.2844   -3.0907   -2.6224   -2.2605   -1.8872   -1.0248   -0.8272    1.2915    1.5752    2.1344    2.3972    2.4733    2.6620    4.7555    4.8141    5.3250    5.4058    5.6837    5.7053    5.9426
  0.2629  -24.2866  -24.2856  -24.2706  -24.2702  -21.3267  -21.3241  -21.3122  -21.3110  -21.3012  -21.3008  -10.4292  -10.4258   -8.2599   -8.2225   -3.0333   -2.5661   -2.2803   -1.9300   -0.9544   -0.7550    1.1996    1.4977    2.0650    2.3568    2.4533    2.6909    4.6744    4.7332    5.2228    5.2867    5.6270    5.6417    6.0091
