  #K-Path    Energy        Bi        Sb
# NKPTS & NBANDS: 120  33
# Band-Index:    1
    0.000  -24.2259     0.985     0.000
    0.030  -24.2259     0.985     0.000
    0.061  -24.2259     0.985     0.000
    0.091  -24.2259     0.985     0.000
    0.121  -24.2259     0.985     0.000
    0.151  -24.2258     0.985     0.000
    0.182  -24.2258     0.985     0.000
    0.212  -24.2258     0.985     0.000
    0.242  -24.2258     0.985     0.000
    0.272  -24.2258     0.985     0.000
    0.303  -24.2258     0.985     0.000
    0.333  -24.2258     0.985     0.000
    0.363  -24.2258     0.985     0.000
    0.393  -24.2258     0.985     0.000
    0.424  -24.2258     0.985     0.000
    0.454  -24.2258     0.985     0.000
    0.484  -24.2258     0.985     0.000
    0.514  -24.2258     0.985     0.000
    0.545  -24.2258     0.985     0.000
    0.575  -24.2258     0.985     0.000
    0.605  -24.2259     0.985     0.000
    0.635  -24.2259     0.985     0.000
    0.666  -24.2259     0.985     0.000
    0.696  -24.2260     0.985     0.000
    0.726  -24.2260     0.985     0.000
    0.756  -24.2260     0.985     0.000
    0.787  -24.2260     0.985     0.000
    0.817  -24.2261     0.985     0.000
    0.847  -24.2261     0.985     0.000
    0.878  -24.2261     0.985     0.000
    0.878  -24.2261     0.985     0.000
    0.904  -24.2261     0.985     0.000
    0.930  -24.2261     0.985     0.000
    0.956  -24.2260     0.985     0.000
    0.982  -24.2260     0.985     0.000
    1.009  -24.2260     0.985     0.000
    1.035  -24.2260     0.985     0.000
    1.061  -24.2259     0.985     0.000
    1.087  -24.2259     0.985     0.000
    1.113  -24.2258     0.985     0.000
    1.140  -24.2258     0.985     0.000
    1.166  -24.2258     0.985     0.000
    1.192  -24.2257     0.985     0.000
    1.218  -24.2257     0.985     0.000
    1.244  -24.2256     0.985     0.000
    1.271  -24.2255     0.985     0.000
    1.297  -24.2255     0.985     0.000
    1.323  -24.2254     0.985     0.000
    1.349  -24.2254     0.985     0.000
    1.375  -24.2253     0.985     0.000
    1.402  -24.2253     0.985     0.000
    1.428  -24.2253     0.985     0.000
    1.454  -24.2252     0.985     0.000
    1.480  -24.2252     0.985     0.000
    1.506  -24.2252     0.985     0.000
    1.533  -24.2251     0.985     0.000
    1.559  -24.2251     0.985     0.000
    1.585  -24.2251     0.985     0.000
    1.611  -24.2251     0.985     0.000
    1.637  -24.2251     0.985     0.000
    1.637  -24.2251     0.985     0.000
    1.653  -24.2251     0.985     0.000
    1.668  -24.2252     0.985     0.000
    1.683  -24.2252     0.985     0.000
    1.698  -24.2253     0.985     0.000
    1.713  -24.2253     0.985     0.000
    1.728  -24.2254     0.985     0.000
    1.743  -24.2254     0.985     0.000
    1.758  -24.2255     0.985     0.000
    1.774  -24.2255     0.985     0.000
    1.789  -24.2255     0.985     0.000
    1.804  -24.2256     0.985     0.000
    1.819  -24.2256     0.985     0.000
    1.834  -24.2257     0.985     0.000
    1.849  -24.2257     0.985     0.000
    1.864  -24.2257     0.985     0.000
    1.880  -24.2257     0.985     0.000
    1.895  -24.2258     0.985     0.000
    1.910  -24.2258     0.985     0.000
    1.925  -24.2258     0.985     0.000
    1.940  -24.2258     0.985     0.000
    1.955  -24.2258     0.985     0.000
    1.970  -24.2258     0.985     0.000
    1.985  -24.2259     0.985     0.000
    2.001  -24.2259     0.985     0.000
    2.016  -24.2259     0.985     0.000
    2.031  -24.2259     0.985     0.000
    2.046  -24.2259     0.985     0.000
    2.061  -24.2259     0.985     0.000
    2.076  -24.2259     0.985     0.000
    2.076  -24.2259     0.985     0.000
    2.106  -24.2259     0.985     0.000
    2.137  -24.2259     0.985     0.000
    2.167  -24.2259     0.985     0.000
    2.197  -24.2259     0.985     0.000
    2.228  -24.2258     0.985     0.000
    2.258  -24.2258     0.985     0.000
    2.288  -24.2258     0.985     0.000
    2.318  -24.2258     0.985     0.000
    2.349  -24.2258     0.985     0.000
    2.379  -24.2258     0.985     0.000
    2.409  -24.2258     0.985     0.000
    2.439  -24.2258     0.985     0.000
    2.470  -24.2258     0.985     0.000
    2.500  -24.2258     0.985     0.000
    2.530  -24.2258     0.985     0.000
    2.560  -24.2258     0.985     0.000
    2.591  -24.2258     0.985     0.000
    2.621  -24.2258     0.985     0.000
    2.651  -24.2258     0.985     0.000
    2.681  -24.2259     0.985     0.000
    2.712  -24.2259     0.985     0.000
    2.742  -24.2259     0.985     0.000
    2.772  -24.2260     0.985     0.000
    2.802  -24.2260     0.985     0.000
    2.833  -24.2260     0.985     0.000
    2.863  -24.2260     0.985     0.000
    2.893  -24.2261     0.985     0.000
    2.923  -24.2261     0.985     0.000
    2.954  -24.2261     0.985     0.000
 
# Band-Index:    2
    2.954  -24.2261     0.985     0.000
    2.923  -24.2261     0.985     0.000
    2.893  -24.2261     0.985     0.000
    2.863  -24.2260     0.985     0.000
    2.833  -24.2260     0.985     0.000
    2.802  -24.2260     0.985     0.000
    2.772  -24.2259     0.985     0.000
    2.742  -24.2258     0.985     0.000
    2.712  -24.2258     0.985     0.000
    2.681  -24.2257     0.985     0.000
    2.651  -24.2256     0.985     0.000
    2.621  -24.2255     0.985     0.000
    2.591  -24.2254     0.985     0.000
    2.560  -24.2253     0.985     0.000
    2.530  -24.2252     0.985     0.000
    2.500  -24.2251     0.985     0.000
    2.470  -24.2250     0.985     0.000
    2.439  -24.2249     0.985     0.000
    2.409  -24.2247     0.985     0.000
    2.379  -24.2246     0.985     0.000
    2.349  -24.2245     0.985     0.000
    2.318  -24.2244     0.985     0.000
    2.288  -24.2243     0.985     0.000
    2.258  -24.2243     0.985     0.000
    2.228  -24.2242     0.985     0.000
    2.197  -24.2241     0.985     0.000
    2.167  -24.2241     0.985     0.000
    2.137  -24.2241     0.985     0.000
    2.106  -24.2240     0.985     0.000
    2.076  -24.2240     0.985     0.000
    2.076  -24.2240     0.985     0.000
    2.061  -24.2240     0.985     0.000
    2.046  -24.2240     0.985     0.000
    2.031  -24.2240     0.985     0.000
    2.016  -24.2241     0.985     0.000
    2.001  -24.2241     0.985     0.000
    1.985  -24.2241     0.985     0.000
    1.970  -24.2241     0.985     0.000
    1.955  -24.2241     0.985     0.000
    1.940  -24.2242     0.985     0.000
    1.925  -24.2242     0.985     0.000
    1.910  -24.2242     0.985     0.000
    1.895  -24.2243     0.985     0.000
    1.880  -24.2243     0.985     0.000
    1.864  -24.2243     0.985     0.000
    1.849  -24.2244     0.985     0.000
    1.834  -24.2244     0.985     0.000
    1.819  -24.2245     0.985     0.000
    1.804  -24.2245     0.985     0.000
    1.789  -24.2246     0.985     0.000
    1.774  -24.2246     0.985     0.000
    1.758  -24.2247     0.985     0.000
    1.743  -24.2247     0.985     0.000
    1.728  -24.2248     0.985     0.000
    1.713  -24.2248     0.985     0.000
    1.698  -24.2249     0.985     0.000
    1.683  -24.2249     0.985     0.000
    1.668  -24.2250     0.985     0.000
    1.653  -24.2250     0.985     0.000
    1.637  -24.2251     0.985     0.000
    1.637  -24.2251     0.985     0.000
    1.611  -24.2251     0.985     0.000
    1.585  -24.2251     0.985     0.000
    1.559  -24.2251     0.985     0.000
    1.533  -24.2251     0.985     0.000
    1.506  -24.2252     0.985     0.000
    1.480  -24.2252     0.985     0.000
    1.454  -24.2252     0.985     0.000
    1.428  -24.2253     0.985     0.000
    1.402  -24.2253     0.985     0.000
    1.375  -24.2253     0.985     0.000
    1.349  -24.2254     0.985     0.000
    1.323  -24.2254     0.985     0.000
    1.297  -24.2255     0.985     0.000
    1.271  -24.2255     0.985     0.000
    1.244  -24.2256     0.985     0.000
    1.218  -24.2257     0.985     0.000
    1.192  -24.2257     0.985     0.000
    1.166  -24.2258     0.985     0.000
    1.140  -24.2258     0.985     0.000
    1.113  -24.2258     0.985     0.000
    1.087  -24.2259     0.985     0.000
    1.061  -24.2259     0.985     0.000
    1.035  -24.2260     0.985     0.000
    1.009  -24.2260     0.985     0.000
    0.982  -24.2260     0.985     0.000
    0.956  -24.2260     0.985     0.000
    0.930  -24.2261     0.985     0.000
    0.904  -24.2261     0.985     0.000
    0.878  -24.2261     0.985     0.000
    0.878  -24.2261     0.985     0.000
    0.847  -24.2261     0.985     0.000
    0.817  -24.2261     0.985     0.000
    0.787  -24.2260     0.985     0.000
    0.756  -24.2260     0.985     0.000
    0.726  -24.2260     0.985     0.000
    0.696  -24.2259     0.985     0.000
    0.666  -24.2258     0.985     0.000
    0.635  -24.2258     0.985     0.000
    0.605  -24.2257     0.985     0.000
    0.575  -24.2256     0.985     0.000
    0.545  -24.2255     0.985     0.000
    0.514  -24.2254     0.985     0.000
    0.484  -24.2253     0.985     0.000
    0.454  -24.2252     0.985     0.000
    0.424  -24.2251     0.985     0.000
    0.393  -24.2250     0.985     0.000
    0.363  -24.2249     0.985     0.000
    0.333  -24.2247     0.985     0.000
    0.303  -24.2246     0.985     0.000
    0.272  -24.2245     0.985     0.000
    0.242  -24.2244     0.985     0.000
    0.212  -24.2243     0.985     0.000
    0.182  -24.2243     0.985     0.000
    0.151  -24.2242     0.985     0.000
    0.121  -24.2241     0.985     0.000
    0.091  -24.2241     0.985     0.000
    0.061  -24.2241     0.985     0.000
    0.030  -24.2240     0.985     0.000
    0.000  -24.2240     0.985     0.000
 
# Band-Index:    3
    0.000  -24.2032     0.985     0.000
    0.030  -24.2032     0.985     0.000
    0.061  -24.2032     0.985     0.000
    0.091  -24.2032     0.985     0.000
    0.121  -24.2032     0.985     0.000
    0.151  -24.2032     0.985     0.000
    0.182  -24.2032     0.985     0.000
    0.212  -24.2032     0.985     0.000
    0.242  -24.2032     0.985     0.000
    0.272  -24.2032     0.985     0.000
    0.303  -24.2032     0.985     0.000
    0.333  -24.2032     0.985     0.000
    0.363  -24.2032     0.985     0.000
    0.393  -24.2032     0.985     0.000
    0.424  -24.2032     0.985     0.000
    0.454  -24.2032     0.985     0.000
    0.484  -24.2032     0.985     0.000
    0.514  -24.2032     0.985     0.000
    0.545  -24.2032     0.985     0.000
    0.575  -24.2032     0.985     0.000
    0.605  -24.2032     0.985     0.000
    0.635  -24.2032     0.985     0.000
    0.666  -24.2031     0.985     0.000
    0.696  -24.2031     0.985     0.000
    0.726  -24.2031     0.985     0.000
    0.756  -24.2031     0.985     0.000
    0.787  -24.2031     0.985     0.000
    0.817  -24.2030     0.985     0.000
    0.847  -24.2030     0.985     0.000
    0.878  -24.2030     0.985     0.000
    0.878  -24.2030     0.985     0.000
    0.904  -24.2030     0.985     0.000
    0.930  -24.2030     0.985     0.000
    0.956  -24.2030     0.985     0.000
    0.982  -24.2031     0.985     0.000
    1.009  -24.2031     0.985     0.000
    1.035  -24.2031     0.985     0.000
    1.061  -24.2031     0.985     0.000
    1.087  -24.2031     0.985     0.000
    1.113  -24.2032     0.985     0.000
    1.140  -24.2032     0.985     0.000
    1.166  -24.2032     0.985     0.000
    1.192  -24.2032     0.985     0.000
    1.218  -24.2032     0.985     0.000
