  #K-Path    Energy        Bi        Sb
# NKPTS & NBANDS: 120  33
# Band-Index:    1
    0.000  -24.2910     0.985     0.000
    0.029  -24.2910     0.985     0.000
    0.057  -24.2910     0.985     0.000
    0.086  -24.2909     0.985     0.000
    0.115  -24.2909     0.985     0.000
    0.144  -24.2909     0.985     0.000
    0.172  -24.2909     0.985     0.000
    0.201  -24.2909     0.985     0.000
    0.230  -24.2909     0.985     0.000
    0.258  -24.2908     0.985     0.000
    0.287  -24.2908     0.985     0.000
    0.316  -24.2908     0.985     0.000
    0.345  -24.2908     0.985     0.000
    0.373  -24.2908     0.985     0.000
    0.402  -24.2908     0.985     0.000
    0.431  -24.2908     0.985     0.000
    0.460  -24.2908     0.985     0.000
    0.488  -24.2907     0.985     0.000
    0.517  -24.2907     0.985     0.000
    0.546  -24.2907     0.985     0.000
    0.574  -24.2907     0.985     0.000
    0.603  -24.2908     0.985     0.000
    0.632  -24.2908     0.985     0.000
    0.661  -24.2908     0.985     0.000
    0.689  -24.2908     0.985     0.000
    0.718  -24.2908     0.985     0.000
    0.747  -24.2908     0.985     0.000
    0.775  -24.2908     0.985     0.000
    0.804  -24.2908     0.985     0.000
    0.833  -24.2908     0.985     0.000
    0.833  -24.2908     0.985     0.000
    0.858  -24.2908     0.985     0.000
    0.883  -24.2908     0.985     0.000
    0.908  -24.2908     0.985     0.000
    0.932  -24.2908     0.985     0.000
    0.957  -24.2908     0.985     0.000
    0.982  -24.2908     0.985     0.000
    1.007  -24.2908     0.985     0.000
    1.032  -24.2907     0.985     0.000
    1.057  -24.2907     0.985     0.000
    1.082  -24.2907     0.985     0.000
    1.106  -24.2907     0.985     0.000
    1.131  -24.2907     0.985     0.000
    1.156  -24.2906     0.985     0.000
    1.181  -24.2906     0.985     0.000
    1.206  -24.2906     0.985     0.000
    1.231  -24.2906     0.985     0.000
    1.256  -24.2905     0.985     0.000
    1.281  -24.2905     0.985     0.000
    1.305  -24.2905     0.985     0.000
    1.330  -24.2905     0.985     0.000
    1.355  -24.2905     0.985     0.000
    1.380  -24.2904     0.985     0.000
    1.405  -24.2904     0.985     0.000
    1.430  -24.2904     0.985     0.000
    1.455  -24.2904     0.985     0.000
    1.480  -24.2904     0.985     0.000
    1.504  -24.2904     0.985     0.000
    1.529  -24.2904     0.985     0.000
    1.554  -24.2904     0.985     0.000
    1.554  -24.2904     0.985     0.000
    1.569  -24.2904     0.985     0.000
    1.583  -24.2904     0.985     0.000
    1.597  -24.2905     0.985     0.000
    1.612  -24.2905     0.985     0.000
    1.626  -24.2906     0.985     0.000
    1.640  -24.2906     0.985     0.000
    1.655  -24.2906     0.985     0.000
    1.669  -24.2907     0.985     0.000
    1.683  -24.2907     0.985     0.000
    1.698  -24.2907     0.985     0.000
    1.712  -24.2907     0.985     0.000
    1.727  -24.2908     0.985     0.000
    1.741  -24.2908     0.985     0.000
    1.755  -24.2908     0.985     0.000
    1.770  -24.2908     0.985     0.000
    1.784  -24.2908     0.985     0.000
    1.798  -24.2909     0.985     0.000
    1.813  -24.2909     0.985     0.000
    1.827  -24.2909     0.985     0.000
    1.841  -24.2909     0.985     0.000
    1.856  -24.2909     0.985     0.000
    1.870  -24.2909     0.985     0.000
    1.884  -24.2909     0.985     0.000
    1.899  -24.2909     0.985     0.000
    1.913  -24.2910     0.985     0.000
    1.928  -24.2910     0.985     0.000
    1.942  -24.2910     0.985     0.000
    1.956  -24.2910     0.985     0.000
    1.971  -24.2910     0.985     0.000
    1.971  -24.2910     0.985     0.000
    1.999  -24.2910     0.985     0.000
    2.028  -24.2910     0.985     0.000
    2.057  -24.2909     0.985     0.000
    2.086  -24.2909     0.985     0.000
    2.114  -24.2909     0.985     0.000
    2.143  -24.2909     0.985     0.000
    2.172  -24.2909     0.985     0.000
    2.200  -24.2909     0.985     0.000
    2.229  -24.2908     0.985     0.000
    2.258  -24.2908     0.985     0.000
    2.287  -24.2908     0.985     0.000
    2.315  -24.2908     0.985     0.000
    2.344  -24.2908     0.985     0.000
    2.373  -24.2908     0.985     0.000
    2.401  -24.2908     0.985     0.000
    2.430  -24.2908     0.985     0.000
    2.459  -24.2907     0.985     0.000
