  #K-Path    Energy        Bi        Sb
# NKPTS & NBANDS: 120  33
# Band-Index:    1
    0.000  -24.1783     0.984     0.000
    0.032  -24.1783     0.984     0.000
    0.064  -24.1783     0.984     0.000
    0.096  -24.1783     0.984     0.000
    0.128  -24.1782     0.984     0.000
    0.160  -24.1782     0.984     0.000
    0.192  -24.1782     0.984     0.000
    0.224  -24.1782     0.984     0.000
    0.256  -24.1782     0.984     0.000
    0.288  -24.1782     0.984     0.000
    0.320  -24.1782     0.984     0.000
    0.352  -24.1782     0.984     0.000
    0.384  -24.1783     0.984     0.000
    0.416  -24.1783     0.984     0.000
    0.448  -24.1783     0.984     0.000
    0.480  -24.1784     0.984     0.000
    0.512  -24.1784     0.984     0.000
    0.544  -24.1785     0.984     0.000
    0.575  -24.1786     0.984     0.000
    0.607  -24.1786     0.984     0.000
    0.639  -24.1787     0.984     0.000
    0.671  -24.1788     0.984     0.000
    0.703  -24.1788     0.984     0.000
    0.735  -24.1789     0.984     0.000
    0.767  -24.1790     0.984     0.000
    0.799  -24.1790     0.984     0.000
    0.831  -24.1791     0.984     0.000
    0.863  -24.1791     0.984     0.000
    0.895  -24.1791     0.984     0.000
    0.927  -24.1791     0.984     0.000
    0.927  -24.1791     0.984     0.000
    0.955  -24.1791     0.984     0.000
    0.983  -24.1791     0.984     0.000
    1.010  -24.1791     0.984     0.000
    1.038  -24.1790     0.984     0.000
    1.066  -24.1790     0.984     0.000
    1.093  -24.1789     0.984     0.000
    1.121  -24.1789     0.984     0.000
    1.149  -24.1788     0.985     0.000
    1.176  -24.1787     0.985     0.000
    1.204  -24.1786     0.985     0.000
    1.232  -24.1785     0.985     0.000
    1.259  -24.1784     0.985     0.000
    1.287  -24.1783     0.985     0.000
    1.315  -24.1782     0.985     0.000
    1.343  -24.1781     0.985     0.000
    1.370  -24.1780     0.985     0.000
    1.398  -24.1779     0.985     0.000
    1.426  -24.1778     0.985     0.000
    1.453  -24.1777     0.985     0.000
    1.481  -24.1776     0.985     0.000
    1.509  -24.1775     0.985     0.000
    1.536  -24.1774     0.985     0.000
    1.564  -24.1774     0.985     0.000
    1.592  -24.1773     0.985     0.000
    1.619  -24.1772     0.985     0.000
    1.647  -24.1772     0.985     0.000
    1.675  -24.1772     0.985     0.000
    1.702  -24.1772     0.985     0.000
    1.730  -24.1771     0.985     0.000
    1.730  -24.1771     0.985     0.000
    1.746  -24.1772     0.985     0.000
    1.762  -24.1773     0.985     0.000
    1.778  -24.1774     0.985     0.000
    1.794  -24.1775     0.985     0.000
    1.810  -24.1775     0.985     0.000
    1.826  -24.1776     0.985     0.000
    1.842  -24.1777     0.985     0.000
    1.858  -24.1777     0.985     0.000
    1.874  -24.1778     0.985     0.000
    1.890  -24.1778     0.985     0.000
    1.906  -24.1779     0.985     0.000
    1.922  -24.1779     0.984     0.000
    1.938  -24.1780     0.984     0.000
    1.954  -24.1780     0.984     0.000
    1.970  -24.1780     0.984     0.000
    1.986  -24.1781     0.984     0.000
    2.002  -24.1781     0.984     0.000
    2.018  -24.1781     0.984     0.000
    2.034  -24.1782     0.984     0.000
    2.050  -24.1782     0.984     0.000
    2.066  -24.1782     0.984     0.000
    2.082  -24.1782     0.984     0.000
    2.098  -24.1782     0.984     0.000
    2.114  -24.1782     0.984     0.000
    2.130  -24.1783     0.984     0.000
    2.146  -24.1783     0.984     0.000
    2.162  -24.1783     0.984     0.000
    2.178  -24.1783     0.984     0.000
    2.194  -24.1783     0.984     0.000
    2.194  -24.1783     0.984     0.000
    2.226  -24.1783     0.984     0.000
    2.258  -24.1783     0.984     0.000
    2.290  -24.1783     0.984     0.000
    2.322  -24.1782     0.984     0.000
    2.354  -24.1782     0.984     0.000
    2.386  -24.1782     0.984     0.000
    2.418  -24.1782     0.984     0.000
    2.450  -24.1782     0.984     0.000
    2.481  -24.1782     0.984     0.000
    2.513  -24.1782     0.984     0.000
    2.545  -24.1782     0.984     0.000
    2.577  -24.1783     0.984     0.000
    2.609  -24.1783     0.984     0.000
    2.641  -24.1783     0.984     0.000
    2.673  -24.1784     0.984     0.000
    2.705  -24.1784     0.984     0.000
    2.737  -24.1785     0.984     0.000
    2.769  -24.1786     0.984     0.000
    2.801  -24.1786     0.984     0.000
    2.833  -24.1787     0.984     0.000
    2.865  -24.1788     0.984     0.000
    2.897  -24.1788     0.984     0.000
    2.929  -24.1789     0.984     0.000
    2.961  -24.1790     0.984     0.000
    2.993  -24.1790     0.984     0.000
    3.025  -24.1791     0.984     0.000
    3.057  -24.1791     0.984     0.000
    3.089  -24.1791     0.984     0.000
    3.121  -24.1791     0.984     0.000
 
# Band-Index:    2
    3.121  -24.1791     0.984     0.000
    3.089  -24.1791     0.984     0.000
    3.057  -24.1791     0.984     0.000
    3.025  -24.1791     0.984     0.000
    2.993  -24.1790     0.984     0.000
    2.961  -24.1789     0.984     0.000
    2.929  -24.1788     0.985     0.000
    2.897  -24.1787     0.985     0.000
    2.865  -24.1786     0.985     0.000
    2.833  -24.1784     0.985     0.000
    2.801  -24.1783     0.985     0.000
    2.769  -24.1781     0.985     0.000
    2.737  -24.1779     0.985     0.000
    2.705  -24.1777     0.985     0.000
    2.673  -24.1775     0.985     0.000
    2.641  -24.1773     0.985     0.000
    2.609  -24.1771     0.985     0.000
    2.577  -24.1769     0.985     0.000
    2.545  -24.1767     0.985     0.000
    2.513  -24.1765     0.985     0.000
    2.481  -24.1763     0.985     0.000
    2.450  -24.1762     0.985     0.000
    2.418  -24.1760     0.985     0.000
    2.386  -24.1759     0.985     0.000
    2.354  -24.1757     0.985     0.000
    2.322  -24.1756     0.985     0.000
    2.290  -24.1756     0.985     0.000
    2.258  -24.1755     0.985     0.000
    2.226  -24.1755     0.985     0.000
    2.194  -24.1754     0.985     0.000
    2.194  -24.1754     0.985     0.000
    2.178  -24.1755     0.985     0.000
    2.162  -24.1755     0.985     0.000
    2.146  -24.1755     0.985     0.000
    2.130  -24.1755     0.985     0.000
    2.114  -24.1755     0.985     0.000
    2.098  -24.1756     0.985     0.000
    2.082  -24.1756     0.985     0.000
    2.066  -24.1756     0.985     0.000
    2.050  -24.1757     0.985     0.000
