  #K-Path    Energy        Bi        Sb
# NKPTS & NBANDS: 120  33
# Band-Index:    1
    0.000  -24.1834     0.985     0.000
    0.031  -24.1833     0.985     0.000
    0.062  -24.1833     0.985     0.000
    0.092  -24.1833     0.985     0.000
    0.123  -24.1833     0.985     0.000
    0.154  -24.1833     0.985     0.000
    0.185  -24.1833     0.985     0.000
    0.216  -24.1833     0.985     0.000
    0.246  -24.1833     0.985     0.000
    0.277  -24.1833     0.985     0.000
    0.308  -24.1833     0.985     0.000
    0.339  -24.1833     0.985     0.000
    0.370  -24.1833     0.985     0.000
    0.401  -24.1833     0.985     0.000
    0.431  -24.1833     0.985     0.000
    0.462  -24.1833     0.985     0.000
    0.493  -24.1833     0.985     0.000
    0.524  -24.1834     0.985     0.000
    0.555  -24.1834     0.985     0.000
    0.585  -24.1834     0.985     0.000
    0.616  -24.1835     0.985     0.000
    0.647  -24.1835     0.985     0.000
    0.678  -24.1835     0.985     0.000
    0.709  -24.1836     0.985     0.000
    0.739  -24.1836     0.985     0.000
    0.770  -24.1836     0.985     0.000
    0.801  -24.1837     0.985     0.000
    0.832  -24.1837     0.985     0.000
    0.863  -24.1837     0.985     0.000
    0.893  -24.1837     0.985     0.000
    0.893  -24.1837     0.985     0.000
    0.920  -24.1837     0.985     0.000
    0.947  -24.1837     0.985     0.000
    0.974  -24.1837     0.985     0.000
    1.000  -24.1837     0.985     0.000
    1.027  -24.1836     0.985     0.000
    1.054  -24.1836     0.985     0.000
    1.080  -24.1835     0.985     0.000
    1.107  -24.1835     0.985     0.000
    1.134  -24.1834     0.985     0.000
    1.160  -24.1834     0.985     0.000
    1.187  -24.1833     0.985     0.000
    1.214  -24.1833     0.985     0.000
    1.240  -24.1832     0.985     0.000
    1.267  -24.1831     0.985     0.000
    1.294  -24.1831     0.985     0.000
    1.320  -24.1830     0.985     0.000
    1.347  -24.1829     0.985     0.000
    1.374  -24.1829     0.985     0.000
    1.400  -24.1828     0.985     0.000
    1.427  -24.1827     0.985     0.000
    1.454  -24.1827     0.985     0.000
