  #K-Path    Energy        Bi        Sb
# NKPTS & NBANDS: 120  33
# Band-Index:    1
    0.000  -24.6331     0.984     0.000
    0.034  -24.6331     0.984     0.000
    0.068  -24.6331     0.984     0.000
    0.102  -24.6331     0.984     0.000
    0.136  -24.6331     0.984     0.000
    0.169  -24.6331     0.984     0.000
    0.203  -24.6331     0.984     0.000
    0.237  -24.6332     0.984     0.000
    0.271  -24.6332     0.984     0.000
    0.305  -24.6333     0.984     0.000
    0.339  -24.6333     0.984     0.000
    0.373  -24.6334     0.984     0.000
    0.407  -24.6335     0.984     0.000
    0.441  -24.6336     0.984     0.000
    0.474  -24.6338     0.984     0.000
    0.508  -24.6339     0.984     0.000
    0.542  -24.6340     0.984     0.000
    0.576  -24.6342     0.984     0.000
    0.610  -24.6343     0.984     0.000
    0.644  -24.6345     0.984     0.000
    0.678  -24.6347     0.984     0.000
    0.712  -24.6349     0.984     0.000
    0.746  -24.6350     0.984     0.000
    0.779  -24.6352     0.984     0.000
    0.813  -24.6353     0.984     0.000
    0.847  -24.6354     0.984     0.000
    0.881  -24.6355     0.984     0.000
    0.915  -24.6356     0.984     0.000
    0.949  -24.6356     0.984     0.000
    0.983  -24.6357     0.984     0.000
    0.983  -24.6357     0.984     0.000
    1.012  -24.6356     0.984     0.000
    1.042  -24.6356     0.984     0.000
    1.071  -24.6355     0.984     0.000
    1.100  -24.6355     0.984     0.000
    1.130  -24.6354     0.984     0.000
    1.159  -24.6352     0.984     0.000
    1.188  -24.6351     0.984     0.000
    1.218  -24.6349     0.984     0.000
    1.247  -24.6347     0.984     0.000
    1.276  -24.6346     0.984     0.000
    1.306  -24.6344     0.984     0.000
    1.335  -24.6341     0.984     0.000
    1.364  -24.6339     0.984     0.000
    1.394  -24.6337     0.984     0.000
    1.423  -24.6335     0.984     0.000
    1.452  -24.6333     0.984     0.000
    1.482  -24.6331     0.984     0.000
    1.511  -24.6329     0.984     0.000
    1.540  -24.6327     0.984     0.000
    1.570  -24.6325     0.984     0.000
    1.599  -24.6323     0.984     0.000
    1.629  -24.6321     0.984     0.000
    1.658  -24.6320     0.984     0.000
    1.687  -24.6319     0.984     0.000
    1.717  -24.6318     0.984     0.000
    1.746  -24.6317     0.984     0.000
    1.775  -24.6316     0.984     0.000
    1.805  -24.6316     0.984     0.000
    1.834  -24.6316     0.984     0.000
    1.834  -24.6316     0.984     0.000
    1.851  -24.6317     0.984     0.000
    1.868  -24.6318     0.984     0.000
    1.885  -24.6319     0.984     0.000
    1.902  -24.6320     0.984     0.000
    1.919  -24.6321     0.984     0.000
    1.936  -24.6322     0.984     0.000
    1.953  -24.6323     0.984     0.000
    1.970  -24.6324     0.984     0.000
    1.986  -24.6325     0.984     0.000
    2.003  -24.6326     0.984     0.000
    2.020  -24.6326     0.984     0.000
    2.037  -24.6327     0.984     0.000
    2.054  -24.6328     0.984     0.000
    2.071  -24.6328     0.984     0.000
    2.088  -24.6329     0.984     0.000
    2.105  -24.6329     0.984     0.000
    2.122  -24.6329     0.984     0.000
    2.139  -24.6330     0.984     0.000
