  #K-Path    Energy        Bi        Sb
# NKPTS & NBANDS: 120  33
# Band-Index:    1
    0.000  -24.1600     0.985     0.000
    0.031  -24.1600     0.985     0.000
    0.063  -24.1600     0.985     0.000
    0.094  -24.1600     0.985     0.000
    0.126  -24.1600     0.985     0.000
    0.157  -24.1600     0.985     0.000
    0.188  -24.1600     0.985     0.000
    0.220  -24.1599     0.985     0.000
    0.251  -24.1599     0.985     0.000
    0.282  -24.1599     0.985     0.000
    0.314  -24.1599     0.985     0.000
    0.345  -24.1600     0.985     0.000
    0.377  -24.1600     0.985     0.000
    0.408  -24.1600     0.985     0.000
    0.439  -24.1600     0.985     0.000
    0.471  -24.1600     0.985     0.000
    0.502  -24.1601     0.985     0.000
    0.533  -24.1601     0.985     0.000
    0.565  -24.1602     0.985     0.000
    0.596  -24.1602     0.985     0.000
    0.628  -24.1603     0.985     0.000
    0.659  -24.1603     0.985     0.000
    0.690  -24.1604     0.985     0.000
    0.722  -24.1604     0.985     0.000
    0.753  -24.1605     0.985     0.000
    0.784  -24.1605     0.985     0.000
    0.816  -24.1605     0.985     0.000
    0.847  -24.1606     0.985     0.000
    0.879  -24.1606     0.985     0.000
    0.910  -24.1606     0.985     0.000
    0.910  -24.1606     0.985     0.000
    0.937  -24.1606     0.985     0.000
    0.964  -24.1606     0.985     0.000
    0.992  -24.1605     0.985     0.000
    1.019  -24.1605     0.985     0.000
    1.046  -24.1605     0.985     0.000
    1.073  -24.1604     0.985     0.000
    1.100  -24.1604     0.985     0.000
    1.127  -24.1603     0.985     0.000
    1.155  -24.1602     0.985     0.000
    1.182  -24.1602     0.985     0.000
    1.209  -24.1601     0.985     0.000
    1.236  -24.1600     0.985     0.000
    1.263  -24.1599     0.985     0.000
    1.290  -24.1599     0.985     0.000
    1.318  -24.1598     0.985     0.000
    1.345  -24.1597     0.985     0.000
    1.372  -24.1596     0.985     0.000
    1.399  -24.1595     0.985     0.000
    1.426  -24.1595     0.985     0.000
    1.454  -24.1594     0.985     0.000
    1.481  -24.1593     0.985     0.000
    1.508  -24.1592     0.985     0.000
    1.535  -24.1592     0.985     0.000
    1.562  -24.1591     0.985     0.000
    1.589  -24.1591     0.985     0.000
    1.617  -24.1591     0.985     0.000
    1.644  -24.1590     0.985     0.000
    1.671  -24.1590     0.985     0.000
    1.698  -24.1590     0.985     0.000
    1.698  -24.1590     0.985     0.000
    1.714  -24.1591     0.985     0.000
    1.729  -24.1592     0.985     0.000
    1.745  -24.1592     0.985     0.000
    1.761  -24.1593     0.985     0.000
    1.777  -24.1593     0.985     0.000
    1.792  -24.1594     0.985     0.000
    1.808  -24.1595     0.985     0.000
    1.824  -24.1595     0.985     0.000
    1.839  -24.1596     0.985     0.000
    1.855  -24.1596     0.985     0.000
    1.871  -24.1597     0.985     0.000
    1.886  -24.1597     0.985     0.000
    1.902  -24.1597     0.985     0.000
    1.918  -24.1598     0.985     0.000
    1.933  -24.1598     0.985     0.000
    1.949  -24.1598     0.985     0.000
    1.965  -24.1599     0.985     0.000
    1.981  -24.1599     0.985     0.000
    1.996  -24.1599     0.985     0.000
    2.012  -24.1599     0.985     0.000
    2.028  -24.1600     0.985     0.000
    2.043  -24.1600     0.985     0.000
    2.059  -24.1600     0.985     0.000
    2.075  -24.1600     0.985     0.000
    2.090  -24.1600     0.985     0.000
    2.106  -24.1600     0.985     0.000
    2.122  -24.1600     0.985     0.000
    2.137  -24.1600     0.985     0.000
    2.153  -24.1600     0.985     0.000
    2.153  -24.1600     0.985     0.000
    2.184  -24.1600     0.985     0.000
    2.216  -24.1600     0.985     0.000
    2.247  -24.1600     0.985     0.000
    2.279  -24.1600     0.985     0.000
    2.310  -24.1600     0.985     0.000
    2.341  -24.1600     0.985     0.000
    2.373  -24.1599     0.985     0.000
    2.404  -24.1599     0.985     0.000
    2.436  -24.1599     0.985     0.000
    2.467  -24.1599     0.985     0.000
    2.498  -24.1600     0.985     0.000
    2.530  -24.1600     0.985     0.000
    2.561  -24.1600     0.985     0.000
    2.592  -24.1600     0.985     0.000
    2.624  -24.1600     0.985     0.000
    2.655  -24.1601     0.985     0.000
    2.687  -24.1601     0.985     0.000
    2.718  -24.1602     0.985     0.000
    2.749  -24.1602     0.985     0.000
    2.781  -24.1603     0.985     0.000
    2.812  -24.1603     0.985     0.000
    2.843  -24.1604     0.985     0.000
    2.875  -24.1604     0.985     0.000
    2.906  -24.1605     0.985     0.000
    2.938  -24.1605     0.985     0.000
    2.969  -24.1605     0.985     0.000
    3.000  -24.1606     0.985     0.000
    3.032  -24.1606     0.985     0.000
    3.063  -24.1606     0.985     0.000
 
# Band-Index:    2
    3.063  -24.1606     0.985     0.000
