  #K-Path    Energy        Bi        Sb
# NKPTS & NBANDS: 120  33
# Band-Index:    1
    0.000  -24.2867     0.985     0.000
    0.029  -24.2867     0.985     0.000
    0.058  -24.2867     0.985     0.000
    0.088  -24.2867     0.985     0.000
    0.117  -24.2867     0.985     0.000
    0.146  -24.2867     0.985     0.000
    0.175  -24.2867     0.985     0.000
    0.205  -24.2867     0.985     0.000
    0.234  -24.2866     0.985     0.000
    0.263  -24.2866     0.985     0.000
    0.292  -24.2866     0.985     0.000
    0.321  -24.2866     0.985     0.000
    0.351  -24.2866     0.985     0.000
    0.380  -24.2866     0.985     0.000
    0.409  -24.2866     0.985     0.000
    0.438  -24.2866     0.985     0.000
    0.467  -24.2866     0.985     0.000
    0.497  -24.2866     0.985     0.000
    0.526  -24.2866     0.985     0.000
    0.555  -24.2866     0.985     0.000
    0.584  -24.2866     0.985     0.000
    0.614  -24.2866     0.985     0.000
    0.643  -24.2866     0.985     0.000
    0.672  -24.2866     0.985     0.000
    0.701  -24.2866     0.985     0.000
    0.730  -24.2866     0.985     0.000
    0.760  -24.2866     0.985     0.000
    0.789  -24.2867     0.985     0.000
    0.818  -24.2867     0.985     0.000
    0.847  -24.2867     0.985     0.000
    0.847  -24.2867     0.985     0.000
    0.873  -24.2867     0.985     0.000
    0.898  -24.2867     0.985     0.000
    0.923  -24.2866     0.985     0.000
    0.948  -24.2866     0.985     0.000
    0.974  -24.2866     0.985     0.000
    0.999  -24.2866     0.985     0.000
    1.024  -24.2866     0.985     0.000
    1.050  -24.2866     0.985     0.000
    1.075  -24.2865     0.985     0.000
    1.100  -24.2865     0.985     0.000
    1.126  -24.2865     0.985     0.000
    1.151  -24.2865     0.985     0.000
    1.176  -24.2864     0.985     0.000
    1.201  -24.2864     0.985     0.000
    1.227  -24.2864     0.985     0.000
    1.252  -24.2863     0.985     0.000
    1.277  -24.2863     0.985     0.000
    1.303  -24.2863     0.985     0.000
    1.328  -24.2862     0.985     0.000
    1.353  -24.2862     0.985     0.000
    1.379  -24.2862     0.985     0.000
    1.404  -24.2862     0.985     0.000
    1.429  -24.2862     0.985     0.000
    1.454  -24.2861     0.985     0.000
    1.480  -24.2861     0.985     0.000
    1.505  -24.2861     0.985     0.000
    1.530  -24.2861     0.985     0.000
    1.556  -24.2861     0.985     0.000
    1.581  -24.2861     0.985     0.000
    1.581  -24.2861     0.985     0.000
    1.596  -24.2861     0.985     0.000
    1.610  -24.2862     0.985     0.000
    1.625  -24.2862     0.985     0.000
    1.639  -24.2863     0.985     0.000
    1.654  -24.2863     0.985     0.000
    1.669  -24.2863     0.985     0.000
    1.683  -24.2864     0.985     0.000
    1.698  -24.2864     0.985     0.000
    1.712  -24.2864     0.985     0.000
    1.727  -24.2865     0.985     0.000
    1.742  -24.2865     0.985     0.000
    1.756  -24.2865     0.985     0.000
    1.771  -24.2866     0.985     0.000
    1.786  -24.2866     0.985     0.000
    1.800  -24.2866     0.985     0.000
    1.815  -24.2866     0.985     0.000
    1.829  -24.2866     0.985     0.000
    1.844  -24.2867     0.985     0.000
    1.859  -24.2867     0.985     0.000
    1.873  -24.2867     0.985     0.000
    1.888  -24.2867     0.985     0.000
    1.902  -24.2867     0.985     0.000
    1.917  -24.2867     0.985     0.000
    1.932  -24.2867     0.985     0.000
    1.946  -24.2867     0.985     0.000
    1.961  -24.2867     0.985     0.000
    1.975  -24.2867     0.985     0.000
    1.990  -24.2867     0.985     0.000
    2.005  -24.2867     0.985     0.000
    2.005  -24.2867     0.985     0.000
    2.034  -24.2867     0.985     0.000
    2.063  -24.2867     0.985     0.000
    2.092  -24.2867     0.985     0.000
    2.121  -24.2867     0.985     0.000
    2.151  -24.2867     0.985     0.000
    2.180  -24.2867     0.985     0.000
    2.209  -24.2867     0.985     0.000
    2.238  -24.2866     0.985     0.000
    2.268  -24.2866     0.985     0.000
    2.297  -24.2866     0.985     0.000
    2.326  -24.2866     0.985     0.000
    2.355  -24.2866     0.985     0.000
    2.384  -24.2866     0.985     0.000
    2.414  -24.2866     0.985     0.000
    2.443  -24.2866     0.985     0.000
    2.472  -24.2866     0.985     0.000
    2.501  -24.2866     0.985     0.000
    2.531  -24.2866     0.985     0.000
    2.560  -24.2866     0.985     0.000
    2.589  -24.2866     0.985     0.000
    2.618  -24.2866     0.985     0.000
    2.647  -24.2866     0.985     0.000
    2.677  -24.2866     0.985     0.000
    2.706  -24.2866     0.985     0.000
    2.735  -24.2866     0.985     0.000
    2.764  -24.2866     0.985     0.000
    2.793  -24.2867     0.985     0.000
    2.823  -24.2867     0.985     0.000
    2.852  -24.2867     0.985     0.000
 
# Band-Index:    2
    2.852  -24.2867     0.985     0.000
    2.823  -24.2867     0.985     0.000
    2.793  -24.2867     0.985     0.000
    2.764  -24.2866     0.985     0.000
    2.735  -24.2866     0.985     0.000
    2.706  -24.2866     0.985     0.000
    2.677  -24.2866     0.985     0.000
    2.647  -24.2865     0.985     0.000
    2.618  -24.2865     0.985     0.000
    2.589  -24.2864     0.985     0.000
    2.560  -24.2864     0.985     0.000
    2.531  -24.2863     0.985     0.000
    2.501  -24.2862     0.985     0.000
    2.472  -24.2862     0.985     0.000
    2.443  -24.2861     0.985     0.000
    2.414  -24.2860     0.985     0.000
    2.384  -24.2859     0.985     0.000
    2.355  -24.2859     0.985     0.000
    2.326  -24.2858     0.985     0.000
    2.297  -24.2857     0.985     0.000
    2.268  -24.2856     0.985     0.000
    2.238  -24.2856     0.985     0.000
    2.209  -24.2855     0.985     0.000
    2.180  -24.2854     0.985     0.000
    2.151  -24.2854     0.985     0.000
    2.121  -24.2854     0.985     0.000
    2.092  -24.2853     0.985     0.000
    2.063  -24.2853     0.985     0.000
    2.034  -24.2853     0.985     0.000
    2.005  -24.2853     0.985     0.000
    2.005  -24.2853     0.985     0.000
    1.990  -24.2853     0.985     0.000
    1.975  -24.2853     0.985     0.000
    1.961  -24.2853     0.985     0.000
    1.946  -24.2853     0.985     0.000
    1.932  -24.2853     0.985     0.000
    1.917  -24.2853     0.985     0.000
    1.902  -24.2853     0.985     0.000
    1.888  -24.2854     0.985     0.000
    1.873  -24.2854     0.985     0.000
    1.859  -24.2854     0.985     0.000
    1.844  -24.2854     0.985     0.000
    1.829  -24.2855     0.985     0.000
    1.815  -24.2855     0.985     0.000
    1.800  -24.2855     0.985     0.000
    1.786  -24.2855     0.985     0.000
    1.771  -24.2856     0.985     0.000
    1.756  -24.2856     0.985     0.000
    1.742  -24.2856     0.985     0.000
    1.727  -24.2857     0.985     0.000
    1.712  -24.2857     0.985     0.000
    1.698  -24.2858     0.985     0.000
    1.683  -24.2858     0.985     0.000
    1.669  -24.2858     0.985     0.000
    1.654  -24.2859     0.985     0.000
    1.639  -24.2859     0.985     0.000
    1.625  -24.2860     0.985     0.000
    1.610  -24.2860     0.985     0.000
    1.596  -24.2861     0.985     0.000
    1.581  -24.2861     0.985     0.000
    1.581  -24.2861     0.985     0.000
    1.556  -24.2861     0.985     0.000
    1.530  -24.2861     0.985     0.000
    1.505  -24.2861     0.985     0.000
    1.480  -24.2861     0.985     0.000
    1.454  -24.2861     0.985     0.000
    1.429  -24.2862     0.985     0.000
    1.404  -24.2862     0.985     0.000
    1.379  -24.2862     0.985     0.000
    1.353  -24.2862     0.985     0.000
    1.328  -24.2862     0.985     0.000
    1.303  -24.2863     0.985     0.000
    1.277  -24.2863     0.985     0.000
    1.252  -24.2863     0.985     0.000
    1.227  -24.2864     0.985     0.000
    1.201  -24.2864     0.985     0.000
