    #kx         ky         Energy       Sx      Sy      Sz
    #Grid-Size:    27   44
    #Band-Index:   40
    0.000000    0.000000   -1.816411   0.000  -0.240   0.000
    0.000000    0.031624   -1.806890  -0.266   0.000   0.094
    0.000000    0.063247   -1.849696  -0.244   0.000   0.178
    0.000000    0.094871   -1.904492  -0.186   0.000   0.208
    0.000000    0.126495   -1.966282  -0.116   0.000   0.202
    0.000000    0.158118   -2.033864  -0.062   0.000   0.158
    0.000000    0.189742   -2.094447  -0.030   0.000   0.072
    0.000000    0.221365   -2.144927   0.014   0.000   0.120
    0.000000    0.252989   -2.193593   0.078   0.000   0.158
    0.000000    0.284613   -2.239373   0.154   0.000   0.170
    0.000000    0.316236   -2.282493   0.230   0.000   0.156
    0.000000    0.347860   -2.324268   0.296   0.000   0.122
    0.000000    0.379484   -2.366542   0.346   0.000   0.080
    0.000000    0.411107   -2.411162   0.378   0.000   0.034
    0.000000    0.442731   -2.459625   0.398   0.000  -0.012
    0.000000    0.474354   -2.512929   0.410   0.000  -0.052
    0.000000    0.505978   -2.571562   0.414   0.000  -0.090
    0.000000    0.537602   -2.635541   0.412   0.000  -0.122
    0.000000    0.569225   -2.704501   0.408   0.000  -0.150
    0.000000    0.600849   -2.777784   0.400   0.000  -0.174
    0.000000    0.632473   -2.854523   0.392   0.000  -0.200
    0.000000    0.664096   -2.933713   0.382   0.000  -0.218
    0.000000    0.695720   -3.014247  -0.295   0.000   0.191
    0.000000    0.727343   -2.933713  -0.382   0.000   0.218
    0.000000    0.758967   -2.854523  -0.392   0.000   0.200
    0.000000    0.790591   -2.777784  -0.400   0.000   0.174
    0.000000    0.822214   -2.704501  -0.408   0.000   0.150
    0.000000    0.853838   -2.635541  -0.412   0.000   0.122
    0.000000    0.885462   -2.571562  -0.414   0.000   0.090
    0.000000    0.917085   -2.512929  -0.410   0.000   0.052
    0.000000    0.948709   -2.459625  -0.398   0.000   0.012
    0.000000    0.980332   -2.411162  -0.378   0.000  -0.034
    0.000000    1.011956   -2.366542  -0.346   0.000  -0.080
    0.000000    1.043580   -2.324268  -0.296   0.000  -0.122
    0.000000    1.075203   -2.282493  -0.230   0.000  -0.156
    0.000000    1.106827   -2.239373  -0.154   0.000  -0.170
    0.000000    1.138451   -2.193593  -0.078   0.000  -0.158
    0.000000    1.170074   -2.144927  -0.014   0.000  -0.120
    0.000000    1.201698   -2.094447   0.030   0.000  -0.072
    0.000000    1.233322   -2.033864   0.062   0.000  -0.158
    0.000000    1.264945   -1.966282   0.116   0.000  -0.202
    0.000000    1.296569   -1.904492   0.186   0.000  -0.208
    0.000000    1.328192   -1.849696   0.244   0.000  -0.178
    0.000000    1.359816   -1.806890   0.266   0.000  -0.094
    0.031465    0.000000   -1.838161   0.000   0.410   0.000
    0.031465    0.031624   -1.841210  -0.066   0.378  -0.036
    0.031465    0.063247   -1.869645  -0.126   0.316   0.074
    0.031465    0.094871   -1.914978  -0.120   0.246   0.140
    0.031465    0.126495   -1.970745  -0.082   0.168   0.164
    0.031465    0.158118   -2.033862  -0.054  -0.004   0.150
    0.031465    0.189742   -2.091826  -0.066  -0.282   0.080
    0.031465    0.221365   -2.142001  -0.008  -0.168   0.118
    0.031465    0.252989   -2.190861   0.062  -0.124   0.154
    0.031465    0.284613   -2.237158   0.140  -0.102   0.166
    0.031465    0.316236   -2.280985   0.220  -0.088   0.152
    0.031465    0.347860   -2.323569   0.288  -0.078   0.120
    0.031465    0.379484   -2.366684   0.338  -0.070   0.076
    0.031465    0.411107   -2.412126   0.370  -0.064   0.032
    0.031465    0.442731   -2.461355   0.392  -0.060  -0.012
    0.031465    0.474354   -2.515344   0.404  -0.054  -0.052
    0.031465    0.505978   -2.574561   0.408  -0.050  -0.088
    0.031465    0.537602   -2.639016   0.408  -0.046  -0.120
    0.031465    0.569225   -2.708336   0.406  -0.042  -0.150
    0.031465    0.600849   -2.781855   0.398  -0.036  -0.174
    0.031465    0.632473   -2.858701   0.390  -0.030  -0.196
    0.031465    0.664096   -2.937855   0.378  -0.024  -0.218
    0.031465    0.695720   -3.018189   0.351  -0.017  -0.229
    0.031465    0.727343   -2.937855  -0.378  -0.024   0.218
    0.031465    0.758967   -2.858701  -0.390  -0.030   0.196
    0.031465    0.790591   -2.781855  -0.398  -0.036   0.174
    0.031465    0.822214   -2.708336  -0.406  -0.042   0.150
    0.031465    0.853838   -2.639016  -0.408  -0.046   0.120
    0.031465    0.885462   -2.574561  -0.408  -0.050   0.088
    0.031465    0.917085   -2.515344  -0.404  -0.054   0.052
    0.031465    0.948709   -2.461355  -0.392  -0.060   0.012
