    #kx         ky         Energy       Sx      Sy      Sz
    #Grid-Size:    27   46
    #Band-Index:   40
    0.000000    0.000000   -1.507576   0.000  -0.044  -0.018
    0.000000    0.031435   -1.545674  -0.174   0.000   0.126
    0.000000    0.062870   -1.620529  -0.242   0.000   0.230
    0.000000    0.094305   -1.695964  -0.262   0.000   0.272
    0.000000    0.125740   -1.770851  -0.242   0.000   0.296
    0.000000    0.157175   -1.848175  -0.198   0.000   0.302
    0.000000    0.188609   -1.929269  -0.154   0.000   0.282
    0.000000    0.220044   -2.011760  -0.128   0.000   0.226
    0.000000    0.251479   -2.086161  -0.104   0.000   0.152
    0.000000    0.282914   -2.146747  -0.044   0.000   0.152
    0.000000    0.314349   -2.199060   0.032   0.000   0.184
    0.000000    0.345784   -2.245340   0.122   0.000   0.198
    0.000000    0.377219   -2.286939   0.214   0.000   0.180
    0.000000    0.408654   -2.325850   0.292   0.000   0.138
    0.000000    0.440089   -2.364546   0.348   0.000   0.084
    0.000000    0.471524   -2.405400   0.384   0.000   0.026
    0.000000    0.502959   -2.450259   0.402   0.000  -0.028
    0.000000    0.534393   -2.500288   0.410   0.000  -0.074
    0.000000    0.565828   -2.556021   0.412   0.000  -0.112
    0.000000    0.597263   -2.617444   0.408   0.000  -0.148
    0.000000    0.628698   -2.684122   0.400   0.000  -0.178
    0.000000    0.660133   -2.755321   0.390   0.000  -0.204
    0.000000    0.691568   -2.830092   0.378   0.000  -0.226
    0.000000   -0.723003   -2.907354   0.366   0.000  -0.248
    0.000000   -0.691568   -2.907354  -0.366   0.000   0.248
    0.000000   -0.660133   -2.830092  -0.378   0.000   0.226
    0.000000   -0.628698   -2.755321  -0.390   0.000   0.204
    0.000000   -0.597263   -2.684122  -0.400   0.000   0.178
    0.000000   -0.565828   -2.617444  -0.408   0.000   0.148
    0.000000   -0.534393   -2.556021  -0.412   0.000   0.112
    0.000000   -0.502959   -2.500288  -0.410   0.000   0.074
    0.000000   -0.471524   -2.450259  -0.402   0.000   0.028
    0.000000   -0.440089   -2.405400  -0.384   0.000  -0.026
    0.000000   -0.408654   -2.364546  -0.348   0.000  -0.084
    0.000000   -0.377219   -2.325850  -0.292   0.000  -0.138
    0.000000   -0.345784   -2.286939  -0.214   0.000  -0.180
    0.000000   -0.314349   -2.245340  -0.122   0.000  -0.198
    0.000000   -0.282914   -2.199060  -0.032   0.000  -0.184
    0.000000   -0.251479   -2.146747   0.044   0.000  -0.152
    0.000000   -0.220044   -2.086161   0.104   0.000  -0.152
    0.000000   -0.188609   -2.011760   0.128   0.000  -0.226
    0.000000   -0.157175   -1.929269   0.154   0.000  -0.282
    0.000000   -0.125740   -1.848175   0.198   0.000  -0.302
    0.000000   -0.094305   -1.770851   0.242   0.000  -0.296
    0.000000   -0.062870   -1.695964   0.262   0.000  -0.272
    0.000000   -0.031435   -1.620529   0.242   0.000  -0.230
    0.031465    0.000000   -1.565730   0.000   0.106   0.000
    0.031465    0.031435   -1.585593  -0.120   0.166  -0.174
    0.031465    0.062870   -1.643585  -0.224   0.150   0.056
    0.031465    0.094305   -1.710267  -0.262   0.116   0.174
    0.031465    0.125740   -1.779616  -0.252   0.074   0.244
    0.031465    0.157175   -1.852348  -0.212   0.016   0.274
    0.031465    0.188609   -1.929036  -0.168  -0.066   0.266
    0.031465    0.220044   -2.007304  -0.144  -0.188   0.216
    0.031465    0.251479   -2.079514  -0.122  -0.258   0.148
    0.031465    0.282914   -2.140923  -0.066  -0.204   0.146
    0.031465    0.314349   -2.194480   0.010  -0.152   0.176
    0.031465    0.345784   -2.241960   0.102  -0.122   0.192
    0.031465    0.377219   -2.284703   0.198  -0.102   0.178
    0.031465    0.408654   -2.324699   0.278  -0.088   0.138
    0.031465    0.440089   -2.364409   0.338  -0.080   0.084
    0.031465    0.471524   -2.406189   0.374  -0.072   0.026
    0.031465    0.502959   -2.451871   0.396  -0.064  -0.026
    0.031465    0.534393   -2.502619   0.406  -0.058  -0.072
    0.031465    0.565828   -2.558953   0.408  -0.052  -0.112
    0.031465    0.597263   -2.620860   0.404  -0.048  -0.146
    0.031465    0.628698   -2.687903   0.398  -0.042  -0.176
    0.031465    0.660133   -2.759342   0.388  -0.038  -0.204
    0.031465    0.691568   -2.834224   0.376  -0.030  -0.226
    0.031465   -0.723003   -2.911453   0.364  -0.026  -0.248
    0.031465   -0.691568   -2.911453  -0.364  -0.026   0.248
    0.031465   -0.660133   -2.834224  -0.376  -0.030   0.226
    0.031465   -0.628698   -2.759342  -0.388  -0.038   0.204
    0.031465   -0.597263   -2.687903  -0.398  -0.042   0.176
    0.031465   -0.565828   -2.620860  -0.404  -0.048   0.146
    0.031465   -0.534393   -2.558953  -0.408  -0.052   0.112
    0.031465   -0.502959   -2.502619  -0.406  -0.058   0.072
    0.031465   -0.471524   -2.451871  -0.396  -0.064   0.026
    0.031465   -0.440089   -2.406189  -0.374  -0.072  -0.026
    0.031465   -0.408654   -2.364409  -0.338  -0.080  -0.084
    0.031465   -0.377219   -2.324699  -0.278  -0.088  -0.138
    0.031465   -0.345784   -2.284703  -0.198  -0.102  -0.178
    0.031465   -0.314349   -2.241960  -0.102  -0.122  -0.192
    0.031465   -0.282914   -2.194480  -0.010  -0.152  -0.176
    0.031465   -0.251479   -2.140923   0.066  -0.204  -0.146
    0.031465   -0.220044   -2.079514   0.122  -0.258  -0.148
