#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.0000  -35.6693  -35.6693  -35.6693  -35.6693  -35.6394  -35.6394  -35.6394  -35.6394  -34.9478  -34.9478  -34.9478  -34.9478  -34.9238  -34.9238  -34.9237  -34.9237  -34.9087  -34.9087  -34.9087  -34.9087  -24.2003  -24.2003  -24.1998  -24.1998  -24.1610  -24.1610  -24.1598  -24.1598  -21.2520  -21.2520  -21.2505  -21.2505  -21.2127  -21.2127  -21.2123  -21.2123  -21.1942  -21.1942  -21.1920  -21.1920  -11.8616  -11.8616  -11.8475  -11.8475   -8.2667   -8.2667   -8.2416   -8.2416   -3.1066   -3.1066   -2.6154   -2.6154   -1.4074   -1.4074   -1.0309   -1.0309   -0.5533   -0.5533   -0.4930   -0.4930    1.2440    1.2440    1.4585    1.4585    2.2415    2.2415    2.8116    2.8116    3.4707    3.4707    3.6578    3.6578    4.6256    4.6257    4.6599    4.6600    5.0719
  0.0216  -35.6693  -35.6693  -35.6693  -35.6693  -35.6394  -35.6394  -35.6394  -35.6394  -34.9478  -34.9478  -34.9478  -34.9478  -34.9238  -34.9238  -34.9238  -34.9237  -34.9087  -34.9087  -34.9087  -34.9087  -24.2004  -24.2002  -24.1999  -24.1997  -24.1610  -24.1609  -24.1598  -24.1598  -21.2522  -21.2520  -21.2507  -21.2504  -21.2128  -21.2127  -21.2123  -21.2123  -21.1944  -21.1940  -21.1922  -21.1918  -11.9089  -11.8953  -11.8124  -11.7979   -8.3225   -8.2986   -8.2136   -8.1877   -3.1560   -3.0504   -2.6736   -2.5512   -1.4515   -1.3633   -1.0730   -0.9888   -0.5977   -0.5378   -0.5104   -0.4518    1.2349    1.2574    1.4577    1.4598    2.1807    2.2974    2.7493    2.8633    3.4366    3.5046    3.6224    3.6904    4.5729    4.6034    4.6789    4.7177    5.0182
  0.0432  -35.6693  -35.6693  -35.6693  -35.6693  -35.6394  -35.6394  -35.6394  -35.6394  -34.9478  -34.9478  -34.9478  -34.9478  -34.9238  -34.9238  -34.9237  -34.9237  -34.9088  -34.9087  -34.9087  -34.9087  -24.2005  -24.2000  -24.2000  -24.1996  -24.1610  -24.1609  -24.1598  -24.1597  -21.2523  -21.2519  -21.2508  -21.2503  -21.2128  -21.2126  -21.2124  -21.2123  -21.1945  -21.1938  -21.1924  -21.1917  -11.9542  -11.9411  -11.7616  -11.7467   -8.3809   -8.3584   -8.1636   -8.1370   -3.1984   -2.9873   -2.7258   -2.4809   -1.4954   -1.3195   -1.1150   -0.9469   -0.6432   -0.5858   -0.4695   -0.4145    1.2305    1.2741    1.4553    1.4629    2.1176    2.3471    2.6776    2.9039    3.4023    3.5379    3.5847    3.7199    4.5209    4.5483    4.7331    4.7769    4.9667
  0.0648  -35.6694  -35.6694  -35.6693  -35.6693  -35.6394  -35.6394  -35.6394  -35.6394  -34.9479  -34.9478  -34.9478  -34.9478  -34.9238  -34.9238  -34.9238  -34.9238  -34.9088  -34.9088  -34.9087  -34.9087  -24.2006  -24.2001  -24.1999  -24.1994  -24.1610  -24.1609  -24.1599  -24.1597  -21.2524  -21.2517  -21.2510  -21.2502  -21.2128  -21.2126  -21.2124  -21.2123  -21.1947  -21.1936  -21.1926  -21.1915  -11.9974  -11.9849  -11.7092  -11.6940   -8.4416   -8.4207   -8.1166   -8.0897   -3.2340   -2.9174   -2.7722   -2.4047   -1.5388   -1.2761   -1.1570   -0.9055   -0.6895   -0.6365   -0.4307   -0.3809    1.2311    1.2924    1.4475    1.4684    2.0560    2.3899    2.5985    2.9334    3.3683    3.5451    3.5704    3.7462    4.4695    4.4948    4.7882    4.8374    4.9185
  0.0864  -35.6694  -35.6694  -35.6693  -35.6693  -35.6394  -35.6394  -35.6394  -35.6394  -34.9479  -34.9479  -34.9478  -34.9478  -34.9238  -34.9238  -34.9238  -34.9238  -34.9088  -34.9088  -34.9087  -34.9087  -24.2007  -24.2002  -24.1998  -24.1993  -24.1610  -24.1608  -24.1599  -24.1597  -21.2525  -21.2516  -21.2512  -21.2501  -21.2128  -21.2125  -21.2124  -21.2122  -21.1948  -21.1934  -21.1928  -21.1914  -12.0383  -12.0265  -11.6555  -11.6401   -8.5042   -8.4851   -8.0728   -8.0458   -3.2630   -2.8410   -2.8130   -2.3228   -1.5815   -1.2334   -1.1988   -0.8647   -0.7360   -0.6892   -0.3942   -0.3510    1.2366    1.3101    1.4290    1.4765    2.0015    2.4258    2.5145    2.9523    3.3349    3.5045    3.6020    3.7694    4.4191    4.4431    4.8447    4.8728    4.8870
  0.1080  -35.6694  -35.6694  -35.6693  -35.6693  -35.6394  -35.6394  -35.6394  -35.6394  -34.9479  -34.9479  -34.9478  -34.9478  -34.9238  -34.9238  -34.9238  -34.9237  -34.9088  -34.9088  -34.9087  -34.9087  -24.2008  -24.2003  -24.1997  -24.1992  -24.1610  -24.1608  -24.1599  -24.1597  -21.2526  -21.2515  -21.2514  -21.2500  -21.2128  -21.2124  -21.2124  -21.2122  -21.1950  -21.1931  -21.1930  -21.1912  -12.0770  -12.0658  -11.6008  -11.5853   -8.5684   -8.5512   -8.0321   -8.0055   -3.2855   -2.8488   -2.7584   -2.2356   -1.6230   -1.2407   -1.1913   -0.8248   -0.7822   -0.7429   -0.3601   -0.3242    1.2466    1.3236    1.3935    1.4870    1.9608    2.4293    2.4550    2.9613    3.3026    3.4637    3.6322    3.7896    4.3700    4.3936    4.8286    4.8415    4.9022
  0.1296  -35.6694  -35.6694  -35.6693  -35.6693  -35.6394  -35.6394  -35.6394  -35.6394  -34.9479  -34.9479  -34.9478  -34.9477  -34.9238  -34.9238  -34.9237  -34.9237  -34.9088  -34.9088  -34.9087  -34.9087  -24.2009  -24.2005  -24.1996  -24.1992  -24.1610  -24.1608  -24.1600  -24.1597  -21.2527  -21.2515  -21.2514  -21.2499  -21.2128  -21.2124  -21.2124  -21.2122  -21.1951  -21.1932  -21.1929  -21.1911  -12.1132  -12.1027  -11.5454  -11.5299   -8.6337   -8.6184   -7.9947   -7.9687   -3.3018   -2.8798   -2.6700   -2.1437   -1.6631   -1.2826   -1.1499   -0.8275   -0.7967   -0.7860   -0.3284   -0.3002    1.2609    1.3286    1.3367    1.4997    1.9384    2.3474    2.4781    2.9617    3.2719    3.4233    3.6608    3.8070    4.3227    4.3463    4.7872    4.7995    4.9606
  0.1512  -35.6694  -35.6694  -35.6693  -35.6693  -35.6394  -35.6394  -35.6394  -35.6394  -34.9479  -34.9479  -34.9478  -34.9477  -34.9238  -34.9238  -34.9238  -34.9237  -34.9088  -34.9088  -34.9087  -34.9087  -24.2010  -24.2006  -24.1995  -24.1991  -24.1610  -24.1607  -24.1600  -24.1597  -21.2528  -21.2517  -21.2514  -21.2499  -21.2128  -21.2124  -21.2123  -21.2122  -21.1952  -21.1933  -21.1927  -21.1910  -12.1469  -12.1372  -11.4896  -11.4741   -8.6996   -8.6863   -7.9605   -7.9353   -3.3122   -2.9067   -2.5762   -2.0478   -1.7012   -1.3248   -1.1090   -0.8716   -0.8497   -0.7487   -0.2991   -0.2784    1.2586    1.2788    1.3194    1.5141    1.9344    2.2743    2.4959    2.9545    3.2437    3.3844    3.6876    3.8219    4.2774    4.3017    4.7480    4.7597    5.0191
  0.1729  -35.6694  -35.6694  -35.6693  -35.6693  -35.6394  -35.6394  -35.6394  -35.6394  -34.9479  -34.9479  -34.9477  -34.9477  -34.9238  -34.9238  -34.9237  -34.9237  -34.9088  -34.9088  -34.9087  -34.9087  -24.2011  -24.2007  -24.1994  -24.1990  -24.1610  -24.1607  -24.1601  -24.1597  -21.2529  -21.2519  -21.2513  -21.2498  -21.2128  -21.2124  -21.2123  -21.2121  -21.1953  -21.1935  -21.1925  -21.1908  -12.1782  -12.1691  -11.4337  -11.4186   -8.7654   -8.7541   -7.9294   -7.9053   -3.3171   -2.9300   -2.4776   -1.9491   -1.7369   -1.3674   -1.0683   -0.9139   -0.9008   -0.7129   -0.2722   -0.2582    1.1630    1.2906    1.3000    1.5295    1.9452    2.2154    2.5092    2.9410    3.2186    3.3478    3.7126    3.8345    4.2347    4.2599    4.7110    4.7223    5.0764
  0.1945  -35.6694  -35.6694  -35.6693  -35.6693  -35.6394  -35.6394  -35.6394  -35.6394  -34.9479  -34.9479  -34.9477  -34.9477  -34.9238  -34.9238  -34.9237  -34.9237  -34.9088  -34.9088  -34.9087  -34.9087  -24.2012  -24.2008  -24.1993  -24.1989  -24.1610  -24.1606  -24.1601  -24.1597  -21.2530  -21.2521  -21.2512  -21.2498  -21.2128  -21.2124  -21.2122  -21.2121  -21.1954  -21.1937  -21.1922  -21.1907  -12.2068  -12.1985  -11.3784  -11.3637   -8.8306   -8.8211   -7.9013   -7.8787   -3.3169   -2.9504   -2.3750   -1.8490   -1.7696   -1.4106   -1.0272   -0.9540   -0.9490   -0.6788   -0.2476   -0.2393    1.0548    1.2381    1.3237    1.5453    1.9662    2.1743    2.5192    2.9224    3.1975    3.3144    3.7356    3.8451    4.1947    4.2210    4.6765    4.6873    5.1311
