  #K-Path    Energy        Bi        As
# NKPTS & NBANDS:  80  77
# Band-Index:    1
    0.000  -35.6103     0.000     0.998
    0.021  -35.6103     0.000     0.998
    0.042  -35.6103     0.000     0.998
    0.063  -35.6103     0.000     0.998
    0.084  -35.6103     0.000     0.998
    0.105  -35.6103     0.000     0.998
    0.126  -35.6103     0.000     0.998
    0.147  -35.6103     0.000     0.998
    0.168  -35.6103     0.000     0.998
    0.189  -35.6103     0.000     0.998
    0.210  -35.6103     0.000     0.998
    0.231  -35.6103     0.000     0.998
    0.252  -35.6103     0.000     0.998
    0.273  -35.6103     0.000     0.998
    0.294  -35.6103     0.000     0.998
    0.315  -35.6103     0.000     0.998
    0.337  -35.6103     0.000     0.998
    0.358  -35.6103     0.000     0.998
    0.379  -35.6103     0.000     0.998
    0.400  -35.6103     0.000     0.998
    0.400  -35.6103     0.000     0.998
    0.446  -35.6103     0.000     0.998
    0.492  -35.6103     0.000     0.998
    0.538  -35.6103     0.000     0.998
    0.585  -35.6103     0.000     0.998
    0.631  -35.6103     0.000     0.998
    0.677  -35.6103     0.000     0.998
    0.723  -35.6102     0.000     0.998
    0.769  -35.6102     0.000     0.998
    0.816  -35.6102     0.000     0.998
    0.862  -35.6102     0.000     0.998
    0.908  -35.6102     0.000     0.998
    0.954  -35.6101     0.000     0.998
    1.001  -35.6101     0.000     0.998
    1.047  -35.6101     0.000     0.998
    1.093  -35.6101     0.000     0.998
    1.139  -35.6101     0.000     0.998
    1.186  -35.6100     0.000     0.998
    1.232  -35.6100     0.000     0.998
    1.278  -35.6100     0.000     0.998
    1.278  -35.6100     0.000     0.999
    1.324  -35.6100     0.000     0.998
    1.371  -35.6100     0.000     0.998
    1.417  -35.6101     0.000     0.998
    1.463  -35.6101     0.000     0.998
    1.509  -35.6101     0.000     0.998
    1.555  -35.6101     0.000     0.998
    1.602  -35.6101     0.000     0.998
    1.648  -35.6102     0.000     0.998
    1.694  -35.6102     0.000     0.998
    1.740  -35.6102     0.000     0.998
    1.787  -35.6102     0.000     0.998
    1.833  -35.6102     0.000     0.998
    1.879  -35.6103     0.000     0.998
    1.925  -35.6103     0.000     0.998
    1.972  -35.6103     0.000     0.998
    2.018  -35.6103     0.000     0.998
    2.064  -35.6103     0.000     0.998
    2.110  -35.6103     0.000     0.998
    2.157  -35.6103     0.000     0.998
    2.157  -35.6103     0.000     0.998
    2.198  -35.6103     0.000     0.998
    2.239  -35.6103     0.000     0.998
    2.280  -35.6103     0.000     0.998
    2.321  -35.6103     0.000     0.998
    2.362  -35.6103     0.000     0.998
    2.404  -35.6103     0.000     0.998
    2.445  -35.6103     0.000     0.998
    2.486  -35.6102     0.000     0.998
    2.527  -35.6102     0.000     0.998
    2.568  -35.6102     0.000     0.998
    2.609  -35.6102     0.000     0.998
    2.651  -35.6101     0.000     0.998
    2.692  -35.6101     0.000     0.998
    2.733  -35.6101     0.000     0.998
    2.774  -35.6101     0.000     0.998
    2.815  -35.6101     0.000     0.998
    2.856  -35.6100     0.000     0.998
    2.898  -35.6100     0.000     0.998
    2.939  -35.6100     0.000     0.998
 
# Band-Index:    2
    2.939  -35.6100     0.000     0.998
    2.898  -35.6100     0.000     0.998
    2.856  -35.6100     0.000     0.998
    2.815  -35.6100     0.000     0.998
    2.774  -35.6101     0.000     0.998
    2.733  -35.6101     0.000     0.998
    2.692  -35.6101     0.000     0.998
    2.651  -35.6101     0.000     0.998
    2.609  -35.6101     0.000     0.998
    2.568  -35.6102     0.000     0.998
    2.527  -35.6102     0.000     0.998
    2.486  -35.6102     0.000     0.998
    2.445  -35.6102     0.000     0.998
    2.404  -35.6102     0.000     0.998
    2.362  -35.6103     0.000     0.998
    2.321  -35.6103     0.000     0.998
    2.280  -35.6103     0.000     0.998
    2.239  -35.6103     0.000     0.998
    2.198  -35.6103     0.000     0.998
    2.157  -35.6103     0.000     0.998
    2.157  -35.6103     0.000     0.998
    2.110  -35.6103     0.000     0.998
    2.064  -35.6103     0.000     0.998
    2.018  -35.6103     0.000     0.998
    1.972  -35.6103     0.000     0.998
    1.925  -35.6103     0.000     0.998
    1.879  -35.6102     0.000     0.998
    1.833  -35.6102     0.000     0.998
    1.787  -35.6102     0.000     0.998
    1.740  -35.6102     0.000     0.998
    1.694  -35.6101     0.000     0.998
    1.648  -35.6101     0.000     0.998
    1.602  -35.6101     0.000     0.998
    1.555  -35.6101     0.000     0.998
    1.509  -35.6101     0.000     0.998
    1.463  -35.6101     0.000     0.998
    1.417  -35.6101     0.000     0.998
    1.371  -35.6100     0.000     0.998
    1.324  -35.6100     0.000     0.998
    1.278  -35.6100     0.000     0.999
    1.278  -35.6100     0.000     0.999
    1.232  -35.6100     0.000     0.998
    1.186  -35.6100     0.000     0.998
    1.139  -35.6101     0.000     0.998
    1.093  -35.6101     0.000     0.998
    1.047  -35.6101     0.000     0.998
    1.001  -35.6101     0.000     0.998
    0.954  -35.6101     0.000     0.998
    0.908  -35.6101     0.000     0.998
    0.862  -35.6101     0.000     0.998
    0.816  -35.6102     0.000     0.998
    0.769  -35.6102     0.000     0.998
    0.723  -35.6102     0.000     0.998
    0.677  -35.6102     0.000     0.998
    0.631  -35.6103     0.000     0.998
    0.585  -35.6103     0.000     0.998
    0.538  -35.6103     0.000     0.998
    0.492  -35.6103     0.000     0.998
    0.446  -35.6103     0.000     0.998
    0.400  -35.6103     0.000     0.998
    0.400  -35.6103     0.000     0.998
    0.379  -35.6103     0.000     0.998
    0.358  -35.6103     0.000     0.998
    0.337  -35.6103     0.000     0.998
    0.315  -35.6103     0.000     0.998
    0.294  -35.6103     0.000     0.998
    0.273  -35.6103     0.000     0.998
    0.252  -35.6103     0.000     0.998
    0.231  -35.6103     0.000     0.998
    0.210  -35.6103     0.000     0.998
    0.189  -35.6103     0.000     0.998
    0.168  -35.6103     0.000     0.998
    0.147  -35.6103     0.000     0.998
    0.126  -35.6103     0.000     0.998
    0.105  -35.6103     0.000     0.998
    0.084  -35.6103     0.000     0.998
    0.063  -35.6103     0.000     0.998
    0.042  -35.6103     0.000     0.998
    0.021  -35.6103     0.000     0.998
    0.000  -35.6103     0.000     0.998
 
# Band-Index:    3
    0.000  -35.6103     0.000     0.998
    0.021  -35.6103     0.000     0.998
    0.042  -35.6103     0.000     0.998
    0.063  -35.6103     0.000     0.998
    0.084  -35.6102     0.000     0.998
    0.105  -35.6102     0.000     0.998
    0.126  -35.6102     0.000     0.998
    0.147  -35.6102     0.000     0.998
    0.168  -35.6102     0.000     0.998
    0.189  -35.6102     0.000     0.998
    0.210  -35.6102     0.000     0.998
    0.231  -35.6102     0.000     0.998
    0.252  -35.6102     0.000     0.998
    0.273  -35.6102     0.000     0.998
    0.294  -35.6102     0.000     0.998
    0.315  -35.6102     0.000     0.998
    0.337  -35.6102     0.000     0.998
    0.358  -35.6102     0.000     0.998
    0.379  -35.6102     0.000     0.998
    0.400  -35.6102     0.000     0.998
    0.400  -35.6102     0.000     0.998
    0.446  -35.6102     0.000     0.998
    0.492  -35.6102     0.000     0.998
    0.538  -35.6102     0.000     0.998
    0.585  -35.6102     0.000     0.998
    0.631  -35.6102     0.000     0.998
    0.677  -35.6102     0.000     0.998
    0.723  -35.6102     0.000     0.998
    0.769  -35.6102     0.000     0.998
    0.816  -35.6102     0.000     0.998
    0.862  -35.6101     0.000     0.998
    0.908  -35.6101     0.000     0.998
    0.954  -35.6101     0.000     0.998
    1.001  -35.6101     0.000     0.998
    1.047  -35.6101     0.000     0.998
    1.093  -35.6101     0.000     0.998
    1.139  -35.6100     0.000     0.998
    1.186  -35.6100     0.000     0.998
    1.232  -35.6100     0.000     0.998
    1.278  -35.6100     0.000     0.999
    1.278  -35.6100     0.000     0.998
    1.324  -35.6100     0.000     0.998
    1.371  -35.6100     0.000     0.998
    1.417  -35.6100     0.000     0.998
    1.463  -35.6101     0.000     0.998
    1.509  -35.6101     0.000     0.998
    1.555  -35.6101     0.000     0.998
    1.602  -35.6101     0.000     0.998
    1.648  -35.6101     0.000     0.998
    1.694  -35.6101     0.000     0.998
    1.740  -35.6102     0.000     0.998
    1.787  -35.6102     0.000     0.998
    1.833  -35.6102     0.000     0.998
    1.879  -35.6102     0.000     0.998
    1.925  -35.6102     0.000     0.998
    1.972  -35.6102     0.000     0.998
    2.018  -35.6102     0.000     0.998
    2.064  -35.6102     0.000     0.998
    2.110  -35.6102     0.000     0.998
    2.157  -35.6102     0.000     0.998
    2.157  -35.6102     0.000     0.998
    2.198  -35.6102     0.000     0.998
    2.239  -35.6102     0.000     0.998
    2.280  -35.6102     0.000     0.998
    2.321  -35.6102     0.000     0.998
    2.362  -35.6102     0.000     0.998
    2.404  -35.6102     0.000     0.998
    2.445  -35.6102     0.000     0.998
    2.486  -35.6102     0.000     0.998
    2.527  -35.6102     0.000     0.998
    2.568  -35.6101     0.000     0.998
    2.609  -35.6101     0.000     0.998
    2.651  -35.6101     0.000     0.998
    2.692  -35.6101     0.000     0.998
    2.733  -35.6101     0.000     0.998
    2.774  -35.6101     0.000     0.998
    2.815  -35.6100     0.000     0.998
    2.856  -35.6100     0.000     0.998
    2.898  -35.6100     0.000     0.998
    2.939  -35.6100     0.000     0.998
 
# Band-Index:    4
    2.939  -35.6100     0.000     0.998
    2.898  -35.6100     0.000     0.998
    2.856  -35.6100     0.000     0.998
    2.815  -35.6100     0.000     0.998
    2.774  -35.6100     0.000     0.998
    2.733  -35.6100     0.000     0.998
    2.692  -35.6100     0.000     0.998
    2.651  -35.6101     0.000     0.998
    2.609  -35.6101     0.000     0.998
    2.568  -35.6101     0.000     0.998
    2.527  -35.6101     0.000     0.998
    2.486  -35.6101     0.000     0.998
    2.445  -35.6101     0.000     0.998
    2.404  -35.6101     0.000     0.998
    2.362  -35.6102     0.000     0.998
    2.321  -35.6102     0.000     0.998
    2.280  -35.6102     0.000     0.998
    2.239  -35.6102     0.000     0.998
    2.198  -35.6102     0.000     0.998
    2.157  -35.6102     0.000     0.998
