  #K-Path    Energy        Bi        As
# NKPTS & NBANDS:  80  77
# Band-Index:    1
    0.000  -35.8742     0.000     0.998
    0.023  -35.8742     0.000     0.998
    0.047  -35.8742     0.000     0.998
    0.070  -35.8743     0.000     0.998
    0.093  -35.8743     0.000     0.998
    0.117  -35.8743     0.000     0.998
    0.140  -35.8743     0.000     0.998
    0.163  -35.8743     0.000     0.998
    0.186  -35.8744     0.000     0.998
    0.210  -35.8744     0.000     0.998
    0.233  -35.8744     0.000     0.998
    0.256  -35.8744     0.000     0.998
    0.280  -35.8744     0.000     0.998
    0.303  -35.8744     0.000     0.998
    0.326  -35.8744     0.000     0.998
    0.350  -35.8744     0.000     0.998
    0.373  -35.8744     0.000     0.998
    0.396  -35.8744     0.000     0.998
    0.419  -35.8745     0.000     0.998
    0.443  -35.8745     0.000     0.998
    0.443  -35.8745     0.000     0.998
    0.490  -35.8745     0.000     0.998
    0.537  -35.8744     0.000     0.998
    0.585  -35.8744     0.000     0.998
    0.632  -35.8744     0.000     0.998
    0.679  -35.8744     0.000     0.998
    0.727  -35.8743     0.000     0.998
    0.774  -35.8743     0.000     0.998
    0.821  -35.8743     0.000     0.998
    0.869  -35.8742     0.000     0.998
    0.916  -35.8742     0.000     0.998
    0.963  -35.8741     0.000     0.998
    1.010  -35.8741     0.000     0.998
    1.058  -35.8741     0.000     0.998
    1.105  -35.8740     0.000     0.998
    1.152  -35.8740     0.000     0.998
    1.200  -35.8740     0.000     0.998
    1.247  -35.8740     0.000     0.998
    1.294  -35.8740     0.000     0.998
    1.342  -35.8739     0.000     0.998
    1.342  -35.8739     0.000     0.999
    1.389  -35.8740     0.000     0.998
    1.436  -35.8740     0.000     0.998
    1.484  -35.8740     0.000     0.998
    1.531  -35.8740     0.000     0.998
    1.578  -35.8740     0.000     0.998
    1.625  -35.8741     0.000     0.998
    1.673  -35.8741     0.000     0.998
    1.720  -35.8741     0.000     0.998
    1.767  -35.8742     0.000     0.998
    1.815  -35.8742     0.000     0.998
    1.862  -35.8743     0.000     0.998
