  #K-Path    Energy        Bi        As
# NKPTS & NBANDS:  80  77
# Band-Index:    1
    0.000  -35.6170     0.000     0.998
    0.020  -35.6170     0.000     0.998
    0.041  -35.6171     0.000     0.998
    0.061  -35.6171     0.000     0.998
    0.082  -35.6171     0.000     0.998
    0.102  -35.6171     0.000     0.998
    0.123  -35.6171     0.000     0.998
    0.143  -35.6171     0.000     0.998
    0.164  -35.6171     0.000     0.998
    0.184  -35.6171     0.000     0.998
    0.205  -35.6171     0.000     0.998
    0.225  -35.6171     0.000     0.998
    0.246  -35.6171     0.000     0.998
    0.266  -35.6171     0.000     0.998
    0.287  -35.6171     0.000     0.998
    0.307  -35.6171     0.000     0.998
    0.328  -35.6171     0.000     0.998
    0.348  -35.6171     0.000     0.998
    0.369  -35.6171     0.000     0.998
    0.389  -35.6171     0.000     0.998
    0.389  -35.6171     0.000     0.998
    0.435  -35.6171     0.000     0.998
    0.481  -35.6171     0.000     0.998
    0.527  -35.6171     0.000     0.998
    0.573  -35.6171     0.000     0.998
    0.619  -35.6171     0.000     0.998
    0.665  -35.6171     0.000     0.998
    0.711  -35.6170     0.000     0.998
    0.757  -35.6170     0.000     0.998
    0.803  -35.6170     0.000     0.998
    0.849  -35.6170     0.000     0.998
    0.895  -35.6170     0.000     0.998
    0.941  -35.6169     0.000     0.998
    0.987  -35.6169     0.000     0.998
    1.033  -35.6169     0.000     0.998
    1.079  -35.6169     0.000     0.998
    1.125  -35.6169     0.000     0.998
    1.171  -35.6168     0.000     0.999
    1.217  -35.6168     0.000     0.998
    1.263  -35.6168     0.000     0.999
    1.263  -35.6168     0.000     0.999
    1.309  -35.6168     0.000     0.998
    1.355  -35.6168     0.000     0.998
    1.401  -35.6169     0.000     0.998
    1.447  -35.6169     0.000     0.998
    1.493  -35.6169     0.000     0.998
    1.539  -35.6169     0.000     0.998
    1.585  -35.6169     0.000     0.998
    1.631  -35.6170     0.000     0.998
    1.677  -35.6170     0.000     0.998
    1.723  -35.6170     0.000     0.998
    1.769  -35.6170     0.000     0.998
    1.815  -35.6170     0.000     0.998
    1.861  -35.6171     0.000     0.998
    1.907  -35.6171     0.000     0.998
    1.953  -35.6171     0.000     0.998
    1.999  -35.6171     0.000     0.998
    2.045  -35.6171     0.000     0.998
    2.091  -35.6171     0.000     0.998
    2.137  -35.6171     0.000     0.998
    2.137  -35.6171     0.000     0.998
    2.178  -35.6171     0.000     0.998
    2.219  -35.6171     0.000     0.998
    2.260  -35.6171     0.000     0.998
    2.302  -35.6171     0.000     0.998
    2.343  -35.6171     0.000     0.998
    2.384  -35.6171     0.000     0.998
    2.425  -35.6170     0.000     0.998
    2.466  -35.6170     0.000     0.998
    2.507  -35.6170     0.000     0.998
    2.549  -35.6170     0.000     0.998
    2.590  -35.6170     0.000     0.998
    2.631  -35.6169     0.000     0.998
    2.672  -35.6169     0.000     0.998
    2.713  -35.6169     0.000     0.998
    2.754  -35.6169     0.000     0.998
    2.796  -35.6169     0.000     0.998
    2.837  -35.6169     0.000     0.998
    2.878  -35.6168     0.000     0.998
    2.919  -35.6168     0.000     0.999
 
# Band-Index:    2
    2.919  -35.6168     0.000     0.999
    2.878  -35.6168     0.000     0.998
    2.837  -35.6168     0.000     0.998
    2.796  -35.6168     0.000     0.998
    2.754  -35.6169     0.000     0.998
    2.713  -35.6169     0.000     0.998
    2.672  -35.6169     0.000     0.998
    2.631  -35.6169     0.000     0.998
    2.590  -35.6169     0.000     0.998
    2.549  -35.6169     0.000     0.998
    2.507  -35.6170     0.000     0.998
    2.466  -35.6170     0.000     0.998
    2.425  -35.6170     0.000     0.998
    2.384  -35.6170     0.000     0.998
    2.343  -35.6170     0.000     0.998
    2.302  -35.6171     0.000     0.998
    2.260  -35.6171     0.000     0.998
    2.219  -35.6171     0.000     0.998
    2.178  -35.6171     0.000     0.998
    2.137  -35.6171     0.000     0.998
    2.137  -35.6171     0.000     0.998
    2.091  -35.6171     0.000     0.998
    2.045  -35.6171     0.000     0.998
    1.999  -35.6171     0.000     0.998
    1.953  -35.6171     0.000     0.998
    1.907  -35.6170     0.000     0.998
    1.861  -35.6170     0.000     0.998
    1.815  -35.6170     0.000     0.998
    1.769  -35.6170     0.000     0.998
    1.723  -35.6170     0.000     0.998
    1.677  -35.6169     0.000     0.998
    1.631  -35.6169     0.000     0.998
    1.585  -35.6169     0.000     0.998
    1.539  -35.6169     0.000     0.998
    1.493  -35.6169     0.000     0.998
    1.447  -35.6169     0.000     0.998
    1.401  -35.6168     0.000     0.998
    1.355  -35.6168     0.000     0.998
    1.309  -35.6168     0.000     0.998
    1.263  -35.6168     0.000     0.998
    1.263  -35.6168     0.000     0.999
    1.217  -35.6168     0.000     0.998
    1.171  -35.6168     0.000     0.999
    1.125  -35.6168     0.000     0.998
    1.079  -35.6169     0.000     0.998
    1.033  -35.6169     0.000     0.998
    0.987  -35.6169     0.000     0.998
    0.941  -35.6169     0.000     0.998
    0.895  -35.6169     0.000     0.998
    0.849  -35.6169     0.000     0.998
    0.803  -35.6170     0.000     0.998
    0.757  -35.6170     0.000     0.998
    0.711  -35.6170     0.000     0.998
    0.665  -35.6170     0.000     0.998
    0.619  -35.6170     0.000     0.998
    0.573  -35.6171     0.000     0.998
    0.527  -35.6171     0.000     0.998
    0.481  -35.6171     0.000     0.998
    0.435  -35.6171     0.000     0.998
    0.389  -35.6171     0.000     0.998
    0.389  -35.6171     0.000     0.998
    0.369  -35.6171     0.000     0.998
    0.348  -35.6171     0.000     0.998
    0.328  -35.6171     0.000     0.998
    0.307  -35.6171     0.000     0.998
    0.287  -35.6171     0.000     0.998
    0.266  -35.6171     0.000     0.998
    0.246  -35.6171     0.000     0.998
    0.225  -35.6171     0.000     0.998
    0.205  -35.6171     0.000     0.998
    0.184  -35.6171     0.000     0.998
    0.164  -35.6171     0.000     0.998
    0.143  -35.6171     0.000     0.998
    0.123  -35.6171     0.000     0.998
    0.102  -35.6171     0.000     0.998
    0.082  -35.6171     0.000     0.998
    0.061  -35.6171     0.000     0.998
    0.041  -35.6171     0.000     0.998
    0.020  -35.6170     0.000     0.998
    0.000  -35.6170     0.000     0.998
 
# Band-Index:    3
    0.000  -35.6170     0.000     0.998
    0.020  -35.6170     0.000     0.998
    0.041  -35.6170     0.000     0.998
    0.061  -35.6170     0.000     0.998
    0.082  -35.6170     0.000     0.998
    0.102  -35.6170     0.000     0.998
    0.123  -35.6170     0.000     0.998
    0.143  -35.6170     0.000     0.998
    0.164  -35.6170     0.000     0.998
    0.184  -35.6170     0.000     0.998
    0.205  -35.6170     0.000     0.998
    0.225  -35.6170     0.000     0.998
    0.246  -35.6170     0.000     0.998
    0.266  -35.6170     0.000     0.998
    0.287  -35.6170     0.000     0.998
    0.307  -35.6170     0.000     0.998
    0.328  -35.6170     0.000     0.998
    0.348  -35.6170     0.000     0.998
    0.369  -35.6170     0.000     0.998
    0.389  -35.6170     0.000     0.998
    0.389  -35.6170     0.000     0.998
    0.435  -35.6170     0.000     0.998
    0.481  -35.6170     0.000     0.998
    0.527  -35.6170     0.000     0.998
    0.573  -35.6170     0.000     0.998
    0.619  -35.6170     0.000     0.998
    0.665  -35.6170     0.000     0.998
    0.711  -35.6170     0.000     0.998
    0.757  -35.6169     0.000     0.998
    0.803  -35.6169     0.000     0.998
    0.849  -35.6169     0.000     0.998
    0.895  -35.6169     0.000     0.998
    0.941  -35.6169     0.000     0.998
    0.987  -35.6169     0.000     0.998
    1.033  -35.6169     0.000     0.998
    1.079  -35.6168     0.000     0.998
    1.125  -35.6168     0.000     0.998
    1.171  -35.6168     0.000     0.998
    1.217  -35.6168     0.000     0.998
    1.263  -35.6168     0.000     0.998
    1.263  -35.6168     0.000     0.998
    1.309  -35.6168     0.000     0.998
    1.355  -35.6168     0.000     0.998
    1.401  -35.6168     0.000     0.998
    1.447  -35.6168     0.000     0.998
    1.493  -35.6169     0.000     0.998
    1.539  -35.6169     0.000     0.998
    1.585  -35.6169     0.000     0.998
    1.631  -35.6169     0.000     0.998
    1.677  -35.6169     0.000     0.998
    1.723  -35.6169     0.000     0.998
    1.769  -35.6169     0.000     0.998
    1.815  -35.6170     0.000     0.998
    1.861  -35.6170     0.000     0.998
    1.907  -35.6170     0.000     0.998
    1.953  -35.6170     0.000     0.998
    1.999  -35.6170     0.000     0.998
    2.045  -35.6170     0.000     0.998
    2.091  -35.6170     0.000     0.998
    2.137  -35.6170     0.000     0.998
    2.137  -35.6170     0.000     0.998
    2.178  -35.6170     0.000     0.998
    2.219  -35.6170     0.000     0.998
    2.260  -35.6170     0.000     0.998
    2.302  -35.6170     0.000     0.998
    2.343  -35.6170     0.000     0.998
    2.384  -35.6170     0.000     0.998
    2.425  -35.6170     0.000     0.998
    2.466  -35.6169     0.000     0.998
    2.507  -35.6169     0.000     0.998
    2.549  -35.6169     0.000     0.998
    2.590  -35.6169     0.000     0.998
    2.631  -35.6169     0.000     0.998
    2.672  -35.6169     0.000     0.998
    2.713  -35.6169     0.000     0.998
    2.754  -35.6168     0.000     0.998
    2.796  -35.6168     0.000     0.998
    2.837  -35.6168     0.000     0.998
    2.878  -35.6168     0.000     0.998
    2.919  -35.6168     0.000     0.998
 
# Band-Index:    4
    2.919  -35.6168     0.000     0.998
    2.878  -35.6168     0.000     0.998
    2.837  -35.6168     0.000     0.998
    2.796  -35.6168     0.000     0.998
    2.754  -35.6168     0.000     0.998
    2.713  -35.6168     0.000     0.998
    2.672  -35.6168     0.000     0.998
    2.631  -35.6168     0.000     0.998
    2.590  -35.6168     0.000     0.998
    2.549  -35.6169     0.000     0.998
    2.507  -35.6169     0.000     0.998
    2.466  -35.6169     0.000     0.998
    2.425  -35.6169     0.000     0.998
    2.384  -35.6169     0.000     0.998
    2.343  -35.6169     0.000     0.998
    2.302  -35.6170     0.000     0.998
    2.260  -35.6170     0.000     0.998
    2.219  -35.6170     0.000     0.998
    2.178  -35.6170     0.000     0.998
    2.137  -35.6170     0.000     0.998
    2.137  -35.6170     0.000     0.998
    2.091  -35.6170     0.000     0.998
    2.045  -35.6170     0.000     0.998
    1.999  -35.6170     0.000     0.998
    1.953  -35.6170     0.000     0.998
    1.907  -35.6169     0.000     0.998
    1.861  -35.6169     0.000     0.998
    1.815  -35.6169     0.000     0.998
    1.769  -35.6169     0.000     0.998
    1.723  -35.6169     0.000     0.998
    1.677  -35.6169     0.000     0.998
    1.631  -35.6169     0.000     0.998
    1.585  -35.6169     0.000     0.998
    1.539  -35.6168     0.000     0.998
    1.493  -35.6168     0.000     0.998
    1.447  -35.6168     0.000     0.998
    1.401  -35.6168     0.000     0.998
    1.355  -35.6168     0.000     0.998
    1.309  -35.6168     0.000     0.998
    1.263  -35.6168     0.000     0.998
    1.263  -35.6168     0.000     0.999
    1.217  -35.6168     0.000     0.998
    1.171  -35.6168     0.000     0.998
    1.125  -35.6168     0.000     0.998
    1.079  -35.6168     0.000     0.998
    1.033  -35.6168     0.000     0.998
    0.987  -35.6168     0.000     0.998
    0.941  -35.6169     0.000     0.998
    0.895  -35.6169     0.000     0.998
    0.849  -35.6169     0.000     0.998
    0.803  -35.6169     0.000     0.998
    0.757  -35.6169     0.000     0.998
    0.711  -35.6169     0.000     0.998
    0.665  -35.6169     0.000     0.998
    0.619  -35.6169     0.000     0.998
    0.573  -35.6170     0.000     0.998
    0.527  -35.6170     0.000     0.998
    0.481  -35.6170     0.000     0.998
    0.435  -35.6170     0.000     0.998
    0.389  -35.6170     0.000     0.998
    0.389  -35.6170     0.000     0.998
    0.369  -35.6170     0.000     0.998
    0.348  -35.6170     0.000     0.998
    0.328  -35.6170     0.000     0.998
    0.307  -35.6170     0.000     0.998
    0.287  -35.6170     0.000     0.998
    0.266  -35.6170     0.000     0.998
    0.246  -35.6170     0.000     0.998
    0.225  -35.6170     0.000     0.998
    0.205  -35.6170     0.000     0.998
    0.184  -35.6170     0.000     0.998
    0.164  -35.6170     0.000     0.998
