  #K-Path    Energy        Bi        As
# NKPTS & NBANDS:  80  77
# Band-Index:    1
    0.271  -35.6032     0.000     0.998
    0.250  -35.6032     0.000     0.998
    0.229  -35.6032     0.000     0.998
    0.208  -35.6032     0.000     0.998
    0.188  -35.6032     0.000     0.998
    0.167  -35.6032     0.000     0.998
    0.146  -35.6032     0.000     0.998
    0.125  -35.6032     0.000     0.998
    0.104  -35.6032     0.000     0.998
    0.083  -35.6032     0.000     0.998
    0.063  -35.6032     0.000     0.998
    0.042  -35.6032     0.000     0.998
    0.021  -35.6032     0.000     0.998
    0.000  -35.6032     0.000     0.998
 
# Band-Index:    3
    0.000  -35.6032     0.000     0.998
    0.021  -35.6032     0.000     0.998
    0.042  -35.6032     0.000     0.998
    0.063  -35.6032     0.000     0.998
    0.083  -35.6031     0.000     0.998
    0.104  -35.6031     0.000     0.998
    0.125  -35.6031     0.000     0.998
    0.146  -35.6031     0.000     0.998
    0.167  -35.6031     0.000     0.998
    0.188  -35.6031     0.000     0.998
    0.208  -35.6031     0.000     0.998
    0.229  -35.6031     0.000     0.998
    0.250  -35.6031     0.000     0.998
    0.271  -35.6031     0.000     0.998
    0.292  -35.6031     0.000     0.998
    0.313  -35.6031     0.000     0.998
    0.334  -35.6031     0.000     0.998
    0.354  -35.6031     0.000     0.998
    0.375  -35.6031     0.000     0.998
    0.396  -35.6031     0.000     0.998
    0.396  -35.6031     0.000     0.998
    0.442  -35.6031     0.000     0.998
    0.488  -35.6031     0.000     0.998
    0.535  -35.6031     0.000     0.998
    0.581  -35.6031     0.000     0.998
    0.627  -35.6031     0.000     0.998
    0.673  -35.6031     0.000     0.998
    0.719  -35.6031     0.000     0.998
    0.765  -35.6031     0.000     0.998
    0.811  -35.6031     0.000     0.998
    0.858  -35.6031     0.000     0.998
    0.904  -35.6030     0.000     0.998
    0.950  -35.6030     0.000     0.998
    0.996  -35.6030     0.000     0.998
    1.042  -35.6030     0.000     0.998
    1.088  -35.6030     0.000     0.998
    1.135  -35.6030     0.000     0.998
    1.181  -35.6029     0.000     0.999
    1.227  -35.6029     0.000     0.998
    1.273  -35.6030     0.000     0.998
    1.273  -35.6030     0.000     0.998
    1.319  -35.6029     0.000     0.998
    1.365  -35.6029     0.000     0.999
    1.411  -35.6030     0.000     0.998
    1.458  -35.6030     0.000     0.998
    1.504  -35.6030     0.000     0.998
    1.550  -35.6030     0.000     0.998
    1.596  -35.6030     0.000     0.998
    1.642  -35.6030     0.000     0.998
    1.688  -35.6031     0.000     0.998
    1.734  -35.6031     0.000     0.998
    1.781  -35.6031     0.000     0.998
    1.827  -35.6031     0.000     0.998
    1.873  -35.6031     0.000     0.998
    1.919  -35.6031     0.000     0.998
    1.965  -35.6031     0.000     0.998
    2.011  -35.6031     0.000     0.998
    2.058  -35.6031     0.000     0.998
    2.104  -35.6031     0.000     0.998
    2.150  -35.6031     0.000     0.998
    2.150  -35.6031     0.000     0.998
    2.191  -35.6031     0.000     0.998
    2.232  -35.6031     0.000     0.998
    2.273  -35.6031     0.000     0.998
    2.315  -35.6031     0.000     0.998
    2.356  -35.6031     0.000     0.998
    2.397  -35.6031     0.000     0.998
    2.438  -35.6031     0.000     0.998
    2.479  -35.6031     0.000     0.998
    2.520  -35.6031     0.000     0.998
    2.562  -35.6030     0.000     0.998
    2.603  -35.6030     0.000     0.998
    2.644  -35.6030     0.000     0.998
    2.685  -35.6030     0.000     0.998
    2.726  -35.6030     0.000     0.998
    2.767  -35.6030     0.000     0.998
    2.809  -35.6029     0.000     0.998
    2.850  -35.6029     0.000     0.998
    2.891  -35.6029     0.000     0.998
    2.932  -35.6029     0.000     0.999
 
# Band-Index:    4
    2.932  -35.6029     0.000     0.999
    2.891  -35.6029     0.000     0.998
    2.850  -35.6029     0.000     0.998
    2.809  -35.6029     0.000     0.998
    2.767  -35.6029     0.000     0.998
    2.726  -35.6029     0.000     0.998
    2.685  -35.6029     0.000     0.998
    2.644  -35.6029     0.000     0.998
    2.603  -35.6030     0.000     0.998
    2.562  -35.6030     0.000     0.998
    2.520  -35.6030     0.000     0.998
    2.479  -35.6030     0.000     0.998
    2.438  -35.6030     0.000     0.998
    2.397  -35.6030     0.000     0.998
    2.356  -35.6031     0.000     0.998
    2.315  -35.6031     0.000     0.998
    2.273  -35.6031     0.000     0.998
    2.232  -35.6031     0.000     0.998
    2.191  -35.6031     0.000     0.998
    2.150  -35.6031     0.000     0.998
    2.150  -35.6031     0.000     0.998
    2.104  -35.6031     0.000     0.998
    2.058  -35.6031     0.000     0.998
    2.011  -35.6031     0.000     0.998
    1.965  -35.6031     0.000     0.998
    1.919  -35.6031     0.000     0.998
    1.873  -35.6031     0.000     0.998
    1.827  -35.6031     0.000     0.998
    1.781  -35.6030     0.000     0.998
    1.734  -35.6030     0.000     0.998
    1.688  -35.6030     0.000     0.998
    1.642  -35.6030     0.000     0.998
    1.596  -35.6030     0.000     0.998
    1.550  -35.6030     0.000     0.998
    1.504  -35.6030     0.000     0.998
    1.458  -35.6030     0.000     0.998
    1.411  -35.6030     0.000     0.998
    1.365  -35.6029     0.000     0.999
    1.319  -35.6029     0.000     0.998
    1.273  -35.6030     0.000     0.998
    1.273  -35.6030     0.000     0.998
    1.227  -35.6029     0.000     0.998
    1.181  -35.6029     0.000     0.999
    1.135  -35.6030     0.000     0.998
    1.088  -35.6030     0.000     0.998
    1.042  -35.6030     0.000     0.998
    0.996  -35.6030     0.000     0.998
    0.950  -35.6030     0.000     0.998
    0.904  -35.6030     0.000     0.998
    0.858  -35.6030     0.000     0.998
    0.811  -35.6030     0.000     0.998
    0.765  -35.6030     0.000     0.998
    0.719  -35.6031     0.000     0.998
    0.673  -35.6031     0.000     0.998
    0.627  -35.6031     0.000     0.998
    0.581  -35.6031     0.000     0.998
    0.535  -35.6031     0.000     0.998
    0.488  -35.6031     0.000     0.998
    0.442  -35.6031     0.000     0.998
    0.396  -35.6031     0.000     0.998
    0.396  -35.6031     0.000     0.998
    0.375  -35.6031     0.000     0.998
    0.354  -35.6031     0.000     0.998
    0.334  -35.6031     0.000     0.998
    0.313  -35.6031     0.000     0.998
    0.292  -35.6031     0.000     0.998
    0.271  -35.6031     0.000     0.998
    0.250  -35.6031     0.000     0.998
    0.229  -35.6031     0.000     0.998
    0.208  -35.6031     0.000     0.998
    0.188  -35.6031     0.000     0.998
    0.167  -35.6031     0.000     0.998
    0.146  -35.6031     0.000     0.998
    0.125  -35.6031     0.000     0.998
    0.104  -35.6031     0.000     0.998
    0.083  -35.6031     0.000     0.998
    0.063  -35.6031     0.000     0.998
    0.042  -35.6032     0.000     0.998
    0.021  -35.6032     0.000     0.998
    0.000  -35.6032     0.000     0.998
 
# Band-Index:    5
    0.000  -35.5710     0.000     0.998
    0.021  -35.5710     0.000     0.998
    0.042  -35.5710     0.000     0.998
    0.063  -35.5710     0.000     0.998
    0.083  -35.5710     0.000     0.998
    0.104  -35.5710     0.000     0.998
    0.125  -35.5710     0.000     0.998
    0.146  -35.5710     0.000     0.998
    0.167  -35.5710     0.000     0.998
    0.188  -35.5710     0.000     0.998
    0.208  -35.5710     0.000     0.998
    0.229  -35.5710     0.000     0.998
    0.250  -35.5710     0.000     0.998
    0.271  -35.5710     0.000     0.998
    0.292  -35.5711     0.000     0.998
    0.313  -35.5710     0.000     0.998
    0.334  -35.5711     0.000     0.998
    0.354  -35.5710     0.000     0.998
    0.375  -35.5711     0.000     0.998
    0.396  -35.5711     0.000     0.998
    0.396  -35.5711     0.000     0.998
    0.442  -35.5710     0.000     0.998
    0.488  -35.5711     0.000     0.998
    0.535  -35.5711     0.000     0.998
    0.581  -35.5711     0.000     0.998
    0.627  -35.5710     0.000     0.998
    0.673  -35.5710     0.000     0.998
    0.719  -35.5710     0.000     0.998
    0.765  -35.5710     0.000     0.998
    0.811  -35.5710     0.000     0.998
    0.858  -35.5710     0.000     0.998
    0.904  -35.5710     0.000     0.998
    0.950  -35.5710     0.000     0.998
    0.996  -35.5710     0.000     0.998
    1.042  -35.5710     0.000     0.998
    1.088  -35.5710     0.000     0.998
    1.135  -35.5710     0.000     0.998
    1.181  -35.5709     0.000     0.998
    1.227  -35.5709     0.000     0.998
    1.273  -35.5709     0.000     0.998
    1.273  -35.5709     0.000     0.999
    1.319  -35.5709     0.000     0.998
    1.365  -35.5709     0.000     0.998
    1.411  -35.5710     0.000     0.998
    1.458  -35.5710     0.000     0.998
    1.504  -35.5710     0.000     0.998
    1.550  -35.5710     0.000     0.998
    1.596  -35.5710     0.000     0.998
    1.642  -35.5710     0.000     0.998
    1.688  -35.5710     0.000     0.998
    1.734  -35.5710     0.000     0.998
    1.781  -35.5710     0.000     0.998
    1.827  -35.5710     0.000     0.998
    1.873  -35.5710     0.000     0.998
    1.919  -35.5710     0.000     0.998
    1.965  -35.5711     0.000     0.998
    2.011  -35.5711     0.000     0.998
    2.058  -35.5711     0.000     0.998
    2.104  -35.5710     0.000     0.998
    2.150  -35.5711     0.000     0.998
    2.150  -35.5711     0.000     0.998
    2.191  -35.5711     0.000     0.998
    2.232  -35.5711     0.000     0.998
    2.273  -35.5711     0.000     0.998
    2.315  -35.5710     0.000     0.998
    2.356  -35.5710     0.000     0.998
    2.397  -35.5710     0.000     0.998
    2.438  -35.5710     0.000     0.998
    2.479  -35.5710     0.000     0.998
    2.520  -35.5710     0.000     0.998
    2.562  -35.5710     0.000     0.998
    2.603  -35.5710     0.000     0.998
    2.644  -35.5710     0.000     0.998
    2.685  -35.5710     0.000     0.998
    2.726  -35.5710     0.000     0.998
    2.767  -35.5710     0.000     0.998
    2.809  -35.5709     0.000     0.998
    2.850  -35.5709     0.000     0.998
    2.891  -35.5709     0.000     0.998
    2.932  -35.5709     0.000     0.998
 
# Band-Index:    6
    2.932  -35.5709     0.000     0.998
    2.891  -35.5709     0.000     0.998
    2.850  -35.5709     0.000     0.998
    2.809  -35.5709     0.000     0.998
    2.767  -35.5710     0.000     0.998
    2.726  -35.5710     0.000     0.998
    2.685  -35.5710     0.000     0.998
    2.644  -35.5710     0.000     0.998
    2.603  -35.5710     0.000     0.998
    2.562  -35.5710     0.000     0.998
    2.520  -35.5710     0.000     0.998
    2.479  -35.5710     0.000     0.998
    2.438  -35.5710     0.000     0.998
    2.397  -35.5710     0.000     0.998
    2.356  -35.5710     0.000     0.998
    2.315  -35.5710     0.000     0.998
    2.273  -35.5710     0.000     0.998
    2.232  -35.5711     0.000     0.998
    2.191  -35.5711     0.000     0.998
    2.150  -35.5711     0.000     0.998
    2.150  -35.5711     0.000     0.998
    2.104  -35.5710     0.000     0.998
    2.058  -35.5710     0.000     0.998
    2.011  -35.5710     0.000     0.998
    1.965  -35.5710     0.000     0.998
    1.919  -35.5710     0.000     0.998
    1.873  -35.5710     0.000     0.998
    1.827  -35.5710     0.000     0.998
    1.781  -35.5710     0.000     0.998
    1.734  -35.5710     0.000     0.998
    1.688  -35.5710     0.000     0.998
    1.642  -35.5710     0.000     0.998
    1.596  -35.5710     0.000     0.998
    1.550  -35.5710     0.000     0.998
    1.504  -35.5710     0.000     0.998
    1.458  -35.5710     0.000     0.998
    1.411  -35.5710     0.000     0.998
    1.365  -35.5709     0.000     0.998
    1.319  -35.5709     0.000     0.998
    1.273  -35.5709     0.000     0.999
    1.273  -35.5709     0.000     0.998
    1.227  -35.5709     0.000     0.998
    1.181  -35.5709     0.000     0.998
    1.135  -35.5710     0.000     0.998
    1.088  -35.5710     0.000     0.998
    1.042  -35.5710     0.000     0.998
    0.996  -35.5710     0.000     0.998
    0.950  -35.5710     0.000     0.998
    0.904  -35.5710     0.000     0.998
    0.858  -35.5710     0.000     0.998
    0.811  -35.5710     0.000     0.998
    0.765  -35.5710     0.000     0.998
    0.719  -35.5710     0.000     0.998
    0.673  -35.5710     0.000     0.998
    0.627  -35.5710     0.000     0.998
    0.581  -35.5710     0.000     0.998
    0.535  -35.5710     0.000     0.998
    0.488  -35.5710     0.000     0.998
    0.442  -35.5710     0.000     0.998
    0.396  -35.5711     0.000     0.998
    0.396  -35.5711     0.000     0.998
    0.375  -35.5711     0.000     0.998
    0.354  -35.5710     0.000     0.998
    0.334  -35.5711     0.000     0.998
    0.313  -35.5710     0.000     0.998
    0.292  -35.5711     0.000     0.998
    0.271  -35.5710     0.000     0.998
    0.250  -35.5710     0.000     0.998
    0.229  -35.5710     0.000     0.998
    0.208  -35.5710     0.000     0.998
    0.188  -35.5710     0.000     0.998
    0.167  -35.5710     0.000     0.998
    0.146  -35.5710     0.000     0.998
    0.125  -35.5710     0.000     0.998
    0.104  -35.5710     0.000     0.998
    0.083  -35.5710     0.000     0.998
    0.063  -35.5710     0.000     0.998
    0.042  -35.5710     0.000     0.998
    0.021  -35.5710     0.000     0.998
    0.000  -35.5710     0.000     0.998
 
# Band-Index:    7
    0.000  -35.5710     0.000     0.998
    0.021  -35.5710     0.000     0.998
    0.042  -35.5710     0.000     0.998
    0.063  -35.5710     0.000     0.998
    0.083  -35.5710     0.000     0.998
    0.104  -35.5710     0.000     0.998
    0.125  -35.5710     0.000     0.998
    0.146  -35.5710     0.000     0.998
    0.167  -35.5710     0.000     0.998
    0.188  -35.5710     0.000     0.998
    0.208  -35.5710     0.000     0.998
    0.229  -35.5710     0.000     0.998
    0.250  -35.5710     0.000     0.998
    0.271  -35.5710     0.000     0.998
    0.292  -35.5710     0.000     0.998
    0.313  -35.5710     0.000     0.998
    0.334  -35.5710     0.000     0.998
    0.354  -35.5710     0.000     0.998
    0.375  -35.5710     0.000     0.998
    0.396  -35.5710     0.000     0.998
    0.396  -35.5710     0.000     0.998
    0.442  -35.5710     0.000     0.998
    0.488  -35.5710     0.000     0.998
    0.535  -35.5710     0.000     0.998
    0.581  -35.5710     0.000     0.998
    0.627  -35.5710     0.000     0.998
    0.673  -35.5710     0.000     0.998
    0.719  -35.5710     0.000     0.998
    0.765  -35.5710     0.000     0.998
    0.811  -35.5710     0.000     0.998
    0.858  -35.5710     0.000     0.998
    0.904  -35.5710     0.000     0.998
    0.950  -35.5710     0.000     0.998
    0.996  -35.5710     0.000     0.998
    1.042  -35.5709     0.000     0.998
    1.088  -35.5709     0.000     0.998
    1.135  -35.5709     0.000     0.998
    1.181  -35.5709     0.000     0.998
    1.227  -35.5709     0.000     0.998
    1.273  -35.5709     0.000     0.999
    1.273  -35.5709     0.000     0.999
    1.319  -35.5709     0.000     0.998
    1.365  -35.5709     0.000     0.998
    1.411  -35.5709     0.000     0.998
    1.458  -35.5709     0.000     0.998
    1.504  -35.5709     0.000     0.998
    1.550  -35.5710     0.000     0.998
    1.596  -35.5710     0.000     0.998
    1.642  -35.5710     0.000     0.998
    1.688  -35.5710     0.000     0.998
    1.734  -35.5710     0.000     0.998
    1.781  -35.5710     0.000     0.998
    1.827  -35.5710     0.000     0.998
    1.873  -35.5710     0.000     0.998
    1.919  -35.5710     0.000     0.998
    1.965  -35.5710     0.000     0.998
    2.011  -35.5710     0.000     0.998
    2.058  -35.5710     0.000     0.998
    2.104  -35.5710     0.000     0.998
    2.150  -35.5710     0.000     0.998
    2.150  -35.5710     0.000     0.998
    2.191  -35.5710     0.000     0.998
    2.232  -35.5710     0.000     0.998
    2.273  -35.5710     0.000     0.998
    2.315  -35.5710     0.000     0.998
    2.356  -35.5710     0.000     0.998
    2.397  -35.5710     0.000     0.998
    2.438  -35.5710     0.000     0.998
    2.479  -35.5710     0.000     0.998
    2.520  -35.5710     0.000     0.998
    2.562  -35.5710     0.000     0.998
    2.603  -35.5710     0.000     0.998
    2.644  -35.5710     0.000     0.998
    2.685  -35.5710     0.000     0.998
    2.726  -35.5709     0.000     0.998
    2.767  -35.5709     0.000     0.998
    2.809  -35.5709     0.000     0.998
    2.850  -35.5709     0.000     0.998
    2.891  -35.5709     0.000     0.998
    2.932  -35.5709     0.000     0.998
 
# Band-Index:    8
    2.932  -35.5709     0.000     0.998
    2.891  -35.5709     0.000     0.998
    2.850  -35.5709     0.000     0.998
    2.809  -35.5709     0.000     0.998
    2.767  -35.5709     0.000     0.998
    2.726  -35.5709     0.000     0.998
    2.685  -35.5709     0.000     0.998
    2.644  -35.5709     0.000     0.998
    2.603  -35.5710     0.000     0.998
    2.562  -35.5710     0.000     0.998
    2.520  -35.5710     0.000     0.998
    2.479  -35.5710     0.000     0.998
    2.438  -35.5710     0.000     0.998
    2.397  -35.5710     0.000     0.998
    2.356  -35.5710     0.000     0.998
    2.315  -35.5710     0.000     0.998
    2.273  -35.5710     0.000     0.998
    2.232  -35.5710     0.000     0.998
    2.191  -35.5710     0.000     0.998
    2.150  -35.5710     0.000     0.998
    2.150  -35.5710     0.000     0.998
    2.104  -35.5710     0.000     0.998
    2.058  -35.5710     0.000     0.998
    2.011  -35.5710     0.000     0.998
    1.965  -35.5710     0.000     0.998
    1.919  -35.5710     0.000     0.998
    1.873  -35.5710     0.000     0.998
    1.827  -35.5710     0.000     0.998
    1.781  -35.5710     0.000     0.998
    1.734  -35.5710     0.000     0.998
    1.688  -35.5710     0.000     0.998
    1.642  -35.5710     0.000     0.998
    1.596  -35.5709     0.000     0.998
    1.550  -35.5709     0.000     0.998
    1.504  -35.5709     0.000     0.998
    1.458  -35.5709     0.000     0.998
    1.411  -35.5709     0.000     0.998
    1.365  -35.5709     0.000     0.998
    1.319  -35.5709     0.000     0.998
    1.273  -35.5709     0.000     0.999
    1.273  -35.5709     0.000     0.999
    1.227  -35.5709     0.000     0.998
    1.181  -35.5709     0.000     0.998
    1.135  -35.5709     0.000     0.998
    1.088  -35.5709     0.000     0.998
    1.042  -35.5709     0.000     0.998
    0.996  -35.5709     0.000     0.998
    0.950  -35.5709     0.000     0.998
    0.904  -35.5710     0.000     0.998
    0.858  -35.5710     0.000     0.998
    0.811  -35.5710     0.000     0.998
    0.765  -35.5710     0.000     0.998
    0.719  -35.5710     0.000     0.998
    0.673  -35.5710     0.000     0.998
    0.627  -35.5710     0.000     0.998
    0.581  -35.5710     0.000     0.998
    0.535  -35.5710     0.000     0.998
    0.488  -35.5710     0.000     0.998
    0.442  -35.5710     0.000     0.998
    0.396  -35.5710     0.000     0.998
    0.396  -35.5710     0.000     0.998
    0.375  -35.5710     0.000     0.998
    0.354  -35.5710     0.000     0.998
    0.334  -35.5710     0.000     0.998
    0.313  -35.5710     0.000     0.998
    0.292  -35.5710     0.000     0.998
    0.271  -35.5710     0.000     0.998
    0.250  -35.5710     0.000     0.998
    0.229  -35.5710     0.000     0.998
    0.208  -35.5710     0.000     0.998
    0.188  -35.5710     0.000     0.998
    0.167  -35.5710     0.000     0.998
    0.146  -35.5710     0.000     0.998
    0.125  -35.5710     0.000     0.998
    0.104  -35.5710     0.000     0.998
    0.083  -35.5710     0.000     0.998
    0.063  -35.5710     0.000     0.998
    0.042  -35.5710     0.000     0.998
    0.021  -35.5710     0.000     0.998
    0.000  -35.5710     0.000     0.998
 
# Band-Index:    9
    0.000  -34.8820     0.000     0.998
    0.021  -34.8821     0.000     0.998
    0.042  -34.8821     0.000     0.998
    0.063  -34.8821     0.000     0.998
    0.083  -34.8821     0.000     0.998
    0.104  -34.8821     0.000     0.998
    0.125  -34.8821     0.000     0.998
    0.146  -34.8821     0.000     0.998
    0.167  -34.8821     0.000     0.998
    0.188  -34.8821     0.000     0.998
    0.208  -34.8821     0.000     0.998
    0.229  -34.8821     0.000     0.998
    0.250  -34.8821     0.000     0.998
    0.271  -34.8821     0.000     0.998
    0.292  -34.8822     0.000     0.998
    0.313  -34.8821     0.000     0.998
    0.334  -34.8821     0.000     0.998
    0.354  -34.8822     0.000     0.998
    0.375  -34.8822     0.000     0.998
    0.396  -34.8822     0.000     0.998
    0.396  -34.8822     0.000     0.998
    0.442  -34.8822     0.000     0.998
    0.488  -34.8822     0.000     0.998
    0.535  -34.8821     0.000     0.998
    0.581  -34.8821     0.000     0.998
    0.627  -34.8821     0.000     0.998
    0.673  -34.8821     0.000     0.998
    0.719  -34.8820     0.000     0.998
    0.765  -34.8820     0.000     0.998
    0.811  -34.8820     0.000     0.998
    0.858  -34.8819     0.000     0.998
    0.904  -34.8819     0.000     0.998
    0.950  -34.8819     0.000     0.998
    0.996  -34.8818     0.000     0.998
    1.042  -34.8818     0.000     0.998
    1.088  -34.8818     0.000     0.998
    1.135  -34.8817     0.000     0.998
    1.181  -34.8817     0.000     0.998
    1.227  -34.8817     0.000     0.998
    1.273  -34.8817     0.000     0.999
    1.273  -34.8817     0.000     0.999
    1.319  -34.8817     0.000     0.998
    1.365  -34.8817     0.000     0.998
    1.411  -34.8817     0.000     0.998
    1.458  -34.8818     0.000     0.998
    1.504  -34.8818     0.000     0.998
    1.550  -34.8818     0.000     0.998
    1.596  -34.8819     0.000     0.998
    1.642  -34.8819     0.000     0.998
    1.688  -34.8819     0.000     0.998
    1.734  -34.8820     0.000     0.998
    1.781  -34.8820     0.000     0.998
    1.827  -34.8820     0.000     0.998
    1.873  -34.8821     0.000     0.998
    1.919  -34.8821     0.000     0.998
    1.965  -34.8821     0.000     0.998
    2.011  -34.8821     0.000     0.998
    2.058  -34.8822     0.000     0.998
    2.104  -34.8822     0.000     0.998
    2.150  -34.8822     0.000     0.998
    2.150  -34.8822     0.000     0.998
    2.191  -34.8822     0.000     0.998
    2.232  -34.8822     0.000     0.998
    2.273  -34.8821     0.000     0.998
    2.315  -34.8821     0.000     0.998
    2.356  -34.8821     0.000     0.998
    2.397  -34.8821     0.000     0.998
    2.438  -34.8820     0.000     0.998
    2.479  -34.8820     0.000     0.998
    2.520  -34.8820     0.000     0.998
    2.562  -34.8819     0.000     0.998
    2.603  -34.8819     0.000     0.998
    2.644  -34.8819     0.000     0.998
    2.685  -34.8818     0.000     0.998
    2.726  -34.8818     0.000     0.998
    2.767  -34.8818     0.000     0.998
    2.809  -34.8817     0.000     0.998
    2.850  -34.8817     0.000     0.998
    2.891  -34.8817     0.000     0.998
    2.932  -34.8817     0.000     0.998
 
# Band-Index:   10
    2.932  -34.8817     0.000     0.998
    2.891  -34.8817     0.000     0.998
    2.850  -34.8817     0.000     0.998
    2.809  -34.8817     0.000     0.998
    2.767  -34.8817     0.000     0.998
    2.726  -34.8818     0.000     0.998
