  #K-Path    Energy        Bi        As
# NKPTS & NBANDS:  80  77
# Band-Index:    1
    0.000  -35.6342     0.000     0.998
    0.024  -35.6342     0.000     0.998
    0.048  -35.6342     0.000     0.998
    0.071  -35.6342     0.000     0.998
    0.095  -35.6342     0.000     0.998
    0.119  -35.6342     0.000     0.998
    0.143  -35.6343     0.000     0.998
    0.166  -35.6343     0.000     0.998
    0.190  -35.6343     0.000     0.998
    0.214  -35.6343     0.000     0.998
    0.238  -35.6343     0.000     0.998
    0.261  -35.6343     0.000     0.998
    0.285  -35.6343     0.000     0.998
    0.309  -35.6343     0.000     0.998
    0.333  -35.6343     0.000     0.998
    0.357  -35.6344     0.000     0.998
    0.380  -35.6344     0.000     0.998
    0.404  -35.6344     0.000     0.998
    0.428  -35.6344     0.000     0.998
    0.452  -35.6344     0.000     0.998
    0.452  -35.6344     0.000     0.998
    0.495  -35.6344     0.000     0.998
    0.539  -35.6344     0.000     0.998
    0.582  -35.6343     0.000     0.998
    0.626  -35.6343     0.000     0.998
    0.669  -35.6343     0.000     0.998
    0.713  -35.6343     0.000     0.998
    0.756  -35.6343     0.000     0.998
    0.800  -35.6343     0.000     0.998
    0.843  -35.6342     0.000     0.998
    0.887  -35.6342     0.000     0.998
    0.930  -35.6342     0.000     0.998
    0.974  -35.6342     0.000     0.998
    1.017  -35.6342     0.000     0.998
    1.061  -35.6342     0.000     0.998
    1.104  -35.6341     0.000     0.998
    1.148  -35.6341     0.000     0.998
    1.191  -35.6341     0.000     0.998
    1.235  -35.6341     0.000     0.998
    1.278  -35.6341     0.000     0.999
    1.278  -35.6341     0.000     0.999
    1.322  -35.6341     0.000     0.998
    1.365  -35.6341     0.000     0.998
    1.409  -35.6341     0.000     0.998
    1.452  -35.6341     0.000     0.998
    1.496  -35.6342     0.000     0.998
    1.539  -35.6342     0.000     0.998
    1.583  -35.6342     0.000     0.998
    1.626  -35.6342     0.000     0.998
    1.670  -35.6342     0.000     0.998
    1.713  -35.6342     0.000     0.998
    1.757  -35.6343     0.000     0.998
    1.800  -35.6343     0.000     0.998
    1.844  -35.6343     0.000     0.998
    1.887  -35.6343     0.000     0.998
    1.931  -35.6343     0.000     0.998
    1.974  -35.6343     0.000     0.998
    2.018  -35.6344     0.000     0.998
    2.061  -35.6344     0.000     0.998
    2.105  -35.6344     0.000     0.998
    2.105  -35.6344     0.000     0.998
    2.141  -35.6344     0.000     0.998
    2.178  -35.6344     0.000     0.998
    2.214  -35.6343     0.000     0.998
    2.250  -35.6343     0.000     0.998
    2.287  -35.6343     0.000     0.998
    2.323  -35.6343     0.000     0.998
    2.360  -35.6343     0.000     0.998
    2.396  -35.6343     0.000     0.998
    2.433  -35.6343     0.000     0.998
    2.469  -35.6343     0.000     0.998
    2.505  -35.6343     0.000     0.998
    2.542  -35.6342     0.000     0.998
    2.578  -35.6342     0.000     0.998
    2.615  -35.6342     0.000     0.998
    2.651  -35.6342     0.000     0.998
    2.688  -35.6342     0.000     0.998
    2.724  -35.6342     0.000     0.998
    2.761  -35.6342     0.000     0.998
    2.797  -35.6341     0.000     0.999
 
# Band-Index:    2
    2.797  -35.6341     0.000     0.999
    2.761  -35.6341     0.000     0.998
    2.724  -35.6341     0.000     0.998
    2.688  -35.6341     0.000     0.998
    2.651  -35.6341     0.000     0.998
    2.615  -35.6342     0.000     0.998
    2.578  -35.6342     0.000     0.998
    2.542  -35.6342     0.000     0.998
    2.505  -35.6342     0.000     0.998
    2.469  -35.6342     0.000     0.998
    2.433  -35.6343     0.000     0.998
    2.396  -35.6343     0.000     0.998
    2.360  -35.6343     0.000     0.998
    2.323  -35.6343     0.000     0.998
    2.287  -35.6343     0.000     0.998
    2.250  -35.6343     0.000     0.998
    2.214  -35.6343     0.000     0.998
    2.178  -35.6344     0.000     0.998
    2.141  -35.6344     0.000     0.998
    2.105  -35.6344     0.000     0.998
    2.105  -35.6344     0.000     0.998
    2.061  -35.6344     0.000     0.998
    2.018  -35.6344     0.000     0.998
    1.974  -35.6343     0.000     0.998
    1.931  -35.6343     0.000     0.998
    1.887  -35.6343     0.000     0.998
    1.844  -35.6343     0.000     0.998
    1.800  -35.6343     0.000     0.998
    1.757  -35.6342     0.000     0.998
    1.713  -35.6342     0.000     0.998
    1.670  -35.6342     0.000     0.998
    1.626  -35.6342     0.000     0.998
    1.583  -35.6342     0.000     0.998
