#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.0000  -35.6286  -35.6286  -35.6286  -35.6286  -35.5964  -35.5964  -35.5964  -35.5964  -34.9075  -34.9075  -34.9075  -34.9075  -34.8812  -34.8812  -34.8812  -34.8812  -34.8657  -34.8657  -34.8657  -34.8657  -24.1612  -24.1612  -24.1603  -24.1603  -24.1264  -24.1264  -24.1245  -24.1245  -21.2069  -21.2069  -21.2061  -21.2061  -21.1796  -21.1796  -21.1796  -21.1796  -21.1566  -21.1566  -21.1553  -21.1553  -11.5605  -11.5605  -11.5443  -11.5443   -8.1595   -8.1595   -8.1365   -8.1365   -2.8454   -2.8454   -2.3299   -2.3299   -1.9788   -1.9788   -1.7574   -1.7574   -0.6344   -0.6344   -0.3660   -0.3660    0.5754    0.5754    0.7980    0.7980    2.4995    2.4995    2.9781    2.9781    3.2573    3.2573    3.3405    3.3405    4.7638    4.7639    4.7829    4.7830    5.2177
  0.0238  -35.6286  -35.6286  -35.6286  -35.6286  -35.5964  -35.5964  -35.5964  -35.5964  -34.9075  -34.9075  -34.9075  -34.9075  -34.8812  -34.8812  -34.8812  -34.8812  -34.8657  -34.8657  -34.8657  -34.8657  -24.1615  -24.1610  -24.1606  -24.1601  -24.1264  -24.1264  -24.1245  -24.1245  -21.2073  -21.2066  -21.2065  -21.2057  -21.1797  -21.1797  -21.1794  -21.1794  -21.1568  -21.1563  -21.1555  -21.1551  -11.6206  -11.6050  -11.4977  -11.4809   -8.2143   -8.1923   -8.1083   -8.0847   -2.9037   -2.7823   -2.4002   -2.2572   -2.0348   -1.9193   -1.8189   -1.6940   -0.6835   -0.5862   -0.4162   -0.3205    0.5671    0.5896    0.7957    0.8015    2.4591    2.5351    2.9481    3.0013    3.2126    3.2943    3.3098    3.3647    4.7045    4.7207    4.8230    4.8466    5.1585
  0.0475  -35.6286  -35.6286  -35.6286  -35.6285  -35.5964  -35.5964  -35.5964  -35.5964  -34.9076  -34.9075  -34.9075  -34.9075  -34.8812  -34.8812  -34.8812  -34.8812  -34.8657  -34.8657  -34.8657  -34.8656  -24.1617  -24.1608  -24.1608  -24.1599  -24.1264  -24.1264  -24.1245  -24.1245  -21.2076  -21.2070  -21.2062  -21.2053  -21.1799  -21.1798  -21.1792  -21.1792  -21.1570  -21.1561  -21.1557  -21.1549  -11.6778  -11.6629  -11.4322  -11.4150   -8.2726   -8.2518   -8.0608   -8.0368   -2.9568   -2.7144   -2.4676   -2.1824   -2.0875   -1.8780   -1.8563   -1.6286   -0.7327   -0.5397   -0.4696   -0.2808    0.5642    0.6101    0.7946    0.8056    2.4146    2.5652    2.9098    3.0185    3.1632    3.2737    3.3215    3.3819    4.6452    4.6601    4.8818    4.9113    5.1036
  0.0713  -35.6286  -35.6286  -35.6285  -35.6285  -35.5964  -35.5964  -35.5964  -35.5964  -34.9076  -34.9076  -34.9075  -34.9074  -34.8812  -34.8812  -34.8812  -34.8812  -34.8657  -34.8657  -34.8657  -34.8656  -24.1619  -24.1610  -24.1606  -24.1597  -24.1264  -24.1264  -24.1245  -24.1245  -21.2080  -21.2074  -21.2059  -21.2050  -21.1800  -21.1800  -21.1791  -21.1790  -21.1573  -21.1559  -21.1558  -21.1547  -11.7322  -11.7180  -11.3643  -11.3466   -8.3345   -8.3151   -8.0169   -7.9927   -3.0048   -2.6420   -2.5319   -2.1369   -2.1063   -1.9348   -1.7897   -1.5614   -0.7813   -0.5251   -0.4955   -0.2476    0.5659    0.6363    0.7947    0.8093    2.3676    2.5899    2.8618    3.0305    3.1131    3.2334    3.3382    3.3922    4.5864    4.6015    4.9404    4.9764    5.0487
  0.0951  -35.6286  -35.6286  -35.6285  -35.6285  -35.5964  -35.5964  -35.5964  -35.5964  -34.9076  -34.9076  -34.9074  -34.9074  -34.8812  -34.8812  -34.8812  -34.8812  -34.8657  -34.8657  -34.8656  -34.8656  -24.1621  -24.1613  -24.1603  -24.1594  -24.1264  -24.1263  -24.1246  -24.1245  -21.2084  -21.2078  -21.2056  -21.2047  -21.1801  -21.1801  -21.1789  -21.1789  -21.1574  -21.1561  -21.1555  -21.1545  -11.7835  -11.7701  -11.2941  -11.2760   -8.3997   -8.3819   -7.9765   -7.9525   -3.0477   -2.5932   -2.5655   -2.1828   -2.0297   -1.9890   -1.7190   -1.4928   -0.8286   -0.5814   -0.4541   -0.2211    0.5711    0.6668    0.7958    0.8110    2.3201    2.6094    2.8034    3.0377    3.0662    3.1904    3.3446    3.3958    4.5286    4.5453    4.9972    5.0021    5.0191
  0.1188  -35.6286  -35.6286  -35.6285  -35.6285  -35.5964  -35.5964  -35.5964  -35.5964  -34.9076  -34.9076  -34.9074  -34.9074  -34.8812  -34.8812  -34.8812  -34.8812  -34.8657  -34.8657  -34.8657  -34.8656  -24.1623  -24.1615  -24.1601  -24.1593  -24.1264  -24.1263  -24.1246  -24.1245  -21.2088  -21.2083  -21.2054  -21.2044  -21.1802  -21.1802  -21.1787  -21.1787  -21.1576  -21.1563  -21.1552  -21.1543  -11.8318  -11.8191  -11.2217  -11.2034   -8.4680   -8.4520   -7.9396   -7.9160   -3.0854   -2.6513   -2.4852   -2.2252   -2.0406   -1.9536   -1.6439   -1.4229   -0.8740   -0.6374   -0.4161   -0.2011    0.5792    0.6995    0.7975    0.8087    2.2743    2.6242    2.7357    3.0250    3.0401    3.1462    3.3421    3.3934    4.4724    4.4916    4.9462    4.9616    5.0572
  0.1426  -35.6287  -35.6286  -35.6285  -35.6285  -35.5964  -35.5964  -35.5964  -35.5964  -34.9076  -34.9076  -34.9074  -34.9074  -34.8812  -34.8812  -34.8812  -34.8812  -34.8657  -34.8657  -34.8656  -34.8656  -24.1625  -24.1617  -24.1599  -24.1591  -24.1264  -24.1263  -24.1246  -24.1246  -21.2092  -21.2088  -21.2051  -21.2042  -21.1803  -21.1802  -21.1785  -21.1785  -21.1578  -21.1564  -21.1550  -21.1541  -11.8769  -11.8651  -11.1474  -11.1288   -8.5392   -8.5252   -7.9061   -7.8832   -3.1181   -2.7062   -2.4017   -2.2641   -2.0894   -1.8792   -1.5639   -1.3519   -0.9168   -0.6923   -0.3816   -0.1868    0.5893    0.7310    0.7994    0.7998    2.2331    2.6349    2.6617    2.9908    3.0378    3.1027    3.3324    3.3861    4.4181    4.4407    4.8981    4.9134    5.1153
  0.1664  -35.6287  -35.6287  -35.6285  -35.6285  -35.5964  -35.5964  -35.5964  -35.5964  -34.9077  -34.9076  -34.9074  -34.9074  -34.8812  -34.8812  -34.8812  -34.8812  -34.8657  -34.8657  -34.8656  -34.8656  -24.1627  -24.1619  -24.1597  -24.1589  -24.1263  -24.1262  -24.1247  -24.1246  -21.2096  -21.2092  -21.2049  -21.2040  -21.1803  -21.1803  -21.1784  -21.1783  -21.1579  -21.1566  -21.1547  -21.1539  -11.9188  -11.9078  -11.0713  -11.0527   -8.6129   -8.6009   -7.8757   -7.8538   -3.1460   -2.7580   -2.3156   -2.2994   -2.1354   -1.8078   -1.4787   -1.2801   -0.9567   -0.7454   -0.3505   -0.1772    0.6009    0.7575    0.7815    0.8012    2.1987    2.5853    2.6422    2.9640    3.0307    3.0617    3.3179    3.3751    4.3663    4.3929    4.8523    4.8674    5.1730
  0.1901  -35.6287  -35.6287  -35.6285  -35.6285  -35.5964  -35.5964  -35.5964  -35.5964  -34.9077  -34.9077  -34.9074  -34.9074  -34.8812  -34.8812  -34.8812  -34.8812  -34.8658  -34.8657  -34.8656  -34.8656  -24.1629  -24.1622  -24.1595  -24.1587  -24.1263  -24.1262  -24.1248  -24.1246  -21.2100  -21.2096  -21.2047  -21.2038  -21.1804  -21.1804  -21.1782  -21.1782  -21.1580  -21.1567  -21.1544  -21.1538  -11.9576  -11.9474  -10.9939  -10.9754   -8.6887   -8.6788   -7.8485   -7.8276   -3.1690   -2.8068   -2.3311   -2.2274   -2.1785   -1.7402   -1.3883   -1.2076   -0.9933   -0.7961   -0.3227   -0.1714    0.6134    0.7515    0.7751    0.8026    2.1727    2.5099    2.6468    2.9458    3.0185    3.0254    3.3008    3.3613    4.3173    4.3481    4.8091    4.8238    5.2304
  0.2139  -35.6287  -35.6287  -35.6285  -35.6285  -35.5964  -35.5964  -35.5964  -35.5964  -34.9077  -34.9077  -34.9074  -34.9074  -34.8812  -34.8812  -34.8812  -34.8812  -34.8658  -34.8658  -34.8656  -34.8656  -24.1630  -24.1624  -24.1593  -24.1586  -24.1263  -24.1261  -24.1248  -24.1247  -21.2103  -21.2100  -21.2045  -21.2037  -21.1804  -21.1804  -21.1780  -21.1780  -21.1581  -21.1569  -21.1542  -21.1536  -11.9930  -11.9837  -10.9155  -10.8971   -8.7662   -8.7584   -7.8242   -7.8046   -3.1875   -2.8526   -2.3592   -2.2186   -2.1382   -1.6775   -1.2927   -1.1346   -1.0263   -0.8440   -0.2979   -0.1683    0.6265    0.7085    0.7797    0.8032    2.1552    2.4388    2.6497    2.9373    2.9964    3.0013    3.2834    3.3459    4.2714    4.3066    4.7685    4.7829    5.2872
