  #K-Path    Energy        Bi        As
# NKPTS & NBANDS:  80  77
# Band-Index:    1
    0.000  -35.7200     0.000     0.998
    0.024  -35.7200     0.000     0.998
    0.048  -35.7200     0.000     0.998
    0.071  -35.7200     0.000     0.998
    0.095  -35.7200     0.000     0.998
    0.119  -35.7201     0.000     0.998
    0.143  -35.7201     0.000     0.998
    0.166  -35.7201     0.000     0.998
    0.190  -35.7201     0.000     0.998
    0.214  -35.7201     0.000     0.998
    0.238  -35.7201     0.000     0.998
    0.261  -35.7201     0.000     0.998
    0.285  -35.7201     0.000     0.998
    0.309  -35.7201     0.000     0.998
    0.333  -35.7202     0.000     0.998
    0.357  -35.7202     0.000     0.998
    0.380  -35.7202     0.000     0.998
    0.404  -35.7202     0.000     0.998
    0.428  -35.7202     0.000     0.998
    0.452  -35.7202     0.000     0.998
    0.452  -35.7202     0.000     0.998
    0.497  -35.7202     0.000     0.998
    0.541  -35.7202     0.000     0.998
    0.586  -35.7202     0.000     0.998
    0.631  -35.7202     0.000     0.998
    0.676  -35.7201     0.000     0.998
    0.721  -35.7201     0.000     0.998
    0.766  -35.7201     0.000     0.998
    0.811  -35.7201     0.000     0.998
    0.856  -35.7201     0.000     0.998
    0.901  -35.7201     0.000     0.998
    0.946  -35.7200     0.000     0.998
    0.991  -35.7200     0.000     0.998
    1.036  -35.7200     0.000     0.998
    1.081  -35.7200     0.000     0.998
    1.125  -35.7200     0.000     0.998
    1.170  -35.7199     0.000     0.998
    1.215  -35.7199     0.000     0.998
    1.260  -35.7199     0.000     0.998
    1.305  -35.7199     0.000     0.999
    1.305  -35.7199     0.000     0.998
    1.350  -35.7199     0.000     0.998
    1.395  -35.7199     0.000     0.998
    1.440  -35.7199     0.000     0.998
    1.485  -35.7200     0.000     0.998
    1.530  -35.7200     0.000     0.998
    1.575  -35.7200     0.000     0.998
    1.620  -35.7200     0.000     0.998
    1.665  -35.7200     0.000     0.998
    1.709  -35.7201     0.000     0.998
    1.754  -35.7201     0.000     0.998
    1.799  -35.7201     0.000     0.998
    1.844  -35.7201     0.000     0.998
    1.889  -35.7201     0.000     0.998
    1.934  -35.7201     0.000     0.998
    1.979  -35.7202     0.000     0.998
    2.024  -35.7202     0.000     0.998
    2.069  -35.7202     0.000     0.998
    2.114  -35.7202     0.000     0.998
    2.159  -35.7202     0.000     0.998
    2.159  -35.7202     0.000     0.998
    2.197  -35.7202     0.000     0.998
    2.235  -35.7202     0.000     0.998
    2.273  -35.7202     0.000     0.998
    2.311  -35.7202     0.000     0.998
    2.349  -35.7202     0.000     0.998
    2.387  -35.7201     0.000     0.998
    2.426  -35.7201     0.000     0.998
    2.464  -35.7201     0.000     0.998
