  #K-Path    Energy        Bi        As
# NKPTS & NBANDS:  80  77
# Band-Index:    1
    0.000  -35.6778     0.000     0.998
    0.024  -35.6778     0.000     0.998
    0.048  -35.6779     0.000     0.998
    0.071  -35.6779     0.000     0.998
    0.095  -35.6779     0.000     0.998
    0.119  -35.6779     0.000     0.998
    0.143  -35.6779     0.000     0.998
    0.166  -35.6779     0.000     0.998
    0.190  -35.6779     0.000     0.998
    0.214  -35.6780     0.000     0.998
    0.238  -35.6780     0.000     0.998
    0.261  -35.6780     0.000     0.998
    0.285  -35.6780     0.000     0.998
    0.309  -35.6780     0.000     0.998
    0.333  -35.6780     0.000     0.998
    0.357  -35.6780     0.000     0.998
    0.380  -35.6780     0.000     0.998
    0.404  -35.6780     0.000     0.998
    0.428  -35.6780     0.000     0.998
    0.452  -35.6780     0.000     0.998
    0.452  -35.6780     0.000     0.998
    0.496  -35.6780     0.000     0.998
    0.540  -35.6780     0.000     0.998
    0.585  -35.6780     0.000     0.998
    0.629  -35.6780     0.000     0.998
    0.673  -35.6780     0.000     0.998
    0.718  -35.6780     0.000     0.998
    0.762  -35.6779     0.000     0.998
    0.806  -35.6779     0.000     0.998
    0.851  -35.6779     0.000     0.998
    0.895  -35.6779     0.000     0.998
    0.939  -35.6779     0.000     0.998
    0.984  -35.6779     0.000     0.998
    1.028  -35.6778     0.000     0.998
    1.072  -35.6778     0.000     0.998
    1.117  -35.6778     0.000     0.998
    1.161  -35.6778     0.000     0.998
    1.205  -35.6778     0.000     0.998
    1.250  -35.6778     0.000     0.998
    1.294  -35.6778     0.000     0.999
    1.294  -35.6778     0.000     0.999
    1.338  -35.6778     0.000     0.998
    1.383  -35.6778     0.000     0.998
    1.427  -35.6778     0.000     0.998
    1.471  -35.6778     0.000     0.998
    1.516  -35.6778     0.000     0.998
    1.560  -35.6778     0.000     0.998
    1.604  -35.6779     0.000     0.998
    1.649  -35.6779     0.000     0.998
    1.693  -35.6779     0.000     0.998
    1.737  -35.6779     0.000     0.998
    1.782  -35.6779     0.000     0.998
    1.826  -35.6779     0.000     0.998
    1.870  -35.6780     0.000     0.998
    1.915  -35.6780     0.000     0.998
    1.959  -35.6780     0.000     0.998
    2.003  -35.6780     0.000     0.998
    2.048  -35.6780     0.000     0.998
    2.092  -35.6780     0.000     0.998
    2.136  -35.6780     0.000     0.998
    2.136  -35.6780     0.000     0.998
    2.174  -35.6780     0.000     0.998
    2.211  -35.6780     0.000     0.998
    2.249  -35.6780     0.000     0.998
    2.286  -35.6780     0.000     0.998
    2.324  -35.6780     0.000     0.998
    2.361  -35.6780     0.000     0.998
