#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.0000  -14.9163  -14.9154  -14.8400  -14.8300  -14.0671  -14.0657  -14.0273  -14.0228  -13.9723  -13.9551   -7.9423   -7.9386   -4.7352   -4.6669   -1.9574   -1.7899    0.0061    0.0643    1.2565    1.3993    2.9659    3.2061    3.8505    4.0942    4.5941    4.6239    5.6408    5.7030    5.9009    5.9194    6.1778    6.1807    6.8548
  0.0417  -14.9163  -14.9154  -14.8399  -14.8300  -14.0671  -14.0657  -14.0273  -14.0228  -13.9721  -13.9551   -7.9457   -7.9420   -4.7287   -4.6611   -1.9462   -1.7792   -0.0038    0.0578    1.2574    1.4057    2.9273    3.1423    3.8772    4.0943    4.6108    4.6397    5.6678    5.7316    5.8537    5.8731    6.2262    6.2347    6.8275
  0.0834  -14.9163  -14.9155  -14.8398  -14.8302  -14.0673  -14.0658  -14.0272  -14.0229  -13.9718  -13.9554   -7.9563   -7.9529   -4.7071   -4.6416   -1.9141   -1.7484   -0.0334    0.0366    1.2624    1.4267    2.8359    3.0100    3.8920    4.0661    4.6589    4.6838    5.6582    5.6863    5.8459    5.9143    6.3418    6.3617    6.6598
  0.1251  -14.9164  -14.9155  -14.8395  -14.8305  -14.0675  -14.0659  -14.0270  -14.0230  -13.9713  -13.9559   -7.9749   -7.9718   -4.6679   -4.6054   -1.8634   -1.6993   -0.0810   -0.0006    1.2722    1.4615    2.7209    2.8640    3.8585    3.9977    4.7271    4.7466    5.5240    5.5394    5.9827    6.0885    6.4600    6.5010    6.5200
  0.1669  -14.9166  -14.9155  -14.8391  -14.8308  -14.0678  -14.0660  -14.0268  -14.0231  -13.9707  -13.9565   -8.0014   -7.9988   -4.6094   -4.5505   -1.7965   -1.6344   -0.1430   -0.0527    1.2832    1.5047    2.5999    2.7300    3.7884    3.9016    4.8038    4.8195    5.3704    5.3821    6.0666    6.1753    6.4089    6.4232    6.5359
  0.2086  -14.9168  -14.9156  -14.8387  -14.8312  -14.0681  -14.0662  -14.0265  -14.0232  -13.9700  -13.9572   -8.0354   -8.0333   -4.5306   -4.4758   -1.7160   -1.5559   -0.2152   -0.1167    1.2877    1.5457    2.4858    2.6236    3.6995    3.7926    4.8806    4.8949    5.2195    5.2288    5.9790    6.0389    6.3502    6.3535    6.5332
  0.2503  -14.9170  -14.9157  -14.8382  -14.8317  -14.0686  -14.0664  -14.0262  -14.0233  -13.9692  -13.9580   -8.0759   -8.0743   -4.4316   -4.3811   -1.6248   -1.4666   -0.2935   -0.1884    1.2758    1.5678    2.3959    2.5542    3.6048    3.6813    4.9438    4.9614    5.0794    5.0874    5.8228    5.8655    6.1948    6.1965    6.5796
  0.2920  -14.9172  -14.9158  -14.8377  -14.8321  -14.0690  -14.0666  -14.0259  -14.0234  -13.9684  -13.9588   -8.1213   -8.1201   -4.3131   -4.2670   -1.5255   -1.3690   -0.3739   -0.2639    1.2390    1.5506    2.3507    2.5253    3.5126    3.5747    4.9226    4.9422    5.0073    5.0184    5.6504    5.6849    6.0433    6.0447    6.5109
  0.3337  -14.9175  -14.9159  -14.8372  -14.8326  -14.0695  -14.0670  -14.0255  -14.0234  -13.9676  -13.9597   -8.1702   -8.1693   -4.1767   -4.1346   -1.4213   -1.2662   -0.4526   -0.3394    1.1734    1.4833    2.3598    2.5348    3.4283    3.4774    4.8123    4.8245    4.9863    5.0013    5.4773    5.5024    5.9027    5.9036    6.4290
  0.3754  -14.9177  -14.9161  -14.8367  -14.8330  -14.0700  -14.0673  -14.0251  -14.0235  -13.9669  -13.9605   -8.2207   -8.2201   -4.0242   -3.9858   -1.3156   -1.1615   -0.5259   -0.4118    1.0808    1.3734    2.4127    2.5755    3.3550    3.3929    4.7068    4.7181    4.8792    4.9006    5.3291    5.3418    5.7743    5.7746    6.3883
