  #K-Path    Energy        In        Sb
# NKPTS & NBANDS:  80  33
# Band-Index:    1
# Band-Index:    4
    2.871  -14.7664     0.978     0.001
    2.826  -14.7664     0.978     0.001
    2.781  -14.7663     0.978     0.001
    2.736  -14.7662     0.978     0.001
    2.692  -14.7661     0.978     0.001
    2.647  -14.7658     0.978     0.001
    2.602  -14.7653     0.978     0.001
    2.557  -14.7648     0.978     0.001
    2.512  -14.7640     0.978     0.001
    2.467  -14.7632     0.978     0.001
    2.422  -14.7623     0.978     0.001
    2.377  -14.7612     0.978     0.001
    2.332  -14.7602     0.979     0.001
    2.288  -14.7591     0.979     0.001
    2.243  -14.7580     0.979     0.001
    2.198  -14.7571     0.979     0.001
    2.153  -14.7562     0.979     0.001
    2.108  -14.7556     0.979     0.001
    2.063  -14.7552     0.980     0.001
    2.018  -14.7551     0.980     0.001
    2.018  -14.7551     0.980     0.001
    1.996  -14.7551     0.980     0.001
    1.973  -14.7552     0.980     0.001
    1.951  -14.7554     0.980     0.001
    1.928  -14.7557     0.979     0.001
    1.906  -14.7560     0.979     0.001
    1.884  -14.7564     0.979     0.001
    1.861  -14.7569     0.979     0.001
    1.839  -14.7575     0.979     0.001
    1.816  -14.7581     0.979     0.001
    1.794  -14.7589     0.979     0.001
    1.771  -14.7596     0.979     0.001
    1.749  -14.7604     0.978     0.001
    1.726  -14.7613     0.978     0.001
    1.704  -14.7622     0.978     0.001
    1.681  -14.7632     0.978     0.002
    1.659  -14.7642     0.977     0.002
    1.637  -14.7652     0.977     0.002
    1.614  -14.7662     0.977     0.002
    1.592  -14.7673     0.977     0.002
    1.592  -14.7673     0.977     0.002
    1.553  -14.7672     0.977     0.002
    1.514  -14.7672     0.977     0.002
    1.475  -14.7671     0.977     0.002
    1.436  -14.7670     0.977     0.002
    1.397  -14.7669     0.977     0.002
    1.358  -14.7668     0.977     0.002
    1.320  -14.7668     0.977     0.002
    1.281  -14.7667     0.977     0.002
    1.242  -14.7666     0.977     0.002
    1.203  -14.7666     0.977     0.002
    1.164  -14.7665     0.977     0.001
    1.125  -14.7665     0.978     0.001
    1.086  -14.7664     0.978     0.001
    1.047  -14.7664     0.978     0.001
    1.009  -14.7664     0.978     0.001
    0.970  -14.7664     0.978     0.001
    0.931  -14.7664     0.978     0.001
    0.892  -14.7664     0.978     0.001
    0.853  -14.7664     0.978     0.001
    0.853  -14.7664     0.978     0.001
    0.808  -14.7664     0.978     0.001
    0.763  -14.7663     0.978     0.001
    0.718  -14.7662     0.978     0.001
    0.673  -14.7661     0.978     0.001
    0.629  -14.7658     0.978     0.001
    0.584  -14.7653     0.978     0.001
    0.539  -14.7648     0.978     0.001
    0.494  -14.7640     0.978     0.001
    0.449  -14.7632     0.978     0.001
    0.404  -14.7623     0.978     0.001
    0.359  -14.7612     0.978     0.001
    0.314  -14.7602     0.979     0.001
    0.269  -14.7591     0.979     0.001
    0.224  -14.7580     0.979     0.001
    0.180  -14.7571     0.979     0.001
    0.135  -14.7562     0.979     0.001
    0.090  -14.7556     0.979     0.001
    0.045  -14.7552     0.980     0.001
    0.000  -14.7551     0.980     0.001
 
# Band-Index:    5
    0.000  -13.9950     0.978     0.002
    0.045  -13.9950     0.978     0.002
    0.090  -13.9953     0.978     0.002
    0.135  -13.9958     0.978     0.002
    0.180  -13.9965     0.978     0.002
    0.224  -13.9974     0.978     0.003
    0.269  -13.9984     0.977     0.003
    0.314  -13.9994     0.977     0.003
    0.359  -14.0005     0.977     0.003
    0.404  -14.0015     0.977     0.003
    0.449  -14.0024     0.976     0.003
    0.494  -14.0031     0.976     0.003
    0.539  -14.0037     0.976     0.003
    0.584  -14.0042     0.976     0.003
    0.629  -14.0044     0.976     0.003
    0.673  -14.0044     0.976     0.003
    0.718  -14.0042     0.977     0.003
    0.763  -14.0037     0.977     0.003
    0.808  -14.0031     0.977     0.003
    0.853  -14.0023     0.977     0.002
    0.853  -14.0023     0.977     0.002
    0.892  -14.0030     0.977     0.003
    0.931  -14.0036     0.977     0.003
    0.970  -14.0040     0.977     0.003
    1.009  -14.0043     0.977     0.003
    1.047  -14.0044     0.976     0.003
    1.086  -14.0043     0.976     0.003
    1.125  -14.0041     0.976     0.003
    1.164  -14.0037     0.976     0.003
    1.203  -14.0031     0.976     0.003
    1.242  -14.0024     0.977     0.003
    1.281  -14.0016     0.977     0.003
    1.320  -14.0006     0.977     0.003
    1.358  -13.9996     0.977     0.003
    1.397  -13.9984     0.977     0.002
    1.436  -13.9973     0.978     0.002
    1.475  -13.9962     0.978     0.002
    1.514  -13.9951     0.979     0.002
    1.553  -13.9940     0.979     0.002
    1.592  -13.9931     0.979     0.002
    1.592  -13.9931     0.979     0.002
    1.614  -13.9935     0.979     0.002
    1.637  -13.9938     0.979     0.002
    1.659  -13.9941     0.979     0.002
    1.681  -13.9943     0.979     0.002
    1.704  -13.9946     0.979     0.002
    1.726  -13.9948     0.978     0.002
    1.749  -13.9950     0.978     0.002
    1.771  -13.9951     0.978     0.002
    1.794  -13.9952     0.978     0.002
    1.816  -13.9952     0.978     0.002
    1.839  -13.9953     0.978     0.002
    1.861  -13.9953     0.978     0.002
    1.884  -13.9952     0.978     0.002
    1.906  -13.9952     0.978     0.002
    1.928  -13.9951     0.978     0.002
    1.951  -13.9951     0.978     0.002
    1.973  -13.9950     0.978     0.002
    1.996  -13.9950     0.978     0.002
    2.018  -13.9950     0.978     0.002
    2.018  -13.9950     0.978     0.002
    2.063  -13.9950     0.978     0.002
    2.108  -13.9953     0.978     0.002
    2.153  -13.9958     0.978     0.002
    2.198  -13.9965     0.978     0.002
    2.243  -13.9974     0.978     0.003
    2.288  -13.9984     0.977     0.003
    2.332  -13.9994     0.977     0.003
    2.377  -14.0005     0.977     0.003
    2.422  -14.0015     0.977     0.003
    2.467  -14.0024     0.976     0.003
    2.512  -14.0031     0.976     0.003
    2.557  -14.0037     0.976     0.003
    2.602  -14.0042     0.976     0.003
    2.647  -14.0044     0.976     0.003
    2.692  -14.0044     0.976     0.003
    2.736  -14.0042     0.977     0.003
    2.781  -14.0037     0.977     0.003
    2.826  -14.0031     0.977     0.003
    2.871  -14.0023     0.977     0.002
 
# Band-Index:    6
    2.871  -14.0023     0.977     0.002
    2.826  -14.0014     0.978     0.002
    2.781  -14.0003     0.978     0.002
    2.736  -13.9992     0.978     0.002
    2.692  -13.9980     0.979     0.002
    2.647  -13.9968     0.979     0.002
    2.602  -13.9956     0.979     0.001
    2.557  -13.9944     0.980     0.001
    2.512  -13.9933     0.980     0.001
    2.467  -13.9922     0.980     0.001
    2.422  -13.9913     0.980     0.001
    2.377  -13.9905     0.981     0.001
    2.332  -13.9898     0.981     0.001
    2.288  -13.9893     0.981     0.001
    2.243  -13.9889     0.981     0.001
    2.198  -13.9886     0.981     0.001
    2.153  -13.9883     0.981     0.001
    2.108  -13.9882     0.981     0.001
    2.063  -13.9881     0.981     0.001
    2.018  -13.9880     0.981     0.001
    2.018  -13.9880     0.981     0.001
    1.996  -13.9880     0.981     0.001
    1.973  -13.9881     0.981     0.001
    1.951  -13.9882     0.981     0.001
    1.928  -13.9883     0.981     0.001
    1.906  -13.9884     0.981     0.001
    1.884  -13.9886     0.981     0.001
    1.861  -13.9888     0.981     0.001
    1.839  -13.9891     0.981     0.001
    1.816  -13.9894     0.981     0.001
    1.794  -13.9897     0.981     0.001
    1.771  -13.9900     0.981     0.001
    1.749  -13.9904     0.980     0.001
    1.726  -13.9908     0.980     0.001
    1.704  -13.9912     0.980     0.001
    1.681  -13.9916     0.980     0.001
    1.659  -13.9920     0.980     0.001
    1.637  -13.9923     0.980     0.001
    1.614  -13.9927     0.979     0.001
    1.592  -13.9931     0.979     0.002
    1.592  -13.9931     0.979     0.002
    1.553  -13.9923     0.980     0.001
    1.514  -13.9917     0.980     0.001
    1.475  -13.9913     0.980     0.001
    1.436  -13.9911     0.980     0.001
    1.397  -13.9911     0.980     0.001
    1.358  -13.9913     0.980     0.001
    1.320  -13.9916     0.980     0.001
    1.281  -13.9922     0.980     0.001
    1.242  -13.9929     0.980     0.001
    1.203  -13.9937     0.980     0.001
    1.164  -13.9946     0.980     0.001
    1.125  -13.9955     0.979     0.001
    1.086  -13.9966     0.979     0.002
    1.047  -13.9976     0.979     0.002
    1.009  -13.9987     0.978     0.002
    0.970  -13.9997     0.978     0.002
    0.931  -14.0006     0.978     0.002
    0.892  -14.0015     0.978     0.002
    0.853  -14.0023     0.977     0.002
    0.853  -14.0023     0.977     0.002
    0.808  -14.0014     0.978     0.002
    0.763  -14.0003     0.978     0.002
    0.718  -13.9992     0.978     0.002
    0.673  -13.9980     0.979     0.002
    0.629  -13.9968     0.979     0.002
    0.584  -13.9956     0.979     0.001
    0.539  -13.9944     0.980     0.001
    0.494  -13.9933     0.980     0.001
    0.449  -13.9922     0.980     0.001
    0.404  -13.9913     0.980     0.001
    0.359  -13.9905     0.981     0.001
    0.314  -13.9898     0.981     0.001
    0.269  -13.9893     0.981     0.001
    0.224  -13.9889     0.981     0.001
    0.180  -13.9886     0.981     0.001
    0.135  -13.9883     0.981     0.001
    0.090  -13.9882     0.981     0.001
    0.045  -13.9881     0.981     0.001
    0.000  -13.9880     0.981     0.001
 
# Band-Index:    7
    0.000  -13.9582     0.978     0.002
    0.045  -13.9582     0.978     0.002
    0.090  -13.9579     0.978     0.002
    0.135  -13.9575     0.978     0.002
    0.180  -13.9570     0.978     0.002
    0.224  -13.9563     0.978     0.002
    0.269  -13.9555     0.978     0.002
    0.314  -13.9546     0.979     0.002
    0.359  -13.9536     0.979     0.002
    0.404  -13.9526     0.979     0.001
    0.449  -13.9515     0.979     0.001
    0.494  -13.9506     0.980     0.001
    0.539  -13.9497     0.980     0.001
    0.584  -13.9489     0.980     0.001
    0.629  -13.9482     0.980     0.001
    0.673  -13.9477     0.981     0.001
    0.718  -13.9473     0.981     0.001
    0.763  -13.9471     0.981     0.001
    0.808  -13.9469     0.981     0.001
    0.853  -13.9469     0.981     0.001
    0.853  -13.9469     0.981     0.001
    0.892  -13.9469     0.981     0.001
    0.931  -13.9470     0.981     0.001
    0.970  -13.9472     0.981     0.001
    1.009  -13.9474     0.981     0.001
    1.047  -13.9476     0.981     0.001
    1.086  -13.9480     0.980     0.001
    1.125  -13.9484     0.980     0.001
    1.164  -13.9488     0.980     0.001
    1.203  -13.9493     0.980     0.001
    1.242  -13.9498     0.980     0.001
    1.281  -13.9503     0.980     0.001
    1.320  -13.9509     0.979     0.001
    1.358  -13.9515     0.979     0.001
    1.397  -13.9520     0.979     0.001
    1.436  -13.9524     0.979     0.002
    1.475  -13.9528     0.979     0.002
    1.514  -13.9530     0.979     0.002
    1.553  -13.9532     0.979     0.002
    1.592  -13.9532     0.979     0.002
    1.592  -13.9532     0.979     0.002
    1.614  -13.9536     0.979     0.002
    1.637  -13.9541     0.978     0.002
    1.659  -13.9545     0.978     0.002
    1.681  -13.9549     0.978     0.002
    1.704  -13.9552     0.978     0.002
    1.726  -13.9556     0.978     0.002
    1.749  -13.9559     0.978     0.002
    1.771  -13.9563     0.978     0.002
    1.794  -13.9566     0.978     0.002
    1.816  -13.9569     0.978     0.002
    1.839  -13.9571     0.978     0.002
    1.861  -13.9574     0.978     0.002
    1.884  -13.9576     0.978     0.002
    1.906  -13.9578     0.978     0.002
    1.928  -13.9580     0.978     0.002
    1.951  -13.9581     0.978     0.002
    1.973  -13.9582     0.978     0.002
    1.996  -13.9582     0.978     0.002
    2.018  -13.9582     0.978     0.002
    2.018  -13.9582     0.978     0.002
    2.063  -13.9582     0.978     0.002
    2.108  -13.9579     0.978     0.002
    2.153  -13.9575     0.978     0.002
    2.198  -13.9570     0.978     0.002
    2.243  -13.9563     0.978     0.002
    2.288  -13.9555     0.978     0.002
    2.332  -13.9546     0.979     0.002
    2.377  -13.9536     0.979     0.002
    2.422  -13.9526     0.979     0.001
    2.467  -13.9515     0.979     0.001
    2.512  -13.9506     0.980     0.001
    2.557  -13.9497     0.980     0.001
    2.602  -13.9489     0.980     0.001
    2.647  -13.9482     0.980     0.001
    2.692  -13.9477     0.981     0.001
    2.736  -13.9473     0.981     0.001
    2.781  -13.9471     0.981     0.001
    2.826  -13.9469     0.981     0.001
    2.871  -13.9469     0.981     0.001
 
# Band-Index:    8
    2.871  -13.9469     0.981     0.001
    2.826  -13.9469     0.981     0.001
    2.781  -13.9470     0.981     0.001
    2.736  -13.9472     0.981     0.001
    2.692  -13.9473     0.981     0.001
    2.647  -13.9475     0.981     0.001
    2.602  -13.9477     0.981     0.001
    2.557  -13.9478     0.980     0.001
    2.512  -13.9480     0.980     0.001
    2.467  -13.9481     0.980     0.001
    2.422  -13.9482     0.980     0.001
    2.377  -13.9482     0.980     0.001
    2.332  -13.9482     0.980     0.001
    2.288  -13.9481     0.980     0.001
    2.243  -13.9479     0.980     0.001
    2.198  -13.9476     0.980     0.001
    2.153  -13.9473     0.980     0.001
    2.108  -13.9471     0.980     0.001
    2.063  -13.9468     0.981     0.001
    2.018  -13.9467     0.981     0.001
    2.018  -13.9467     0.981     0.001
    1.996  -13.9468     0.981     0.001
    1.973  -13.9468     0.981     0.001
    1.951  -13.9470     0.981     0.001
    1.928  -13.9472     0.980     0.001
    1.906  -13.9474     0.980     0.001
    1.884  -13.9477     0.980     0.001
    1.861  -13.9480     0.980     0.001
    1.839  -13.9484     0.980     0.001
    1.816  -13.9488     0.980     0.001
    1.794  -13.9492     0.980     0.001
    1.771  -13.9496     0.979     0.001
    1.749  -13.9501     0.979     0.001
    1.726  -13.9505     0.979     0.001
    1.704  -13.9510     0.979     0.001
    1.681  -13.9514     0.979     0.001
    1.659  -13.9519     0.979     0.001
    1.637  -13.9523     0.979     0.001
    1.614  -13.9528     0.979     0.002
    1.592  -13.9532     0.979     0.002
    1.592  -13.9532     0.979     0.002
    1.553  -13.9531     0.979     0.002
    1.514  -13.9529     0.979     0.001
    1.475  -13.9526     0.979     0.001
    1.436  -13.9523     0.979     0.001
    1.397  -13.9518     0.979     0.001
    1.358  -13.9514     0.979     0.001
    1.320  -13.9508     0.980     0.001
    1.281  -13.9503     0.980     0.001
    1.242  -13.9498     0.980     0.001
    1.203  -13.9492     0.980     0.001
    1.164  -13.9487     0.980     0.001
    1.125  -13.9483     0.980     0.001
    1.086  -13.9479     0.980     0.001
    1.047  -13.9476     0.981     0.001
    1.009  -13.9474     0.981     0.001
    0.970  -13.9472     0.981     0.001
    0.931  -13.9470     0.981     0.001
    0.892  -13.9469     0.981     0.001
    0.853  -13.9469     0.981     0.001
    0.853  -13.9469     0.981     0.001
    0.808  -13.9469     0.981     0.001
    0.763  -13.9470     0.981     0.001
    0.718  -13.9472     0.981     0.001
    0.673  -13.9473     0.981     0.001
    0.629  -13.9475     0.981     0.001
    0.584  -13.9477     0.981     0.001
    0.539  -13.9478     0.980     0.001
    0.494  -13.9480     0.980     0.001
    0.449  -13.9481     0.980     0.001
    0.404  -13.9482     0.980     0.001
    0.359  -13.9482     0.980     0.001
    0.314  -13.9482     0.980     0.001
    0.269  -13.9481     0.980     0.001
    0.224  -13.9479     0.980     0.001
    0.180  -13.9476     0.980     0.001
    0.135  -13.9473     0.980     0.001
    0.090  -13.9471     0.980     0.001
    0.045  -13.9468     0.981     0.001
    0.000  -13.9467     0.981     0.001
 
# Band-Index:    9
    0.000  -13.9193     0.972     0.005
    0.045  -13.9190     0.972     0.005
    0.090  -13.9182     0.972     0.005
    0.135  -13.9171     0.972     0.005
    0.180  -13.9157     0.973     0.004
    0.224  -13.9141     0.973     0.004
    0.269  -13.9125     0.974     0.004
    0.314  -13.9110     0.974     0.004
    0.359  -13.9095     0.974     0.003
    0.404  -13.9081     0.975     0.003
    0.449  -13.9070     0.975     0.003
    0.494  -13.9060     0.975     0.003
    0.539  -13.9053     0.976     0.003
    0.584  -13.9047     0.976     0.002
    0.629  -13.9043     0.976     0.002
    0.673  -13.9041     0.976     0.002
    0.718  -13.9039     0.976     0.002
    0.763  -13.9038     0.976     0.002
    0.808  -13.9036     0.977     0.002
    0.853  -13.9034     0.977     0.002
    0.853  -13.9034     0.977     0.002
    0.892  -13.9036     0.977     0.002
    0.931  -13.9037     0.976     0.002
    0.970  -13.9038     0.976     0.002
    1.009  -13.9039     0.976     0.002
    1.047  -13.9039     0.976     0.002
    1.086  -13.9039     0.976     0.002
    1.125  -13.9038     0.976     0.002
    1.164  -13.9036     0.976     0.002
    1.203  -13.9033     0.976     0.002
    1.242  -13.9030     0.976     0.002
    1.281  -13.9027     0.976     0.003
    1.320  -13.9023     0.976     0.003
    1.358  -13.9018     0.976     0.003
    1.397  -13.9014     0.976     0.003
    1.436  -13.9009     0.976     0.003
    1.475  -13.9004     0.976     0.002
    1.514  -13.9000     0.977     0.002
    1.553  -13.8996     0.977     0.002
    1.592  -13.8993     0.977     0.002
    1.592  -13.8993     0.977     0.002
    1.614  -13.9008     0.977     0.002
    1.637  -13.9023     0.976     0.003
    1.659  -13.9038     0.976     0.003
    1.681  -13.9053     0.976     0.003
    1.704  -13.9067     0.975     0.003
    1.726  -13.9082     0.975     0.003
    1.749  -13.9096     0.974     0.004
    1.771  -13.9110     0.974     0.004
    1.794  -13.9123     0.974     0.004
    1.816  -13.9135     0.973     0.004
    1.839  -13.9146     0.973     0.004
    1.861  -13.9157     0.973     0.004
    1.884  -13.9166     0.972     0.005
    1.906  -13.9174     0.972     0.005
    1.928  -13.9181     0.972     0.005
    1.951  -13.9186     0.972     0.005
    1.973  -13.9190     0.972     0.005
    1.996  -13.9192     0.972     0.005
    2.018  -13.9193     0.972     0.005
    2.018  -13.9193     0.972     0.005
    2.063  -13.9190     0.972     0.005
    2.108  -13.9182     0.972     0.005
    2.153  -13.9171     0.972     0.005
    2.198  -13.9157     0.973     0.004
    2.243  -13.9141     0.973     0.004
    2.288  -13.9125     0.974     0.004
    2.332  -13.9110     0.974     0.004
    2.377  -13.9095     0.974     0.003
    2.422  -13.9081     0.975     0.003
    2.467  -13.9070     0.975     0.003
    2.512  -13.9060     0.975     0.003
    2.557  -13.9053     0.976     0.003
    2.602  -13.9047     0.976     0.002
    2.647  -13.9043     0.976     0.002
    2.692  -13.9041     0.976     0.002
    2.736  -13.9039     0.976     0.002
    2.781  -13.9038     0.976     0.002
    2.826  -13.9036     0.977     0.002
    2.871  -13.9034     0.977     0.002
 
# Band-Index:   10
    2.871  -13.9034     0.977     0.002
    2.826  -13.9032     0.977     0.002
    2.781  -13.9029     0.977     0.002
    2.736  -13.9025     0.977     0.002
    2.692  -13.9020     0.977     0.002
    2.647  -13.9013     0.977     0.002
