  #K-Path    Energy        In        Sb
# NKPTS & NBANDS:  80  33
# Band-Index:    1
    2.238  -15.0634     0.978     0.002
    2.285  -15.0640     0.978     0.002
    2.331  -15.0648     0.978     0.002
    2.378  -15.0656     0.978     0.002
    2.425  -15.0664     0.977     0.002
    2.471  -15.0672     0.977     0.002
    2.518  -15.0679     0.977     0.002
    2.565  -15.0685     0.977     0.002
    2.612  -15.0689     0.977     0.002
    2.658  -15.0692     0.977     0.002
    2.705  -15.0694     0.977     0.002
    2.752  -15.0693     0.977     0.002
    2.798  -15.0692     0.977     0.002
    2.845  -15.0688     0.977     0.002
    2.892  -15.0683     0.977     0.002
    2.938  -15.0677     0.978     0.002
    2.985  -15.0669     0.978     0.002
 
# Band-Index:    2
    2.985  -15.0669     0.978     0.002
    2.938  -15.0661     0.978     0.002
    2.892  -15.0652     0.978     0.002
    2.845  -15.0643     0.978     0.001
    2.798  -15.0633     0.979     0.001
    2.752  -15.0624     0.979     0.001
    2.705  -15.0616     0.979     0.001
    2.658  -15.0608     0.979     0.001
    2.612  -15.0601     0.980     0.001
    2.565  -15.0594     0.980     0.001
    2.518  -15.0589     0.980     0.001
    2.471  -15.0585     0.980     0.001
    2.425  -15.0582     0.980     0.001
    2.378  -15.0580     0.980     0.001
    2.331  -15.0579     0.980     0.001
    2.285  -15.0578     0.980     0.001
    2.238  -15.0578     0.980     0.001
    2.191  -15.0578     0.980     0.001
    2.145  -15.0577     0.980     0.001
    2.098  -15.0577     0.980     0.001
    2.098  -15.0577     0.980     0.001
    2.075  -15.0577     0.980     0.001
    2.051  -15.0577     0.980     0.001
    2.028  -15.0578     0.980     0.001
    2.005  -15.0579     0.980     0.001
    1.981  -15.0580     0.980     0.001
    1.958  -15.0581     0.980     0.001
    1.935  -15.0583     0.980     0.001
    1.911  -15.0585     0.980     0.001
    1.888  -15.0588     0.980     0.001
    1.865  -15.0590     0.980     0.001
    1.841  -15.0593     0.980     0.001
    1.818  -15.0596     0.979     0.001
    1.795  -15.0599     0.979     0.001
    1.771  -15.0602     0.979     0.001
    1.748  -15.0605     0.979     0.001
    1.725  -15.0608     0.979     0.001
    1.701  -15.0611     0.979     0.001
    1.678  -15.0614     0.979     0.001
    1.655  -15.0617     0.979     0.001
    1.655  -15.0617     0.979     0.001
    1.614  -15.0610     0.979     0.001
    1.574  -15.0604     0.979     0.001
    1.533  -15.0599     0.979     0.001
    1.493  -15.0595     0.980     0.001
    1.453  -15.0593     0.980     0.001
    1.412  -15.0593     0.980     0.001
    1.372  -15.0593     0.980     0.001
    1.331  -15.0596     0.980     0.001
    1.291  -15.0599     0.980     0.001
    1.251  -15.0604     0.979     0.001
    1.210  -15.0609     0.979     0.001
    1.170  -15.0616     0.979     0.001
    1.129  -15.0623     0.979     0.001
    1.089  -15.0630     0.979     0.001
    1.048  -15.0638     0.979     0.001
    1.008  -15.0646     0.978     0.002
    0.968  -15.0654     0.978     0.002
    0.927  -15.0662     0.978     0.002
    0.887  -15.0669     0.978     0.002
    0.887  -15.0669     0.978     0.002
    0.840  -15.0661     0.978     0.002
    0.793  -15.0652     0.978     0.002
    0.747  -15.0643     0.978     0.001
    0.700  -15.0633     0.979     0.001
    0.653  -15.0624     0.979     0.001
    0.607  -15.0616     0.979     0.001
    0.560  -15.0608     0.979     0.001
    0.513  -15.0601     0.980     0.001
    0.467  -15.0594     0.980     0.001
    0.420  -15.0589     0.980     0.001
    0.373  -15.0585     0.980     0.001
    0.327  -15.0582     0.980     0.001
    0.280  -15.0580     0.980     0.001
    0.233  -15.0579     0.980     0.001
    0.187  -15.0578     0.980     0.001
    0.140  -15.0578     0.980     0.001
    0.093  -15.0578     0.980     0.001
    0.047  -15.0577     0.980     0.001
    0.000  -15.0577     0.980     0.001
 
# Band-Index:    3
    0.000  -15.0146     0.970     0.006
    0.047  -15.0144     0.970     0.006
    0.093  -15.0136     0.971     0.006
    0.140  -15.0125     0.971     0.005
    0.187  -15.0110     0.971     0.005
    0.233  -15.0092     0.972     0.005
    0.280  -15.0073     0.972     0.004
    0.327  -15.0053     0.973     0.004
    0.373  -15.0034     0.974     0.004
    0.420  -15.0015     0.974     0.003
    0.467  -14.9997     0.975     0.003
    0.513  -14.9982     0.975     0.003
    0.560  -14.9969     0.976     0.002
    0.607  -14.9959     0.976     0.002
    0.653  -14.9951     0.976     0.002
    0.700  -14.9946     0.976     0.002
    0.747  -14.9942     0.977     0.002
    0.793  -14.9940     0.977     0.002
    0.840  -14.9940     0.977     0.002
    0.887  -14.9939     0.977     0.002
    0.887  -14.9939     0.977     0.002
    0.927  -14.9939     0.977     0.002
    0.968  -14.9940     0.977     0.002
    1.008  -14.9940     0.977     0.002
    1.048  -14.9940     0.977     0.002
    1.089  -14.9941     0.976     0.002
    1.129  -14.9941     0.976     0.002
    1.170  -14.9943     0.976     0.002
    1.210  -14.9944     0.976     0.002
    1.251  -14.9945     0.976     0.002
    1.291  -14.9947     0.976     0.002
    1.331  -14.9949     0.976     0.003
    1.372  -14.9951     0.976     0.003
    1.412  -14.9953     0.975     0.003
    1.453  -14.9955     0.975     0.003
    1.493  -14.9956     0.975     0.003
    1.533  -14.9957     0.975     0.003
    1.574  -14.9957     0.975     0.003
    1.614  -14.9957     0.975     0.003
    1.655  -14.9957     0.975     0.003
    1.655  -14.9957     0.975     0.003
    1.678  -14.9972     0.975     0.003
    1.701  -14.9987     0.974     0.003
    1.725  -15.0002     0.974     0.004
    1.748  -15.0017     0.974     0.004
    1.771  -15.0032     0.973     0.004
    1.795  -15.0046     0.973     0.004
    1.818  -15.0059     0.973     0.004
    1.841  -15.0072     0.972     0.005
    1.865  -15.0084     0.972     0.005
    1.888  -15.0095     0.972     0.005
    1.911  -15.0106     0.971     0.005
    1.935  -15.0115     0.971     0.005
    1.958  -15.0123     0.971     0.005
    1.981  -15.0130     0.971     0.005
    2.005  -15.0136     0.971     0.006
    2.028  -15.0140     0.970     0.006
    2.051  -15.0144     0.970     0.006
    2.075  -15.0146     0.970     0.006
    2.098  -15.0146     0.970     0.006
    2.098  -15.0146     0.970     0.006
    2.145  -15.0144     0.970     0.006
    2.191  -15.0136     0.971     0.006
    2.238  -15.0125     0.971     0.005
    2.285  -15.0110     0.971     0.005
    2.331  -15.0092     0.972     0.005
    2.378  -15.0073     0.972     0.004
    2.425  -15.0053     0.973     0.004
    2.471  -15.0034     0.974     0.004
    2.518  -15.0015     0.974     0.003
    2.565  -14.9997     0.975     0.003
    2.612  -14.9982     0.975     0.003
    2.658  -14.9969     0.976     0.002
    2.705  -14.9959     0.976     0.002
    2.752  -14.9951     0.976     0.002
    2.798  -14.9946     0.976     0.002
    2.845  -14.9942     0.977     0.002
    2.892  -14.9940     0.977     0.002
    2.938  -14.9940     0.977     0.002
    2.985  -14.9939     0.977     0.002
 
# Band-Index:    4
    2.985  -14.9939     0.977     0.002
    2.938  -14.9939     0.977     0.002
    2.892  -14.9939     0.977     0.002
    2.845  -14.9937     0.977     0.002
    2.798  -14.9935     0.977     0.002
    2.752  -14.9930     0.977     0.002
    2.705  -14.9924     0.977     0.002
    2.658  -14.9916     0.977     0.002
    2.612  -14.9906     0.977     0.002
    2.565  -14.9894     0.977     0.002
    2.518  -14.9880     0.977     0.002
    2.471  -14.9866     0.978     0.002
    2.425  -14.9850     0.978     0.001
    2.378  -14.9835     0.978     0.001
    2.331  -14.9820     0.978     0.001
    2.285  -14.9806     0.979     0.001
    2.238  -14.9794     0.979     0.001
    2.191  -14.9785     0.979     0.001
    2.145  -14.9779     0.979     0.001
    2.098  -14.9776     0.979     0.001
    2.098  -14.9776     0.979     0.001
    2.075  -14.9777     0.979     0.001
    2.051  -14.9779     0.979     0.001
    2.028  -14.9781     0.979     0.001
    2.005  -14.9785     0.979     0.001
    1.981  -14.9791     0.979     0.001
    1.958  -14.9797     0.979     0.001
    1.935  -14.9804     0.979     0.001
    1.911  -14.9813     0.978     0.001
    1.888  -14.9822     0.978     0.001
    1.865  -14.9833     0.978     0.001
    1.841  -14.9844     0.978     0.002
    1.818  -14.9856     0.977     0.002
    1.795  -14.9869     0.977     0.002
    1.771  -14.9883     0.977     0.002
    1.748  -14.9897     0.976     0.002
    1.725  -14.9911     0.976     0.002
    1.701  -14.9926     0.976     0.003
    1.678  -14.9941     0.975     0.003
    1.655  -14.9957     0.975     0.003
    1.655  -14.9957     0.975     0.003
    1.614  -14.9956     0.975     0.003
    1.574  -14.9954     0.975     0.003
    1.533  -14.9953     0.975     0.003
    1.493  -14.9951     0.976     0.003
    1.453  -14.9949     0.976     0.003
    1.412  -14.9947     0.976     0.003
    1.372  -14.9946     0.976     0.002
    1.331  -14.9944     0.976     0.002
    1.291  -14.9943     0.976     0.002
    1.251  -14.9942     0.976     0.002
    1.210  -14.9941     0.976     0.002
    1.170  -14.9940     0.976     0.002
    1.129  -14.9940     0.977     0.002
    1.089  -14.9940     0.977     0.002
    1.048  -14.9940     0.977     0.002
    1.008  -14.9940     0.977     0.002
    0.968  -14.9940     0.977     0.002
    0.927  -14.9939     0.977     0.002
    0.887  -14.9939     0.977     0.002
    0.887  -14.9939     0.977     0.002
    0.840  -14.9939     0.977     0.002
    0.793  -14.9939     0.977     0.002
    0.747  -14.9937     0.977     0.002
    0.700  -14.9935     0.977     0.002
    0.653  -14.9930     0.977     0.002
    0.607  -14.9924     0.977     0.002
    0.560  -14.9916     0.977     0.002
    0.513  -14.9906     0.977     0.002
    0.467  -14.9894     0.977     0.002
    0.420  -14.9880     0.977     0.002
    0.373  -14.9866     0.978     0.002
    0.327  -14.9850     0.978     0.001
    0.280  -14.9835     0.978     0.001
    0.233  -14.9820     0.978     0.001
    0.187  -14.9806     0.979     0.001
    0.140  -14.9794     0.979     0.001
    0.093  -14.9785     0.979     0.001
    0.047  -14.9779     0.979     0.001
    0.000  -14.9776     0.979     0.001
 
# Band-Index:    5
    0.000  -14.2279     0.973     0.005
    0.047  -14.2280     0.973     0.005
    0.093  -14.2283     0.973     0.005
    0.140  -14.2288     0.973     0.005
    0.187  -14.2297     0.973     0.005
    0.233  -14.2307     0.973     0.005
    0.280  -14.2319     0.973     0.005
    0.327  -14.2331     0.973     0.005
    0.373  -14.2343     0.973     0.005
    0.420  -14.2354     0.973     0.005
    0.467  -14.2363     0.973     0.005
    0.513  -14.2370     0.973     0.005
    0.560  -14.2374     0.973     0.005
    0.607  -14.2376     0.973     0.005
    0.653  -14.2375     0.973     0.005
    0.700  -14.2371     0.973     0.005
    0.747  -14.2363     0.974     0.004
    0.793  -14.2353     0.974     0.004
    0.840  -14.2341     0.975     0.004
    0.887  -14.2326     0.975     0.003
    0.887  -14.2326     0.975     0.003
    0.927  -14.2339     0.975     0.004
    0.968  -14.2350     0.974     0.004
    1.008  -14.2360     0.974     0.004
    1.048  -14.2367     0.974     0.004
    1.089  -14.2372     0.973     0.005
    1.129  -14.2375     0.973     0.005
    1.170  -14.2375     0.973     0.005
    1.210  -14.2373     0.973     0.005
    1.251  -14.2367     0.973     0.005
    1.291  -14.2360     0.973     0.005
    1.331  -14.2350     0.973     0.005
    1.372  -14.2337     0.973     0.005
    1.412  -14.2323     0.973     0.005
    1.453  -14.2307     0.974     0.005
    1.493  -14.2290     0.974     0.004
    1.533  -14.2272     0.975     0.004
    1.574  -14.2254     0.975     0.004
    1.614  -14.2236     0.976     0.003
    1.655  -14.2219     0.976     0.003
    1.655  -14.2219     0.976     0.003
    1.678  -14.2227     0.976     0.003
    1.701  -14.2234     0.976     0.003
    1.725  -14.2241     0.976     0.004
    1.748  -14.2248     0.975     0.004
    1.771  -14.2254     0.975     0.004
    1.795  -14.2259     0.975     0.004
    1.818  -14.2264     0.974     0.004
    1.841  -14.2268     0.974     0.004
    1.865  -14.2272     0.974     0.005
    1.888  -14.2275     0.974     0.005
    1.911  -14.2277     0.974     0.005
    1.935  -14.2278     0.974     0.005
    1.958  -14.2279     0.973     0.005
    1.981  -14.2280     0.973     0.005
    2.005  -14.2280     0.973     0.005
    2.028  -14.2280     0.973     0.005
    2.051  -14.2280     0.973     0.005
    2.075  -14.2279     0.973     0.005
    2.098  -14.2279     0.973     0.005
    2.098  -14.2279     0.973     0.005
    2.145  -14.2280     0.973     0.005
    2.191  -14.2283     0.973     0.005
    2.238  -14.2288     0.973     0.005
    2.285  -14.2297     0.973     0.005
    2.331  -14.2307     0.973     0.005
    2.378  -14.2319     0.973     0.005
    2.425  -14.2331     0.973     0.005
    2.471  -14.2343     0.973     0.005
    2.518  -14.2354     0.973     0.005
    2.565  -14.2363     0.973     0.005
    2.612  -14.2370     0.973     0.005
    2.658  -14.2374     0.973     0.005
    2.705  -14.2376     0.973     0.005
    2.752  -14.2375     0.973     0.005
    2.798  -14.2371     0.973     0.005
    2.845  -14.2363     0.974     0.004
    2.892  -14.2353     0.974     0.004
    2.938  -14.2341     0.975     0.004
    2.985  -14.2326     0.975     0.003
 
# Band-Index:    6
    2.985  -14.2326     0.975     0.003
    2.938  -14.2309     0.976     0.003
    2.892  -14.2292     0.976     0.003
    2.845  -14.2273     0.977     0.003
    2.798  -14.2255     0.977     0.002
    2.752  -14.2236     0.978     0.002
    2.705  -14.2219     0.978     0.002
    2.658  -14.2202     0.979     0.002
    2.612  -14.2186     0.979     0.002
    2.565  -14.2172     0.979     0.001
    2.518  -14.2160     0.980     0.001
    2.471  -14.2149     0.980     0.001
    2.425  -14.2140     0.980     0.001
    2.378  -14.2133     0.980     0.001
    2.331  -14.2128     0.980     0.001
    2.285  -14.2124     0.980     0.001
    2.238  -14.2121     0.980     0.001
    2.191  -14.2119     0.981     0.001
    2.145  -14.2117     0.981     0.001
    2.098  -14.2116     0.981     0.001
    2.098  -14.2116     0.981     0.001
    2.075  -14.2116     0.981     0.001
    2.051  -14.2117     0.981     0.001
    2.028  -14.2119     0.981     0.001
    2.005  -14.2121     0.980     0.001
    1.981  -14.2124     0.980     0.001
    1.958  -14.2127     0.980     0.001
    1.935  -14.2131     0.980     0.001
    1.911  -14.2136     0.980     0.001
    1.888  -14.2142     0.980     0.001
    1.865  -14.2148     0.979     0.002
    1.841  -14.2155     0.979     0.002
    1.818  -14.2162     0.979     0.002
    1.795  -14.2170     0.978     0.002
    1.771  -14.2178     0.978     0.002
    1.748  -14.2186     0.978     0.002
    1.725  -14.2194     0.977     0.003
    1.701  -14.2203     0.977     0.003
    1.678  -14.2211     0.977     0.003
    1.655  -14.2219     0.976     0.003
    1.655  -14.2219     0.976     0.003
    1.614  -14.2204     0.977     0.003
    1.574  -14.2190     0.978     0.002
    1.533  -14.2180     0.978     0.002
    1.493  -14.2172     0.979     0.002
    1.453  -14.2168     0.979     0.002
    1.412  -14.2167     0.979     0.002
    1.372  -14.2169     0.979     0.001
    1.331  -14.2175     0.979     0.001
    1.291  -14.2183     0.979     0.002
    1.251  -14.2193     0.979     0.002
    1.210  -14.2205     0.979     0.002
    1.170  -14.2219     0.978     0.002
    1.129  -14.2233     0.978     0.002
    1.089  -14.2249     0.977     0.002
    1.048  -14.2265     0.977     0.003
    1.008  -14.2281     0.977     0.003
    0.968  -14.2297     0.976     0.003
    0.927  -14.2312     0.976     0.003
    0.887  -14.2326     0.975     0.003
    0.887  -14.2326     0.975     0.003
    0.840  -14.2309     0.976     0.003
    0.793  -14.2292     0.976     0.003
    0.747  -14.2273     0.977     0.003
    0.700  -14.2255     0.977     0.002
    0.653  -14.2236     0.978     0.002
    0.607  -14.2219     0.978     0.002
    0.560  -14.2202     0.979     0.002
    0.513  -14.2186     0.979     0.002
    0.467  -14.2172     0.979     0.001
    0.420  -14.2160     0.980     0.001
    0.373  -14.2149     0.980     0.001
    0.327  -14.2140     0.980     0.001
    0.280  -14.2133     0.980     0.001
    0.233  -14.2128     0.980     0.001
    0.187  -14.2124     0.980     0.001
    0.140  -14.2121     0.980     0.001
    0.093  -14.2119     0.981     0.001
    0.047  -14.2117     0.981     0.001
    0.000  -14.2116     0.981     0.001
 
# Band-Index:    7
    0.000  -14.1902     0.975     0.003
    0.047  -14.1901     0.975     0.003
    0.093  -14.1897     0.975     0.003
    0.140  -14.1890     0.975     0.003
    0.187  -14.1881     0.976     0.003
    0.233  -14.1870     0.976     0.003
    0.280  -14.1857     0.976     0.003
    0.327  -14.1842     0.977     0.003
    0.373  -14.1826     0.977     0.002
    0.420  -14.1810     0.978     0.002
    0.467  -14.1793     0.978     0.002
    0.513  -14.1777     0.978     0.002
    0.560  -14.1762     0.979     0.002
    0.607  -14.1749     0.979     0.001
    0.653  -14.1738     0.979     0.001
    0.700  -14.1729     0.980     0.001
    0.747  -14.1722     0.980     0.001
    0.793  -14.1718     0.980     0.001
    0.840  -14.1716     0.980     0.001
    0.887  -14.1715     0.980     0.001
    0.887  -14.1715     0.980     0.001
    0.927  -14.1715     0.980     0.001
    0.968  -14.1717     0.980     0.001
    1.008  -14.1719     0.980     0.001
    1.048  -14.1723     0.980     0.001
    1.089  -14.1727     0.980     0.001
    1.129  -14.1733     0.980     0.001
    1.170  -14.1740     0.979     0.001
    1.210  -14.1748     0.979     0.001
    1.251  -14.1757     0.979     0.002
    1.291  -14.1767     0.978     0.002
    1.331  -14.1777     0.978     0.002
    1.372  -14.1787     0.978     0.002
    1.412  -14.1797     0.977     0.002
    1.453  -14.1805     0.977     0.002
    1.493  -14.1812     0.977     0.002
    1.533  -14.1817     0.977     0.002
    1.574  -14.1820     0.977     0.002
    1.614  -14.1821     0.977     0.002
    1.655  -14.1820     0.977     0.002
    1.655  -14.1820     0.977     0.002
    1.678  -14.1827     0.977     0.002
    1.701  -14.1833     0.977     0.002
    1.725  -14.1839     0.977     0.002
    1.748  -14.1845     0.977     0.003
    1.771  -14.1851     0.977     0.003
    1.795  -14.1857     0.977     0.003
    1.818  -14.1863     0.976     0.003
    1.841  -14.1868     0.976     0.003
    1.865  -14.1873     0.976     0.003
    1.888  -14.1878     0.976     0.003
    1.911  -14.1883     0.976     0.003
    1.935  -14.1887     0.976     0.003
    1.958  -14.1891     0.976     0.003
    1.981  -14.1894     0.975     0.003
    2.005  -14.1897     0.975     0.003
    2.028  -14.1899     0.975     0.003
    2.051  -14.1901     0.975     0.003
    2.075  -14.1902     0.975     0.003
    2.098  -14.1902     0.975     0.003
    2.098  -14.1902     0.975     0.003
    2.145  -14.1901     0.975     0.003
    2.191  -14.1897     0.975     0.003
    2.238  -14.1890     0.975     0.003
    2.285  -14.1881     0.976     0.003
    2.331  -14.1870     0.976     0.003
    2.378  -14.1857     0.976     0.003
    2.425  -14.1842     0.977     0.003
    2.471  -14.1826     0.977     0.002
    2.518  -14.1810     0.978     0.002
    2.565  -14.1793     0.978     0.002
    2.612  -14.1777     0.978     0.002
    2.658  -14.1762     0.979     0.002
    2.705  -14.1749     0.979     0.001
    2.752  -14.1738     0.979     0.001
    2.798  -14.1729     0.980     0.001
    2.845  -14.1722     0.980     0.001
    2.892  -14.1718     0.980     0.001
    2.938  -14.1716     0.980     0.001
    2.985  -14.1715     0.980     0.001
 
# Band-Index:    8
    2.985  -14.1715     0.980     0.001
    2.938  -14.1716     0.980     0.001
    2.892  -14.1717     0.980     0.001
    2.845  -14.1719     0.980     0.001
    2.798  -14.1722     0.980     0.001
    2.752  -14.1725     0.980     0.001
    2.705  -14.1728     0.980     0.001
    2.658  -14.1731     0.980     0.001
    2.612  -14.1734     0.980     0.001
    2.565  -14.1736     0.980     0.001
    2.518  -14.1738     0.979     0.001
    2.471  -14.1740     0.979     0.001
    2.425  -14.1740     0.979     0.001
    2.378  -14.1739     0.979     0.001
    2.331  -14.1737     0.979     0.001
    2.285  -14.1734     0.979     0.001
    2.238  -14.1730     0.979     0.001
    2.191  -14.1726     0.980     0.001
    2.145  -14.1723     0.980     0.001
    2.098  -14.1721     0.980     0.001
    2.098  -14.1721     0.980     0.001
    2.075  -14.1722     0.980     0.001
    2.051  -14.1723     0.980     0.001
    2.028  -14.1725     0.980     0.001
    2.005  -14.1728     0.979     0.001
    1.981  -14.1732     0.979     0.001
    1.958  -14.1737     0.979     0.001
    1.935  -14.1742     0.979     0.001
    1.911  -14.1748     0.979     0.001
    1.888  -14.1754     0.979     0.002
    1.865  -14.1761     0.978     0.002
    1.841  -14.1767     0.978     0.002
    1.818  -14.1774     0.978     0.002
    1.795  -14.1781     0.978     0.002
    1.771  -14.1787     0.978     0.002
    1.748  -14.1794     0.978     0.002
    1.725  -14.1801     0.978     0.002
    1.701  -14.1807     0.978     0.002
    1.678  -14.1814     0.977     0.002
    1.655  -14.1820     0.977     0.002
    1.655  -14.1820     0.977     0.002
    1.614  -14.1818     0.977     0.002
    1.574  -14.1813     0.978     0.002
    1.533  -14.1808     0.978     0.002
    1.493  -14.1802     0.978     0.002
    1.453  -14.1794     0.978     0.002
    1.412  -14.1787     0.978     0.002
    1.372  -14.1779     0.979     0.002
    1.331  -14.1770     0.979     0.001
    1.291  -14.1762     0.979     0.001
    1.251  -14.1754     0.979     0.001
    1.210  -14.1746     0.979     0.001
    1.170  -14.1739     0.980     0.001
    1.129  -14.1733     0.980     0.001
    1.089  -14.1727     0.980     0.001
    1.048  -14.1723     0.980     0.001
    1.008  -14.1719     0.980     0.001
    0.968  -14.1717     0.980     0.001
    0.927  -14.1715     0.980     0.001
    0.887  -14.1715     0.980     0.001
    0.887  -14.1715     0.980     0.001
    0.840  -14.1716     0.980     0.001
    0.793  -14.1717     0.980     0.001
    0.747  -14.1719     0.980     0.001
    0.700  -14.1722     0.980     0.001
    0.653  -14.1725     0.980     0.001
    0.607  -14.1728     0.980     0.001
    0.560  -14.1731     0.980     0.001
    0.513  -14.1734     0.980     0.001
    0.467  -14.1736     0.980     0.001
    0.420  -14.1738     0.979     0.001
    0.373  -14.1740     0.979     0.001
    0.327  -14.1740     0.979     0.001
    0.280  -14.1739     0.979     0.001
    0.233  -14.1737     0.979     0.001
    0.187  -14.1734     0.979     0.001
    0.140  -14.1730     0.979     0.001
    0.093  -14.1726     0.980     0.001
    0.047  -14.1723     0.980     0.001
    0.000  -14.1721     0.980     0.001
 
# Band-Index:    9
    0.000  -14.1505     0.972     0.005
    0.047  -14.1501     0.972     0.005
    0.093  -14.1491     0.972     0.005
    0.140  -14.1477     0.972     0.005
    0.187  -14.1460     0.973     0.005
    0.233  -14.1442     0.973     0.005
    0.280  -14.1425     0.973     0.004
    0.327  -14.1408     0.973     0.004
    0.373  -14.1392     0.974     0.004
    0.420  -14.1379     0.974     0.004
    0.467  -14.1368     0.974     0.004
    0.513  -14.1359     0.974     0.003
    0.560  -14.1353     0.974     0.003
    0.607  -14.1349     0.974     0.003
    0.653  -14.1346     0.975     0.003
    0.700  -14.1344     0.975     0.003
    0.747  -14.1342     0.975     0.003
    0.793  -14.1339     0.975     0.003
    0.840  -14.1336     0.975     0.002
    0.887  -14.1332     0.975     0.002
    0.887  -14.1332     0.975     0.002
    0.927  -14.1336     0.975     0.002
    0.968  -14.1338     0.975     0.003
    1.008  -14.1341     0.975     0.003
    1.048  -14.1342     0.975     0.003
    1.089  -14.1342     0.975     0.003
    1.129  -14.1341     0.975     0.003
    1.170  -14.1339     0.975     0.003
    1.210  -14.1335     0.975     0.003
    1.251  -14.1331     0.975     0.003
    1.291  -14.1324     0.975     0.003
    1.331  -14.1317     0.975     0.003
    1.372  -14.1308     0.975     0.003
    1.412  -14.1299     0.975     0.003
    1.453  -14.1290     0.976     0.003
    1.493  -14.1280     0.976     0.003
    1.533  -14.1271     0.976     0.003
    1.574  -14.1263     0.976     0.003
    1.614  -14.1255     0.976     0.003
    1.655  -14.1249     0.977     0.003
    1.655  -14.1249     0.977     0.003
    1.678  -14.1268     0.976     0.003
    1.701  -14.1286     0.976     0.003
    1.725  -14.1305     0.976     0.003
    1.748  -14.1323     0.975     0.003
    1.771  -14.1342     0.975     0.003
    1.795  -14.1360     0.975     0.004
    1.818  -14.1378     0.974     0.004
    1.841  -14.1395     0.974     0.004
    1.865  -14.1412     0.974     0.004
    1.888  -14.1428     0.973     0.004
    1.911  -14.1443     0.973     0.004
    1.935  -14.1456     0.973     0.005
    1.958  -14.1469     0.973     0.005
    1.981  -14.1479     0.972     0.005
    2.005  -14.1488     0.972     0.005
    2.028  -14.1495     0.972     0.005
    2.051  -14.1501     0.972     0.005
    2.075  -14.1504     0.972     0.005
    2.098  -14.1505     0.972     0.005
    2.098  -14.1505     0.972     0.005
    2.145  -14.1501     0.972     0.005
    2.191  -14.1491     0.972     0.005
    2.238  -14.1477     0.972     0.005
    2.285  -14.1460     0.973     0.005
    2.331  -14.1442     0.973     0.005
    2.378  -14.1425     0.973     0.004
    2.425  -14.1408     0.973     0.004
    2.471  -14.1392     0.974     0.004
    2.518  -14.1379     0.974     0.004
    2.565  -14.1368     0.974     0.004
    2.612  -14.1359     0.974     0.003
    2.658  -14.1353     0.974     0.003
    2.705  -14.1349     0.974     0.003
    2.752  -14.1346     0.975     0.003
    2.798  -14.1344     0.975     0.003
    2.845  -14.1342     0.975     0.003
    2.892  -14.1339     0.975     0.003
    2.938  -14.1336     0.975     0.002
    2.985  -14.1332     0.975     0.002
 
# Band-Index:   10
    2.985  -14.1332     0.975     0.002
    2.938  -14.1327     0.976     0.002
    2.892  -14.1321     0.976     0.002
    2.845  -14.1313     0.976     0.002
    2.798  -14.1304     0.976     0.002
    2.752  -14.1293     0.976     0.002
