  #K-Path    Energy        In        Sb
# NKPTS & NBANDS:  80  33
# Band-Index:    1
    0.739  -14.1446     0.975     0.004
    0.786  -14.1438     0.975     0.004
    0.832  -14.1427     0.975     0.003
    0.878  -14.1415     0.976     0.003
    0.878  -14.1415     0.976     0.003
    0.918  -14.1426     0.975     0.003
    0.958  -14.1435     0.975     0.004
    0.998  -14.1443     0.975     0.004
    1.038  -14.1449     0.974     0.004
    1.078  -14.1453     0.974     0.004
    1.118  -14.1454     0.974     0.004
    1.158  -14.1454     0.974     0.004
    1.198  -14.1450     0.974     0.004
    1.238  -14.1445     0.974     0.004
    1.278  -14.1437     0.974     0.004
    1.318  -14.1427     0.974     0.004
    1.358  -14.1416     0.974     0.004
    1.398  -14.1402     0.975     0.004
    1.438  -14.1388     0.975     0.004
    1.478  -14.1372     0.975     0.004
    1.518  -14.1356     0.976     0.003
    1.558  -14.1340     0.976     0.003
    1.598  -14.1324     0.977     0.003
    1.639  -14.1309     0.977     0.003
    1.639  -14.1309     0.977     0.003
    1.662  -14.1316     0.977     0.003
    1.685  -14.1322     0.977     0.003
    1.708  -14.1327     0.977     0.003
    1.731  -14.1333     0.976     0.003
    1.754  -14.1338     0.976     0.003
    1.777  -14.1342     0.976     0.003
    1.800  -14.1346     0.976     0.004
    1.823  -14.1349     0.975     0.004
    1.846  -14.1352     0.975     0.004
    1.870  -14.1354     0.975     0.004
    1.893  -14.1355     0.975     0.004
    1.916  -14.1356     0.975     0.004
    1.939  -14.1357     0.975     0.004
    1.962  -14.1357     0.975     0.004
    1.985  -14.1357     0.975     0.004
    2.008  -14.1357     0.975     0.004
    2.031  -14.1356     0.975     0.004
    2.054  -14.1356     0.975     0.004
    2.078  -14.1356     0.975     0.004
    2.078  -14.1356     0.975     0.004
    2.124  -14.1356     0.975     0.004
    2.170  -14.1359     0.975     0.004
    2.216  -14.1365     0.975     0.004
    2.262  -14.1373     0.974     0.004
    2.309  -14.1383     0.974     0.004
    2.355  -14.1395     0.974     0.004
    2.401  -14.1407     0.974     0.004
    2.447  -14.1419     0.974     0.004
    2.493  -14.1429     0.974     0.005
    2.540  -14.1439     0.974     0.005
    2.586  -14.1447     0.974     0.004
    2.632  -14.1452     0.974     0.004
    2.678  -14.1455     0.974     0.004
    2.725  -14.1455     0.974     0.004
    2.771  -14.1452     0.974     0.004
    2.817  -14.1446     0.975     0.004
    2.863  -14.1438     0.975     0.004
    2.909  -14.1427     0.975     0.003
    2.956  -14.1415     0.976     0.003
 
# Band-Index:    6
    2.956  -14.1415     0.976     0.003
    2.909  -14.1400     0.976     0.003
    2.863  -14.1385     0.977     0.003
    2.817  -14.1368     0.977     0.002
    2.771  -14.1351     0.978     0.002
    2.725  -14.1335     0.978     0.002
    2.678  -14.1318     0.979     0.002
    2.632  -14.1303     0.979     0.002
    2.586  -14.1288     0.979     0.001
    2.540  -14.1275     0.980     0.001
    2.493  -14.1263     0.980     0.001
    2.447  -14.1253     0.980     0.001
    2.401  -14.1245     0.980     0.001
    2.355  -14.1239     0.980     0.001
    2.309  -14.1234     0.981     0.001
    2.262  -14.1230     0.981     0.001
    2.216  -14.1227     0.981     0.001
    2.170  -14.1225     0.981     0.001
    2.124  -14.1224     0.981     0.001
    2.078  -14.1223     0.981     0.001
    2.078  -14.1223     0.981     0.001
    2.054  -14.1223     0.981     0.001
    2.031  -14.1224     0.981     0.001
    2.008  -14.1225     0.981     0.001
    1.985  -14.1227     0.981     0.001
    1.962  -14.1229     0.981     0.001
    1.939  -14.1232     0.980     0.001
    1.916  -14.1236     0.980     0.001
    1.893  -14.1240     0.980     0.001
    1.870  -14.1245     0.980     0.001
    1.846  -14.1250     0.980     0.001
    1.823  -14.1256     0.979     0.001
    1.800  -14.1262     0.979     0.002
    1.777  -14.1268     0.979     0.002
    1.754  -14.1275     0.979     0.002
    1.731  -14.1282     0.978     0.002
    1.708  -14.1289     0.978     0.002
    1.685  -14.1296     0.978     0.002
    1.662  -14.1302     0.978     0.002
    1.639  -14.1309     0.977     0.003
    1.639  -14.1309     0.977     0.003
    1.598  -14.1296     0.978     0.002
    1.558  -14.1285     0.978     0.002
    1.518  -14.1276     0.979     0.002
    1.478  -14.1271     0.979     0.002
    1.438  -14.1268     0.979     0.001
    1.398  -14.1268     0.979     0.001
    1.358  -14.1271     0.979     0.001
    1.318  -14.1277     0.979     0.001
    1.278  -14.1285     0.979     0.001
    1.238  -14.1294     0.979     0.002
    1.198  -14.1306     0.979     0.002
    1.158  -14.1318     0.978     0.002
    1.118  -14.1332     0.978     0.002
    1.078  -14.1346     0.978     0.002
    1.038  -14.1360     0.977     0.002
    0.998  -14.1375     0.977     0.003
    0.958  -14.1389     0.977     0.003
    0.918  -14.1402     0.976     0.003
    0.878  -14.1415     0.976     0.003
    0.878  -14.1415     0.976     0.003
    0.832  -14.1400     0.976     0.003
    0.786  -14.1385     0.977     0.003
    0.739  -14.1368     0.977     0.002
    0.693  -14.1351     0.978     0.002
    0.647  -14.1335     0.978     0.002
    0.601  -14.1318     0.979     0.002
    0.555  -14.1303     0.979     0.002
    0.508  -14.1288     0.979     0.001
    0.462  -14.1275     0.980     0.001
    0.416  -14.1263     0.980     0.001
    0.370  -14.1253     0.980     0.001
    0.324  -14.1245     0.980     0.001
    0.277  -14.1239     0.980     0.001
    0.231  -14.1234     0.981     0.001
    0.185  -14.1230     0.981     0.001
    0.139  -14.1227     0.981     0.001
    0.092  -14.1225     0.981     0.001
    0.046  -14.1224     0.981     0.001
    0.000  -14.1223     0.981     0.001
 
# Band-Index:    7
    0.000  -14.0983     0.976     0.003
    0.046  -14.0982     0.976     0.003
    0.092  -14.0979     0.976     0.003
    0.139  -14.0973     0.976     0.003
    0.185  -14.0965     0.976     0.003
    0.231  -14.0955     0.977     0.003
    0.277  -14.0944     0.977     0.003
    0.324  -14.0930     0.977     0.002
    0.370  -14.0916     0.978     0.002
    0.416  -14.0902     0.978     0.002
    0.462  -14.0887     0.978     0.002
    0.508  -14.0873     0.979     0.002
    0.555  -14.0860     0.979     0.001
    0.601  -14.0848     0.979     0.001
    0.647  -14.0838     0.980     0.001
    0.693  -14.0831     0.980     0.001
    0.739  -14.0825     0.980     0.001
    0.786  -14.0821     0.980     0.001
    0.832  -14.0819     0.980     0.001
    0.878  -14.0818     0.980     0.001
    0.878  -14.0818     0.980     0.001
    0.918  -14.0819     0.980     0.001
    0.958  -14.0820     0.980     0.001
    0.998  -14.0822     0.980     0.001
    1.038  -14.0825     0.980     0.001
    1.078  -14.0829     0.980     0.001
    1.118  -14.0834     0.980     0.001
    1.158  -14.0840     0.980     0.001
    1.198  -14.0847     0.979     0.001
    1.238  -14.0854     0.979     0.001
    1.278  -14.0863     0.979     0.002
    1.318  -14.0872     0.978     0.002
    1.358  -14.0881     0.978     0.002
    1.398  -14.0889     0.978     0.002
    1.438  -14.0897     0.978     0.002
    1.478  -14.0903     0.977     0.002
    1.518  -14.0908     0.977     0.002
    1.558  -14.0911     0.977     0.002
    1.598  -14.0912     0.977     0.002
    1.639  -14.0912     0.978     0.002
    1.639  -14.0912     0.978     0.002
    1.662  -14.0918     0.977     0.002
    1.685  -14.0923     0.977     0.002
    1.708  -14.0929     0.977     0.002
    1.731  -14.0934     0.977     0.002
    1.754  -14.0940     0.977     0.002
    1.777  -14.0945     0.977     0.003
    1.800  -14.0950     0.977     0.003
    1.823  -14.0954     0.977     0.003
    1.846  -14.0959     0.977     0.003
    1.870  -14.0963     0.976     0.003
    1.893  -14.0967     0.976     0.003
    1.916  -14.0971     0.976     0.003
    1.939  -14.0974     0.976     0.003
    1.962  -14.0977     0.976     0.003
    1.985  -14.0979     0.976     0.003
    2.008  -14.0981     0.976     0.003
    2.031  -14.0982     0.976     0.003
    2.054  -14.0983     0.976     0.003
    2.078  -14.0983     0.976     0.003
    2.078  -14.0983     0.976     0.003
    2.124  -14.0982     0.976     0.003
    2.170  -14.0979     0.976     0.003
    2.216  -14.0973     0.976     0.003
    2.262  -14.0965     0.976     0.003
    2.309  -14.0955     0.977     0.003
    2.355  -14.0944     0.977     0.003
    2.401  -14.0930     0.977     0.002
    2.447  -14.0916     0.978     0.002
    2.493  -14.0902     0.978     0.002
    2.540  -14.0887     0.978     0.002
    2.586  -14.0873     0.979     0.002
    2.632  -14.0860     0.979     0.001
    2.678  -14.0848     0.979     0.001
    2.725  -14.0838     0.980     0.001
    2.771  -14.0831     0.980     0.001
    2.817  -14.0825     0.980     0.001
    2.863  -14.0821     0.980     0.001
    2.909  -14.0819     0.980     0.001
    2.956  -14.0818     0.980     0.001
 
# Band-Index:    8
    2.956  -14.0818     0.980     0.001
    2.909  -14.0819     0.980     0.001
    2.863  -14.0820     0.980     0.001
    2.817  -14.0822     0.980     0.001
    2.771  -14.0824     0.980     0.001
    2.725  -14.0827     0.980     0.001
    2.678  -14.0830     0.980     0.001
    2.632  -14.0832     0.980     0.001
    2.586  -14.0835     0.980     0.001
    2.540  -14.0837     0.980     0.001
    2.493  -14.0839     0.980     0.001
    2.447  -14.0840     0.980     0.001
    2.401  -14.0840     0.980     0.001
    2.355  -14.0839     0.979     0.001
    2.309  -14.0837     0.979     0.001
    2.262  -14.0834     0.980     0.001
    2.216  -14.0830     0.980     0.001
    2.170  -14.0826     0.980     0.001
    2.124  -14.0823     0.980     0.001
    2.078  -14.0822     0.980     0.001
    2.078  -14.0822     0.980     0.001
    2.054  -14.0822     0.980     0.001
    2.031  -14.0823     0.980     0.001
    2.008  -14.0825     0.980     0.001
    1.985  -14.0828     0.980     0.001
    1.962  -14.0832     0.980     0.001
    1.939  -14.0836     0.979     0.001
    1.916  -14.0841     0.979     0.001
    1.893  -14.0846     0.979     0.001
    1.870  -14.0852     0.979     0.001
    1.846  -14.0858     0.979     0.001
    1.823  -14.0864     0.979     0.002
    1.800  -14.0870     0.978     0.002
    1.777  -14.0876     0.978     0.002
    1.754  -14.0882     0.978     0.002
    1.731  -14.0888     0.978     0.002
    1.708  -14.0894     0.978     0.002
    1.685  -14.0900     0.978     0.002
    1.662  -14.0906     0.978     0.002
    1.639  -14.0912     0.978     0.002
    1.639  -14.0912     0.978     0.002
    1.598  -14.0910     0.978     0.002
    1.558  -14.0906     0.978     0.002
    1.518  -14.0902     0.978     0.002
    1.478  -14.0896     0.978     0.002
    1.438  -14.0889     0.978     0.002
    1.398  -14.0882     0.979     0.002
    1.358  -14.0875     0.979     0.001
    1.318  -14.0868     0.979     0.001
    1.278  -14.0860     0.979     0.001
    1.238  -14.0853     0.979     0.001
    1.198  -14.0846     0.980     0.001
    1.158  -14.0840     0.980     0.001
    1.118  -14.0834     0.980     0.001
    1.078  -14.0829     0.980     0.001
    1.038  -14.0825     0.980     0.001
    0.998  -14.0822     0.980     0.001
    0.958  -14.0820     0.980     0.001
    0.918  -14.0819     0.980     0.001
    0.878  -14.0818     0.980     0.001
    0.878  -14.0818     0.980     0.001
    0.832  -14.0819     0.980     0.001
    0.786  -14.0820     0.980     0.001
    0.739  -14.0822     0.980     0.001
    0.693  -14.0824     0.980     0.001
    0.647  -14.0827     0.980     0.001
    0.601  -14.0830     0.980     0.001
    0.555  -14.0832     0.980     0.001
    0.508  -14.0835     0.980     0.001
    0.462  -14.0837     0.980     0.001
    0.416  -14.0839     0.980     0.001
    0.370  -14.0840     0.980     0.001
    0.324  -14.0840     0.980     0.001
    0.277  -14.0839     0.979     0.001
    0.231  -14.0837     0.979     0.001
    0.185  -14.0834     0.980     0.001
    0.139  -14.0830     0.980     0.001
    0.092  -14.0826     0.980     0.001
    0.046  -14.0823     0.980     0.001
    0.000  -14.0822     0.980     0.001
 
# Band-Index:    9
    0.000  -14.0599     0.971     0.005
    0.046  -14.0595     0.971     0.005
    0.092  -14.0586     0.972     0.005
    0.139  -14.0572     0.972     0.005
    0.185  -14.0556     0.972     0.005
    0.231  -14.0538     0.973     0.005
    0.277  -14.0520     0.973     0.004
    0.324  -14.0503     0.973     0.004
    0.370  -14.0488     0.974     0.004
    0.416  -14.0474     0.974     0.004
    0.462  -14.0462     0.974     0.003
    0.508  -14.0453     0.974     0.003
    0.555  -14.0446     0.975     0.003
    0.601  -14.0441     0.975     0.003
    0.647  -14.0438     0.975     0.003
    0.693  -14.0436     0.975     0.003
    0.739  -14.0434     0.975     0.003
    0.786  -14.0432     0.975     0.002
    0.832  -14.0429     0.976     0.002
    0.878  -14.0426     0.976     0.002
    0.878  -14.0426     0.976     0.002
    0.918  -14.0429     0.976     0.002
    0.958  -14.0431     0.975     0.002
    0.998  -14.0433     0.975     0.003
    1.038  -14.0434     0.975     0.003
    1.078  -14.0434     0.975     0.003
    1.118  -14.0433     0.975     0.003
    1.158  -14.0432     0.975     0.003
    1.198  -14.0428     0.975     0.003
    1.238  -14.0424     0.975     0.003
    1.278  -14.0419     0.975     0.003
    1.318  -14.0413     0.975     0.003
    1.358  -14.0406     0.975     0.003
    1.398  -14.0398     0.975     0.003
    1.438  -14.0390     0.976     0.003
    1.478  -14.0382     0.976     0.003
    1.518  -14.0374     0.976     0.003
    1.558  -14.0367     0.976     0.003
    1.598  -14.0360     0.976     0.003
    1.639  -14.0355     0.977     0.003
    1.639  -14.0355     0.977     0.003
    1.662  -14.0372     0.976     0.003
    1.685  -14.0390     0.976     0.003
    1.708  -14.0408     0.976     0.003
    1.731  -14.0426     0.975     0.003
    1.754  -14.0444     0.975     0.003
    1.777  -14.0461     0.975     0.004
    1.800  -14.0478     0.974     0.004
    1.823  -14.0495     0.974     0.004
    1.846  -14.0511     0.974     0.004
    1.870  -14.0526     0.973     0.004
    1.893  -14.0540     0.973     0.004
    1.916  -14.0553     0.973     0.005
    1.939  -14.0565     0.972     0.005
    1.962  -14.0575     0.972     0.005
    1.985  -14.0583     0.972     0.005
    2.008  -14.0590     0.972     0.005
    2.031  -14.0595     0.971     0.005
    2.054  -14.0598     0.971     0.005
    2.078  -14.0599     0.971     0.005
    2.078  -14.0599     0.971     0.005
    2.124  -14.0595     0.971     0.005
    2.170  -14.0586     0.972     0.005
    2.216  -14.0572     0.972     0.005
    2.262  -14.0556     0.972     0.005
    2.309  -14.0538     0.973     0.005
    2.355  -14.0520     0.973     0.004
    2.401  -14.0503     0.973     0.004
    2.447  -14.0488     0.974     0.004
    2.493  -14.0474     0.974     0.004
    2.540  -14.0462     0.974     0.003
    2.586  -14.0453     0.974     0.003
    2.632  -14.0446     0.975     0.003
    2.678  -14.0441     0.975     0.003
    2.725  -14.0438     0.975     0.003
    2.771  -14.0436     0.975     0.003
    2.817  -14.0434     0.975     0.003
    2.863  -14.0432     0.975     0.002
    2.909  -14.0429     0.976     0.002
    2.956  -14.0426     0.976     0.002
 
# Band-Index:   10
    2.956  -14.0426     0.976     0.002
    2.909  -14.0421     0.976     0.002
    2.863  -14.0416     0.976     0.002
    2.817  -14.0410     0.976     0.002
    2.771  -14.0402     0.976     0.002
    2.725  -14.0392     0.976     0.002
