  #K-Path    Energy        In        Sb
# NKPTS & NBANDS:  80  33
# Band-Index:    1
    1.153  -14.8469     0.980     0.001
    1.115  -14.8474     0.980     0.001
    1.076  -14.8478     0.980     0.001
    1.038  -14.8483     0.980     0.001
    0.999  -14.8488     0.980     0.001
    0.960  -14.8493     0.980     0.001
    0.922  -14.8497     0.979     0.001
    0.883  -14.8502     0.979     0.001
    0.845  -14.8505     0.979     0.001
    0.845  -14.8505     0.979     0.001
    0.800  -14.8501     0.979     0.001
    0.756  -14.8496     0.980     0.001
    0.712  -14.8491     0.980     0.001
    0.667  -14.8485     0.980     0.001
    0.623  -14.8479     0.980     0.001
    0.578  -14.8474     0.980     0.001
    0.534  -14.8469     0.980     0.001
    0.489  -14.8464     0.980     0.001
    0.445  -14.8459     0.980     0.001
    0.400  -14.8455     0.981     0.000
    0.356  -14.8452     0.981     0.000
    0.311  -14.8450     0.981     0.000
    0.267  -14.8448     0.981     0.000
    0.222  -14.8447     0.981     0.000
    0.178  -14.8446     0.981     0.000
    0.133  -14.8445     0.981     0.000
    0.089  -14.8445     0.981     0.000
    0.044  -14.8445     0.981     0.000
    0.000  -14.8444     0.981     0.000
 
# Band-Index:    3
    0.000  -14.7856     0.974     0.003
    0.044  -14.7855     0.974     0.003
    0.089  -14.7851     0.974     0.003
    0.133  -14.7844     0.974     0.003
    0.178  -14.7836     0.975     0.003
    0.222  -14.7826     0.975     0.003
    0.267  -14.7815     0.975     0.003
    0.311  -14.7804     0.976     0.002
    0.356  -14.7792     0.976     0.002
    0.400  -14.7781     0.976     0.002
    0.445  -14.7771     0.977     0.002
    0.489  -14.7762     0.977     0.002
    0.534  -14.7755     0.977     0.002
    0.578  -14.7749     0.978     0.001
    0.623  -14.7744     0.978     0.001
    0.667  -14.7741     0.978     0.001
    0.712  -14.7739     0.978     0.001
    0.756  -14.7737     0.978     0.001
    0.800  -14.7737     0.978     0.001
    0.845  -14.7737     0.978     0.001
    0.845  -14.7737     0.978     0.001
    0.883  -14.7737     0.978     0.001
    0.922  -14.7737     0.978     0.001
    0.960  -14.7737     0.978     0.001
    0.999  -14.7737     0.978     0.001
    1.038  -14.7738     0.978     0.001
    1.076  -14.7738     0.978     0.001
    1.115  -14.7738     0.978     0.001
    1.153  -14.7739     0.978     0.001
    1.192  -14.7740     0.978     0.001
    1.230  -14.7740     0.978     0.001
    1.269  -14.7741     0.977     0.002
    1.307  -14.7742     0.977     0.002
    1.346  -14.7742     0.977     0.002
    1.384  -14.7743     0.977     0.002
    1.423  -14.7744     0.977     0.002
    1.461  -14.7744     0.977     0.002
    1.500  -14.7744     0.977     0.002
    1.538  -14.7744     0.977     0.002
    1.577  -14.7744     0.977     0.002
    1.577  -14.7744     0.977     0.002
    1.599  -14.7754     0.977     0.002
    1.621  -14.7763     0.977     0.002
    1.643  -14.7772     0.976     0.002
    1.666  -14.7781     0.976     0.002
    1.688  -14.7790     0.976     0.002
    1.710  -14.7798     0.976     0.003
    1.732  -14.7806     0.975     0.003
    1.755  -14.7814     0.975     0.003
    1.777  -14.7821     0.975     0.003
    1.799  -14.7827     0.975     0.003
    1.821  -14.7833     0.975     0.003
    1.844  -14.7839     0.975     0.003
    1.866  -14.7843     0.974     0.003
    1.888  -14.7847     0.974     0.003
    1.910  -14.7851     0.974     0.003
    1.932  -14.7853     0.974     0.003
    1.955  -14.7855     0.974     0.003
    1.977  -14.7856     0.974     0.003
    1.999  -14.7856     0.974     0.003
    1.999  -14.7856     0.974     0.003
    2.044  -14.7855     0.974     0.003
    2.088  -14.7851     0.974     0.003
    2.133  -14.7844     0.974     0.003
    2.177  -14.7836     0.975     0.003
    2.221  -14.7826     0.975     0.003
    2.266  -14.7815     0.975     0.003
    2.310  -14.7804     0.976     0.002
    2.355  -14.7792     0.976     0.002
    2.399  -14.7781     0.976     0.002
    2.444  -14.7771     0.977     0.002
    2.488  -14.7762     0.977     0.002
    2.533  -14.7755     0.977     0.002
    2.577  -14.7749     0.978     0.001
    2.622  -14.7744     0.978     0.001
    2.666  -14.7741     0.978     0.001
    2.711  -14.7739     0.978     0.001
    2.755  -14.7737     0.978     0.001
    2.800  -14.7737     0.978     0.001
    2.844  -14.7737     0.978     0.001
 
# Band-Index:    4
    2.844  -14.7737     0.978     0.001
    2.800  -14.7737     0.978     0.001
    2.755  -14.7737     0.978     0.001
    2.711  -14.7736     0.978     0.001
    2.666  -14.7734     0.978     0.001
    2.622  -14.7731     0.978     0.001
    2.577  -14.7727     0.978     0.001
    2.533  -14.7722     0.978     0.001
    2.488  -14.7716     0.978     0.001
    2.444  -14.7708     0.978     0.001
    2.399  -14.7700     0.978     0.001
    2.355  -14.7690     0.979     0.001
    2.310  -14.7681     0.979     0.001
    2.266  -14.7671     0.979     0.001
    2.221  -14.7661     0.979     0.001
    2.177  -14.7653     0.979     0.001
    2.133  -14.7645     0.980     0.001
    2.088  -14.7640     0.980     0.001
    2.044  -14.7636     0.980     0.001
    1.999  -14.7635     0.980     0.001
    1.999  -14.7635     0.980     0.001
    1.977  -14.7635     0.980     0.001
    1.955  -14.7636     0.980     0.001
    1.932  -14.7638     0.980     0.001
    1.910  -14.7640     0.980     0.001
    1.888  -14.7643     0.980     0.001
    1.866  -14.7647     0.979     0.001
    1.844  -14.7652     0.979     0.001
    1.821  -14.7657     0.979     0.001
    1.799  -14.7662     0.979     0.001
    1.777  -14.7669     0.979     0.001
    1.755  -14.7676     0.979     0.001
    1.732  -14.7683     0.979     0.001
    1.710  -14.7691     0.978     0.001
    1.688  -14.7699     0.978     0.001
    1.666  -14.7708     0.978     0.001
    1.643  -14.7717     0.978     0.001
    1.621  -14.7726     0.978     0.002
    1.599  -14.7735     0.977     0.002
    1.577  -14.7744     0.977     0.002
    1.577  -14.7744     0.977     0.002
    1.538  -14.7744     0.977     0.002
    1.500  -14.7744     0.977     0.002
    1.461  -14.7743     0.977     0.002
    1.423  -14.7742     0.977     0.002
    1.384  -14.7742     0.977     0.002
    1.346  -14.7741     0.977     0.002
    1.307  -14.7740     0.977     0.002
    1.269  -14.7740     0.978     0.001
    1.230  -14.7739     0.978     0.001
    1.192  -14.7739     0.978     0.001
    1.153  -14.7738     0.978     0.001
    1.115  -14.7738     0.978     0.001
    1.076  -14.7737     0.978     0.001
    1.038  -14.7737     0.978     0.001
    0.999  -14.7737     0.978     0.001
    0.960  -14.7737     0.978     0.001
    0.922  -14.7737     0.978     0.001
    0.883  -14.7737     0.978     0.001
    0.845  -14.7737     0.978     0.001
    0.845  -14.7737     0.978     0.001
    0.800  -14.7737     0.978     0.001
    0.756  -14.7737     0.978     0.001
    0.712  -14.7736     0.978     0.001
    0.667  -14.7734     0.978     0.001
    0.623  -14.7731     0.978     0.001
    0.578  -14.7727     0.978     0.001
    0.534  -14.7722     0.978     0.001
    0.489  -14.7716     0.978     0.001
    0.445  -14.7708     0.978     0.001
    0.400  -14.7700     0.978     0.001
    0.356  -14.7690     0.979     0.001
    0.311  -14.7681     0.979     0.001
    0.267  -14.7671     0.979     0.001
    0.222  -14.7661     0.979     0.001
    0.178  -14.7653     0.979     0.001
    0.133  -14.7645     0.980     0.001
    0.089  -14.7640     0.980     0.001
    0.044  -14.7636     0.980     0.001
    0.000  -14.7635     0.980     0.001
 
# Band-Index:    5
    0.000  -14.0023     0.979     0.002
    0.044  -14.0023     0.979     0.002
    0.089  -14.0026     0.979     0.002
    0.133  -14.0031     0.979     0.002
    0.178  -14.0037     0.979     0.002
    0.222  -14.0045     0.978     0.002
    0.267  -14.0054     0.978     0.002
    0.311  -14.0064     0.978     0.002
    0.356  -14.0074     0.978     0.002
    0.400  -14.0083     0.977     0.003
    0.445  -14.0091     0.977     0.003
    0.489  -14.0099     0.977     0.003
    0.534  -14.0105     0.977     0.003
    0.578  -14.0109     0.977     0.003
    0.623  -14.0112     0.977     0.003
    0.667  -14.0112     0.977     0.003
    0.712  -14.0111     0.977     0.002
    0.756  -14.0107     0.977     0.002
    0.800  -14.0102     0.978     0.002
    0.845  -14.0096     0.978     0.002
    0.845  -14.0096     0.978     0.002
    0.883  -14.0102     0.978     0.002
    0.922  -14.0106     0.977     0.002
    0.960  -14.0110     0.977     0.002
    0.999  -14.0112     0.977     0.003
    1.038  -14.0112     0.977     0.003
    1.076  -14.0111     0.977     0.003
    1.115  -14.0109     0.977     0.003
    1.153  -14.0105     0.977     0.003
    1.192  -14.0099     0.977     0.003
    1.230  -14.0092     0.977     0.003
    1.269  -14.0085     0.977     0.002
    1.307  -14.0076     0.978     0.002
    1.346  -14.0066     0.978     0.002
    1.384  -14.0056     0.978     0.002
    1.423  -14.0046     0.979     0.002
    1.461  -14.0036     0.979     0.002
    1.500  -14.0026     0.979     0.002
    1.538  -14.0017     0.979     0.001
    1.577  -14.0010     0.980     0.001
    1.577  -14.0010     0.980     0.001
    1.599  -14.0012     0.980     0.001
    1.621  -14.0015     0.980     0.001
    1.643  -14.0017     0.979     0.001
    1.666  -14.0020     0.979     0.002
    1.688  -14.0021     0.979     0.002
    1.710  -14.0023     0.979     0.002
    1.732  -14.0024     0.979     0.002
    1.755  -14.0025     0.979     0.002
    1.777  -14.0026     0.979     0.002
    1.799  -14.0026     0.979     0.002
    1.821  -14.0026     0.979     0.002
    1.844  -14.0026     0.979     0.002
    1.866  -14.0025     0.979     0.002
    1.888  -14.0025     0.979     0.002
    1.910  -14.0024     0.979     0.002
    1.932  -14.0024     0.979     0.002
    1.955  -14.0023     0.979     0.002
    1.977  -14.0023     0.979     0.002
    1.999  -14.0023     0.979     0.002
    1.999  -14.0023     0.979     0.002
    2.044  -14.0023     0.979     0.002
    2.088  -14.0026     0.979     0.002
    2.133  -14.0031     0.979     0.002
    2.177  -14.0037     0.979     0.002
    2.221  -14.0045     0.978     0.002
    2.266  -14.0054     0.978     0.002
    2.310  -14.0064     0.978     0.002
    2.355  -14.0074     0.978     0.002
    2.399  -14.0083     0.977     0.003
    2.444  -14.0091     0.977     0.003
    2.488  -14.0099     0.977     0.003
    2.533  -14.0105     0.977     0.003
    2.577  -14.0109     0.977     0.003
    2.622  -14.0112     0.977     0.003
    2.666  -14.0112     0.977     0.003
    2.711  -14.0111     0.977     0.002
    2.755  -14.0107     0.977     0.002
    2.800  -14.0102     0.978     0.002
    2.844  -14.0096     0.978     0.002
 
# Band-Index:    6
    2.844  -14.0096     0.978     0.002
    2.800  -14.0088     0.978     0.002
    2.755  -14.0078     0.978     0.002
    2.711  -14.0068     0.979     0.002
    2.666  -14.0058     0.979     0.002
    2.622  -14.0047     0.979     0.001
    2.577  -14.0036     0.980     0.001
    2.533  -14.0025     0.980     0.001
    2.488  -14.0015     0.980     0.001
    2.444  -14.0006     0.980     0.001
    2.399  -13.9997     0.981     0.001
    2.355  -13.9990     0.981     0.001
    2.310  -13.9984     0.981     0.001
    2.266  -13.9979     0.981     0.001
    2.221  -13.9975     0.981     0.001
    2.177  -13.9972     0.981     0.001
    2.133  -13.9970     0.981     0.001
    2.088  -13.9968     0.981     0.001
    2.044  -13.9967     0.981     0.001
    1.999  -13.9967     0.981     0.001
    1.999  -13.9967     0.981     0.001
    1.977  -13.9967     0.981     0.001
    1.955  -13.9967     0.981     0.001
    1.932  -13.9968     0.981     0.001
    1.910  -13.9969     0.981     0.001
    1.888  -13.9970     0.981     0.001
    1.866  -13.9972     0.981     0.001
    1.844  -13.9974     0.981     0.001
    1.821  -13.9976     0.981     0.001
    1.799  -13.9978     0.981     0.001
    1.777  -13.9981     0.981     0.001
    1.755  -13.9984     0.981     0.001
    1.732  -13.9987     0.981     0.001
    1.710  -13.9990     0.981     0.001
    1.688  -13.9994     0.980     0.001
    1.666  -13.9997     0.980     0.001
    1.643  -14.0000     0.980     0.001
    1.621  -14.0003     0.980     0.001
    1.599  -14.0007     0.980     0.001
    1.577  -14.0010     0.980     0.001
    1.577  -14.0010     0.980     0.001
    1.538  -14.0003     0.980     0.001
    1.500  -13.9998     0.980     0.001
    1.461  -13.9995     0.980     0.001
    1.423  -13.9994     0.981     0.001
    1.384  -13.9994     0.981     0.001
    1.346  -13.9996     0.981     0.001
    1.307  -14.0000     0.981     0.001
    1.269  -14.0005     0.980     0.001
    1.230  -14.0011     0.980     0.001
    1.192  -14.0019     0.980     0.001
    1.153  -14.0027     0.980     0.001
    1.115  -14.0036     0.980     0.001
    1.076  -14.0045     0.979     0.001
    1.038  -14.0054     0.979     0.002
    0.999  -14.0064     0.979     0.002
    0.960  -14.0073     0.979     0.002
    0.922  -14.0081     0.978     0.002
    0.883  -14.0089     0.978     0.002
    0.845  -14.0096     0.978     0.002
    0.845  -14.0096     0.978     0.002
    0.800  -14.0088     0.978     0.002
    0.756  -14.0078     0.978     0.002
    0.712  -14.0068     0.979     0.002
    0.667  -14.0058     0.979     0.002
    0.623  -14.0047     0.979     0.001
    0.578  -14.0036     0.980     0.001
    0.534  -14.0025     0.980     0.001
    0.489  -14.0015     0.980     0.001
    0.445  -14.0006     0.980     0.001
    0.400  -13.9997     0.981     0.001
    0.356  -13.9990     0.981     0.001
    0.311  -13.9984     0.981     0.001
    0.267  -13.9979     0.981     0.001
    0.222  -13.9975     0.981     0.001
    0.178  -13.9972     0.981     0.001
    0.133  -13.9970     0.981     0.001
    0.089  -13.9968     0.981     0.001
    0.044  -13.9967     0.981     0.001
    0.000  -13.9967     0.981     0.001
 
# Band-Index:    7
    0.000  -13.9653     0.978     0.002
    0.044  -13.9653     0.978     0.002
    0.089  -13.9651     0.978     0.002
    0.133  -13.9647     0.978     0.002
    0.178  -13.9642     0.978     0.002
    0.222  -13.9636     0.978     0.002
    0.267  -13.9629     0.979     0.002
    0.311  -13.9621     0.979     0.001
    0.356  -13.9612     0.979     0.001
    0.400  -13.9603     0.979     0.001
    0.445  -13.9594     0.980     0.001
    0.489  -13.9586     0.980     0.001
    0.534  -13.9578     0.980     0.001
    0.578  -13.9571     0.980     0.001
    0.623  -13.9565     0.981     0.001
    0.667  -13.9561     0.981     0.001
    0.712  -13.9557     0.981     0.001
    0.756  -13.9555     0.981     0.001
    0.800  -13.9554     0.981     0.001
    0.845  -13.9553     0.981     0.001
    0.845  -13.9553     0.981     0.001
    0.883  -13.9554     0.981     0.001
    0.922  -13.9554     0.981     0.001
    0.960  -13.9556     0.981     0.001
    0.999  -13.9557     0.981     0.001
    1.038  -13.9560     0.981     0.001
    1.076  -13.9563     0.981     0.001
    1.115  -13.9566     0.981     0.001
    1.153  -13.9570     0.980     0.001
    1.192  -13.9574     0.980     0.001
    1.230  -13.9579     0.980     0.001
    1.269  -13.9583     0.980     0.001
    1.307  -13.9588     0.980     0.001
    1.346  -13.9593     0.980     0.001
    1.384  -13.9597     0.979     0.001
    1.423  -13.9601     0.979     0.001
    1.461  -13.9604     0.979     0.001
    1.500  -13.9606     0.979     0.001
    1.538  -13.9608     0.979     0.001
    1.577  -13.9608     0.979     0.001
    1.577  -13.9608     0.979     0.001
    1.599  -13.9612     0.979     0.001
    1.621  -13.9616     0.979     0.002
    1.643  -13.9619     0.979     0.002
    1.666  -13.9623     0.979     0.002
    1.688  -13.9626     0.979     0.002
    1.710  -13.9630     0.979     0.002
    1.732  -13.9633     0.978     0.002
    1.755  -13.9636     0.978     0.002
    1.777  -13.9639     0.978     0.002
    1.799  -13.9641     0.978     0.002
    1.821  -13.9644     0.978     0.002
    1.844  -13.9646     0.978     0.002
    1.866  -13.9648     0.978     0.002
    1.888  -13.9649     0.978     0.002
    1.910  -13.9651     0.978     0.002
    1.932  -13.9652     0.978     0.002
    1.955  -13.9653     0.978     0.002
    1.977  -13.9653     0.978     0.002
    1.999  -13.9653     0.978     0.002
    1.999  -13.9653     0.978     0.002
    2.044  -13.9653     0.978     0.002
    2.088  -13.9651     0.978     0.002
    2.133  -13.9647     0.978     0.002
    2.177  -13.9642     0.978     0.002
    2.221  -13.9636     0.978     0.002
    2.266  -13.9629     0.979     0.002
    2.310  -13.9621     0.979     0.001
    2.355  -13.9612     0.979     0.001
    2.399  -13.9603     0.979     0.001
    2.444  -13.9594     0.980     0.001
    2.488  -13.9586     0.980     0.001
    2.533  -13.9578     0.980     0.001
    2.577  -13.9571     0.980     0.001
    2.622  -13.9565     0.981     0.001
    2.666  -13.9561     0.981     0.001
    2.711  -13.9557     0.981     0.001
    2.755  -13.9555     0.981     0.001
    2.800  -13.9554     0.981     0.001
    2.844  -13.9553     0.981     0.001
 
# Band-Index:    8
    2.844  -13.9553     0.981     0.001
    2.800  -13.9554     0.981     0.001
    2.755  -13.9554     0.981     0.001
    2.711  -13.9556     0.981     0.001
    2.666  -13.9557     0.981     0.001
    2.622  -13.9559     0.981     0.001
    2.577  -13.9560     0.981     0.001
    2.533  -13.9562     0.981     0.001
    2.488  -13.9563     0.981     0.001
    2.444  -13.9564     0.981     0.001
    2.399  -13.9564     0.980     0.001
    2.355  -13.9564     0.980     0.001
    2.310  -13.9564     0.980     0.001
    2.266  -13.9563     0.980     0.001
    2.221  -13.9561     0.980     0.001
    2.177  -13.9559     0.981     0.001
    2.133  -13.9556     0.981     0.001
    2.088  -13.9554     0.981     0.001
    2.044  -13.9552     0.981     0.001
    1.999  -13.9551     0.981     0.000
    1.999  -13.9551     0.981     0.000
    1.977  -13.9551     0.981     0.000
    1.955  -13.9552     0.981     0.001
    1.932  -13.9553     0.981     0.001
    1.910  -13.9555     0.981     0.001
    1.888  -13.9557     0.981     0.001
    1.866  -13.9559     0.980     0.001
    1.844  -13.9562     0.980     0.001
    1.821  -13.9565     0.980     0.001
    1.799  -13.9568     0.980     0.001
    1.777  -13.9572     0.980     0.001
    1.755  -13.9576     0.980     0.001
    1.732  -13.9580     0.980     0.001
    1.710  -13.9584     0.980     0.001
    1.688  -13.9588     0.979     0.001
    1.666  -13.9592     0.979     0.001
    1.643  -13.9596     0.979     0.001
    1.621  -13.9600     0.979     0.001
    1.599  -13.9604     0.979     0.001
    1.577  -13.9608     0.979     0.001
    1.577  -13.9608     0.979     0.001
    1.538  -13.9608     0.979     0.001
    1.500  -13.9606     0.979     0.001
    1.461  -13.9603     0.979     0.001
    1.423  -13.9600     0.979     0.001
    1.384  -13.9597     0.980     0.001
    1.346  -13.9592     0.980     0.001
    1.307  -13.9588     0.980     0.001
    1.269  -13.9583     0.980     0.001
    1.230  -13.9578     0.980     0.001
    1.192  -13.9574     0.980     0.001
    1.153  -13.9569     0.980     0.001
    1.115  -13.9566     0.981     0.001
    1.076  -13.9562     0.981     0.001
    1.038  -13.9560     0.981     0.001
    0.999  -13.9557     0.981     0.001
    0.960  -13.9556     0.981     0.001
    0.922  -13.9554     0.981     0.001
    0.883  -13.9554     0.981     0.001
    0.845  -13.9553     0.981     0.001
    0.845  -13.9553     0.981     0.001
    0.800  -13.9554     0.981     0.001
    0.756  -13.9554     0.981     0.001
    0.712  -13.9556     0.981     0.001
    0.667  -13.9557     0.981     0.001
    0.623  -13.9559     0.981     0.001
    0.578  -13.9560     0.981     0.001
    0.534  -13.9562     0.981     0.001
    0.489  -13.9563     0.981     0.001
    0.445  -13.9564     0.981     0.001
    0.400  -13.9564     0.980     0.001
    0.356  -13.9564     0.980     0.001
    0.311  -13.9564     0.980     0.001
    0.267  -13.9563     0.980     0.001
    0.222  -13.9561     0.980     0.001
    0.178  -13.9559     0.981     0.001
    0.133  -13.9556     0.981     0.001
    0.089  -13.9554     0.981     0.001
    0.044  -13.9552     0.981     0.001
    0.000  -13.9551     0.981     0.000
 
# Band-Index:    9
    0.000  -13.9247     0.972     0.005
    0.044  -13.9244     0.972     0.005
    0.089  -13.9238     0.972     0.005
    0.133  -13.9227     0.973     0.004
    0.178  -13.9214     0.973     0.004
    0.222  -13.9200     0.974     0.004
    0.267  -13.9185     0.974     0.004
    0.311  -13.9170     0.974     0.003
    0.356  -13.9156     0.975     0.003
    0.400  -13.9143     0.975     0.003
    0.445  -13.9132     0.976     0.003
    0.489  -13.9122     0.976     0.003
    0.534  -13.9115     0.976     0.002
    0.578  -13.9109     0.976     0.002
    0.623  -13.9105     0.976     0.002
    0.667  -13.9103     0.977     0.002
    0.712  -13.9102     0.977     0.002
    0.756  -13.9100     0.977     0.002
    0.800  -13.9099     0.977     0.002
    0.845  -13.9098     0.977     0.002
    0.845  -13.9098     0.977     0.002
    0.883  -13.9099     0.977     0.002
    0.922  -13.9100     0.977     0.002
    0.960  -13.9101     0.977     0.002
    0.999  -13.9101     0.977     0.002
    1.038  -13.9101     0.977     0.002
    1.076  -13.9101     0.976     0.002
    1.115  -13.9100     0.976     0.002
    1.153  -13.9099     0.976     0.002
    1.192  -13.9097     0.976     0.002
    1.230  -13.9094     0.976     0.002
    1.269  -13.9091     0.976     0.002
    1.307  -13.9088     0.976     0.002
    1.346  -13.9085     0.976     0.002
    1.384  -13.9081     0.976     0.002
    1.423  -13.9077     0.977     0.002
    1.461  -13.9073     0.977     0.002
    1.500  -13.9070     0.977     0.002
    1.538  -13.9066     0.977     0.002
    1.577  -13.9064     0.977     0.002
    1.577  -13.9064     0.977     0.002
    1.599  -13.9078     0.977     0.002
    1.621  -13.9091     0.976     0.003
    1.643  -13.9105     0.976     0.003
    1.666  -13.9119     0.976     0.003
    1.688  -13.9133     0.975     0.003
    1.710  -13.9146     0.975     0.003
    1.732  -13.9159     0.975     0.003
    1.755  -13.9172     0.974     0.004
    1.777  -13.9184     0.974     0.004
    1.799  -13.9195     0.974     0.004
    1.821  -13.9205     0.973     0.004
    1.844  -13.9215     0.973     0.004
    1.866  -13.9223     0.973     0.004
    1.888  -13.9230     0.973     0.004
    1.910  -13.9236     0.972     0.005
    1.932  -13.9241     0.972     0.005
    1.955  -13.9244     0.972     0.005
    1.977  -13.9246     0.972     0.005
    1.999  -13.9247     0.972     0.005
    1.999  -13.9247     0.972     0.005
    2.044  -13.9244     0.972     0.005
    2.088  -13.9238     0.972     0.005
    2.133  -13.9227     0.973     0.004
    2.177  -13.9214     0.973     0.004
    2.221  -13.9200     0.974     0.004
    2.266  -13.9185     0.974     0.004
    2.310  -13.9170     0.974     0.003
    2.355  -13.9156     0.975     0.003
    2.399  -13.9143     0.975     0.003
    2.444  -13.9132     0.976     0.003
    2.488  -13.9122     0.976     0.003
    2.533  -13.9115     0.976     0.002
    2.577  -13.9109     0.976     0.002
    2.622  -13.9105     0.976     0.002
    2.666  -13.9103     0.977     0.002
    2.711  -13.9102     0.977     0.002
    2.755  -13.9100     0.977     0.002
    2.800  -13.9099     0.977     0.002
    2.844  -13.9098     0.977     0.002
 
# Band-Index:   10
    2.844  -13.9098     0.977     0.002
    2.800  -13.9096     0.977     0.002
    2.755  -13.9093     0.977     0.002
    2.711  -13.9090     0.977     0.002
    2.666  -13.9086     0.977     0.002
    2.622  -13.9080     0.977     0.002
