  #K-Path    Energy        In        Sb
# NKPTS & NBANDS:  80  33
# Band-Index:    1
    2.240  -14.9008     0.979     0.001
    2.286  -14.9014     0.979     0.001
    2.332  -14.9021     0.979     0.002
    2.378  -14.9028     0.978     0.002
    2.424  -14.9034     0.978     0.002
    2.469  -14.9041     0.978     0.002
    2.515  -14.9046     0.978     0.002
    2.561  -14.9051     0.978     0.002
    2.607  -14.9054     0.978     0.002
    2.652  -14.9056     0.978     0.002
    2.698  -14.9057     0.978     0.002
    2.744  -14.9056     0.978     0.002
    2.790  -14.9054     0.978     0.002
    2.835  -14.9051     0.978     0.002
    2.881  -14.9046     0.978     0.002
    2.927  -14.9040     0.978     0.002
 
# Band-Index:    2
    2.927  -14.9040     0.978     0.002
    2.881  -14.9034     0.979     0.001
    2.835  -14.9027     0.979     0.001
    2.790  -14.9019     0.979     0.001
    2.744  -14.9012     0.979     0.001
    2.698  -14.9004     0.979     0.001
    2.652  -14.8997     0.980     0.001
    2.607  -14.8990     0.980     0.001
    2.561  -14.8984     0.980     0.001
    2.515  -14.8978     0.980     0.001
    2.469  -14.8973     0.980     0.001
    2.424  -14.8969     0.980     0.001
    2.378  -14.8967     0.980     0.001
    2.332  -14.8964     0.980     0.001
    2.286  -14.8963     0.980     0.001
    2.240  -14.8962     0.980     0.001
    2.195  -14.8962     0.980     0.001
    2.149  -14.8961     0.980     0.001
    2.103  -14.8961     0.980     0.000
    2.057  -14.8961     0.980     0.000
    2.057  -14.8961     0.980     0.000
    2.034  -14.8961     0.980     0.000
    2.012  -14.8961     0.980     0.001
    1.989  -14.8962     0.980     0.001
    1.966  -14.8962     0.980     0.001
    1.943  -14.8963     0.980     0.001
    1.920  -14.8964     0.980     0.001
    1.897  -14.8966     0.980     0.001
    1.874  -14.8967     0.980     0.001
    1.851  -14.8969     0.980     0.001
    1.829  -14.8971     0.980     0.001
    1.806  -14.8973     0.980     0.001
    1.783  -14.8975     0.980     0.001
    1.760  -14.8977     0.980     0.001
    1.737  -14.8979     0.980     0.001
    1.714  -14.8982     0.980     0.001
    1.691  -14.8984     0.980     0.001
    1.668  -14.8986     0.980     0.001
    1.645  -14.8988     0.980     0.001
    1.623  -14.8990     0.979     0.001
    1.623  -14.8990     0.979     0.001
    1.583  -14.8985     0.980     0.001
    1.543  -14.8981     0.980     0.001
    1.504  -14.8978     0.980     0.001
    1.464  -14.8975     0.980     0.001
    1.424  -14.8974     0.980     0.001
    1.385  -14.8975     0.980     0.001
    1.345  -14.8976     0.980     0.001
    1.306  -14.8978     0.980     0.001
    1.266  -14.8982     0.980     0.001
    1.226  -14.8986     0.980     0.001
    1.187  -14.8991     0.980     0.001
    1.147  -14.8997     0.980     0.001
    1.107  -14.9003     0.979     0.001
    1.068  -14.9009     0.979     0.001
    1.028  -14.9016     0.979     0.001
    0.988  -14.9022     0.979     0.001
    0.949  -14.9029     0.979     0.001
    0.909  -14.9035     0.979     0.001
    0.870  -14.9040     0.978     0.002
    0.870  -14.9040     0.978     0.002
    0.824  -14.9034     0.979     0.001
    0.778  -14.9027     0.979     0.001
    0.732  -14.9019     0.979     0.001
    0.686  -14.9012     0.979     0.001
    0.641  -14.9004     0.979     0.001
    0.595  -14.8997     0.980     0.001
    0.549  -14.8990     0.980     0.001
    0.503  -14.8984     0.980     0.001
    0.458  -14.8978     0.980     0.001
    0.412  -14.8973     0.980     0.001
    0.366  -14.8969     0.980     0.001
    0.320  -14.8967     0.980     0.001
    0.275  -14.8964     0.980     0.001
    0.229  -14.8963     0.980     0.001
    0.183  -14.8962     0.980     0.001
    0.137  -14.8962     0.980     0.001
    0.092  -14.8961     0.980     0.001
    0.046  -14.8961     0.980     0.000
    0.000  -14.8961     0.980     0.000
 
# Band-Index:    3
    0.000  -14.8461     0.972     0.005
    0.046  -14.8459     0.972     0.005
    0.092  -14.8453     0.972     0.005
    0.137  -14.8444     0.972     0.004
    0.183  -14.8432     0.973     0.004
    0.229  -14.8418     0.973     0.004
    0.275  -14.8403     0.974     0.004
    0.320  -14.8387     0.974     0.003
    0.366  -14.8371     0.975     0.003
    0.412  -14.8355     0.975     0.003
    0.458  -14.8341     0.976     0.003
    0.503  -14.8329     0.976     0.002
    0.549  -14.8318     0.976     0.002
    0.595  -14.8310     0.977     0.002
    0.641  -14.8304     0.977     0.002
    0.686  -14.8299     0.977     0.002
    0.732  -14.8296     0.977     0.002
    0.778  -14.8295     0.977     0.001
    0.824  -14.8294     0.977     0.001
    0.870  -14.8294     0.977     0.001
    0.870  -14.8294     0.977     0.001
    0.909  -14.8294     0.977     0.001
    0.949  -14.8294     0.977     0.001
    0.988  -14.8294     0.977     0.002
    1.028  -14.8295     0.977     0.002
    1.068  -14.8295     0.977     0.002
    1.107  -14.8296     0.977     0.002
    1.147  -14.8296     0.977     0.002
    1.187  -14.8297     0.977     0.002
    1.226  -14.8298     0.977     0.002
    1.266  -14.8300     0.977     0.002
    1.306  -14.8301     0.976     0.002
    1.345  -14.8302     0.976     0.002
    1.385  -14.8304     0.976     0.002
    1.424  -14.8305     0.976     0.002
    1.464  -14.8306     0.976     0.002
    1.504  -14.8306     0.976     0.002
    1.543  -14.8307     0.976     0.002
    1.583  -14.8307     0.976     0.003
    1.623  -14.8306     0.976     0.002
    1.623  -14.8306     0.976     0.002
    1.645  -14.8319     0.976     0.003
    1.668  -14.8332     0.975     0.003
    1.691  -14.8344     0.975     0.003
    1.714  -14.8356     0.975     0.003
    1.737  -14.8368     0.974     0.003
    1.760  -14.8380     0.974     0.003
    1.783  -14.8391     0.974     0.004
    1.806  -14.8401     0.974     0.004
    1.829  -14.8411     0.973     0.004
    1.851  -14.8420     0.973     0.004
    1.874  -14.8428     0.973     0.004
    1.897  -14.8436     0.973     0.004
    1.920  -14.8442     0.972     0.004
    1.943  -14.8448     0.972     0.004
    1.966  -14.8453     0.972     0.005
    1.989  -14.8456     0.972     0.005
    2.012  -14.8459     0.972     0.005
    2.034  -14.8460     0.972     0.005
    2.057  -14.8461     0.972     0.005
    2.057  -14.8461     0.972     0.005
    2.103  -14.8459     0.972     0.005
    2.149  -14.8453     0.972     0.005
    2.195  -14.8444     0.972     0.004
    2.240  -14.8432     0.973     0.004
    2.286  -14.8418     0.973     0.004
    2.332  -14.8403     0.974     0.004
    2.378  -14.8387     0.974     0.003
    2.424  -14.8371     0.975     0.003
    2.469  -14.8355     0.975     0.003
    2.515  -14.8341     0.976     0.003
    2.561  -14.8329     0.976     0.002
    2.607  -14.8318     0.976     0.002
    2.652  -14.8310     0.977     0.002
    2.698  -14.8304     0.977     0.002
    2.744  -14.8299     0.977     0.002
    2.790  -14.8296     0.977     0.002
    2.835  -14.8295     0.977     0.001
    2.881  -14.8294     0.977     0.001
    2.927  -14.8294     0.977     0.001
 
# Band-Index:    4
    2.927  -14.8294     0.977     0.001
    2.881  -14.8294     0.977     0.001
    2.835  -14.8294     0.977     0.001
    2.790  -14.8292     0.977     0.002
    2.744  -14.8290     0.977     0.002
    2.698  -14.8286     0.977     0.002
    2.652  -14.8281     0.977     0.002
    2.607  -14.8274     0.977     0.002
    2.561  -14.8266     0.977     0.002
    2.515  -14.8256     0.978     0.001
    2.469  -14.8244     0.978     0.001
    2.424  -14.8232     0.978     0.001
    2.378  -14.8219     0.978     0.001
    2.332  -14.8206     0.978     0.001
    2.286  -14.8193     0.979     0.001
    2.240  -14.8182     0.979     0.001
    2.195  -14.8172     0.979     0.001
    2.149  -14.8164     0.979     0.001
    2.103  -14.8159     0.979     0.001
    2.057  -14.8157     0.979     0.001
    2.057  -14.8157     0.979     0.001
    2.034  -14.8158     0.979     0.001
    2.012  -14.8159     0.979     0.001
    1.989  -14.8162     0.979     0.001
    1.966  -14.8165     0.979     0.001
    1.943  -14.8169     0.979     0.001
    1.920  -14.8174     0.979     0.001
    1.897  -14.8180     0.979     0.001
    1.874  -14.8187     0.979     0.001
    1.851  -14.8195     0.979     0.001
    1.829  -14.8204     0.978     0.001
    1.806  -14.8213     0.978     0.001
    1.783  -14.8223     0.978     0.001
    1.760  -14.8234     0.978     0.002
    1.737  -14.8245     0.977     0.002
    1.714  -14.8257     0.977     0.002
    1.691  -14.8269     0.977     0.002
    1.668  -14.8281     0.977     0.002
    1.645  -14.8294     0.976     0.002
    1.623  -14.8306     0.976     0.002
    1.623  -14.8306     0.976     0.002
    1.583  -14.8306     0.976     0.002
    1.543  -14.8305     0.976     0.002
    1.504  -14.8304     0.976     0.002
    1.464  -14.8303     0.976     0.002
    1.424  -14.8301     0.976     0.002
    1.385  -14.8300     0.976     0.002
    1.345  -14.8299     0.977     0.002
    1.306  -14.8298     0.977     0.002
    1.266  -14.8297     0.977     0.002
    1.226  -14.8296     0.977     0.002
    1.187  -14.8296     0.977     0.002
    1.147  -14.8295     0.977     0.002
    1.107  -14.8295     0.977     0.002
    1.068  -14.8295     0.977     0.002
    1.028  -14.8294     0.977     0.002
    0.988  -14.8294     0.977     0.002
    0.949  -14.8294     0.977     0.001
    0.909  -14.8294     0.977     0.001
    0.870  -14.8294     0.977     0.001
    0.870  -14.8294     0.977     0.001
    0.824  -14.8294     0.977     0.001
    0.778  -14.8294     0.977     0.001
    0.732  -14.8292     0.977     0.002
    0.686  -14.8290     0.977     0.002
    0.641  -14.8286     0.977     0.002
    0.595  -14.8281     0.977     0.002
    0.549  -14.8274     0.977     0.002
    0.503  -14.8266     0.977     0.002
    0.458  -14.8256     0.978     0.001
    0.412  -14.8244     0.978     0.001
    0.366  -14.8232     0.978     0.001
    0.320  -14.8219     0.978     0.001
    0.275  -14.8206     0.978     0.001
    0.229  -14.8193     0.979     0.001
    0.183  -14.8182     0.979     0.001
    0.137  -14.8172     0.979     0.001
    0.092  -14.8164     0.979     0.001
    0.046  -14.8159     0.979     0.001
    0.000  -14.8157     0.979     0.001
 
# Band-Index:    5
    0.000  -14.0601     0.976     0.003
    0.046  -14.0602     0.976     0.003
    0.092  -14.0604     0.976     0.003
    0.137  -14.0610     0.976     0.003
    0.183  -14.0618     0.976     0.003
    0.229  -14.0628     0.976     0.004
    0.275  -14.0639     0.975     0.004
    0.320  -14.0650     0.975     0.004
    0.366  -14.0662     0.975     0.004
    0.412  -14.0673     0.975     0.004
    0.458  -14.0682     0.975     0.004
    0.503  -14.0690     0.975     0.004
    0.549  -14.0696     0.975     0.004
    0.595  -14.0699     0.975     0.004
    0.641  -14.0700     0.975     0.004
    0.686  -14.0698     0.975     0.004
    0.732  -14.0694     0.975     0.003
    0.778  -14.0687     0.976     0.003
    0.824  -14.0679     0.976     0.003
    0.870  -14.0668     0.976     0.003
    0.870  -14.0668     0.976     0.003
    0.909  -14.0677     0.976     0.003
    0.949  -14.0685     0.976     0.003
    0.988  -14.0692     0.975     0.003
    1.028  -14.0696     0.975     0.004
    1.068  -14.0699     0.975     0.004
    1.107  -14.0700     0.975     0.004
    1.147  -14.0698     0.975     0.004
    1.187  -14.0695     0.975     0.004
    1.226  -14.0689     0.975     0.004
    1.266  -14.0681     0.975     0.004
    1.306  -14.0672     0.975     0.004
    1.345  -14.0661     0.975     0.004
    1.385  -14.0649     0.976     0.004
    1.424  -14.0635     0.976     0.003
    1.464  -14.0621     0.976     0.003
    1.504  -14.0606     0.977     0.003
    1.543  -14.0592     0.977     0.003
    1.583  -14.0578     0.978     0.002
    1.623  -14.0566     0.978     0.002
    1.623  -14.0566     0.978     0.002
    1.645  -14.0571     0.978     0.002
    1.668  -14.0576     0.978     0.002
    1.691  -14.0581     0.977     0.003
    1.714  -14.0585     0.977     0.003
    1.737  -14.0589     0.977     0.003
    1.760  -14.0592     0.977     0.003
    1.783  -14.0595     0.977     0.003
    1.806  -14.0598     0.977     0.003
    1.829  -14.0599     0.976     0.003
    1.851  -14.0601     0.976     0.003
    1.874  -14.0602     0.976     0.003
    1.897  -14.0602     0.976     0.003
    1.920  -14.0603     0.976     0.003
    1.943  -14.0602     0.976     0.003
    1.966  -14.0602     0.976     0.003
    1.989  -14.0602     0.976     0.003
    2.012  -14.0601     0.976     0.003
    2.034  -14.0601     0.976     0.003
    2.057  -14.0601     0.976     0.003
    2.057  -14.0601     0.976     0.003
    2.103  -14.0602     0.976     0.003
    2.149  -14.0604     0.976     0.003
    2.195  -14.0610     0.976     0.003
    2.240  -14.0618     0.976     0.003
    2.286  -14.0628     0.976     0.004
    2.332  -14.0639     0.975     0.004
    2.378  -14.0650     0.975     0.004
    2.424  -14.0662     0.975     0.004
    2.469  -14.0673     0.975     0.004
    2.515  -14.0682     0.975     0.004
    2.561  -14.0690     0.975     0.004
    2.607  -14.0696     0.975     0.004
    2.652  -14.0699     0.975     0.004
    2.698  -14.0700     0.975     0.004
    2.744  -14.0698     0.975     0.004
    2.790  -14.0694     0.975     0.003
    2.835  -14.0687     0.976     0.003
    2.881  -14.0679     0.976     0.003
    2.927  -14.0668     0.976     0.003
 
# Band-Index:    6
    2.927  -14.0668     0.976     0.003
    2.881  -14.0655     0.977     0.003
    2.835  -14.0642     0.977     0.002
    2.790  -14.0627     0.978     0.002
    2.744  -14.0612     0.978     0.002
    2.698  -14.0597     0.978     0.002
    2.652  -14.0582     0.979     0.002
    2.607  -14.0568     0.979     0.001
    2.561  -14.0554     0.980     0.001
    2.515  -14.0542     0.980     0.001
    2.469  -14.0532     0.980     0.001
    2.424  -14.0522     0.980     0.001
    2.378  -14.0515     0.980     0.001
    2.332  -14.0508     0.981     0.001
    2.286  -14.0504     0.981     0.001
    2.240  -14.0500     0.981     0.001
    2.195  -14.0498     0.981     0.001
    2.149  -14.0496     0.981     0.001
    2.103  -14.0494     0.981     0.001
    2.057  -14.0494     0.981     0.001
    2.057  -14.0494     0.981     0.001
    2.034  -14.0494     0.981     0.001
    2.012  -14.0495     0.981     0.001
    1.989  -14.0496     0.981     0.001
    1.966  -14.0497     0.981     0.001
    1.943  -14.0499     0.981     0.001
    1.920  -14.0502     0.981     0.001
    1.897  -14.0505     0.981     0.001
    1.874  -14.0508     0.980     0.001
    1.851  -14.0512     0.980     0.001
    1.829  -14.0517     0.980     0.001
    1.806  -14.0521     0.980     0.001
    1.783  -14.0527     0.980     0.001
    1.760  -14.0532     0.979     0.001
    1.737  -14.0537     0.979     0.002
    1.714  -14.0543     0.979     0.002
    1.691  -14.0549     0.979     0.002
    1.668  -14.0555     0.979     0.002
    1.645  -14.0560     0.978     0.002
    1.623  -14.0566     0.978     0.002
    1.623  -14.0566     0.978     0.002
    1.583  -14.0555     0.979     0.002
    1.543  -14.0546     0.979     0.002
    1.504  -14.0539     0.979     0.002
    1.464  -14.0535     0.980     0.001
    1.424  -14.0533     0.980     0.001
    1.385  -14.0534     0.980     0.001
    1.345  -14.0537     0.980     0.001
    1.306  -14.0543     0.980     0.001
    1.266  -14.0551     0.980     0.001
    1.226  -14.0560     0.979     0.001
    1.187  -14.0570     0.979     0.001
    1.147  -14.0582     0.979     0.002
    1.107  -14.0594     0.978     0.002
    1.068  -14.0607     0.978     0.002
    1.028  -14.0620     0.978     0.002
    0.988  -14.0633     0.977     0.002
    0.949  -14.0645     0.977     0.003
    0.909  -14.0657     0.977     0.003
    0.870  -14.0668     0.976     0.003
    0.870  -14.0668     0.976     0.003
    0.824  -14.0655     0.977     0.003
    0.778  -14.0642     0.977     0.002
    0.732  -14.0627     0.978     0.002
    0.686  -14.0612     0.978     0.002
    0.641  -14.0597     0.978     0.002
    0.595  -14.0582     0.979     0.002
    0.549  -14.0568     0.979     0.001
    0.503  -14.0554     0.980     0.001
    0.458  -14.0542     0.980     0.001
    0.412  -14.0532     0.980     0.001
    0.366  -14.0522     0.980     0.001
    0.320  -14.0515     0.980     0.001
    0.275  -14.0508     0.981     0.001
    0.229  -14.0504     0.981     0.001
    0.183  -14.0500     0.981     0.001
    0.137  -14.0498     0.981     0.001
    0.092  -14.0496     0.981     0.001
    0.046  -14.0494     0.981     0.001
    0.000  -14.0494     0.981     0.001
 
# Band-Index:    7
    0.000  -14.0231     0.976     0.003
    0.046  -14.0231     0.976     0.003
    0.092  -14.0227     0.977     0.003
    0.137  -14.0222     0.977     0.003
    0.183  -14.0215     0.977     0.003
    0.229  -14.0207     0.977     0.002
    0.275  -14.0196     0.977     0.002
    0.320  -14.0184     0.978     0.002
    0.366  -14.0172     0.978     0.002
    0.412  -14.0159     0.978     0.002
    0.458  -14.0146     0.979     0.002
    0.503  -14.0134     0.979     0.001
    0.549  -14.0122     0.979     0.001
    0.595  -14.0112     0.980     0.001
    0.641  -14.0103     0.980     0.001
    0.686  -14.0096     0.980     0.001
    0.732  -14.0091     0.980     0.001
    0.778  -14.0088     0.980     0.001
    0.824  -14.0086     0.980     0.001
    0.870  -14.0086     0.980     0.001
    0.870  -14.0086     0.980     0.001
    0.909  -14.0086     0.980     0.001
    0.949  -14.0087     0.980     0.001
    0.988  -14.0089     0.980     0.001
    1.028  -14.0092     0.980     0.001
    1.068  -14.0095     0.980     0.001
    1.107  -14.0100     0.980     0.001
    1.147  -14.0105     0.980     0.001
    1.187  -14.0110     0.980     0.001
    1.226  -14.0117     0.979     0.001
    1.266  -14.0124     0.979     0.001
    1.306  -14.0132     0.979     0.001
    1.345  -14.0139     0.979     0.002
    1.385  -14.0147     0.978     0.002
    1.424  -14.0154     0.978     0.002
    1.464  -14.0159     0.978     0.002
    1.504  -14.0164     0.978     0.002
    1.543  -14.0167     0.978     0.002
    1.583  -14.0169     0.978     0.002
    1.623  -14.0168     0.978     0.002
    1.623  -14.0168     0.978     0.002
    1.645  -14.0174     0.978     0.002
    1.668  -14.0179     0.978     0.002
    1.691  -14.0184     0.978     0.002
    1.714  -14.0188     0.978     0.002
    1.737  -14.0193     0.977     0.002
    1.760  -14.0198     0.977     0.002
    1.783  -14.0202     0.977     0.002
    1.806  -14.0206     0.977     0.002
    1.829  -14.0210     0.977     0.002
    1.851  -14.0214     0.977     0.003
    1.874  -14.0217     0.977     0.003
    1.897  -14.0220     0.977     0.003
    1.920  -14.0223     0.977     0.003
    1.943  -14.0226     0.977     0.003
    1.966  -14.0228     0.977     0.003
    1.989  -14.0229     0.976     0.003
    2.012  -14.0231     0.976     0.003
    2.034  -14.0231     0.976     0.003
    2.057  -14.0231     0.976     0.003
    2.057  -14.0231     0.976     0.003
    2.103  -14.0231     0.976     0.003
    2.149  -14.0227     0.977     0.003
    2.195  -14.0222     0.977     0.003
    2.240  -14.0215     0.977     0.003
    2.286  -14.0207     0.977     0.002
    2.332  -14.0196     0.977     0.002
    2.378  -14.0184     0.978     0.002
    2.424  -14.0172     0.978     0.002
    2.469  -14.0159     0.978     0.002
    2.515  -14.0146     0.979     0.002
    2.561  -14.0134     0.979     0.001
    2.607  -14.0122     0.979     0.001
    2.652  -14.0112     0.980     0.001
    2.698  -14.0103     0.980     0.001
    2.744  -14.0096     0.980     0.001
    2.790  -14.0091     0.980     0.001
    2.835  -14.0088     0.980     0.001
    2.881  -14.0086     0.980     0.001
    2.927  -14.0086     0.980     0.001
 
# Band-Index:    8
    2.927  -14.0086     0.980     0.001
    2.881  -14.0086     0.980     0.001
    2.835  -14.0087     0.980     0.001
    2.790  -14.0089     0.980     0.001
    2.744  -14.0091     0.980     0.001
    2.698  -14.0093     0.980     0.001
    2.652  -14.0096     0.980     0.001
    2.607  -14.0098     0.980     0.001
    2.561  -14.0100     0.980     0.001
    2.515  -14.0102     0.980     0.001
    2.469  -14.0103     0.980     0.001
    2.424  -14.0104     0.980     0.001
    2.378  -14.0104     0.980     0.001
    2.332  -14.0103     0.980     0.001
    2.286  -14.0101     0.980     0.001
    2.240  -14.0098     0.980     0.001
    2.195  -14.0095     0.980     0.001
    2.149  -14.0091     0.980     0.001
    2.103  -14.0088     0.980     0.001
    2.057  -14.0087     0.980     0.001
    2.057  -14.0087     0.980     0.001
    2.034  -14.0087     0.980     0.001
    2.012  -14.0088     0.980     0.001
    1.989  -14.0090     0.980     0.001
    1.966  -14.0093     0.980     0.001
    1.943  -14.0096     0.980     0.001
    1.920  -14.0100     0.980     0.001
    1.897  -14.0104     0.979     0.001
    1.874  -14.0109     0.979     0.001
    1.851  -14.0114     0.979     0.001
    1.829  -14.0119     0.979     0.001
    1.806  -14.0124     0.979     0.001
    1.783  -14.0130     0.979     0.001
    1.760  -14.0135     0.979     0.002
    1.737  -14.0141     0.978     0.002
    1.714  -14.0147     0.978     0.002
    1.691  -14.0152     0.978     0.002
    1.668  -14.0158     0.978     0.002
    1.645  -14.0163     0.978     0.002
    1.623  -14.0168     0.978     0.002
    1.623  -14.0168     0.978     0.002
    1.583  -14.0167     0.978     0.002
    1.543  -14.0164     0.978     0.002
    1.504  -14.0160     0.978     0.002
    1.464  -14.0155     0.979     0.002
    1.424  -14.0149     0.979     0.001
    1.385  -14.0143     0.979     0.001
    1.345  -14.0136     0.979     0.001
    1.306  -14.0130     0.979     0.001
    1.266  -14.0123     0.979     0.001
    1.226  -14.0116     0.980     0.001
    1.187  -14.0110     0.980     0.001
    1.147  -14.0104     0.980     0.001
    1.107  -14.0099     0.980     0.001
    1.068  -14.0095     0.980     0.001
    1.028  -14.0092     0.980     0.001
    0.988  -14.0089     0.980     0.001
    0.949  -14.0087     0.980     0.001
    0.909  -14.0086     0.980     0.001
    0.870  -14.0086     0.980     0.001
    0.870  -14.0086     0.980     0.001
    0.824  -14.0086     0.980     0.001
    0.778  -14.0087     0.980     0.001
    0.732  -14.0089     0.980     0.001
    0.686  -14.0091     0.980     0.001
    0.641  -14.0093     0.980     0.001
    0.595  -14.0096     0.980     0.001
    0.549  -14.0098     0.980     0.001
    0.503  -14.0100     0.980     0.001
    0.458  -14.0102     0.980     0.001
    0.412  -14.0103     0.980     0.001
    0.366  -14.0104     0.980     0.001
    0.320  -14.0104     0.980     0.001
    0.275  -14.0103     0.980     0.001
    0.229  -14.0101     0.980     0.001
    0.183  -14.0098     0.980     0.001
    0.137  -14.0095     0.980     0.001
    0.092  -14.0091     0.980     0.001
    0.046  -14.0088     0.980     0.001
    0.000  -14.0087     0.980     0.001
 
# Band-Index:    9
    0.000  -13.9848     0.971     0.005
    0.046  -13.9845     0.971     0.005
    0.092  -13.9836     0.972     0.005
    0.137  -13.9823     0.972     0.005
    0.183  -13.9807     0.972     0.005
    0.229  -13.9790     0.973     0.004
    0.275  -13.9772     0.973     0.004
    0.320  -13.9755     0.974     0.004
    0.366  -13.9740     0.974     0.004
    0.412  -13.9726     0.974     0.004
    0.458  -13.9714     0.975     0.003
    0.503  -13.9704     0.975     0.003
    0.549  -13.9697     0.975     0.003
    0.595  -13.9692     0.975     0.003
    0.641  -13.9688     0.975     0.003
    0.686  -13.9686     0.975     0.002
    0.732  -13.9684     0.976     0.002
    0.778  -13.9682     0.976     0.002
    0.824  -13.9680     0.976     0.002
    0.870  -13.9677     0.976     0.002
    0.870  -13.9677     0.976     0.002
    0.909  -13.9680     0.976     0.002
    0.949  -13.9682     0.976     0.002
    0.988  -13.9683     0.976     0.002
    1.028  -13.9684     0.976     0.002
    1.068  -13.9684     0.975     0.003
    1.107  -13.9684     0.975     0.003
    1.147  -13.9682     0.975     0.003
    1.187  -13.9680     0.975     0.003
    1.226  -13.9676     0.975     0.003
    1.266  -13.9672     0.975     0.003
    1.306  -13.9667     0.975     0.003
    1.345  -13.9661     0.975     0.003
    1.385  -13.9654     0.976     0.003
    1.424  -13.9647     0.976     0.003
    1.464  -13.9640     0.976     0.003
    1.504  -13.9634     0.976     0.003
    1.543  -13.9628     0.976     0.003
    1.583  -13.9622     0.976     0.003
    1.623  -13.9618     0.977     0.002
    1.623  -13.9618     0.977     0.002
    1.645  -13.9635     0.976     0.003
    1.668  -13.9651     0.976     0.003
    1.691  -13.9668     0.976     0.003
    1.714  -13.9685     0.975     0.003
    1.737  -13.9702     0.975     0.003
    1.760  -13.9718     0.975     0.004
    1.783  -13.9735     0.974     0.004
    1.806  -13.9751     0.974     0.004
    1.829  -13.9766     0.974     0.004
    1.851  -13.9780     0.973     0.004
    1.874  -13.9793     0.973     0.004
    1.897  -13.9805     0.973     0.005
    1.920  -13.9816     0.972     0.005
    1.943  -13.9826     0.972     0.005
    1.966  -13.9834     0.972     0.005
    1.989  -13.9840     0.972     0.005
    2.012  -13.9844     0.971     0.005
    2.034  -13.9847     0.971     0.005
    2.057  -13.9848     0.971     0.005
    2.057  -13.9848     0.971     0.005
    2.103  -13.9845     0.971     0.005
    2.149  -13.9836     0.972     0.005
    2.195  -13.9823     0.972     0.005
    2.240  -13.9807     0.972     0.005
    2.286  -13.9790     0.973     0.004
    2.332  -13.9772     0.973     0.004
    2.378  -13.9755     0.974     0.004
    2.424  -13.9740     0.974     0.004
    2.469  -13.9726     0.974     0.004
    2.515  -13.9714     0.975     0.003
    2.561  -13.9704     0.975     0.003
    2.607  -13.9697     0.975     0.003
    2.652  -13.9692     0.975     0.003
    2.698  -13.9688     0.975     0.003
    2.744  -13.9686     0.975     0.002
    2.790  -13.9684     0.976     0.002
    2.835  -13.9682     0.976     0.002
    2.881  -13.9680     0.976     0.002
    2.927  -13.9677     0.976     0.002
 
# Band-Index:   10
    2.927  -13.9677     0.976     0.002
    2.881  -13.9674     0.976     0.002
    2.835  -13.9669     0.976     0.002
    2.790  -13.9664     0.976     0.002
    2.744  -13.9657     0.977     0.002
    2.698  -13.9649     0.977     0.002
