 written on 20Nov2025 at 18:49:26 
          20
         229
    1    1    2    1    1    1    1    1    2    1    1    1    1    1    1
    1    1    1    2    1    1    1    1    1    1    1    1    1    1    1
    1    2    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    2    1    1    1    1    1    1    1    1    1    1    1    1
    2    1    1    1    1    1    1    1    1    1    2    1    1    1    1
    1    2    1    1
   -9   -5    0    1    1    0.000004    0.000000
   -9   -5    0    2    1    0.000001   -0.000000
   -9   -5    0    3    1   -0.000002   -0.000001
   -9   -5    0    4    1    0.000000    0.000000
   -9   -5    0    5    1    0.000001    0.000000
   -9   -5    0    6    1    0.000000    0.000001
   -9   -5    0    7    1    0.000003    0.000000
   -9   -5    0    8    1   -0.000000   -0.000001
   -9   -5    0    9    1    0.000004   -0.000000
   -9   -5    0   10    1    0.000001   -0.000001
   -9   -5    0   11    1    0.000002   -0.000000
   -9   -5    0   12    1    0.000000   -0.000000
   -9   -5    0   13    1   -0.000013    0.000003
   -9   -5    0   14    1   -0.000000   -0.000001
   -9   -5    0   15    1    0.000031   -0.000001
   -9   -5    0   16    1    0.000001    0.000003
   -9   -5    0   17    1    0.000003    0.000003
   -9   -5    0   18    1   -0.000001   -0.000001
   -9   -5    0   19    1   -0.000003   -0.000000
   -9   -5    0   20    1    0.000000   -0.000000
   -9   -5    0    1    2    0.000000   -0.000001
   -9   -5    0    2    2    0.000003    0.000000
   -9   -5    0    3    2    0.000001   -0.000001
   -9   -5    0    4    2   -0.000002    0.000001
   -9   -5    0    5    2    0.000001   -0.000001
   -9   -5    0    6    2    0.000000   -0.000000
   -9   -5    0    7    2    0.000000   -0.000001
   -9   -5    0    8    2    0.000003    0.000000
   -9   -5    0    9    2   -0.000000   -0.000001
   -9   -5    0   10    2    0.000004    0.000000
   -9   -5    0   11    2    0.000001   -0.000001
   -9   -5    0   12    2    0.000002    0.000000
   -9   -5    0   13    2   -0.000000   -0.000001
   -9   -5    0   14    2   -0.000013   -0.000003
   -9   -5    0   15    2   -0.000001    0.000003
   -9   -5    0   16    2    0.000032    0.000001
   -9   -5    0   17    2   -0.000000   -0.000001
   -9   -5    0   18    2    0.000003   -0.000003
   -9   -5    0   19    2    0.000000    0.000000
   -9   -5    0   20    2   -0.000003    0.000001
   -9   -5    0    1    3   -0.000002    0.000000
   -9   -5    0    2    3    0.000001   -0.000000
   -9   -5    0    3    3    0.000002    0.000000
   -9   -5    0    4    3    0.000001   -0.000000
   -9   -5    0    5    3    0.000003   -0.000001
   -9   -5    0    6    3    0.000000   -0.000000
   -9   -5    0    7    3    0.000003    0.000002
   -9   -5    0    8    3    0.000000   -0.000001
   -9   -5    0    9    3    0.000003    0.000000
   -9   -5    0   10    3    0.000000    0.000000
   -9   -5    0   11    3    0.000003    0.000001
   -9   -5    0   12    3    0.000000   -0.000001
   -9   -5    0   13    3   -0.000003   -0.000000
   -9   -5    0   14    3   -0.000001   -0.000000
   -9   -5    0   15    3    0.000011    0.000001
   -9   -5    0   16    3    0.000000    0.000002
   -9   -5    0   17    3    0.000010    0.000001
   -9   -5    0   18    3   -0.000000   -0.000000
   -9   -5    0   19    3   -0.000001   -0.000001
   -9   -5    0   20    3   -0.000000   -0.000001
   -9   -5    0    1    4   -0.000000   -0.000000
   -9   -5    0    2    4   -0.000003   -0.000001
   -9   -5    0    3    4    0.000000   -0.000000
   -9   -5    0    4    4    0.000002   -0.000000
   -9   -5    0    5    4   -0.000000    0.000000
   -9   -5    0    6    4    0.000003    0.000000
   -9   -5    0    7    4   -0.000000   -0.000001
   -9   -5    0    8    4    0.000002   -0.000002
   -9   -5    0    9    4    0.000001   -0.000000
   -9   -5    0   10    4    0.000002   -0.000000
