  0.00000000E+00 -0.26486872E+02
  0.85334236E-02 -0.26486883E+02
  0.17066847E-01 -0.26486893E+02
  0.25600271E-01 -0.26486903E+02
  0.34133694E-01 -0.26486912E+02
  0.42667118E-01 -0.26486920E+02
  0.51200542E-01 -0.26486928E+02
  0.59733965E-01 -0.26486936E+02
  0.68267389E-01 -0.26486943E+02
  0.76800812E-01 -0.26486949E+02
  0.85334236E-01 -0.26486954E+02
  0.93867659E-01 -0.26486958E+02
  0.10240108E+00 -0.26486961E+02
  0.11093451E+00 -0.26486961E+02
  0.11946793E+00 -0.26486961E+02
  0.12800135E+00 -0.26486959E+02
  0.13653478E+00 -0.26486956E+02
  0.14506820E+00 -0.26486952E+02
  0.15360162E+00 -0.26486948E+02
  0.16213505E+00 -0.26486944E+02
  0.17066847E+00 -0.26486941E+02
  0.17920190E+00 -0.26486940E+02
  0.18773532E+00 -0.26486940E+02
  0.19626874E+00 -0.26486941E+02
  0.20480217E+00 -0.26486944E+02
  0.21333559E+00 -0.26486947E+02
  0.22186901E+00 -0.26486951E+02
  0.23040244E+00 -0.26486956E+02
  0.23893586E+00 -0.26486960E+02
  0.24746928E+00 -0.26486963E+02
  0.25600271E+00 -0.26486965E+02
  0.26453613E+00 -0.26486967E+02
  0.27306955E+00 -0.26486968E+02
  0.28160298E+00 -0.26486969E+02
  0.29013640E+00 -0.26486970E+02
  0.29866983E+00 -0.26486971E+02
  0.30720325E+00 -0.26486974E+02
  0.31573667E+00 -0.26486977E+02
  0.32427010E+00 -0.26486983E+02
  0.33280352E+00 -0.26486989E+02
  0.34133694E+00 -0.26486997E+02
  0.34987037E+00 -0.26487007E+02
  0.35840379E+00 -0.26487016E+02
  0.36693721E+00 -0.26487026E+02
  0.37547064E+00 -0.26487037E+02
  0.38400406E+00 -0.26487046E+02
  0.39253748E+00 -0.26487056E+02
  0.40107091E+00 -0.26487065E+02
  0.40960433E+00 -0.26487074E+02
  0.41813776E+00 -0.26487083E+02
  0.42667118E+00 -0.26487092E+02
  0.43520460E+00 -0.26487102E+02
  0.44373803E+00 -0.26487113E+02
  0.45227145E+00 -0.26487125E+02
  0.46080487E+00 -0.26487138E+02
  0.46933830E+00 -0.26487152E+02
  0.47787172E+00 -0.26487166E+02
  0.48640514E+00 -0.26487181E+02
  0.49493857E+00 -0.26487195E+02
  0.50347199E+00 -0.26487209E+02
  0.51200542E+00 -0.26487223E+02
  0.52053884E+00 -0.26487235E+02
  0.52907226E+00 -0.26487248E+02
  0.53760569E+00 -0.26487260E+02
  0.54613911E+00 -0.26487271E+02
  0.55467253E+00 -0.26487283E+02
  0.56320596E+00 -0.26487294E+02
  0.57173938E+00 -0.26487306E+02
  0.58027280E+00 -0.26487318E+02
  0.58880623E+00 -0.26487330E+02
  0.59733965E+00 -0.26487342E+02
  0.60587307E+00 -0.26487353E+02
  0.61440650E+00 -0.26487364E+02
  0.62293992E+00 -0.26487374E+02
  0.63147335E+00 -0.26487382E+02
  0.64000677E+00 -0.26487389E+02
  0.64854019E+00 -0.26487395E+02
  0.65707362E+00 -0.26487398E+02
  0.66560704E+00 -0.26487401E+02
  0.67414046E+00 -0.26487402E+02
  0.68267389E+00 -0.26487402E+02
  0.69120731E+00 -0.26487401E+02
  0.69974073E+00 -0.26487399E+02
  0.70827416E+00 -0.26487395E+02
  0.71680758E+00 -0.26487390E+02
  0.72534100E+00 -0.26487384E+02
  0.73387443E+00 -0.26487376E+02
  0.74240785E+00 -0.26487366E+02
  0.75094128E+00 -0.26487353E+02
  0.75947470E+00 -0.26487337E+02
  0.76800812E+00 -0.26487319E+02
  0.77654155E+00 -0.26487298E+02
  0.78507497E+00 -0.26487274E+02
  0.79360839E+00 -0.26487248E+02
  0.80214182E+00 -0.26487221E+02
  0.81067524E+00 -0.26487191E+02
  0.81920866E+00 -0.26487161E+02
  0.82774209E+00 -0.26487130E+02
  0.83627551E+00 -0.26487098E+02
  0.84480894E+00 -0.26487066E+02
  0.85334236E+00 -0.26487034E+02
  0.86183699E+00 -0.26487066E+02
  0.87033161E+00 -0.26487098E+02
  0.87882624E+00 -0.26487129E+02
  0.88732087E+00 -0.26487160E+02
  0.89581549E+00 -0.26487190E+02
  0.90431012E+00 -0.26487219E+02
  0.91280475E+00 -0.26487246E+02
  0.92129937E+00 -0.26487272E+02
  0.92979400E+00 -0.26487295E+02
  0.93828863E+00 -0.26487317E+02
  0.94678325E+00 -0.26487336E+02
  0.95527788E+00 -0.26487352E+02
  0.96377251E+00 -0.26487366E+02
  0.97226713E+00 -0.26487378E+02
  0.98076176E+00 -0.26487387E+02
  0.98925639E+00 -0.26487394E+02
  0.99775101E+00 -0.26487399E+02
  0.10062456E+01 -0.26487402E+02
  0.10147403E+01 -0.26487403E+02
  0.10232349E+01 -0.26487403E+02
  0.10317295E+01 -0.26487401E+02
  0.10402241E+01 -0.26487398E+02
  0.10487188E+01 -0.26487392E+02
  0.10572134E+01 -0.26487385E+02
  0.10657080E+01 -0.26487376E+02
  0.10742027E+01 -0.26487364E+02
  0.10826973E+01 -0.26487351E+02
  0.10911919E+01 -0.26487337E+02
  0.10996865E+01 -0.26487321E+02
  0.11081812E+01 -0.26487304E+02
  0.11166758E+01 -0.26487286E+02
  0.11251704E+01 -0.26487267E+02
  0.11336650E+01 -0.26487248E+02
  0.11421597E+01 -0.26487228E+02
  0.11506543E+01 -0.26487208E+02
  0.11591489E+01 -0.26487187E+02
  0.11676435E+01 -0.26487165E+02
  0.11761382E+01 -0.26487143E+02
  0.11846328E+01 -0.26487119E+02
  0.11931274E+01 -0.26487095E+02
  0.12016221E+01 -0.26487070E+02
  0.12101167E+01 -0.26487044E+02
  0.12186113E+01 -0.26487017E+02
  0.12271059E+01 -0.26486990E+02
  0.12356006E+01 -0.26486963E+02
  0.12440952E+01 -0.26486937E+02
  0.12525898E+01 -0.26486910E+02
  0.12610844E+01 -0.26486883E+02
  0.12695791E+01 -0.26486856E+02
  0.12780737E+01 -0.26486829E+02
  0.12865683E+01 -0.26486801E+02
  0.12950629E+01 -0.26486772E+02
  0.13035576E+01 -0.26486742E+02
  0.13120522E+01 -0.26486710E+02
  0.13205468E+01 -0.26486677E+02
  0.13290415E+01 -0.26486643E+02
  0.13375361E+01 -0.26486607E+02
  0.13460307E+01 -0.26486571E+02
  0.13545253E+01 -0.26486533E+02
  0.13630200E+01 -0.26486495E+02
  0.13715146E+01 -0.26486456E+02
  0.13800092E+01 -0.26486417E+02
  0.13885038E+01 -0.26486377E+02
  0.13969985E+01 -0.26486337E+02
  0.14054931E+01 -0.26486296E+02
  0.14139877E+01 -0.26486255E+02
  0.14224824E+01 -0.26486212E+02
  0.14309770E+01 -0.26486168E+02
  0.14394716E+01 -0.26486124E+02
  0.14479662E+01 -0.26486078E+02
  0.14564609E+01 -0.26486032E+02
  0.14649555E+01 -0.26485985E+02
  0.14734501E+01 -0.26485939E+02
  0.14819447E+01 -0.26485893E+02
  0.14904394E+01 -0.26485847E+02
  0.14989340E+01 -0.26485803E+02
  0.15074286E+01 -0.26485759E+02
