  #K-Path    Energy        Bi        Sb
# NKPTS & NBANDS:  80  55
# Band-Index:    1
    0.000  -24.2088     0.984     0.000
    0.022  -24.2089     0.984     0.000
    0.045  -24.2090     0.984     0.000
    0.067  -24.2090     0.984     0.000
    0.089  -24.2091     0.984     0.000
    0.112  -24.2092     0.984     0.000
    0.134  -24.2093     0.984     0.000
    0.156  -24.2093     0.984     0.000
    0.179  -24.2094     0.984     0.000
    0.201  -24.2095     0.984     0.000
    0.224  -24.2095     0.984     0.000
    0.246  -24.2096     0.984     0.000
    0.268  -24.2096     0.984     0.000
    0.291  -24.2096     0.984     0.000
    0.313  -24.2096     0.984     0.000
    0.335  -24.2097     0.984     0.000
    0.358  -24.2097     0.984     0.000
    0.380  -24.2097     0.984     0.000
    0.402  -24.2096     0.984     0.000
    0.425  -24.2096     0.984     0.000
    0.425  -24.2096     0.984     0.000
    0.465  -24.2097     0.984     0.000
    0.504  -24.2097     0.984     0.000
    0.544  -24.2097     0.984     0.000
    0.584  -24.2097     0.984     0.000
    0.624  -24.2096     0.984     0.000
    0.663  -24.2096     0.984     0.000
    0.703  -24.2095     0.984     0.000
    0.743  -24.2094     0.984     0.000
    0.783  -24.2093     0.984     0.000
    0.822  -24.2092     0.984     0.000
    0.862  -24.2091     0.984     0.000
    0.902  -24.2090     0.984     0.000
    0.942  -24.2089     0.984     0.000
    0.982  -24.2087     0.984     0.000
    1.021  -24.2087     0.984     0.000
    1.061  -24.2087     0.984     0.000
    1.101  -24.2086     0.984     0.000
    1.141  -24.2085     0.984     0.000
    1.180  -24.2084     0.984     0.000
    1.180  -24.2084     0.985     0.000
    1.220  -24.2085     0.984     0.000
    1.260  -24.2086     0.984     0.000
    1.300  -24.2087     0.984     0.000
    1.340  -24.2087     0.984     0.000
    1.379  -24.2087     0.984     0.000
    1.419  -24.2089     0.984     0.000
    1.459  -24.2090     0.984     0.000
    1.499  -24.2091     0.984     0.000
    1.538  -24.2092     0.984     0.000
    1.578  -24.2093     0.984     0.000
    1.618  -24.2094     0.984     0.000
    1.658  -24.2095     0.984     0.000
    1.697  -24.2096     0.984     0.000
    1.737  -24.2096     0.984     0.000
    1.777  -24.2097     0.984     0.000
    1.817  -24.2097     0.984     0.000
    1.857  -24.2097     0.984     0.000
    1.896  -24.2097     0.984     0.000
    1.936  -24.2096     0.984     0.000
    1.936  -24.2096     0.984     0.000
    1.969  -24.2097     0.984     0.000
    2.002  -24.2097     0.984     0.000
    2.035  -24.2097     0.984     0.000
    2.068  -24.2097     0.984     0.000
    2.101  -24.2097     0.984     0.000
    2.133  -24.2097     0.984     0.000
    2.166  -24.2097     0.984     0.000
    2.199  -24.2096     0.984     0.000
    2.232  -24.2096     0.984     0.000
    2.265  -24.2096     0.984     0.000
    2.298  -24.2096     0.984     0.000
    2.331  -24.2095     0.984     0.000
    2.364  -24.2095     0.984     0.000
    2.397  -24.2094     0.984     0.000
    2.429  -24.2094     0.984     0.000
    2.462  -24.2094     0.984     0.000
    2.495  -24.2093     0.984     0.000
    2.528  -24.2093     0.984     0.000
    2.561  -24.2092     0.984     0.000
 
# Band-Index:    2
    2.561  -24.2092     0.984     0.000
    2.528  -24.2092     0.984     0.000
    2.495  -24.2091     0.984     0.000
    2.462  -24.2091     0.984     0.000
    2.429  -24.2090     0.984     0.000
    2.397  -24.2089     0.984     0.000
    2.364  -24.2088     0.984     0.000
    2.331  -24.2088     0.984     0.000
    2.298  -24.2087     0.984     0.000
    2.265  -24.2087     0.984     0.000
    2.232  -24.2089     0.984     0.000
    2.199  -24.2090     0.984     0.000
    2.166  -24.2091     0.984     0.000
    2.133  -24.2092     0.984     0.000
    2.101  -24.2093     0.984     0.000
    2.068  -24.2094     0.984     0.000
    2.035  -24.2095     0.984     0.000
    2.002  -24.2095     0.984     0.000
    1.969  -24.2096     0.984     0.000
    1.936  -24.2096     0.984     0.000
    1.936  -24.2096     0.984     0.000
    1.896  -24.2096     0.984     0.000
    1.857  -24.2095     0.984     0.000
    1.817  -24.2094     0.984     0.000
    1.777  -24.2093     0.984     0.000
    1.737  -24.2092     0.984     0.000
    1.697  -24.2091     0.984     0.000
    1.658  -24.2090     0.984     0.000
    1.618  -24.2089     0.984     0.000
    1.578  -24.2088     0.984     0.000
    1.538  -24.2087     0.984     0.000
    1.499  -24.2087     0.984     0.000
    1.459  -24.2087     0.984     0.000
    1.419  -24.2088     0.984     0.000
    1.379  -24.2087     0.984     0.000
    1.340  -24.2086     0.984     0.000
    1.300  -24.2085     0.984     0.000
    1.260  -24.2085     0.984     0.000
    1.220  -24.2084     0.984     0.000
    1.180  -24.2084     0.985     0.000
    1.180  -24.2084     0.985     0.000
    1.141  -24.2084     0.984     0.000
    1.101  -24.2085     0.984     0.000
    1.061  -24.2085     0.984     0.000
    1.021  -24.2086     0.984     0.000
    0.982  -24.2087     0.984     0.000
    0.942  -24.2088     0.984     0.000
    0.902  -24.2087     0.984     0.000
    0.862  -24.2087     0.984     0.000
    0.822  -24.2087     0.984     0.000
    0.783  -24.2088     0.984     0.000
    0.743  -24.2089     0.984     0.000
    0.703  -24.2090     0.984     0.000
    0.663  -24.2091     0.984     0.000
    0.624  -24.2092     0.984     0.000
    0.584  -24.2093     0.984     0.000
    0.544  -24.2094     0.984     0.000
    0.504  -24.2095     0.984     0.000
    0.465  -24.2096     0.984     0.000
    0.425  -24.2096     0.984     0.000
    0.425  -24.2096     0.984     0.000
    0.402  -24.2096     0.984     0.000
    0.380  -24.2096     0.984     0.000
    0.358  -24.2095     0.984     0.000
    0.335  -24.2095     0.984     0.000
    0.313  -24.2094     0.984     0.000
    0.291  -24.2094     0.984     0.000
    0.268  -24.2093     0.984     0.000
    0.246  -24.2092     0.984     0.000
    0.224  -24.2091     0.984     0.000
    0.201  -24.2091     0.984     0.000
    0.179  -24.2090     0.984     0.000
    0.156  -24.2089     0.984     0.000
    0.134  -24.2088     0.984     0.000
    0.112  -24.2087     0.984     0.000
    0.089  -24.2086     0.984     0.000
    0.067  -24.2085     0.984     0.000
    0.045  -24.2086     0.984     0.000
    0.022  -24.2087     0.984     0.000
    0.000  -24.2088     0.984     0.000
 
# Band-Index:    3
    0.000  -24.2082     0.984     0.000
    0.022  -24.2083     0.984     0.000
    0.045  -24.2084     0.984     0.000
    0.067  -24.2085     0.984     0.000
    0.089  -24.2084     0.984     0.000
    0.112  -24.2083     0.984     0.000
    0.134  -24.2082     0.984     0.000
    0.156  -24.2081     0.984     0.000
    0.179  -24.2080     0.984     0.000
    0.201  -24.2079     0.984     0.000
    0.224  -24.2079     0.984     0.000
    0.246  -24.2078     0.984     0.000
    0.268  -24.2077     0.984     0.000
    0.291  -24.2076     0.984     0.000
    0.313  -24.2076     0.984     0.000
    0.335  -24.2075     0.984     0.000
