#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.0000  -35.6313  -35.6313  -35.5960  -35.5960  -34.9109  -34.9109  -34.8812  -34.8812  -34.8654  -34.8653  -24.1392  -24.1349  -24.1107  -24.1093  -21.1841  -21.1743  -21.1636  -21.1574  -21.1386  -21.1381  -10.0153  -10.0092   -9.7994   -9.7482   -3.6005   -3.0288   -2.2209   -1.5624   -1.5027   -1.4977    1.8553    2.2793    2.5339    3.3062    3.3724    3.3995    6.3219    6.4561    6.5423    6.5677    6.6062    6.6776    7.0551    7.1324
  0.0502  -35.6313  -35.6313  -35.5960  -35.5960  -34.9109  -34.9109  -34.8812  -34.8812  -34.8653  -34.8653  -24.1392  -24.1350  -24.1107  -24.1093  -21.1841  -21.1744  -21.1635  -21.1574  -21.1386  -21.1381  -10.0811  -10.0734   -9.7294   -9.6874   -3.5862   -3.0134   -2.2414   -1.6182   -1.5258   -1.3947    1.8656    2.2913    2.5115    3.2800    3.3480    3.3898    6.2525    6.4685    6.4937    6.5432    6.5780    6.6484    7.1185    7.2427
  0.1004  -35.6313  -35.6313  -35.5960  -35.5960  -34.9109  -34.9109  -34.8812  -34.8811  -34.8653  -34.8653  -24.1392  -24.1351  -24.1107  -24.1094  -21.1841  -21.1748  -21.1631  -21.1574  -21.1387  -21.1382  -10.2119  -10.1987   -9.5961   -9.5611   -3.5438   -2.9674   -2.2969   -1.7286   -1.4635   -1.2761    1.8935    2.3222    2.4524    3.2078    3.2987    3.3469    6.0840    6.2976    6.4710    6.4904    6.5748    6.7028    7.0426    7.1428
  0.1507  -35.6313  -35.6313  -35.5960  -35.5960  -34.9109  -34.9109  -34.8812  -34.8812  -34.8653  -34.8653  -24.1391  -24.1353  -24.1106  -24.1094  -21.1841  -21.1754  -21.1627  -21.1574  -21.1388  -21.1382  -10.3589  -10.3435   -9.4442   -9.4127   -3.4755   -2.8919   -2.3713   -1.8404   -1.3698   -1.1498    1.9305    2.3344    2.3937    3.1040    3.2390    3.2800    5.8761    6.0537    6.4653    6.5004    6.5415    6.6546    6.9532    7.0113
  0.2009  -35.6313  -35.6313  -35.5960  -35.5960  -34.9109  -34.9109  -34.8812  -34.8811  -34.8653  -34.8653  -24.1391  -24.1355  -24.1106  -24.1094  -21.1841  -21.1761  -21.1621  -21.1574  -21.1389  -21.1383  -10.5120  -10.4958   -9.2831   -9.2539   -3.3847   -2.7891   -2.4476   -1.9461   -1.2581   -1.0188    1.9628    2.2382    2.4172    2.9917    3.1668    3.2164    5.6644    5.8170    6.4004    6.4541    6.4680    6.5167    6.8237    6.8347
  0.2511  -35.6313  -35.6313  -35.5960  -35.5960  -34.9109  -34.9109  -34.8812  -34.8812  -34.8653  -34.8653  -24.1391  -24.1359  -24.1106  -24.1094  -21.1841  -21.1770  -21.1616  -21.1574  -21.1392  -21.1384  -10.6667  -10.6504   -9.1166   -9.0894   -3.2769   -2.6637   -2.5098   -2.0395   -1.1368   -0.8861    1.9689    2.1211    2.4234    2.8957    3.0799    3.1875    5.4618    5.5955    6.2129    6.2339    6.4138    6.4477    6.6115    6.6266
  0.3013  -35.6313  -35.6313  -35.5960  -35.5960  -34.9109  -34.9109  -34.8812  -34.8811  -34.8653  -34.8653  -24.1391  -24.1362  -24.1106  -24.1094  -21.1842  -21.1778  -21.1609  -21.1574  -21.1395  -21.1385  -10.8201  -10.8040   -8.9481   -8.9226   -3.1614   -2.5698   -2.4924   -2.1150   -1.0117   -0.7545    1.9121    2.0233    2.3788    2.8261    3.0033    3.1994    5.2730    5.3909    6.0207    6.0265    6.2327    6.2413    6.4748    6.5062
  0.3515  -35.6313  -35.6313  -35.5960  -35.5960  -34.9109  -34.9109  -34.8812  -34.8812  -34.8653  -34.8653  -24.1391  -24.1367  -24.1106  -24.1094  -21.1842  -21.1787  -21.1603  -21.1574  -21.1398  -21.1387  -10.9697  -10.9540   -8.7808   -8.7565   -3.0529   -2.5555   -2.3355   -2.1657   -0.8868   -0.6272    1.7927    1.9450    2.2908    2.7561    2.9657    3.2446    5.0995    5.2025    5.8337    5.8429    6.0139    6.0179    6.3321    6.3568
  0.4018  -35.6313  -35.6313  -35.5960  -35.5960  -34.9109  -34.9109  -34.8812  -34.8812  -34.8654  -34.8653  -24.1391  -24.1371  -24.1106  -24.1094  -21.1843  -21.1796  -21.1597  -21.1573  -21.1402  -21.1389  -11.1133  -11.0982   -8.6178   -8.5943   -2.9665   -2.4901   -2.2122   -2.1326   -0.7656   -0.5073    1.6573    1.8496    2.1847    2.6683    2.9639    3.3032    4.9414    5.0292    5.6606    5.6761    5.8043    5.8094    6.1672    6.1770
  0.4520  -35.6313  -35.6313  -35.5960  -35.5960  -34.9110  -34.9109  -34.8812  -34.8812  -34.8654  -34.8654  -24.1392  -24.1375  -24.1106  -24.1094  -21.1844  -21.1806  -21.1592  -21.1573  -21.1407  -21.1392  -11.2492  -11.2348   -8.4623   -8.4389   -2.8995   -2.3703   -2.1964   -1.9489   -0.6504   -0.3977    1.5213    1.7354    2.0787    2.5745    2.9654    3.3526    4.7977    4.8697    5.5014    5.5210    5.6135    5.6205    5.9894    5.9952
