  #K-Path    Energy        In        Sb
# NKPTS & NBANDS:  80  44
# Band-Index:    1
    0.000  -35.0061     0.000     0.999
    0.053  -35.0061     0.000     0.999
    0.105  -35.0061     0.000     0.999
    0.158  -35.0061     0.000     0.999
    0.211  -35.0061     0.000     0.999
    0.263  -35.0061     0.000     0.999
    0.316  -35.0061     0.000     0.999
    0.368  -35.0062     0.000     0.999
    0.421  -35.0062     0.000     0.999
    0.474  -35.0062     0.000     0.999
    0.526  -35.0063     0.000     0.999
    0.579  -35.0063     0.000     0.999
    0.632  -35.0064     0.000     0.999
    0.684  -35.0064     0.000     0.999
    0.737  -35.0064     0.000     0.999
    0.790  -35.0065     0.000     0.999
    0.842  -35.0065     0.000     0.999
    0.895  -35.0065     0.000     0.999
    0.947  -35.0065     0.000     0.999
    1.000  -35.0065     0.000     0.999
    1.000  -35.0065     0.000     0.999
    1.046  -35.0065     0.000     0.999
    1.091  -35.0065     0.000     0.999
    1.137  -35.0065     0.000     0.999
    1.182  -35.0065     0.000     0.999
    1.228  -35.0064     0.000     0.999
    1.274  -35.0064     0.000     0.999
    1.319  -35.0064     0.000     0.999
    1.365  -35.0064     0.000     0.999
    1.410  -35.0064     0.000     0.999
    1.456  -35.0063     0.000     0.999
    1.502  -35.0063     0.000     0.999
    1.547  -35.0063     0.000     0.999
    1.593  -35.0062     0.000     0.999
    1.638  -35.0062     0.000     0.999
    1.684  -35.0062     0.000     0.999
    1.729  -35.0062     0.000     0.999
    1.775  -35.0061     0.000     0.999
    1.821  -35.0061     0.000     0.999
    1.866  -35.0061     0.000     0.999
    1.866  -35.0061     0.000     0.999
    1.892  -35.0061     0.000     0.999
    1.919  -35.0061     0.000     0.999
    1.945  -35.0061     0.000     0.999
    1.971  -35.0061     0.000     0.999
    1.998  -35.0061     0.000     0.999
    2.024  -35.0061     0.000     0.999
    2.050  -35.0061     0.000     0.999
    2.077  -35.0061     0.000     0.999
    2.103  -35.0061     0.000     0.999
    2.129  -35.0061     0.000     0.999
    2.156  -35.0061     0.000     0.999
    2.182  -35.0061     0.000     0.999
    2.208  -35.0061     0.000     0.999
    2.235  -35.0061     0.000     0.999
    2.261  -35.0061     0.000     0.999
    2.287  -35.0061     0.000     0.999
    2.314  -35.0061     0.000     0.999
    2.340  -35.0061     0.000     0.999
    2.366  -35.0061     0.000     0.999
    2.366  -35.0061     0.000     0.999
    2.419  -35.0061     0.000     0.999
    2.471  -35.0061     0.000     0.999
    2.524  -35.0061     0.000     0.999
    2.577  -35.0061     0.000     0.999
    2.629  -35.0061     0.000     0.999
    2.682  -35.0061     0.000     0.999
    2.735  -35.0062     0.000     0.999
    2.787  -35.0062     0.000     0.999
    2.840  -35.0062     0.000     0.999
    2.893  -35.0063     0.000     0.999
    2.945  -35.0063     0.000     0.999
    2.998  -35.0064     0.000     0.999
    3.050  -35.0064     0.000     0.999
    3.103  -35.0064     0.000     0.999
    3.156  -35.0065     0.000     0.999
    3.208  -35.0065     0.000     0.999
    3.261  -35.0065     0.000     0.999
    3.314  -35.0065     0.000     0.999
    3.366  -35.0065     0.000     0.999
 
# Band-Index:    6
    3.366  -35.0065     0.000     0.999
    3.314  -35.0065     0.000     0.999
    3.261  -35.0065     0.000     0.999
    3.208  -35.0065     0.000     0.999
    3.156  -35.0064     0.000     0.999
    3.103  -35.0064     0.000     0.999
    3.050  -35.0064     0.000     0.999
    2.998  -35.0063     0.000     0.999
    2.945  -35.0063     0.000     0.999
    2.893  -35.0063     0.000     0.999
    2.840  -35.0062     0.000     0.999
    2.787  -35.0062     0.000     0.999
    2.735  -35.0061     0.000     0.999
    2.682  -35.0061     0.000     0.999
    2.629  -35.0061     0.000     0.999
    2.577  -35.0060     0.000     0.999
    2.524  -35.0060     0.000     0.999
    2.471  -35.0060     0.000     0.999
    2.419  -35.0060     0.000     0.999
    2.366  -35.0060     0.000     0.999
    2.366  -35.0060     0.000     0.999
    2.340  -35.0060     0.000     0.999
    2.314  -35.0060     0.000     0.999
    2.287  -35.0060     0.000     0.999
    2.261  -35.0060     0.000     0.999
    2.235  -35.0060     0.000     0.999
    2.208  -35.0060     0.000     0.999
    2.182  -35.0060     0.000     0.999
    2.156  -35.0061     0.000     0.999
    2.129  -35.0061     0.000     0.999
    2.103  -35.0061     0.000     0.999
    2.077  -35.0061     0.000     0.999
    2.050  -35.0061     0.000     0.999
    2.024  -35.0061     0.000     0.999
    1.998  -35.0061     0.000     0.999
    1.971  -35.0061     0.000     0.999
    1.945  -35.0061     0.000     0.999
    1.919  -35.0061     0.000     0.999
    1.892  -35.0061     0.000     0.999
    1.866  -35.0061     0.000     0.999
    1.866  -35.0061     0.000     0.999
    1.821  -35.0061     0.000     0.999
    1.775  -35.0061     0.000     0.999
    1.729  -35.0061     0.000     0.999
    1.684  -35.0062     0.000     0.999
    1.638  -35.0062     0.000     0.999
    1.593  -35.0062     0.000     0.999
    1.547  -35.0062     0.000     0.999
    1.502  -35.0063     0.000     0.999
    1.456  -35.0063     0.000     0.999
    1.410  -35.0063     0.000     0.999
    1.365  -35.0064     0.000     0.999
    1.319  -35.0064     0.000     0.999
    1.274  -35.0064     0.000     0.999
    1.228  -35.0064     0.000     0.999
    1.182  -35.0065     0.000     0.999
    1.137  -35.0065     0.000     0.999
    1.091  -35.0065     0.000     0.999
    1.046  -35.0065     0.000     0.999
    1.000  -35.0065     0.000     0.999
    1.000  -35.0065     0.000     0.999
    0.947  -35.0065     0.000     0.999
    0.895  -35.0065     0.000     0.999
    0.842  -35.0065     0.000     0.999
    0.790  -35.0064     0.000     0.999
    0.737  -35.0064     0.000     0.999
    0.684  -35.0064     0.000     0.999
    0.632  -35.0063     0.000     0.999
    0.579  -35.0063     0.000     0.999
    0.526  -35.0063     0.000     0.999
    0.474  -35.0062     0.000     0.999
    0.421  -35.0062     0.000     0.999
    0.368  -35.0061     0.000     0.999
    0.316  -35.0061     0.000     0.999
    0.263  -35.0061     0.000     0.999
    0.211  -35.0060     0.000     0.999
    0.158  -35.0060     0.000     0.999
    0.105  -35.0060     0.000     0.999
    0.053  -35.0060     0.000     0.999
    0.000  -35.0060     0.000     0.999
 
# Band-Index:    7
    0.000  -34.9826     0.000     0.999
    0.053  -34.9826     0.000     0.999
    0.105  -34.9826     0.000     0.999
    0.158  -34.9826     0.000     0.999
    0.211  -34.9826     0.000     0.999
    0.263  -34.9826     0.000     0.999
    0.316  -34.9826     0.000     0.999
    0.368  -34.9826     0.000     0.999
    0.421  -34.9826     0.000     0.999
    0.474  -34.9826     0.000     0.999
    0.526  -34.9826     0.000     0.999
    0.579  -34.9826     0.000     0.999
    0.632  -34.9826     0.000     0.999
    0.684  -34.9825     0.000     0.999
    0.737  -34.9826     0.000     0.999
    0.790  -34.9826     0.000     0.999
    0.842  -34.9825     0.000     0.999
    0.895  -34.9826     0.000     0.999
    0.947  -34.9826     0.000     0.999
    1.000  -34.9825     0.000     0.999
    1.000  -34.9825     0.000     0.999
    1.046  -34.9825     0.000     0.999
    1.091  -34.9825     0.000     0.999
    1.137  -34.9826     0.000     0.999
    1.182  -34.9826     0.000     0.999
    1.228  -34.9826     0.000     0.999
    1.274  -34.9826     0.000     0.999
    1.319  -34.9826     0.000     0.999
    1.365  -34.9826     0.000     0.999
    1.410  -34.9826     0.000     0.999
    1.456  -34.9826     0.000     0.999
    1.502  -34.9825     0.000     0.999
    1.547  -34.9826     0.000     0.999
    1.593  -34.9826     0.000     0.999
    1.638  -34.9826     0.000     0.999
    1.684  -34.9826     0.000     0.999
    1.729  -34.9826     0.000     0.999
    1.775  -34.9826     0.000     0.999
    1.821  -34.9826     0.000     0.999
    1.866  -34.9826     0.000     0.999
    1.866  -34.9826     0.000     0.999
    1.892  -34.9826     0.000     0.999
    1.919  -34.9826     0.000     0.999
    1.945  -34.9826     0.000     0.999
    1.971  -34.9826     0.000     0.999
    1.998  -34.9826     0.000     0.999
    2.024  -34.9826     0.000     0.999
    2.050  -34.9826     0.000     0.999
    2.077  -34.9826     0.000     0.999
    2.103  -34.9826     0.000     0.999
    2.129  -34.9826     0.000     0.999
    2.156  -34.9826     0.000     0.999
    2.182  -34.9826     0.000     0.999
    2.208  -34.9826     0.000     0.999
    2.235  -34.9826     0.000     0.999
    2.261  -34.9826     0.000     0.999
    2.287  -34.9826     0.000     0.999
    2.314  -34.9826     0.000     0.999
    2.340  -34.9826     0.000     0.999
    2.366  -34.9826     0.000     0.999
    2.366  -34.9826     0.000     0.999
    2.419  -34.9826     0.000     0.999
    2.471  -34.9826     0.000     0.999
    2.524  -34.9826     0.000     0.999
    2.577  -34.9826     0.000     0.999
    2.629  -34.9826     0.000     0.999
    2.682  -34.9826     0.000     0.999
    2.735  -34.9826     0.000     0.999
    2.787  -34.9826     0.000     0.999
    2.840  -34.9826     0.000     0.999
    2.893  -34.9826     0.000     0.999
    2.945  -34.9826     0.000     0.999
    2.998  -34.9826     0.000     0.999
    3.050  -34.9825     0.000     0.999
    3.103  -34.9826     0.000     0.999
    3.156  -34.9826     0.000     0.999
    3.208  -34.9825     0.000     0.999
    3.261  -34.9826     0.000     0.999
    3.314  -34.9826     0.000     0.999
    3.366  -34.9825     0.000     0.999
 
# Band-Index:    8
    3.366  -34.9825     0.000     0.999
    3.314  -34.9826     0.000     0.999
    3.261  -34.9826     0.000     0.999
    3.208  -34.9825     0.000     0.999
    3.156  -34.9826     0.000     0.999
    3.103  -34.9825     0.000     0.999
    3.050  -34.9825     0.000     0.999
    2.998  -34.9825     0.000     0.999
    2.945  -34.9825     0.000     0.999
    2.893  -34.9825     0.000     0.999
    2.840  -34.9825     0.000     0.999
    2.787  -34.9825     0.000     0.999
    2.735  -34.9825     0.000     0.999
    2.682  -34.9825     0.000     0.999
    2.629  -34.9825     0.000     0.999
    2.577  -34.9825     0.000     0.999
    2.524  -34.9825     0.000     0.999
    2.471  -34.9825     0.000     0.999
    2.419  -34.9825     0.000     0.999
    2.366  -34.9825     0.000     0.999
    2.366  -34.9825     0.000     0.999
    2.340  -34.9825     0.000     0.999
    2.314  -34.9825     0.000     0.999
    2.287  -34.9825     0.000     0.999
    2.261  -34.9825     0.000     0.999
    2.235  -34.9825     0.000     0.999
    2.208  -34.9825     0.000     0.999
    2.182  -34.9825     0.000     0.999
    2.156  -34.9825     0.000     0.999
    2.129  -34.9825     0.000     0.999
    2.103  -34.9825     0.000     0.999
    2.077  -34.9825     0.000     0.999
    2.050  -34.9825     0.000     0.999
    2.024  -34.9825     0.000     0.999
    1.998  -34.9825     0.000     0.999
    1.971  -34.9825     0.000     0.999
    1.945  -34.9826     0.000     0.999
    1.919  -34.9826     0.000     0.999
    1.892  -34.9826     0.000     0.999
    1.866  -34.9826     0.000     0.999
    1.866  -34.9826     0.000     0.999
    1.821  -34.9826     0.000     0.999
    1.775  -34.9826     0.000     0.999
    1.729  -34.9826     0.000     0.999
    1.684  -34.9826     0.000     0.999
    1.638  -34.9826     0.000     0.999
    1.593  -34.9826     0.000     0.999
    1.547  -34.9826     0.000     0.999
    1.502  -34.9825     0.000     0.999
    1.456  -34.9826     0.000     0.999
    1.410  -34.9826     0.000     0.999
    1.365  -34.9826     0.000     0.999
    1.319  -34.9826     0.000     0.999
    1.274  -34.9826     0.000     0.999
    1.228  -34.9826     0.000     0.999
    1.182  -34.9826     0.000     0.999
    1.137  -34.9826     0.000     0.999
    1.091  -34.9825     0.000     0.999
    1.046  -34.9825     0.000     0.999
    1.000  -34.9825     0.000     0.999
    1.000  -34.9825     0.000     0.999
    0.947  -34.9826     0.000     0.999
    0.895  -34.9826     0.000     0.999
    0.842  -34.9825     0.000     0.999
    0.790  -34.9826     0.000     0.999
    0.737  -34.9825     0.000     0.999
    0.684  -34.9825     0.000     0.999
    0.632  -34.9825     0.000     0.999
    0.579  -34.9825     0.000     0.999
    0.526  -34.9825     0.000     0.999
    0.474  -34.9825     0.000     0.999
    0.421  -34.9825     0.000     0.999
    0.368  -34.9825     0.000     0.999
    0.316  -34.9825     0.000     0.999
    0.263  -34.9825     0.000     0.999
    0.211  -34.9825     0.000     0.999
    0.158  -34.9825     0.000     0.999
    0.105  -34.9825     0.000     0.999
    0.053  -34.9825     0.000     0.999
    0.000  -34.9825     0.000     0.999
 
# Band-Index:    9
    0.000  -34.9688     0.000     0.999
    0.053  -34.9688     0.000     0.999
    0.105  -34.9688     0.000     0.999
    0.158  -34.9688     0.000     0.999
    0.211  -34.9688     0.000     0.999
    0.263  -34.9689     0.000     0.999
    0.316  -34.9689     0.000     0.999
    0.368  -34.9689     0.000     0.999
    0.421  -34.9689     0.000     0.999
    0.474  -34.9689     0.000     0.999
    0.526  -34.9690     0.000     0.999
    0.579  -34.9690     0.000     0.999
    0.632  -34.9690     0.000     0.999
    0.684  -34.9690     0.000     0.999
    0.737  -34.9690     0.000     0.999
    0.790  -34.9690     0.000     0.999
    0.842  -34.9690     0.000     0.999
    0.895  -34.9690     0.000     0.999
    0.947  -34.9690     0.000     0.999
    1.000  -34.9690     0.000     0.999
    1.000  -34.9690     0.000     0.999
    1.046  -34.9690     0.000     0.999
    1.091  -34.9690     0.000     0.999
    1.137  -34.9691     0.000     0.999
    1.182  -34.9690     0.000     0.999
    1.228  -34.9690     0.000     0.999
    1.274  -34.9690     0.000     0.999
    1.319  -34.9690     0.000     0.999
    1.365  -34.9690     0.000     0.999
    1.410  -34.9690     0.000     0.999
    1.456  -34.9690     0.000     0.999
    1.502  -34.9690     0.000     0.999
    1.547  -34.9689     0.000     0.999
    1.593  -34.9689     0.000     0.999
    1.638  -34.9689     0.000     0.999
    1.684  -34.9689     0.000     0.999
    1.729  -34.9689     0.000     0.999
    1.775  -34.9689     0.000     0.999
    1.821  -34.9689     0.000     0.999
    1.866  -34.9689     0.000     0.999
    1.866  -34.9689     0.000     0.999
    1.892  -34.9689     0.000     0.999
    1.919  -34.9689     0.000     0.999
    1.945  -34.9689     0.000     0.999
    1.971  -34.9689     0.000     0.999
    1.998  -34.9689     0.000     0.999
    2.024  -34.9689     0.000     0.999
    2.050  -34.9689     0.000     0.999
    2.077  -34.9689     0.000     0.999
    2.103  -34.9689     0.000     0.999
    2.129  -34.9689     0.000     0.999
    2.156  -34.9689     0.000     0.999
    2.182  -34.9688     0.000     0.999
    2.208  -34.9688     0.000     0.999
    2.235  -34.9688     0.000     0.999
    2.261  -34.9688     0.000     0.999
    2.287  -34.9688     0.000     0.999
    2.314  -34.9688     0.000     0.999
    2.340  -34.9688     0.000     0.999
    2.366  -34.9688     0.000     0.999
    2.366  -34.9688     0.000     0.999
    2.419  -34.9688     0.000     0.999
    2.471  -34.9688     0.000     0.999
    2.524  -34.9688     0.000     0.999
    2.577  -34.9688     0.000     0.999
    2.629  -34.9689     0.000     0.999
    2.682  -34.9689     0.000     0.999
    2.735  -34.9689     0.000     0.999
    2.787  -34.9689     0.000     0.999
    2.840  -34.9689     0.000     0.999
    2.893  -34.9690     0.000     0.999
    2.945  -34.9690     0.000     0.999
    2.998  -34.9690     0.000     0.999
    3.050  -34.9690     0.000     0.999
    3.103  -34.9690     0.000     0.999
    3.156  -34.9690     0.000     0.999
    3.208  -34.9690     0.000     0.999
    3.261  -34.9690     0.000     0.999
    3.314  -34.9690     0.000     0.999
    3.366  -34.9690     0.000     0.999
 
# Band-Index:   10
    3.366  -34.9690     0.000     0.999
    3.314  -34.9690     0.000     0.999
    3.261  -34.9690     0.000     0.999
    3.208  -34.9690     0.000     0.999
    3.156  -34.9690     0.000     0.999
    3.103  -34.9690     0.000     0.999
