      #Energy        TDOS
     -38.42584       0.00000
     -38.23484       0.00000
     -38.04384       0.00000
     -37.85284       0.00000
     -37.66184       0.00000
     -37.47084       0.00000
     -37.27984       0.00000
     -37.08884       0.00000
     -36.89784       0.00000
     -36.70684       0.00000
     -36.51584       0.00000
     -36.32484       0.00000
     -36.13384       0.00000
     -35.94284       0.00313
     -35.75184      19.56000
     -35.55984       1.37700
     -35.36884       0.00000
     -35.17784       0.15570
     -34.98684      31.05000
     -34.79584       0.20300
     -34.60484       0.00000
     -34.41384       0.00000
     -34.22284       0.00000
     -34.03184       0.00000
     -33.84084       0.00000
     -33.64984       0.00000
     -33.45884       0.00000
     -33.26784       0.00000
     -33.07684       0.00000
     -32.88584       0.00000
     -32.69484       0.00000
     -32.50384       0.00000
     -32.31284       0.00000
     -32.12084       0.00000
     -31.92984       0.00000
     -31.73884       0.00000
     -31.54784       0.00000
     -31.35684       0.00000
     -31.16584       0.00000
     -30.97484       0.00000
     -30.78384       0.00000
     -30.59284       0.00000
     -30.40184       0.00000
     -30.21084       0.00000
     -30.01984       0.00000
     -29.82884       0.00000
     -29.63784       0.00000
     -29.44684       0.00000
     -29.25584       0.00000
     -29.06484       0.00000
     -28.87384       0.00000
     -28.68184       0.00000
     -28.49084       0.00000
     -28.29984       0.00000
     -28.10884       0.00000
     -27.91784       0.00000
     -27.72684       0.00000
     -27.53584       0.00000
     -27.34484       0.00000
     -27.15384       0.00000
     -26.96284       0.00000
     -26.77184       0.00000
     -26.58084       0.00000
     -26.38984       0.00000
     -26.19884       0.00000
     -26.00784       0.00000
     -25.81684       0.00000
     -25.62584       0.00000
     -25.43484       0.00000
     -25.24284       0.00000
     -25.05184       0.00000
     -24.86084       0.00000
     -24.66984       0.00000
     -24.47884       0.00127
     -24.28784      17.61000
     -24.09684       3.32700
     -23.90584       0.00000
     -23.71484       0.00000
     -23.52384       0.00000
     -23.33284       0.00000
     -23.14184       0.00000
     -22.95084       0.00000
     -22.75984       0.00000
     -22.56884       0.00000
     -22.37784       0.00000
     -22.18684       0.00000
     -21.99484       0.00000
     -21.80384       0.00000
     -21.61284       0.00000
     -21.42184       3.61000
     -21.23084      27.78000
     -21.03984       0.01261
     -20.84884       0.00000
     -20.65784       0.00000
     -20.46684       0.00000
     -20.27584       0.00000
     -20.08484       0.00000
     -19.89384       0.00000
     -19.70284       0.00000
     -19.51184       0.00000
     -19.32084       0.00000
     -19.12984       0.00000
     -18.93884       0.00000
     -18.74784       0.00000
     -18.55584       0.00000
     -18.36484       0.00000
     -18.17384       0.00000
     -17.98284       0.00000
     -17.79184       0.00000
     -17.60084       0.00000
     -17.40984       0.00000
     -17.21884       0.00000
     -17.02784       0.00000
     -16.83684       0.00000
     -16.64584       0.00000
     -16.45484       0.00000
     -16.26384       0.00000
     -16.07284       0.00000
     -15.88184       0.00000
     -15.69084       0.00000
     -15.49984       0.00000
     -15.30884       0.00000
     -15.11684       0.00000
     -14.92584       0.00000
     -14.73484       0.00000
     -14.54384       0.00000
     -14.35284       0.00000
     -14.16184       0.00000
     -13.97084       0.00000
     -13.77984       0.00000
     -13.58884       0.00000
     -13.39784       0.00000
     -13.20684       0.00000
     -13.01584       0.00000
     -12.82484       0.00002
     -12.63384       0.27450
     -12.44284       0.76840
     -12.25184       0.78790
     -12.06084       0.68380
     -11.86984       0.73700
     -11.67784       1.02900
     -11.48684       0.81900
     -11.29584       0.82140
     -11.10484       1.36200
     -10.91384       1.18300
     -10.72284       1.07500
     -10.53184       0.66870
     -10.34084       0.19230
     -10.14984       0.06608
      -9.95884       0.13200
      -9.76784       0.25720
      -9.57684       0.67630
      -9.38584       1.70100
      -9.19484       1.00400
      -9.00384       1.06300
      -8.81284       1.05600
      -8.62184       0.68980
      -8.43084       0.88250
      -8.23884       0.99380
      -8.04784       1.16000
      -7.85684       0.85230
      -7.66584       0.00089
      -7.47484       0.00000
      -7.28384       0.00000
      -7.09284       0.00000
      -6.90184       0.00000
      -6.71084       0.00000
      -6.51984       0.00000
      -6.32884       0.00000
      -6.13784       0.00000
      -5.94684       0.00000
      -5.75584       0.00000
      -5.56484       0.00000
      -5.37384       0.00000
      -5.18284       0.00000
      -4.99084       0.00000
      -4.79984       0.00000
      -4.60884       0.00000
      -4.41784       0.00000
      -4.22684       0.00010
      -4.03584       0.20240
      -3.84484       0.47410
      -3.65384       0.87650
      -3.46284       2.01900
      -3.27184       2.19300
