  #K-Path    Energy        Bi        As
# NKPTS & NBANDS:  80  44
# Band-Index:    1
    0.000  -35.7820     0.000     0.999
    0.046  -35.7820     0.000     0.999
    0.093  -35.7820     0.000     0.999
    0.139  -35.7820     0.000     0.999
    0.186  -35.7820     0.000     0.999
    0.232  -35.7820     0.000     0.999
    0.278  -35.7820     0.000     0.999
    0.325  -35.7820     0.000     0.999
    0.371  -35.7820     0.000     0.999
    0.418  -35.7820     0.000     0.999
    0.464  -35.7820     0.000     0.999
    0.510  -35.7820     0.000     0.999
    0.557  -35.7820     0.000     0.999
    0.603  -35.7820     0.000     0.999
    0.649  -35.7820     0.000     0.999
    0.696  -35.7820     0.000     0.999
    0.742  -35.7820     0.000     0.999
    0.789  -35.7820     0.000     0.999
    0.835  -35.7820     0.000     0.999
    0.881  -35.7820     0.000     0.999
    0.881  -35.7820     0.000     0.999
    0.922  -35.7820     0.000     0.999
    0.962  -35.7820     0.000     0.999
    1.002  -35.7820     0.000     0.999
    1.042  -35.7820     0.000     0.999
    1.082  -35.7820     0.000     0.999
    1.122  -35.7820     0.000     0.999
    1.163  -35.7820     0.000     0.999
    1.203  -35.7820     0.000     0.999
    1.243  -35.7820     0.000     0.999
    1.283  -35.7820     0.000     0.999
    1.323  -35.7820     0.000     0.999
    1.364  -35.7820     0.000     0.999
    1.404  -35.7820     0.000     0.999
    1.444  -35.7820     0.000     0.999
    1.484  -35.7820     0.000     0.999
    1.524  -35.7820     0.000     0.999
    1.564  -35.7820     0.000     0.999
    1.605  -35.7820     0.000     0.999
    1.645  -35.7820     0.000     0.999
    1.645  -35.7820     0.000     0.999
    1.668  -35.7820     0.000     0.999
    1.691  -35.7820     0.000     0.999
    1.714  -35.7819     0.000     0.999
    1.738  -35.7820     0.000     0.999
    1.761  -35.7820     0.000     0.999
    1.784  -35.7820     0.000     0.999
    1.807  -35.7820     0.000     0.999
    1.830  -35.7820     0.000     0.999
    1.854  -35.7820     0.000     0.999
    1.877  -35.7820     0.000     0.999
    1.900  -35.7820     0.000     0.999
    1.923  -35.7820     0.000     0.999
    1.946  -35.7820     0.000     0.999
    1.970  -35.7820     0.000     0.999
    1.993  -35.7820     0.000     0.999
    2.016  -35.7820     0.000     0.999
    2.039  -35.7820     0.000     0.999
    2.062  -35.7820     0.000     0.999
    2.085  -35.7820     0.000     0.999
    2.085  -35.7820     0.000     0.999
    2.132  -35.7820     0.000     0.999
    2.178  -35.7820     0.000     0.999
    2.225  -35.7820     0.000     0.999
    2.271  -35.7820     0.000     0.999
    2.317  -35.7820     0.000     0.999
    2.364  -35.7820     0.000     0.999
    2.410  -35.7820     0.000     0.999
    2.457  -35.7820     0.000     0.999
    2.503  -35.7820     0.000     0.999
    2.549  -35.7820     0.000     0.999
    2.596  -35.7820     0.000     0.999
    2.642  -35.7820     0.000     0.999
    2.689  -35.7820     0.000     0.999
    2.735  -35.7820     0.000     0.999
    2.781  -35.7820     0.000     0.999
    2.828  -35.7820     0.000     0.999
    2.874  -35.7820     0.000     0.999
    2.921  -35.7820     0.000     0.999
    2.967  -35.7820     0.000     0.999
 
# Band-Index:    2
    2.967  -35.7820     0.000     0.999
    2.921  -35.7820     0.000     0.999
    2.874  -35.7820     0.000     0.999
    2.828  -35.7820     0.000     0.999
    2.781  -35.7820     0.000     0.999
    2.735  -35.7820     0.000     0.999
    2.689  -35.7820     0.000     0.999
    2.642  -35.7820     0.000     0.999
    2.596  -35.7820     0.000     0.999
    2.549  -35.7820     0.000     0.999
    2.503  -35.7820     0.000     0.999
    2.457  -35.7820     0.000     0.999
    2.410  -35.7820     0.000     0.999
    2.364  -35.7820     0.000     0.999
    2.317  -35.7820     0.000     0.999
    2.271  -35.7819     0.000     0.999
    2.225  -35.7819     0.000     0.999
    2.178  -35.7819     0.000     0.999
    2.132  -35.7820     0.000     0.999
    2.085  -35.7820     0.000     0.999
    2.085  -35.7820     0.000     0.999
    2.062  -35.7820     0.000     0.999
    2.039  -35.7820     0.000     0.999
    2.016  -35.7820     0.000     0.999
    1.993  -35.7819     0.000     0.999
    1.970  -35.7819     0.000     0.999
    1.946  -35.7819     0.000     0.999
    1.923  -35.7819     0.000     0.999
    1.900  -35.7819     0.000     0.999
    1.877  -35.7819     0.000     0.999
    1.854  -35.7820     0.000     0.999
    1.830  -35.7820     0.000     0.999
    1.807  -35.7820     0.000     0.999
    1.784  -35.7820     0.000     0.999
    1.761  -35.7820     0.000     0.999
    1.738  -35.7819     0.000     0.999
    1.714  -35.7819     0.000     0.999
    1.691  -35.7819     0.000     0.999
    1.668  -35.7819     0.000     0.999
    1.645  -35.7820     0.000     0.999
    1.645  -35.7820     0.000     0.999
    1.605  -35.7820     0.000     0.999
    1.564  -35.7820     0.000     0.999
    1.524  -35.7820     0.000     0.999
    1.484  -35.7820     0.000     0.999
    1.444  -35.7820     0.000     0.999
    1.404  -35.7820     0.000     0.999
    1.364  -35.7820     0.000     0.999
    1.323  -35.7820     0.000     0.999
    1.283  -35.7820     0.000     0.999
    1.243  -35.7820     0.000     0.999
    1.203  -35.7820     0.000     0.999
    1.163  -35.7820     0.000     0.999
    1.122  -35.7820     0.000     0.999
    1.082  -35.7820     0.000     0.999
    1.042  -35.7820     0.000     0.999
    1.002  -35.7820     0.000     0.999
    0.962  -35.7820     0.000     0.999
    0.922  -35.7820     0.000     0.999
    0.881  -35.7820     0.000     0.999
    0.881  -35.7820     0.000     0.999
    0.835  -35.7820     0.000     0.999
    0.789  -35.7820     0.000     0.999
    0.742  -35.7820     0.000     0.999
    0.696  -35.7820     0.000     0.999
    0.649  -35.7820     0.000     0.999
    0.603  -35.7820     0.000     0.999
    0.557  -35.7820     0.000     0.999
    0.510  -35.7820     0.000     0.999
    0.464  -35.7820     0.000     0.999
    0.418  -35.7820     0.000     0.999
    0.371  -35.7820     0.000     0.999
    0.325  -35.7820     0.000     0.999
    0.278  -35.7820     0.000     0.999
    0.232  -35.7820     0.000     0.999
    0.186  -35.7819     0.000     0.999
    0.139  -35.7819     0.000     0.999
    0.093  -35.7819     0.000     0.999
    0.046  -35.7820     0.000     0.999
    0.000  -35.7820     0.000     0.999
 
# Band-Index:    3
    0.000  -35.7471     0.000     0.999
    0.046  -35.7471     0.000     0.999
    0.093  -35.7471     0.000     0.999
    0.139  -35.7471     0.000     0.999
    0.186  -35.7471     0.000     0.999
    0.232  -35.7471     0.000     0.999
    0.278  -35.7471     0.000     0.999
    0.325  -35.7471     0.000     0.999
    0.371  -35.7471     0.000     0.999
    0.418  -35.7471     0.000     0.999
    0.464  -35.7471     0.000     0.999
    0.510  -35.7471     0.000     0.999
    0.557  -35.7471     0.000     0.999
    0.603  -35.7471     0.000     0.999
    0.649  -35.7471     0.000     0.999
    0.696  -35.7471     0.000     0.999
    0.742  -35.7471     0.000     0.999
    0.789  -35.7471     0.000     0.999
    0.835  -35.7471     0.000     0.999
    0.881  -35.7471     0.000     0.999
    0.881  -35.7471     0.000     0.999
    0.922  -35.7471     0.000     0.999
    0.962  -35.7471     0.000     0.999
    1.002  -35.7471     0.000     0.999
    1.042  -35.7471     0.000     0.999
    1.082  -35.7471     0.000     0.999
    1.122  -35.7471     0.000     0.999
    1.163  -35.7471     0.000     0.999
    1.203  -35.7471     0.000     0.999
    1.243  -35.7471     0.000     0.999
    1.283  -35.7470     0.000     0.999
    1.323  -35.7470     0.000     0.999
    1.364  -35.7470     0.000     0.999
    1.404  -35.7470     0.000     0.999
    1.444  -35.7470     0.000     0.999
    1.484  -35.7470     0.000     0.999
    1.524  -35.7470     0.000     0.999
    1.564  -35.7470     0.000     0.999
    1.605  -35.7471     0.000     0.999
    1.645  -35.7470     0.000     0.999
    1.645  -35.7470     0.000     0.999
    1.668  -35.7471     0.000     0.999
    1.691  -35.7470     0.000     0.999
    1.714  -35.7470     0.000     0.999
    1.738  -35.7470     0.000     0.999
    1.761  -35.7470     0.000     0.999
    1.784  -35.7470     0.000     0.999
    1.807  -35.7470     0.000     0.999
    1.830  -35.7471     0.000     0.999
    1.854  -35.7471     0.000     0.999
    1.877  -35.7471     0.000     0.999
    1.900  -35.7471     0.000     0.999
    1.923  -35.7471     0.000     0.999
    1.946  -35.7471     0.000     0.999
    1.970  -35.7471     0.000     0.999
    1.993  -35.7471     0.000     0.999
    2.016  -35.7471     0.000     0.999
    2.039  -35.7471     0.000     0.999
    2.062  -35.7471     0.000     0.999
    2.085  -35.7471     0.000     0.999
    2.085  -35.7471     0.000     0.999
    2.132  -35.7471     0.000     0.999
    2.178  -35.7471     0.000     0.999
    2.225  -35.7471     0.000     0.999
    2.271  -35.7471     0.000     0.999
    2.317  -35.7471     0.000     0.999
    2.364  -35.7471     0.000     0.999
    2.410  -35.7471     0.000     0.999
    2.457  -35.7471     0.000     0.999
    2.503  -35.7471     0.000     0.999
    2.549  -35.7471     0.000     0.999
    2.596  -35.7471     0.000     0.999
    2.642  -35.7471     0.000     0.999
    2.689  -35.7471     0.000     0.999
    2.735  -35.7471     0.000     0.999
    2.781  -35.7471     0.000     0.999
    2.828  -35.7471     0.000     0.999
    2.874  -35.7471     0.000     0.999
    2.921  -35.7471     0.000     0.999
    2.967  -35.7471     0.000     0.999
 
# Band-Index:    4
    2.967  -35.7471     0.000     0.999
    2.921  -35.7471     0.000     0.999
    2.874  -35.7471     0.000     0.999
    2.828  -35.7471     0.000     0.999
    2.781  -35.7471     0.000     0.999
    2.735  -35.7471     0.000     0.999
    2.689  -35.7471     0.000     0.999
    2.642  -35.7471     0.000     0.999
    2.596  -35.7471     0.000     0.999
    2.549  -35.7471     0.000     0.999
    2.503  -35.7470     0.000     0.999
    2.457  -35.7470     0.000     0.999
    2.410  -35.7470     0.000     0.999
    2.364  -35.7470     0.000     0.999
    2.317  -35.7470     0.000     0.999
    2.271  -35.7470     0.000     0.999
    2.225  -35.7470     0.000     0.999
    2.178  -35.7470     0.000     0.999
    2.132  -35.7470     0.000     0.999
    2.085  -35.7470     0.000     0.999
    2.085  -35.7470     0.000     0.999
    2.062  -35.7470     0.000     0.999
    2.039  -35.7470     0.000     0.999
    2.016  -35.7470     0.000     0.999
    1.993  -35.7470     0.000     0.999
    1.970  -35.7470     0.000     0.999
    1.946  -35.7470     0.000     0.999
    1.923  -35.7470     0.000     0.999
    1.900  -35.7470     0.000     0.999
    1.877  -35.7470     0.000     0.999
    1.854  -35.7470     0.000     0.999
    1.830  -35.7470     0.000     0.999
    1.807  -35.7470     0.000     0.999
    1.784  -35.7470     0.000     0.999
    1.761  -35.7470     0.000     0.999
    1.738  -35.7470     0.000     0.999
    1.714  -35.7470     0.000     0.999
    1.691  -35.7470     0.000     0.999
    1.668  -35.7470     0.000     0.999
    1.645  -35.7470     0.000     0.999
