  #K-Path    Energy        In        Sb
# NKPTS & NBANDS:  80  44
# Band-Index:    1
    2.187  -35.6372     0.000     0.999
    2.213  -35.6372     0.000     0.999
    2.239  -35.6372     0.000     0.999
    2.265  -35.6372     0.000     0.999
    2.292  -35.6372     0.000     0.999
    2.318  -35.6372     0.000     0.999
    2.344  -35.6372     0.000     0.999
    2.344  -35.6372     0.000     0.999
    2.396  -35.6372     0.000     0.999
    2.448  -35.6372     0.000     0.999
    2.500  -35.6372     0.000     0.999
    2.552  -35.6372     0.000     0.999
    2.604  -35.6372     0.000     0.999
    2.656  -35.6372     0.000     0.999
    2.709  -35.6372     0.000     0.999
    2.761  -35.6372     0.000     0.999
    2.813  -35.6372     0.000     0.999
    2.865  -35.6372     0.000     0.999
    2.917  -35.6372     0.000     0.999
    2.969  -35.6372     0.000     0.999
    3.021  -35.6372     0.000     0.999
    3.074  -35.6373     0.000     0.999
    3.126  -35.6373     0.000     0.999
    3.178  -35.6373     0.000     0.999
    3.230  -35.6372     0.000     0.998
    3.282  -35.6372     0.000     0.998
    3.334  -35.6372     0.000     0.998
 
# Band-Index:    4
    3.334  -35.6372     0.000     0.998
    3.282  -35.6372     0.000     0.998
    3.230  -35.6372     0.000     0.999
    3.178  -35.6372     0.000     0.999
    3.126  -35.6372     0.000     0.999
    3.074  -35.6372     0.000     0.999
    3.021  -35.6372     0.000     0.999
    2.969  -35.6372     0.000     0.999
    2.917  -35.6372     0.000     0.999
    2.865  -35.6372     0.000     0.999
    2.813  -35.6372     0.000     0.999
    2.761  -35.6372     0.000     0.999
    2.709  -35.6372     0.000     0.999
    2.656  -35.6372     0.000     0.999
    2.604  -35.6372     0.000     0.999
    2.552  -35.6372     0.000     0.999
    2.500  -35.6372     0.000     0.999
    2.448  -35.6372     0.000     0.999
    2.396  -35.6372     0.000     0.999
    2.344  -35.6372     0.000     0.999
    2.344  -35.6372     0.000     0.999
    2.318  -35.6372     0.000     0.999
    2.292  -35.6372     0.000     0.999
    2.265  -35.6372     0.000     0.999
    2.239  -35.6372     0.000     0.999
    2.213  -35.6372     0.000     0.999
    2.187  -35.6372     0.000     0.999
    2.161  -35.6372     0.000     0.999
    2.135  -35.6372     0.000     0.999
    2.109  -35.6372     0.000     0.999
    2.083  -35.6372     0.000     0.999
    2.057  -35.6372     0.000     0.999
    2.031  -35.6372     0.000     0.999
    2.005  -35.6372     0.000     0.999
    1.979  -35.6372     0.000     0.999
    1.953  -35.6372     0.000     0.999
    1.927  -35.6372     0.000     0.999
    1.901  -35.6372     0.000     0.999
    1.874  -35.6372     0.000     0.999
    1.848  -35.6372     0.000     0.999
    1.848  -35.6372     0.000     0.999
    1.803  -35.6372     0.000     0.999
    1.758  -35.6372     0.000     0.999
    1.713  -35.6372     0.000     0.999
    1.668  -35.6372     0.000     0.999
    1.623  -35.6372     0.000     0.999
    1.578  -35.6372     0.000     0.999
    1.532  -35.6372     0.000     0.999
    1.487  -35.6372     0.000     0.999
    1.442  -35.6372     0.000     0.999
    1.397  -35.6372     0.000     0.999
    1.352  -35.6372     0.000     0.999
    1.307  -35.6372     0.000     0.999
    1.261  -35.6372     0.000     0.999
    1.216  -35.6373     0.000     0.999
    1.171  -35.6372     0.000     0.999
    1.126  -35.6372     0.000     0.999
    1.081  -35.6372     0.000     0.998
    1.036  -35.6372     0.000     0.998
    0.991  -35.6372     0.000     0.998
    0.991  -35.6372     0.000     0.998
    0.938  -35.6372     0.000     0.998
    0.886  -35.6372     0.000     0.999
    0.834  -35.6372     0.000     0.999
    0.782  -35.6372     0.000     0.999
    0.730  -35.6372     0.000     0.999
    0.678  -35.6372     0.000     0.999
    0.626  -35.6372     0.000     0.999
    0.573  -35.6372     0.000     0.999
    0.521  -35.6372     0.000     0.999
    0.469  -35.6372     0.000     0.999
    0.417  -35.6372     0.000     0.999
    0.365  -35.6372     0.000     0.999
    0.313  -35.6372     0.000     0.999
    0.261  -35.6372     0.000     0.999
    0.209  -35.6372     0.000     0.999
    0.156  -35.6372     0.000     0.999
    0.104  -35.6372     0.000     0.999
    0.052  -35.6372     0.000     0.999
    0.000  -35.6372     0.000     0.999
 
# Band-Index:    5
    0.000  -34.9461     0.000     0.999
    0.052  -34.9461     0.000     0.999
    0.104  -34.9461     0.000     0.999
    0.156  -34.9461     0.000     0.999
    0.209  -34.9461     0.000     0.999
    0.261  -34.9461     0.000     0.999
    0.313  -34.9461     0.000     0.999
    0.365  -34.9462     0.000     0.999
    0.417  -34.9462     0.000     0.999
    0.469  -34.9462     0.000     0.999
    0.521  -34.9462     0.000     0.999
    0.573  -34.9463     0.000     0.999
    0.626  -34.9463     0.000     0.999
    0.678  -34.9463     0.000     0.999
    0.730  -34.9463     0.000     0.999
    0.782  -34.9464     0.000     0.999
    0.834  -34.9464     0.000     0.999
    0.886  -34.9464     0.000     0.999
    0.938  -34.9464     0.000     0.999
    0.991  -34.9464     0.000     0.999
    0.991  -34.9464     0.000     0.999
    1.036  -34.9464     0.000     0.999
    1.081  -34.9464     0.000     0.999
    1.126  -34.9464     0.000     0.999
    1.171  -34.9464     0.000     0.999
    1.216  -34.9464     0.000     0.999
    1.261  -34.9464     0.000     0.999
    1.307  -34.9463     0.000     0.999
    1.352  -34.9463     0.000     0.999
    1.397  -34.9463     0.000     0.999
    1.442  -34.9463     0.000     0.999
    1.487  -34.9462     0.000     0.999
    1.532  -34.9462     0.000     0.999
    1.578  -34.9462     0.000     0.999
    1.623  -34.9462     0.000     0.999
    1.668  -34.9461     0.000     0.999
    1.713  -34.9461     0.000     0.999
    1.758  -34.9461     0.000     0.999
    1.803  -34.9461     0.000     0.999
    1.848  -34.9461     0.000     0.999
    1.848  -34.9461     0.000     0.999
    1.874  -34.9461     0.000     0.999
    1.901  -34.9461     0.000     0.999
    1.927  -34.9461     0.000     0.999
    1.953  -34.9461     0.000     0.999
    1.979  -34.9461     0.000     0.999
    2.005  -34.9461     0.000     0.999
    2.031  -34.9461     0.000     0.999
    2.057  -34.9461     0.000     0.999
    2.083  -34.9461     0.000     0.999
    2.109  -34.9461     0.000     0.999
    2.135  -34.9461     0.000     0.999
    2.161  -34.9461     0.000     0.999
    2.187  -34.9461     0.000     0.999
    2.213  -34.9461     0.000     0.999
    2.239  -34.9461     0.000     0.999
    2.265  -34.9461     0.000     0.999
    2.292  -34.9461     0.000     0.999
    2.318  -34.9461     0.000     0.999
    2.344  -34.9461     0.000     0.999
    2.344  -34.9461     0.000     0.999
    2.396  -34.9461     0.000     0.999
    2.448  -34.9461     0.000     0.999
    2.500  -34.9461     0.000     0.999
    2.552  -34.9461     0.000     0.999
    2.604  -34.9461     0.000     0.999
    2.656  -34.9461     0.000     0.999
    2.709  -34.9462     0.000     0.999
    2.761  -34.9462     0.000     0.999
    2.813  -34.9462     0.000     0.999
    2.865  -34.9462     0.000     0.999
    2.917  -34.9463     0.000     0.999
    2.969  -34.9463     0.000     0.999
    3.021  -34.9463     0.000     0.999
    3.074  -34.9463     0.000     0.999
    3.126  -34.9464     0.000     0.999
    3.178  -34.9464     0.000     0.999
    3.230  -34.9464     0.000     0.999
    3.282  -34.9464     0.000     0.999
    3.334  -34.9464     0.000     0.999
 
# Band-Index:    6
    3.334  -34.9464     0.000     0.999
    3.282  -34.9464     0.000     0.999
    3.230  -34.9464     0.000     0.999
    3.178  -34.9464     0.000     0.999
    3.126  -34.9463     0.000     0.999
    3.074  -34.9463     0.000     0.999
    3.021  -34.9463     0.000     0.999
    2.969  -34.9463     0.000     0.999
    2.917  -34.9462     0.000     0.999
    2.865  -34.9462     0.000     0.999
    2.813  -34.9462     0.000     0.999
    2.761  -34.9462     0.000     0.999
    2.709  -34.9461     0.000     0.999
    2.656  -34.9461     0.000     0.999
    2.604  -34.9461     0.000     0.999
    2.552  -34.9461     0.000     0.999
    2.500  -34.9460     0.000     0.999
    2.448  -34.9460     0.000     0.999
    2.396  -34.9460     0.000     0.999
    2.344  -34.9460     0.000     0.999
    2.344  -34.9460     0.000     0.999
    2.318  -34.9460     0.000     0.999
    2.292  -34.9460     0.000     0.999
    2.265  -34.9460     0.000     0.999
    2.239  -34.9460     0.000     0.999
    2.213  -34.9460     0.000     0.999
    2.187  -34.9460     0.000     0.999
    2.161  -34.9460     0.000     0.999
    2.135  -34.9460     0.000     0.999
    2.109  -34.9460     0.000     0.999
    2.083  -34.9461     0.000     0.999
    2.057  -34.9461     0.000     0.999
    2.031  -34.9461     0.000     0.999
    2.005  -34.9461     0.000     0.999
    1.979  -34.9461     0.000     0.999
    1.953  -34.9461     0.000     0.999
    1.927  -34.9461     0.000     0.999
    1.901  -34.9461     0.000     0.999
    1.874  -34.9461     0.000     0.999
    1.848  -34.9461     0.000     0.999
    1.848  -34.9461     0.000     0.999
    1.803  -34.9461     0.000     0.999
    1.758  -34.9461     0.000     0.999
    1.713  -34.9461     0.000     0.999
    1.668  -34.9461     0.000     0.999
    1.623  -34.9462     0.000     0.999
    1.578  -34.9462     0.000     0.999
    1.532  -34.9462     0.000     0.999
    1.487  -34.9462     0.000     0.999
    1.442  -34.9462     0.000     0.999
    1.397  -34.9463     0.000     0.999
    1.352  -34.9463     0.000     0.999
    1.307  -34.9463     0.000     0.999
    1.261  -34.9463     0.000     0.999
    1.216  -34.9463     0.000     0.999
    1.171  -34.9464     0.000     0.999
    1.126  -34.9464     0.000     0.999
    1.081  -34.9464     0.000     0.999
    1.036  -34.9464     0.000     0.999
    0.991  -34.9464     0.000     0.999
    0.991  -34.9464     0.000     0.999
    0.938  -34.9464     0.000     0.999
    0.886  -34.9464     0.000     0.999
    0.834  -34.9464     0.000     0.999
    0.782  -34.9463     0.000     0.999
    0.730  -34.9463     0.000     0.999
    0.678  -34.9463     0.000     0.999
    0.626  -34.9463     0.000     0.999
    0.573  -34.9462     0.000     0.999
    0.521  -34.9462     0.000     0.999
    0.469  -34.9462     0.000     0.999
    0.417  -34.9462     0.000     0.999
    0.365  -34.9461     0.000     0.999
    0.313  -34.9461     0.000     0.999
    0.261  -34.9461     0.000     0.999
    0.209  -34.9461     0.000     0.999
    0.156  -34.9460     0.000     0.999
    0.104  -34.9460     0.000     0.999
    0.052  -34.9460     0.000     0.999
    0.000  -34.9460     0.000     0.999
 
# Band-Index:    7
    0.000  -34.9211     0.000     0.999
    0.052  -34.9211     0.000     0.999
    0.104  -34.9211     0.000     0.999
    0.156  -34.9211     0.000     0.999
    0.209  -34.9211     0.000     0.999
    0.261  -34.9211     0.000     0.999
    0.313  -34.9211     0.000     0.999
    0.365  -34.9211     0.000     0.999
    0.417  -34.9211     0.000     0.999
    0.469  -34.9211     0.000     0.999
    0.521  -34.9211     0.000     0.999
    0.573  -34.9211     0.000     0.999
    0.626  -34.9211     0.000     0.999
    0.678  -34.9210     0.000     0.999
    0.730  -34.9211     0.000     0.999
    0.782  -34.9210     0.000     0.999
    0.834  -34.9210     0.000     0.999
    0.886  -34.9210     0.000     0.999
    0.938  -34.9210     0.000     0.999
    0.991  -34.9210     0.000     0.999
    0.991  -34.9210     0.000     0.999
    1.036  -34.9210     0.000     0.999
    1.081  -34.9210     0.000     0.999
    1.126  -34.9210     0.000     0.999
    1.171  -34.9210     0.000     0.999
    1.216  -34.9210     0.000     0.999
    1.261  -34.9210     0.000     0.999
    1.307  -34.9210     0.000     0.999
    1.352  -34.9210     0.000     0.999
    1.397  -34.9210     0.000     0.999
    1.442  -34.9211     0.000     0.999
    1.487  -34.9211     0.000     0.999
    1.532  -34.9211     0.000     0.999
    1.578  -34.9211     0.000     0.999
    1.623  -34.9211     0.000     0.999
    1.668  -34.9210     0.000     0.999
    1.713  -34.9210     0.000     0.999
    1.758  -34.9211     0.000     0.999
    1.803  -34.9211     0.000     0.999
    1.848  -34.9211     0.000     0.999
    1.848  -34.9211     0.000     0.999
    1.874  -34.9211     0.000     0.999
    1.901  -34.9211     0.000     0.999
    1.927  -34.9211     0.000     0.999
    1.953  -34.9211     0.000     0.999
    1.979  -34.9211     0.000     0.999
    2.005  -34.9211     0.000     0.999
    2.031  -34.9211     0.000     0.999
    2.057  -34.9211     0.000     0.999
    2.083  -34.9211     0.000     0.999
    2.109  -34.9211     0.000     0.999
    2.135  -34.9211     0.000     0.999
    2.161  -34.9211     0.000     0.999
    2.187  -34.9211     0.000     0.999
    2.213  -34.9211     0.000     0.999
    2.239  -34.9211     0.000     0.999
    2.265  -34.9211     0.000     0.999
    2.292  -34.9211     0.000     0.999
    2.318  -34.9211     0.000     0.999
    2.344  -34.9211     0.000     0.999
    2.344  -34.9211     0.000     0.999
    2.396  -34.9211     0.000     0.999
    2.448  -34.9211     0.000     0.999
    2.500  -34.9211     0.000     0.999
    2.552  -34.9211     0.000     0.999
    2.604  -34.9211     0.000     0.999
    2.656  -34.9211     0.000     0.999
    2.709  -34.9211     0.000     0.999
    2.761  -34.9211     0.000     0.999
    2.813  -34.9211     0.000     0.999
    2.865  -34.9211     0.000     0.999
    2.917  -34.9211     0.000     0.999
    2.969  -34.9211     0.000     0.999
    3.021  -34.9210     0.000     0.999
    3.074  -34.9211     0.000     0.999
    3.126  -34.9210     0.000     0.999
    3.178  -34.9210     0.000     0.999
    3.230  -34.9210     0.000     0.999
    3.282  -34.9210     0.000     0.999
    3.334  -34.9210     0.000     0.999
 
# Band-Index:    8
    3.334  -34.9210     0.000     0.999
    3.282  -34.9210     0.000     0.999
    3.230  -34.9210     0.000     0.999
    3.178  -34.9210     0.000     0.999
    3.126  -34.9210     0.000     0.999
    3.074  -34.9210     0.000     0.999
    3.021  -34.9210     0.000     0.999
    2.969  -34.9210     0.000     0.999
    2.917  -34.9210     0.000     0.999
    2.865  -34.9210     0.000     0.999
    2.813  -34.9210     0.000     0.999
    2.761  -34.9210     0.000     0.999
    2.709  -34.9210     0.000     0.999
    2.656  -34.9210     0.000     0.999
    2.604  -34.9210     0.000     0.999
    2.552  -34.9210     0.000     0.999
    2.500  -34.9210     0.000     0.999
    2.448  -34.9210     0.000     0.999
    2.396  -34.9210     0.000     0.999
    2.344  -34.9210     0.000     0.999
    2.344  -34.9210     0.000     0.999
    2.318  -34.9210     0.000     0.999
    2.292  -34.9210     0.000     0.999
    2.265  -34.9210     0.000     0.999
    2.239  -34.9210     0.000     0.999
    2.213  -34.9210     0.000     0.999
    2.187  -34.9210     0.000     0.999
    2.161  -34.9210     0.000     0.999
    2.135  -34.9210     0.000     0.999
    2.109  -34.9210     0.000     0.999
    2.083  -34.9210     0.000     0.999
    2.057  -34.9210     0.000     0.999
    2.031  -34.9210     0.000     0.999
    2.005  -34.9210     0.000     0.999
    1.979  -34.9210     0.000     0.999
    1.953  -34.9210     0.000     0.999
    1.927  -34.9210     0.000     0.999
    1.901  -34.9210     0.000     0.999
    1.874  -34.9210     0.000     0.999
    1.848  -34.9211     0.000     0.999
    1.848  -34.9211     0.000     0.999
    1.803  -34.9211     0.000     0.999
    1.758  -34.9211     0.000     0.999
    1.713  -34.9210     0.000     0.999
    1.668  -34.9210     0.000     0.999
    1.623  -34.9211     0.000     0.999
    1.578  -34.9211     0.000     0.999
    1.532  -34.9211     0.000     0.999
    1.487  -34.9211     0.000     0.999
    1.442  -34.9211     0.000     0.999
    1.397  -34.9210     0.000     0.999
    1.352  -34.9210     0.000     0.999
    1.307  -34.9210     0.000     0.999
    1.261  -34.9210     0.000     0.999
    1.216  -34.9210     0.000     0.999
    1.171  -34.9210     0.000     0.999
    1.126  -34.9210     0.000     0.999
    1.081  -34.9210     0.000     0.999
    1.036  -34.9210     0.000     0.999
    0.991  -34.9210     0.000     0.999
    0.991  -34.9210     0.000     0.999
    0.938  -34.9210     0.000     0.999
    0.886  -34.9210     0.000     0.999
    0.834  -34.9210     0.000     0.999
    0.782  -34.9210     0.000     0.999
    0.730  -34.9210     0.000     0.999
    0.678  -34.9210     0.000     0.999
    0.626  -34.9210     0.000     0.999
    0.573  -34.9210     0.000     0.999
    0.521  -34.9210     0.000     0.999
    0.469  -34.9210     0.000     0.999
    0.417  -34.9210     0.000     0.999
    0.365  -34.9210     0.000     0.999
    0.313  -34.9210     0.000     0.999
    0.261  -34.9210     0.000     0.999
    0.209  -34.9210     0.000     0.999
    0.156  -34.9210     0.000     0.999
    0.104  -34.9210     0.000     0.999
    0.052  -34.9210     0.000     0.999
    0.000  -34.9210     0.000     0.999
 
# Band-Index:    9
    0.000  -34.9068     0.000     0.999
    0.052  -34.9068     0.000     0.999
    0.104  -34.9068     0.000     0.999
    0.156  -34.9068     0.000     0.999
    0.209  -34.9068     0.000     0.999
    0.261  -34.9068     0.000     0.999
    0.313  -34.9068     0.000     0.999
    0.365  -34.9069     0.000     0.999
    0.417  -34.9069     0.000     0.999
    0.469  -34.9069     0.000     0.999
    0.521  -34.9069     0.000     0.999
    0.573  -34.9069     0.000     0.999
    0.626  -34.9069     0.000     0.999
    0.678  -34.9070     0.000     0.999
    0.730  -34.9070     0.000     0.999
    0.782  -34.9070     0.000     0.999
    0.834  -34.9070     0.000     0.999
    0.886  -34.9070     0.000     0.999
    0.938  -34.9070     0.000     0.999
    0.991  -34.9070     0.000     0.999
    0.991  -34.9070     0.000     0.999
    1.036  -34.9070     0.000     0.999
    1.081  -34.9070     0.000     0.999
    1.126  -34.9070     0.000     0.999
    1.171  -34.9070     0.000     0.999
    1.216  -34.9070     0.000     0.999
    1.261  -34.9070     0.000     0.999
    1.307  -34.9070     0.000     0.999
    1.352  -34.9069     0.000     0.999
    1.397  -34.9069     0.000     0.999
    1.442  -34.9069     0.000     0.999
    1.487  -34.9069     0.000     0.999
    1.532  -34.9069     0.000     0.999
    1.578  -34.9069     0.000     0.999
    1.623  -34.9069     0.000     0.999
    1.668  -34.9069     0.000     0.999
    1.713  -34.9069     0.000     0.999
    1.758  -34.9069     0.000     0.999
    1.803  -34.9068     0.000     0.999
    1.848  -34.9068     0.000     0.999
    1.848  -34.9068     0.000     0.999
    1.874  -34.9068     0.000     0.999
    1.901  -34.9068     0.000     0.999
    1.927  -34.9068     0.000     0.999
    1.953  -34.9069     0.000     0.999
    1.979  -34.9068     0.000     0.999
    2.005  -34.9068     0.000     0.999
    2.031  -34.9068     0.000     0.999
    2.057  -34.9068     0.000     0.999
    2.083  -34.9068     0.000     0.999
    2.109  -34.9068     0.000     0.999
    2.135  -34.9068     0.000     0.999
    2.161  -34.9068     0.000     0.999
    2.187  -34.9068     0.000     0.999
    2.213  -34.9068     0.000     0.999
    2.239  -34.9068     0.000     0.999
    2.265  -34.9068     0.000     0.999
    2.292  -34.9068     0.000     0.999
    2.318  -34.9068     0.000     0.999
    2.344  -34.9068     0.000     0.999
    2.344  -34.9068     0.000     0.999
    2.396  -34.9068     0.000     0.999
    2.448  -34.9068     0.000     0.999
    2.500  -34.9068     0.000     0.999
    2.552  -34.9068     0.000     0.999
    2.604  -34.9068     0.000     0.999
    2.656  -34.9068     0.000     0.999
    2.709  -34.9069     0.000     0.999
    2.761  -34.9069     0.000     0.999
    2.813  -34.9069     0.000     0.999
    2.865  -34.9069     0.000     0.999
    2.917  -34.9069     0.000     0.999
    2.969  -34.9069     0.000     0.999
    3.021  -34.9070     0.000     0.999
    3.074  -34.9070     0.000     0.999
    3.126  -34.9070     0.000     0.999
    3.178  -34.9070     0.000     0.999
    3.230  -34.9070     0.000     0.999
    3.282  -34.9070     0.000     0.999
    3.334  -34.9070     0.000     0.999
 
# Band-Index:   10
    3.334  -34.9070     0.000     0.999
    3.282  -34.9070     0.000     0.999
    3.230  -34.9070     0.000     0.999
    3.178  -34.9070     0.000     0.999
    3.126  -34.9070     0.000     0.999
    3.074  -34.9070     0.000     0.999
