  #K-Path    Energy        Bi        As
# NKPTS & NBANDS:  80  44
# Band-Index:    1
    0.000  -35.7610     0.000     0.999
    0.048  -35.7610     0.000     0.999
    0.096  -35.7610     0.000     0.999
    0.144  -35.7610     0.000     0.999
    0.192  -35.7610     0.000     0.999
    0.240  -35.7610     0.000     0.999
    0.288  -35.7610     0.000     0.999
    0.336  -35.7610     0.000     0.999
    0.384  -35.7610     0.000     0.999
    0.432  -35.7610     0.000     0.999
    0.480  -35.7610     0.000     0.999
    0.528  -35.7610     0.000     0.999
    0.576  -35.7611     0.000     0.999
    0.624  -35.7611     0.000     0.999
    0.672  -35.7611     0.000     0.999
    0.720  -35.7611     0.000     0.999
    0.768  -35.7611     0.000     0.999
    0.816  -35.7611     0.000     0.999
    0.864  -35.7611     0.000     0.999
    0.912  -35.7611     0.000     0.999
    0.912  -35.7611     0.000     0.999
    0.954  -35.7611     0.000     0.999
    0.996  -35.7611     0.000     0.999
    1.037  -35.7611     0.000     0.999
    1.079  -35.7611     0.000     0.999
    1.120  -35.7611     0.000     0.999
    1.162  -35.7611     0.000     0.999
    1.203  -35.7611     0.000     0.999
    1.245  -35.7611     0.000     0.999
    1.287  -35.7611     0.000     0.999
    1.328  -35.7610     0.000     0.999
    1.370  -35.7610     0.000     0.999
    1.411  -35.7610     0.000     0.999
    1.453  -35.7610     0.000     0.999
    1.495  -35.7610     0.000     0.999
    1.536  -35.7610     0.000     0.999
    1.578  -35.7610     0.000     0.999
    1.619  -35.7610     0.000     0.999
    1.661  -35.7610     0.000     0.999
    1.702  -35.7610     0.000     0.999
    1.702  -35.7610     0.000     0.999
    1.726  -35.7610     0.000     0.999
    1.750  -35.7610     0.000     0.999
    1.775  -35.7610     0.000     0.999
    1.799  -35.7610     0.000     0.999
    1.823  -35.7610     0.000     0.999
    1.847  -35.7610     0.000     0.999
    1.871  -35.7610     0.000     0.999
    1.895  -35.7610     0.000     0.999
    1.919  -35.7610     0.000     0.999
    1.943  -35.7610     0.000     0.999
    1.967  -35.7610     0.000     0.999
    1.991  -35.7610     0.000     0.999
    2.015  -35.7610     0.000     0.999
    2.039  -35.7610     0.000     0.999
    2.063  -35.7610     0.000     0.999
    2.087  -35.7610     0.000     0.999
    2.111  -35.7610     0.000     0.999
    2.135  -35.7610     0.000     0.999
    2.159  -35.7610     0.000     0.999
    2.159  -35.7610     0.000     0.999
    2.207  -35.7610     0.000     0.999
    2.255  -35.7610     0.000     0.999
    2.303  -35.7610     0.000     0.999
    2.351  -35.7610     0.000     0.999
    2.399  -35.7610     0.000     0.999
    2.447  -35.7610     0.000     0.999
    2.495  -35.7610     0.000     0.999
    2.543  -35.7610     0.000     0.999
    2.591  -35.7610     0.000     0.999
    2.639  -35.7610     0.000     0.999
    2.687  -35.7610     0.000     0.999
    2.735  -35.7611     0.000     0.999
    2.783  -35.7611     0.000     0.999
    2.831  -35.7611     0.000     0.999
    2.879  -35.7611     0.000     0.999
    2.927  -35.7611     0.000     0.999
    2.975  -35.7611     0.000     0.999
    3.023  -35.7611     0.000     0.999
    3.071  -35.7611     0.000     0.999
 
# Band-Index:    2
    3.071  -35.7611     0.000     0.999
    3.023  -35.7611     0.000     0.999
    2.975  -35.7611     0.000     0.999
    2.927  -35.7611     0.000     0.999
    2.879  -35.7611     0.000     0.999
    2.831  -35.7611     0.000     0.999
    2.783  -35.7611     0.000     0.999
    2.735  -35.7611     0.000     0.999
    2.687  -35.7610     0.000     0.999
    2.639  -35.7610     0.000     0.999
    2.591  -35.7610     0.000     0.999
    2.543  -35.7610     0.000     0.999
    2.495  -35.7610     0.000     0.999
    2.447  -35.7610     0.000     0.999
    2.399  -35.7610     0.000     0.999
    2.351  -35.7610     0.000     0.999
    2.303  -35.7610     0.000     0.999
    2.255  -35.7610     0.000     0.999
    2.207  -35.7610     0.000     0.999
    2.159  -35.7609     0.000     0.999
    2.159  -35.7609     0.000     0.999
    2.135  -35.7609     0.000     0.999
    2.111  -35.7610     0.000     0.999
    2.087  -35.7610     0.000     0.999
    2.063  -35.7610     0.000     0.999
    2.039  -35.7610     0.000     0.999
    2.015  -35.7610     0.000     0.999
    1.991  -35.7609     0.000     0.999
    1.967  -35.7610     0.000     0.999
    1.943  -35.7610     0.000     0.999
    1.919  -35.7610     0.000     0.999
    1.895  -35.7610     0.000     0.999
    1.871  -35.7610     0.000     0.999
    1.847  -35.7610     0.000     0.999
    1.823  -35.7610     0.000     0.999
    1.799  -35.7610     0.000     0.999
    1.775  -35.7610     0.000     0.999
    1.750  -35.7610     0.000     0.999
    1.726  -35.7610     0.000     0.999
    1.702  -35.7610     0.000     0.999
    1.702  -35.7610     0.000     0.999
    1.661  -35.7610     0.000     0.999
    1.619  -35.7610     0.000     0.999
    1.578  -35.7610     0.000     0.999
    1.536  -35.7610     0.000     0.999
    1.495  -35.7610     0.000     0.999
    1.453  -35.7610     0.000     0.999
    1.411  -35.7610     0.000     0.999
    1.370  -35.7610     0.000     0.999
    1.328  -35.7610     0.000     0.999
    1.287  -35.7611     0.000     0.999
    1.245  -35.7611     0.000     0.999
    1.203  -35.7611     0.000     0.999
    1.162  -35.7611     0.000     0.999
    1.120  -35.7611     0.000     0.999
    1.079  -35.7611     0.000     0.999
    1.037  -35.7611     0.000     0.999
    0.996  -35.7611     0.000     0.999
    0.954  -35.7611     0.000     0.999
    0.912  -35.7611     0.000     0.999
    0.912  -35.7611     0.000     0.999
    0.864  -35.7611     0.000     0.999
    0.816  -35.7611     0.000     0.999
    0.768  -35.7611     0.000     0.999
    0.720  -35.7611     0.000     0.999
    0.672  -35.7611     0.000     0.999
    0.624  -35.7611     0.000     0.999
    0.576  -35.7611     0.000     0.999
    0.528  -35.7610     0.000     0.999
    0.480  -35.7610     0.000     0.999
    0.432  -35.7610     0.000     0.999
    0.384  -35.7610     0.000     0.999
    0.336  -35.7610     0.000     0.999
    0.288  -35.7610     0.000     0.999
    0.240  -35.7610     0.000     0.999
    0.192  -35.7610     0.000     0.999
    0.144  -35.7610     0.000     0.999
    0.096  -35.7610     0.000     0.999
    0.048  -35.7610     0.000     0.999
    0.000  -35.7609     0.000     0.999
 
# Band-Index:    3
    0.000  -35.7246     0.000     0.999
    0.048  -35.7247     0.000     0.999
    0.096  -35.7247     0.000     0.999
    0.144  -35.7247     0.000     0.999
    0.192  -35.7247     0.000     0.999
    0.240  -35.7247     0.000     0.999
    0.288  -35.7247     0.000     0.999
    0.336  -35.7247     0.000     0.999
    0.384  -35.7247     0.000     0.999
    0.432  -35.7247     0.000     0.999
    0.480  -35.7247     0.000     0.999
    0.528  -35.7247     0.000     0.999
