      0.00000000      0.21462644
      0.01000000      0.21323874
      0.02000000      0.21186916
      0.03000000      0.21050331
      0.04000000      0.20911916
      0.05000000      0.20769031
      0.06000000      0.20618568
      0.07000000      0.20456941
      0.08000000      0.20280114
      0.09000000      0.20083695
      0.10000000      0.19863115
      0.11000000      0.19613959
      0.12000000      0.19332455
      0.13000000      0.19016137
      0.14000000      0.18664610
      0.15000000      0.18280239
      0.16000000      0.17868500
      0.17000000      0.17437686
      0.18000000      0.16997888
      0.19000000      0.16559437
      0.20000000      0.16131308
      0.21000000      0.15720010
      0.22000000      0.15329208
      0.23000000      0.14960016
      0.24000000      0.14611663
      0.25000000      0.14282229
      0.26000000      0.13969268
      0.27000000      0.13670240
      0.28000000      0.13382759
      0.29000000      0.13104726
      0.30000000      0.12834394
      0.31000000      0.12570413
      0.32000000      0.12311820
      0.33000000      0.12057905
      0.34000000      0.11808025
      0.35000000      0.11561573
      0.36000000      0.11318126
      0.37000000      0.11077574
      0.38000000      0.10840084
      0.39000000      0.10605961
      0.40000000      0.10375528
      0.41000000      0.10149066
      0.42000000      0.09926781
      0.43000000      0.09708816
      0.44000000      0.09495256
      0.45000000      0.09286148
      0.46000000      0.09081510
      0.47000000      0.08881338
      0.48000000      0.00044158
      0.49000000      0.00219555
      0.50000000      0.00376987
      0.51000000      0.00519120
      0.52000000      0.00648157
      0.53000000      0.00765930
      0.54000000      0.00873974
      0.55000000      0.00973579
      0.56000000      0.01065838
      0.57000000      0.01151683
      0.58000000      0.01231910
      0.59000000      0.01307202
      0.60000000      0.01378151
      0.61000000      0.01445270
      0.62000000      0.01509005
      0.63000000      0.01569746
      0.64000000      0.01627834
      0.65000000      0.01683568
      0.66000000      0.01737215
      0.67000000      0.01789007
      0.68000000      0.01839152
      0.69000000      0.01887834
      0.70000000      0.01935219
      0.71000000      0.01981456
      0.72000000      0.02026680
      0.73000000      0.02071012
      0.74000000      0.02114567
      0.75000000      0.02157449
      0.76000000      0.02199757
      0.77000000      0.02241581
      0.78000000      0.02283010
      0.79000000      0.02324126
      0.80000000      0.02365008
      0.81000000      0.02405731
      0.82000000      0.02446366
      0.83000000      0.02486984
      0.84000000      0.02527648
      0.85000000      0.02568421
      0.86000000      0.02609362
      0.87000000      0.02650528
      0.88000000      0.02691971
      0.89000000      0.02733743
      0.90000000      0.02775891
      0.91000000      0.02818463
      0.92000000      0.02861504
      0.93000000      0.02905058
      0.94000000      0.02949169
      0.95000000      0.02993883
      0.96000000      0.03039244
      0.97000000      0.03085298
      0.98000000      0.03132095
      0.99000000      0.03179683
      1.00000000      0.03228030
  
      0.00000000      0.21463518
      0.01000000      0.21605882
      0.02000000      0.21753365
      0.03000000      0.21906458
      0.04000000      0.22065781
      0.05000000      0.22231741
      0.06000000      0.22404561
      0.07000000      0.22584295
      0.08000000      0.22770847
      0.09000000      0.22963968
      0.10000000      0.23163268
      0.11000000      0.23368214
      0.12000000      0.23578147
      0.13000000      0.23792303
      0.14000000      0.24009858
      0.15000000      0.24229980
      0.16000000      0.24451869
      0.17000000      0.24674760
      0.18000000      0.24897874
      0.19000000      0.25120349
      0.20000000      0.25341198
      0.21000000      0.25559375
      0.22000000      0.25773962
      0.23000000      0.25984447
      0.24000000      0.26191016
      0.25000000      0.26394795
      0.26000000      0.26597942
      0.27000000      0.26803533
      0.28000000      0.27015015
      0.29000000      0.27234914
      0.30000000      0.27462410
      0.31000000      0.27690075
      0.32000000      0.27902529
      0.33000000      0.28081905
      0.34000000      0.28218689
      0.35000000      0.28315947
      0.36000000      0.28383336
      0.37000000      0.28430417
      0.38000000      0.28464195
      0.39000000      0.28489240
      0.40000000      0.28508428
      0.41000000      0.28523572
      0.42000000      0.28535834
      0.43000000      0.28545983
      0.44000000      0.28554538
      0.45000000      0.28561864
      0.46000000      0.28568223
      0.47000000      0.28573806
      0.48000000      0.08685619
      0.49000000      0.08494329
      0.50000000      0.08307436
      0.51000000      0.08124904
      0.52000000      0.07946693
      0.53000000      0.07772757
      0.54000000      0.07603047
      0.55000000      0.07437513
      0.56000000      0.07276100
      0.57000000      0.07118752
      0.58000000      0.06965414
      0.59000000      0.06816026
      0.60000000      0.06670530
      0.61000000      0.06528867
      0.62000000      0.06390975
      0.63000000      0.06256795
      0.64000000      0.06126262
      0.65000000      0.05999312
      0.66000000      0.05875880
      0.67000000      0.05755897
      0.68000000      0.05639292
      0.69000000      0.05525994
      0.70000000      0.05415928
      0.71000000      0.05309019
      0.72000000      0.05205190
      0.73000000      0.05104362
      0.74000000      0.05006457
      0.75000000      0.04911395
      0.76000000      0.04819095
      0.77000000      0.04729478
      0.78000000      0.04642464
      0.79000000      0.04557972
      0.80000000      0.04475924
      0.81000000      0.04396241
      0.82000000      0.04318843
      0.83000000      0.04243652
      0.84000000      0.04170590
      0.85000000      0.04099580
      0.86000000      0.04030542
      0.87000000      0.03963399
      0.88000000      0.03898074
      0.89000000      0.03834488
      0.90000000      0.03772563
      0.91000000      0.03712222
      0.92000000      0.03653389
      0.93000000      0.03595987
      0.94000000      0.03539942
      0.95000000      0.03485181
      0.96000000      0.03431634
      0.97000000      0.03379233
      0.98000000      0.03327911
      0.99000000      0.03277605
      1.00000000      0.03228341
  
      0.00000000      0.28847508
      0.01000000      0.28845377
      0.02000000      0.28843360
      0.03000000      0.28841436
      0.04000000      0.28839578
      0.05000000      0.28837755
      0.06000000      0.28835926
      0.07000000      0.28834044
      0.08000000      0.28832055
      0.09000000      0.28829899
      0.10000000      0.28827511
      0.11000000      0.28824831
      0.12000000      0.28821804
      0.13000000      0.28818397
      0.14000000      0.28814600
      0.15000000      0.28810439
      0.16000000      0.28805973
      0.17000000      0.28801290
      0.18000000      0.28796491
      0.19000000      0.28791677
      0.20000000      0.28786935
      0.21000000      0.28782324
      0.22000000      0.28777880
      0.23000000      0.28773614
      0.24000000      0.28769520
      0.25000000      0.28765585
      0.26000000      0.28761788
      0.27000000      0.28758109
      0.28000000      0.28754532
      0.29000000      0.28751043
      0.30000000      0.28747634
      0.31000000      0.28744299
      0.32000000      0.28741037
      0.33000000      0.28737842
      0.34000000      0.28734703
      0.35000000      0.28731610
      0.36000000      0.28728557
      0.37000000      0.28725550
      0.38000000      0.28722600
      0.39000000      0.28719718
      0.40000000      0.28716912
      0.41000000      0.28714190
      0.42000000      0.28711556
      0.43000000      0.28709012
      0.44000000      0.28706559
      0.45000000      0.28704198
      0.46000000      0.28701929
      0.47000000      0.28699750
      0.48000000      0.28578760
      0.49000000      0.28583194
      0.50000000      0.28587195
      0.51000000      0.28590832
      0.52000000      0.28594159
      0.53000000      0.28597221
      0.54000000      0.28600052
      0.55000000      0.28602684
      0.56000000      0.28605141
      0.57000000      0.28607444
      0.58000000      0.28609609
      0.59000000      0.28611652
      0.60000000      0.28613585
      0.61000000      0.28615418
      0.62000000      0.28617161
      0.63000000      0.28618821
      0.64000000      0.28620406
      0.65000000      0.28621922
      0.66000000      0.28623373
      0.67000000      0.28624765
      0.68000000      0.28626102
      0.69000000      0.28627388
      0.70000000      0.28628625
      0.71000000      0.28629817
      0.72000000      0.28630967
      0.73000000      0.28632078
      0.74000000      0.28633151
      0.75000000      0.28634189
      0.76000000      0.28635193
      0.77000000      0.28636166
      0.78000000      0.28637110
      0.79000000      0.28638025
      0.80000000      0.28638913
      0.81000000      0.28639777
      0.82000000      0.28640615
      0.83000000      0.28641431
      0.84000000      0.28642225
      0.85000000      0.28642998
      0.86000000      0.28643750
      0.87000000      0.28644483
      0.88000000      0.28645197
      0.89000000      0.28645894
      0.90000000      0.28646572
      0.91000000      0.28647235
      0.92000000      0.28647880
      0.93000000      0.28648511
      0.94000000      0.28649126
      0.95000000      0.28649727
      0.96000000      0.28650314
      0.97000000      0.28650887
      0.98000000      0.28651448
      0.99000000      0.28651997
      1.00000000      0.28652530
  
      0.00000000      0.28847528
      0.01000000      0.28849793
      0.02000000      0.28852214
      0.03000000      0.28854803
      0.04000000      0.28857576
      0.05000000      0.28860550
      0.06000000      0.28863744
      0.07000000      0.28867181
      0.08000000      0.28870886
      0.09000000      0.28874889
      0.10000000      0.28879227
      0.11000000      0.28883942
      0.12000000      0.28889083
      0.13000000      0.28894709
      0.14000000      0.28900898
      0.15000000      0.28907745
      0.16000000      0.28915381
      0.17000000      0.28923973
      0.18000000      0.28933728
      0.19000000      0.28944893
      0.20000000      0.28957735
      0.21000000      0.28972539
      0.22000000      0.28989603
      0.23000000      0.29009266
      0.24000000      0.29031960
      0.25000000      0.29058324
      0.26000000      0.29089380
      0.27000000      0.29126829
      0.28000000      0.29173516
      0.29000000      0.29234102
      0.30000000      0.29315821
      0.31000000      0.29428470
      0.32000000      0.29581218
      0.33000000      0.29773925
      0.34000000      0.29988120
      0.35000000      0.30187745
      0.36000000      0.30328684
      0.37000000      0.30397505
      0.38000000      0.30427274
      0.39000000      0.30442096
      0.40000000      0.30450739
      0.41000000      0.30456401
      0.42000000      0.30460429
      0.43000000      0.30463469
      0.44000000      0.30465867
      0.45000000      0.30467823
      0.46000000      0.30469459
      0.47000000      0.30470855
      0.48000000      0.28697660
      0.49000000      0.28695657
      0.50000000      0.28693739
      0.51000000      0.28691902
      0.52000000      0.28690146
      0.53000000      0.28688467
      0.54000000      0.28686862
      0.55000000      0.28685328
      0.56000000      0.28683862
      0.57000000      0.28682462
      0.58000000      0.28681124
      0.59000000      0.28679846
      0.60000000      0.28678626
      0.61000000      0.28677459
      0.62000000      0.28676344
      0.63000000      0.28675278
      0.64000000      0.28674259
      0.65000000      0.28673284
      0.66000000      0.28672351
      0.67000000      0.28671457
      0.68000000      0.28670601
      0.69000000      0.28669780
      0.70000000      0.28668993
      0.71000000      0.28668236
      0.72000000      0.28667509
      0.73000000      0.28666809
      0.74000000      0.28666134
      0.75000000      0.28665484
      0.76000000      0.28664855
      0.77000000      0.28664246
      0.78000000      0.28663657
      0.79000000      0.28663084
      0.80000000      0.28662527
      0.81000000      0.28661985
      0.82000000      0.28661455
      0.83000000      0.28660936
      0.84000000      0.28660427
      0.85000000      0.28659926
      0.86000000      0.28659432
      0.87000000      0.28658944
      0.88000000      0.28658460
      0.89000000      0.28657979
      0.90000000      0.28657500
      0.91000000      0.28657021
      0.92000000      0.28656541
      0.93000000      0.28656059
      0.94000000      0.28655574
