      #Energy        TDOS
     -38.21425       0.00000
     -38.03025       0.00000
     -37.84525       0.00000
     -37.66025       0.00000
     -37.47625       0.00000
     -37.29125       0.00000
     -37.10625       0.00000
     -36.92225       0.00000
     -36.73725       0.00000
     -36.55225       0.00000
     -36.36825       0.00000
     -36.18325       0.00000
     -35.99825       0.00000
     -35.81425       0.00482
     -35.62925      19.24000
     -35.44425       2.41900
     -35.25925       0.00000
     -35.07525       0.02905
     -34.89025      30.22000
     -34.70525       2.24100
     -34.52125       0.00000
     -34.33625       0.00000
     -34.15125       0.00000
     -33.96725       0.00000
     -33.78225       0.00000
     -33.59725       0.00000
     -33.41325       0.00000
     -33.22825       0.00000
     -33.04325       0.00000
     -32.85925       0.00000
     -32.67425       0.00000
     -32.48925       0.00000
     -32.30425       0.00000
     -32.12025       0.00000
     -31.93525       0.00000
     -31.75025       0.00000
     -31.56625       0.00000
     -31.38125       0.00000
     -31.19625       0.00000
     -31.01225       0.00000
     -30.82725       0.00000
     -30.64225       0.00000
     -30.45825       0.00000
     -30.27325       0.00000
     -30.08825       0.00000
     -29.90425       0.00000
     -29.71925       0.00000
     -29.53425       0.00000
     -29.35025       0.00000
     -29.16525       0.00000
     -28.98025       0.00000
     -28.79525       0.00000
     -28.61125       0.00000
     -28.42625       0.00000
     -28.24125       0.00000
     -28.05725       0.00000
     -27.87225       0.00000
     -27.68725       0.00000
     -27.50325       0.00000
     -27.31825       0.00000
     -27.13325       0.00000
     -26.94925       0.00000
     -26.76425       0.00000
     -26.57925       0.00000
     -26.39525       0.00000
     -26.21025       0.00000
     -26.02525       0.00000
     -25.84125       0.00000
     -25.65625       0.00000
     -25.47125       0.00000
     -25.28625       0.00000
     -25.10225       0.00000
     -24.91725       0.00000
     -24.73225       0.00000
     -24.54825       0.00000
     -24.36325       0.00003
     -24.17825      13.65000
     -23.99425       8.00900
     -23.80925       0.00000
     -23.62425       0.00000
     -23.44025       0.00000
     -23.25525       0.00000
     -23.07025       0.00000
     -22.88625       0.00000
     -22.70125       0.00000
     -22.51625       0.00000
     -22.33125       0.00000
     -22.14725       0.00000
     -21.96225       0.00000
     -21.77725       0.00000
     -21.59325       0.00000
     -21.40825       0.00002
     -21.22325      17.13000
     -21.03925      15.35000
     -20.85425       0.00001
     -20.66925       0.00000
     -20.48525       0.00000
     -20.30025       0.00000
     -20.11525       0.00000
     -19.93125       0.00000
     -19.74625       0.00000
     -19.56125       0.00000
     -19.37725       0.00000
     -19.19225       0.00000
     -19.00725       0.00000
     -18.82225       0.00000
     -18.63825       0.00000
     -18.45325       0.00000
     -18.26825       0.00000
     -18.08425       0.00000
     -17.89925       0.00000
     -17.71425       0.00000
     -17.53025       0.00000
     -17.34525       0.00000
     -17.16025       0.00000
     -16.97625       0.00000
     -16.79125       0.00000
     -16.60625       0.00000
     -16.42225       0.00000
     -16.23725       0.00000
     -16.05225       0.00000
     -15.86825       0.00000
     -15.68325       0.00000
     -15.49825       0.00000
     -15.31325       0.00000
     -15.12925       0.00000
     -14.94425       0.00000
     -14.75925       0.00000
     -14.57525       0.00000
     -14.39025       0.00000
     -14.20525       0.00000
     -14.02125       0.00000
     -13.83625       0.00000
     -13.65125       0.00000
     -13.46725       0.00000
     -13.28225       0.00000
     -13.09725       0.00000
     -12.91325       0.00000
     -12.72825       0.00000
     -12.54325       0.00000
     -12.35825       0.00000
     -12.17425       0.00000
     -11.98925       0.00025
     -11.80425       0.48210
     -11.62025       0.93900
     -11.43525       0.98280
     -11.25025       1.03500
     -11.06625       1.14200
     -10.88125       1.36900
     -10.69625       1.54400
     -10.51225       1.84000
     -10.32725       0.82790
     -10.14225       0.53640
      -9.95825       0.13080
      -9.77325       0.08299
      -9.58825       0.42970
      -9.40425       0.71070
      -9.21925       1.83900
      -9.03425       1.59800
      -8.84925       0.92020
      -8.66525       0.92370
      -8.48025       1.05500
      -8.29525       0.86240
      -8.11125       0.78780
      -7.92625       0.80800
      -7.74125       0.74500
      -7.55725       0.06580
      -7.37225       0.00000
      -7.18725       0.00000
      -7.00325       0.00000
      -6.81825       0.00000
      -6.63325       0.00000
      -6.44925       0.00000
      -6.26425       0.00000
      -6.07925       0.00000
      -5.89525       0.00000
      -5.71025       0.00000
      -5.52525       0.00000
      -5.34025       0.00000
      -5.15625       0.00000
      -4.97125       0.00000
      -4.78625       0.00000
      -4.60225       0.00000
      -4.41725       0.00000
      -4.23225       0.00000
      -4.04825       0.00000
      -3.86325       0.00000
      -3.67825       0.00049
      -3.49425       0.31020
      -3.30925       0.59710
      -3.12425       0.77420
      -2.94025       2.00800
      -2.75525       1.78600
      -2.57025       2.25000
      -2.38525       2.17400
      -2.20125       2.15500
      -2.01625       2.64900
      -1.83125       3.13500
      -1.64725       1.59300
      -1.46225       1.06500
      -1.27725       1.14600
      -1.09325       2.07400
      -0.90825       2.46600
      -0.72325       1.54400
      -0.53925       1.30000
      -0.35425       1.09500
      -0.16925       1.16600
       0.01475       1.23100
       0.19975       0.18860
       0.38475       0.26490
       0.56875       0.27530
       0.75375       0.44320
       0.93875       1.99000
       1.12375       1.95600
       1.30775       1.29800
       1.49275       0.97560
       1.67775       0.99560
       1.86175       1.69100
       2.04675       2.08900
       2.23175       1.26000
       2.41575       1.66800
       2.60075       2.42700
       2.78575       2.65900
       2.96975       4.50000
       3.15475       3.02800
       3.33975       3.44500
       3.52375       1.30000
       3.70875       0.00117
       3.89375       0.03058
       4.07775       0.55140
       4.26275       0.73910
       4.44775       0.82530
       4.63275       1.23500
       4.81675       2.22600
       5.00175       2.49300
       5.18675       3.30200
       5.37075       3.97500
       5.55575       4.74800
       5.74075       4.52800
       5.92475       3.93100
       6.10975       5.12900
       6.29475       5.83200
       6.47875       7.57400
       6.66375       6.79300
       6.84875       6.91700
       7.03275       6.76000
       7.21775       6.76300
       7.40275       7.10800
       7.58775       7.42000
       7.77175       8.23700
       7.95675       7.73600
       8.14175       8.98000
       8.32575       7.20800
       8.51075       8.82400
       8.69575       6.79400
       8.87975       8.04100
       9.06475       8.50700
       9.24975       8.61900
       9.43375       8.60500
       9.61875       9.15600
       9.80375      10.11000
       9.98775       8.36000
      10.17275      11.29000
      10.35775       8.94200
      10.54175       9.56000
      10.72675       8.24100
      10.91175       9.50100
      11.09675      10.07000
      11.28075       9.43900
      11.46575      11.88000
      11.65075       9.62300
      11.83475      10.99000
      12.01975      11.96000
      12.20475       8.71200
      12.38875      10.07000
      12.57375      11.92000
      12.75875      10.45000
      12.94275      10.10000
      13.12775      11.20000
      13.31275      10.84000
      13.49675       9.22200
      13.68175       6.97100
      13.86675       5.51200
      14.05175       3.36700
      14.23575       2.09500
      14.42075       0.58470
      14.60575       0.77200
      14.78975       0.12940
      14.97475       0.00003
      15.15975       0.00000
      15.34375       0.00000
      15.52875       0.00000
      15.71375       0.00000
      15.89775       0.00000
      16.08275       0.00000
      16.26775       0.00000
      16.45175       0.00000
      16.63675       0.00000
      16.82175       0.00000
      17.00575       0.00000
      17.19075       0.00000
