      #Energy        TDOS
     -38.25299       0.00000
     -38.07099       0.00000
     -37.88799       0.00000
     -37.70499       0.00000
     -37.52199       0.00000
     -37.33899       0.00000
     -37.15599       0.00000
     -36.97399       0.00000
     -36.79099       0.00000
     -36.60799       0.00000
     -36.42499       0.00000
     -36.24199       0.00000
     -36.05899       0.00000
     -35.87699       0.00551
     -35.69399      19.38000
     -35.51099       2.49200
     -35.32799       0.00000
     -35.14499       0.01659
     -34.96199      29.51000
     -34.77999       3.28900
     -34.59699       0.00000
     -34.41399       0.00000
     -34.23099       0.00000
     -34.04799       0.00000
     -33.86499       0.00000
     -33.68299       0.00000
     -33.49999       0.00000
     -33.31699       0.00000
     -33.13399       0.00000
     -32.95099       0.00000
     -32.76899       0.00000
     -32.58599       0.00000
     -32.40299       0.00000
     -32.21999       0.00000
     -32.03699       0.00000
     -31.85399       0.00000
     -31.67199       0.00000
     -31.48899       0.00000
     -31.30599       0.00000
     -31.12299       0.00000
     -30.93999       0.00000
     -30.75699       0.00000
     -30.57499       0.00000
     -30.39199       0.00000
     -30.20899       0.00000
     -30.02599       0.00000
     -29.84299       0.00000
     -29.65999       0.00000
     -29.47799       0.00000
     -29.29499       0.00000
     -29.11199       0.00000
     -28.92899       0.00000
     -28.74599       0.00000
     -28.56299       0.00000
     -28.38099       0.00000
     -28.19799       0.00000
     -28.01499       0.00000
     -27.83199       0.00000
     -27.64899       0.00000
     -27.46599       0.00000
     -27.28399       0.00000
     -27.10099       0.00000
     -26.91799       0.00000
     -26.73499       0.00000
     -26.55199       0.00000
     -26.36999       0.00000
     -26.18699       0.00000
     -26.00399       0.00000
     -25.82099       0.00000
     -25.63799       0.00000
     -25.45499       0.00000
     -25.27299       0.00000
     -25.08999       0.00000
     -24.90699       0.00000
     -24.72399       0.00000
     -24.54099       0.00000
     -24.35799       0.09763
     -24.17599      21.61000
     -23.99299       0.16940
     -23.80999       0.00000
     -23.62699       0.00000
     -23.44399       0.00000
     -23.26099       0.00000
     -23.07899       0.00000
     -22.89599       0.00000
     -22.71299       0.00000
     -22.52999       0.00000
     -22.34699       0.00000
     -22.16399       0.00000
     -21.98199       0.00000
     -21.79899       0.00000
     -21.61599       0.00000
     -21.43299       0.00422
     -21.24999      29.54000
     -21.06699       3.27200
     -20.88499       0.00000
     -20.70199       0.00000
     -20.51899       0.00000
     -20.33599       0.00000
     -20.15299       0.00000
     -19.97099       0.00000
     -19.78799       0.00000
     -19.60499       0.00000
     -19.42199       0.00000
     -19.23899       0.00000
     -19.05599       0.00000
     -18.87399       0.00000
     -18.69099       0.00000
     -18.50799       0.00000
     -18.32499       0.00000
     -18.14199       0.00000
     -17.95899       0.00000
     -17.77699       0.00000
     -17.59399       0.00000
     -17.41099       0.00000
     -17.22799       0.00000
     -17.04499       0.00000
     -16.86199       0.00000
     -16.67999       0.00000
     -16.49699       0.00000
