  #K-Path    Energy        Bi        As
# NKPTS & NBANDS:  80  44
# Band-Index:    1
    2.464  -35.6910     0.000     0.999
    2.513  -35.6910     0.000     0.999
    2.562  -35.6910     0.000     0.999
    2.612  -35.6910     0.000     0.999
    2.661  -35.6911     0.000     0.999
    2.710  -35.6911     0.000     0.999
    2.759  -35.6911     0.000     0.999
    2.809  -35.6911     0.000     0.999
    2.858  -35.6911     0.000     0.999
    2.907  -35.6911     0.000     0.999
    2.957  -35.6911     0.000     0.999
    3.006  -35.6911     0.000     0.999
    3.055  -35.6911     0.000     0.999
    3.105  -35.6911     0.000     0.999
    3.154  -35.6912     0.000     0.999
 
# Band-Index:    2
    3.154  -35.6912     0.000     0.999
    3.105  -35.6911     0.000     0.999
    3.055  -35.6911     0.000     0.999
    3.006  -35.6911     0.000     0.999
    2.957  -35.6911     0.000     0.999
    2.907  -35.6911     0.000     0.999
    2.858  -35.6911     0.000     0.999
    2.809  -35.6911     0.000     0.999
    2.759  -35.6911     0.000     0.999
    2.710  -35.6910     0.000     0.999
    2.661  -35.6910     0.000     0.999
    2.612  -35.6910     0.000     0.999
    2.562  -35.6910     0.000     0.999
    2.513  -35.6910     0.000     0.999
    2.464  -35.6910     0.000     0.999
    2.414  -35.6910     0.000     0.999
    2.365  -35.6910     0.000     0.999
    2.316  -35.6910     0.000     0.999
    2.266  -35.6910     0.000     0.999
    2.217  -35.6910     0.000     0.999
    2.217  -35.6910     0.000     0.999
    2.192  -35.6910     0.000     0.999
    2.168  -35.6910     0.000     0.999
    2.143  -35.6910     0.000     0.999
    2.118  -35.6910     0.000     0.999
    2.094  -35.6910     0.000     0.999
    2.069  -35.6910     0.000     0.999
    2.044  -35.6910     0.000     0.999
    2.020  -35.6910     0.000     0.999
    1.995  -35.6910     0.000     0.999
    1.970  -35.6910     0.000     0.999
    1.946  -35.6910     0.000     0.999
    1.921  -35.6910     0.000     0.999
    1.896  -35.6910     0.000     0.999
    1.872  -35.6910     0.000     0.999
    1.847  -35.6910     0.000     0.999
    1.822  -35.6910     0.000     0.999
    1.798  -35.6910     0.000     0.999
    1.773  -35.6910     0.000     0.999
    1.748  -35.6910     0.000     0.999
    1.748  -35.6910     0.000     0.999
    1.706  -35.6910     0.000     0.999
    1.663  -35.6910     0.000     0.999
    1.620  -35.6910     0.000     0.999
    1.578  -35.6910     0.000     0.999
    1.535  -35.6910     0.000     0.999
    1.492  -35.6910     0.000     0.999
    1.450  -35.6910     0.000     0.999
    1.407  -35.6910     0.000     0.999
    1.364  -35.6911     0.000     0.999
    1.321  -35.6911     0.000     0.999
    1.279  -35.6911     0.000     0.999
    1.236  -35.6911     0.000     0.999
    1.193  -35.6911     0.000     0.999
    1.151  -35.6911     0.000     0.999
    1.108  -35.6911     0.000     0.999
    1.065  -35.6911     0.000     0.999
    1.022  -35.6911     0.000     0.999
    0.980  -35.6911     0.000     0.999
    0.937  -35.6912     0.000     0.999
    0.937  -35.6912     0.000     0.999
    0.888  -35.6911     0.000     0.999
    0.838  -35.6911     0.000     0.999
    0.789  -35.6911     0.000     0.999
    0.740  -35.6911     0.000     0.999
    0.690  -35.6911     0.000     0.999
    0.641  -35.6911     0.000     0.999
    0.592  -35.6911     0.000     0.999
    0.542  -35.6911     0.000     0.999
    0.493  -35.6910     0.000     0.999
    0.444  -35.6910     0.000     0.999
    0.395  -35.6910     0.000     0.999
    0.345  -35.6910     0.000     0.999
    0.296  -35.6910     0.000     0.999
    0.247  -35.6910     0.000     0.999
    0.197  -35.6910     0.000     0.999
    0.148  -35.6910     0.000     0.999
    0.099  -35.6910     0.000     0.999
    0.049  -35.6910     0.000     0.999
    0.000  -35.6910     0.000     0.999
 
# Band-Index:    3
    0.000  -35.6545     0.000     0.999
    0.049  -35.6545     0.000     0.999
    0.099  -35.6545     0.000     0.999
    0.148  -35.6545     0.000     0.999
    0.197  -35.6545     0.000     0.999
    0.247  -35.6545     0.000     0.999
    0.296  -35.6545     0.000     0.999
    0.345  -35.6545     0.000     0.999
    0.395  -35.6545     0.000     0.999
    0.444  -35.6545     0.000     0.999
    0.493  -35.6545     0.000     0.999
    0.542  -35.6545     0.000     0.999
    0.592  -35.6545     0.000     0.999
    0.641  -35.6545     0.000     0.999
    0.690  -35.6545     0.000     0.999
    0.740  -35.6545     0.000     0.999
    0.789  -35.6545     0.000     0.999
    0.838  -35.6545     0.000     0.999
    0.888  -35.6545     0.000     0.999
    0.937  -35.6545     0.000     0.999
    0.937  -35.6545     0.000     0.999
    0.980  -35.6545     0.000     0.999
    1.022  -35.6545     0.000     0.999
    1.065  -35.6545     0.000     0.999
    1.108  -35.6545     0.000     0.999
    1.151  -35.6545     0.000     0.999
    1.193  -35.6545     0.000     0.999
    1.236  -35.6545     0.000     0.999
    1.279  -35.6545     0.000     0.999
    1.321  -35.6545     0.000     0.999
    1.364  -35.6545     0.000     0.999
    1.407  -35.6545     0.000     0.999
    1.450  -35.6545     0.000     0.999
    1.492  -35.6545     0.000     0.999
    1.535  -35.6545     0.000     0.999
    1.578  -35.6545     0.000     0.999
    1.620  -35.6545     0.000     0.999
    1.663  -35.6545     0.000     0.999
    1.706  -35.6545     0.000     0.999
    1.748  -35.6545     0.000     0.999
    1.748  -35.6545     0.000     0.999
    1.773  -35.6545     0.000     0.999
    1.798  -35.6545     0.000     0.999
    1.822  -35.6545     0.000     0.999
    1.847  -35.6545     0.000     0.999
    1.872  -35.6545     0.000     0.999
    1.896  -35.6545     0.000     0.999
    1.921  -35.6545     0.000     0.999
    1.946  -35.6545     0.000     0.999
    1.970  -35.6545     0.000     0.999
    1.995  -35.6545     0.000     0.999
    2.020  -35.6545     0.000     0.999
    2.044  -35.6545     0.000     0.999
    2.069  -35.6545     0.000     0.999
    2.094  -35.6545     0.000     0.999
    2.118  -35.6545     0.000     0.999
    2.143  -35.6545     0.000     0.999
    2.168  -35.6545     0.000     0.999
    2.192  -35.6545     0.000     0.999
    2.217  -35.6545     0.000     0.999
    2.217  -35.6545     0.000     0.999
    2.266  -35.6545     0.000     0.999
    2.316  -35.6545     0.000     0.999
    2.365  -35.6545     0.000     0.999
    2.414  -35.6545     0.000     0.999
    2.464  -35.6545     0.000     0.999
    2.513  -35.6545     0.000     0.999
    2.562  -35.6545     0.000     0.999
    2.612  -35.6545     0.000     0.999
    2.661  -35.6545     0.000     0.999
    2.710  -35.6545     0.000     0.999
    2.759  -35.6545     0.000     0.999
    2.809  -35.6545     0.000     0.999
    2.858  -35.6545     0.000     0.999
    2.907  -35.6545     0.000     0.999
    2.957  -35.6545     0.000     0.999
    3.006  -35.6545     0.000     0.999
    3.055  -35.6545     0.000     0.999
    3.105  -35.6545     0.000     0.999
    3.154  -35.6545     0.000     0.999
 
# Band-Index:    4
    3.154  -35.6545     0.000     0.999
    3.105  -35.6545     0.000     0.999
    3.055  -35.6545     0.000     0.999
    3.006  -35.6545     0.000     0.999
    2.957  -35.6545     0.000     0.999
    2.907  -35.6545     0.000     0.999
    2.858  -35.6545     0.000     0.999
    2.809  -35.6545     0.000     0.999
    2.759  -35.6545     0.000     0.999
    2.710  -35.6545     0.000     0.999
    2.661  -35.6545     0.000     0.999
    2.612  -35.6545     0.000     0.999
    2.562  -35.6545     0.000     0.999
    2.513  -35.6545     0.000     0.999
    2.464  -35.6545     0.000     0.999
    2.414  -35.6545     0.000     0.999
    2.365  -35.6545     0.000     0.999
    2.316  -35.6545     0.000     0.999
    2.266  -35.6545     0.000     0.999
    2.217  -35.6545     0.000     0.999
    2.217  -35.6545     0.000     0.999
    2.192  -35.6544     0.000     0.999
    2.168  -35.6545     0.000     0.999
    2.143  -35.6544     0.000     0.999
    2.118  -35.6544     0.000     0.999
    2.094  -35.6544     0.000     0.999
    2.069  -35.6545     0.000     0.999
    2.044  -35.6545     0.000     0.999
    2.020  -35.6545     0.000     0.999
    1.995  -35.6545     0.000     0.999
    1.970  -35.6545     0.000     0.999
    1.946  -35.6545     0.000     0.999
    1.921  -35.6545     0.000     0.999
    1.896  -35.6545     0.000     0.999
    1.872  -35.6545     0.000     0.999
    1.847  -35.6545     0.000     0.999
    1.822  -35.6545     0.000     0.999
    1.798  -35.6545     0.000     0.999
    1.773  -35.6545     0.000     0.999
    1.748  -35.6545     0.000     0.999
    1.748  -35.6545     0.000     0.999
    1.706  -35.6545     0.000     0.999
    1.663  -35.6545     0.000     0.999
    1.620  -35.6545     0.000     0.999
    1.578  -35.6545     0.000     0.999
    1.535  -35.6545     0.000     0.999
    1.492  -35.6545     0.000     0.999
    1.450  -35.6545     0.000     0.999
    1.407  -35.6545     0.000     0.999
    1.364  -35.6545     0.000     0.999
    1.321  -35.6545     0.000     0.999
    1.279  -35.6545     0.000     0.999
    1.236  -35.6545     0.000     0.999
    1.193  -35.6545     0.000     0.999
    1.151  -35.6545     0.000     0.999
    1.108  -35.6545     0.000     0.999
    1.065  -35.6545     0.000     0.999
    1.022  -35.6545     0.000     0.999
    0.980  -35.6545     0.000     0.999
    0.937  -35.6545     0.000     0.999
    0.937  -35.6545     0.000     0.999
    0.888  -35.6545     0.000     0.999
    0.838  -35.6545     0.000     0.999
    0.789  -35.6545     0.000     0.999
    0.740  -35.6545     0.000     0.999
    0.690  -35.6545     0.000     0.999
    0.641  -35.6545     0.000     0.999
    0.592  -35.6545     0.000     0.999
    0.542  -35.6545     0.000     0.999
    0.493  -35.6545     0.000     0.999
    0.444  -35.6545     0.000     0.999
    0.395  -35.6545     0.000     0.999
    0.345  -35.6545     0.000     0.999
    0.296  -35.6545     0.000     0.999
    0.247  -35.6545     0.000     0.999
    0.197  -35.6545     0.000     0.999
    0.148  -35.6545     0.000     0.999
    0.099  -35.6545     0.000     0.999
    0.049  -35.6545     0.000     0.999
    0.000  -35.6545     0.000     0.999
 
# Band-Index:    5
    0.000  -34.9709     0.000     0.999
    0.049  -34.9709     0.000     0.999
    0.099  -34.9709     0.000     0.999
    0.148  -34.9709     0.000     0.999
    0.197  -34.9709     0.000     0.999
    0.247  -34.9709     0.000     0.999
    0.296  -34.9709     0.000     0.999
    0.345  -34.9709     0.000     0.999
    0.395  -34.9709     0.000     0.999
    0.444  -34.9709     0.000     0.999
    0.493  -34.9709     0.000     0.999
    0.542  -34.9709     0.000     0.999
    0.592  -34.9710     0.000     0.999
    0.641  -34.9710     0.000     0.999
    0.690  -34.9710     0.000     0.999
    0.740  -34.9710     0.000     0.999
    0.789  -34.9710     0.000     0.999
    0.838  -34.9711     0.000     0.999
    0.888  -34.9711     0.000     0.999
    0.937  -34.9711     0.000     0.999
    0.937  -34.9711     0.000     0.999
    0.980  -34.9711     0.000     0.999
    1.022  -34.9711     0.000     0.999
    1.065  -34.9711     0.000     0.999
    1.108  -34.9710     0.000     0.999
    1.151  -34.9710     0.000     0.999
    1.193  -34.9710     0.000     0.999
    1.236  -34.9710     0.000     0.999
    1.279  -34.9710     0.000     0.999
    1.321  -34.9710     0.000     0.999
    1.364  -34.9709     0.000     0.999
    1.407  -34.9709     0.000     0.999
    1.450  -34.9709     0.000     0.999
    1.492  -34.9709     0.000     0.999
    1.535  -34.9709     0.000     0.999
    1.578  -34.9709     0.000     0.999
    1.620  -34.9709     0.000     0.999
    1.663  -34.9709     0.000     0.999
    1.706  -34.9709     0.000     0.999
    1.748  -34.9709     0.000     0.999
    1.748  -34.9709     0.000     0.999
    1.773  -34.9709     0.000     0.999
    1.798  -34.9709     0.000     0.999
    1.822  -34.9709     0.000     0.999
    1.847  -34.9709     0.000     0.999
    1.872  -34.9709     0.000     0.999
    1.896  -34.9709     0.000     0.999
    1.921  -34.9709     0.000     0.999
    1.946  -34.9709     0.000     0.999
    1.970  -34.9709     0.000     0.999
    1.995  -34.9709     0.000     0.999
    2.020  -34.9709     0.000     0.999
    2.044  -34.9709     0.000     0.999
    2.069  -34.9709     0.000     0.999
    2.094  -34.9709     0.000     0.999
    2.118  -34.9709     0.000     0.999
    2.143  -34.9709     0.000     0.999
    2.168  -34.9709     0.000     0.999
    2.192  -34.9709     0.000     0.999
    2.217  -34.9709     0.000     0.999
    2.217  -34.9709     0.000     0.999
    2.266  -34.9709     0.000     0.999
    2.316  -34.9709     0.000     0.999
    2.365  -34.9709     0.000     0.999
    2.414  -34.9709     0.000     0.999
    2.464  -34.9709     0.000     0.999
    2.513  -34.9709     0.000     0.999
    2.562  -34.9709     0.000     0.999
    2.612  -34.9709     0.000     0.999
    2.661  -34.9709     0.000     0.999
    2.710  -34.9709     0.000     0.999
    2.759  -34.9709     0.000     0.999
    2.809  -34.9710     0.000     0.999
    2.858  -34.9710     0.000     0.999
    2.907  -34.9710     0.000     0.999
    2.957  -34.9710     0.000     0.999
    3.006  -34.9710     0.000     0.999
    3.055  -34.9711     0.000     0.999
    3.105  -34.9711     0.000     0.999
    3.154  -34.9711     0.000     0.999
 
# Band-Index:    6
    3.154  -34.9711     0.000     0.999
    3.105  -34.9711     0.000     0.999
    3.055  -34.9711     0.000     0.999
    3.006  -34.9710     0.000     0.999
    2.957  -34.9710     0.000     0.999
    2.907  -34.9710     0.000     0.999
    2.858  -34.9710     0.000     0.999
    2.809  -34.9710     0.000     0.999
    2.759  -34.9709     0.000     0.999
    2.710  -34.9709     0.000     0.999
    2.661  -34.9709     0.000     0.999
    2.612  -34.9709     0.000     0.999
    2.562  -34.9709     0.000     0.999
    2.513  -34.9709     0.000     0.999
    2.464  -34.9709     0.000     0.999
    2.414  -34.9709     0.000     0.999
    2.365  -34.9709     0.000     0.999
    2.316  -34.9709     0.000     0.999
    2.266  -34.9709     0.000     0.999
    2.217  -34.9709     0.000     0.999
    2.217  -34.9709     0.000     0.999
    2.192  -34.9709     0.000     0.999
    2.168  -34.9709     0.000     0.999
    2.143  -34.9709     0.000     0.999
    2.118  -34.9709     0.000     0.999
    2.094  -34.9709     0.000     0.999
    2.069  -34.9709     0.000     0.999
    2.044  -34.9709     0.000     0.999
    2.020  -34.9709     0.000     0.999
    1.995  -34.9709     0.000     0.999
    1.970  -34.9709     0.000     0.999
    1.946  -34.9709     0.000     0.999
    1.921  -34.9709     0.000     0.999
    1.896  -34.9709     0.000     0.999
    1.872  -34.9709     0.000     0.999
    1.847  -34.9709     0.000     0.999
    1.822  -34.9709     0.000     0.999
    1.798  -34.9709     0.000     0.999
    1.773  -34.9709     0.000     0.999
    1.748  -34.9709     0.000     0.999
    1.748  -34.9709     0.000     0.999
    1.706  -34.9709     0.000     0.999
    1.663  -34.9709     0.000     0.999
    1.620  -34.9709     0.000     0.999
    1.578  -34.9709     0.000     0.999
    1.535  -34.9709     0.000     0.999
    1.492  -34.9709     0.000     0.999
    1.450  -34.9709     0.000     0.999
    1.407  -34.9709     0.000     0.999
    1.364  -34.9709     0.000     0.999
    1.321  -34.9709     0.000     0.999
    1.279  -34.9710     0.000     0.999
    1.236  -34.9710     0.000     0.999
    1.193  -34.9710     0.000     0.999
    1.151  -34.9710     0.000     0.999
    1.108  -34.9710     0.000     0.999
    1.065  -34.9710     0.000     0.999
    1.022  -34.9711     0.000     0.999
    0.980  -34.9711     0.000     0.999
    0.937  -34.9711     0.000     0.999
    0.937  -34.9711     0.000     0.999
    0.888  -34.9711     0.000     0.999
    0.838  -34.9711     0.000     0.999
    0.789  -34.9710     0.000     0.999
    0.740  -34.9710     0.000     0.999
    0.690  -34.9710     0.000     0.999
    0.641  -34.9710     0.000     0.999
    0.592  -34.9710     0.000     0.999
    0.542  -34.9709     0.000     0.999
    0.493  -34.9709     0.000     0.999
    0.444  -34.9709     0.000     0.999
    0.395  -34.9709     0.000     0.999
    0.345  -34.9709     0.000     0.999
    0.296  -34.9709     0.000     0.999
    0.247  -34.9709     0.000     0.999
    0.197  -34.9709     0.000     0.999
    0.148  -34.9709     0.000     0.999
    0.099  -34.9709     0.000     0.999
    0.049  -34.9709     0.000     0.999
    0.000  -34.9709     0.000     0.999
 
# Band-Index:    7
    0.000  -34.9399     0.000     0.999
    0.049  -34.9399     0.000     0.999
    0.099  -34.9399     0.000     0.999
    0.148  -34.9399     0.000     0.999
    0.197  -34.9399     0.000     0.999
    0.247  -34.9399     0.000     0.999
    0.296  -34.9399     0.000     0.999
    0.345  -34.9399     0.000     0.999
    0.395  -34.9399     0.000     0.999
    0.444  -34.9399     0.000     0.999
    0.493  -34.9399     0.000     0.999
    0.542  -34.9399     0.000     0.999
    0.592  -34.9399     0.000     0.999
    0.641  -34.9399     0.000     0.999
    0.690  -34.9399     0.000     0.999
    0.740  -34.9399     0.000     0.999
    0.789  -34.9399     0.000     0.999
    0.838  -34.9399     0.000     0.999
    0.888  -34.9399     0.000     0.999
    0.937  -34.9399     0.000     0.999
    0.937  -34.9399     0.000     0.999
    0.980  -34.9399     0.000     0.999
    1.022  -34.9399     0.000     0.999
    1.065  -34.9399     0.000     0.999
    1.108  -34.9399     0.000     0.999
    1.151  -34.9399     0.000     0.999
    1.193  -34.9399     0.000     0.999
    1.236  -34.9399     0.000     0.999
    1.279  -34.9399     0.000     0.999
    1.321  -34.9399     0.000     0.999
    1.364  -34.9399     0.000     0.999
    1.407  -34.9399     0.000     0.999
    1.450  -34.9399     0.000     0.999
    1.492  -34.9399     0.000     0.999
    1.535  -34.9399     0.000     0.999
    1.578  -34.9399     0.000     0.999
    1.620  -34.9399     0.000     0.999
    1.663  -34.9399     0.000     0.999
    1.706  -34.9399     0.000     0.999
    1.748  -34.9399     0.000     0.999
    1.748  -34.9399     0.000     0.999
    1.773  -34.9399     0.000     0.999
    1.798  -34.9399     0.000     0.999
    1.822  -34.9399     0.000     0.999
    1.847  -34.9399     0.000     0.999
    1.872  -34.9399     0.000     0.999
    1.896  -34.9399     0.000     0.999
    1.921  -34.9399     0.000     0.999
    1.946  -34.9399     0.000     0.999
    1.970  -34.9399     0.000     0.999
    1.995  -34.9399     0.000     0.999
    2.020  -34.9399     0.000     0.999
    2.044  -34.9399     0.000     0.999
    2.069  -34.9399     0.000     0.999
    2.094  -34.9399     0.000     0.999
    2.118  -34.9399     0.000     0.999
    2.143  -34.9399     0.000     0.999
    2.168  -34.9399     0.000     0.999
    2.192  -34.9399     0.000     0.999
    2.217  -34.9399     0.000     0.999
    2.217  -34.9399     0.000     0.999
    2.266  -34.9399     0.000     0.999
    2.316  -34.9399     0.000     0.999
    2.365  -34.9399     0.000     0.999
    2.414  -34.9399     0.000     0.999
    2.464  -34.9399     0.000     0.999
    2.513  -34.9399     0.000     0.999
    2.562  -34.9399     0.000     0.999
    2.612  -34.9399     0.000     0.999
    2.661  -34.9399     0.000     0.999
    2.710  -34.9399     0.000     0.999
    2.759  -34.9399     0.000     0.999
    2.809  -34.9399     0.000     0.999
    2.858  -34.9399     0.000     0.999
    2.907  -34.9399     0.000     0.999
    2.957  -34.9399     0.000     0.999
    3.006  -34.9399     0.000     0.999
    3.055  -34.9399     0.000     0.999
    3.105  -34.9399     0.000     0.999
    3.154  -34.9399     0.000     0.999
 
# Band-Index:    8
    3.154  -34.9399     0.000     0.999
    3.105  -34.9399     0.000     0.999
    3.055  -34.9399     0.000     0.999
    3.006  -34.9399     0.000     0.999
    2.957  -34.9399     0.000     0.999
    2.907  -34.9399     0.000     0.999
    2.858  -34.9399     0.000     0.999
    2.809  -34.9399     0.000     0.999
    2.759  -34.9399     0.000     0.999
    2.710  -34.9399     0.000     0.999
    2.661  -34.9399     0.000     0.999
    2.612  -34.9399     0.000     0.999
    2.562  -34.9399     0.000     0.999
    2.513  -34.9399     0.000     0.999
    2.464  -34.9399     0.000     0.999
    2.414  -34.9399     0.000     0.999
    2.365  -34.9399     0.000     0.999
    2.316  -34.9399     0.000     0.999
    2.266  -34.9399     0.000     0.999
    2.217  -34.9399     0.000     0.999
    2.217  -34.9399     0.000     0.999
    2.192  -34.9399     0.000     0.999
    2.168  -34.9399     0.000     0.999
    2.143  -34.9399     0.000     0.999
    2.118  -34.9399     0.000     0.999
    2.094  -34.9399     0.000     0.999
    2.069  -34.9399     0.000     0.999
    2.044  -34.9399     0.000     0.999
    2.020  -34.9399     0.000     0.999
    1.995  -34.9399     0.000     0.999
    1.970  -34.9399     0.000     0.999
    1.946  -34.9399     0.000     0.999
    1.921  -34.9399     0.000     0.999
    1.896  -34.9399     0.000     0.999
    1.872  -34.9399     0.000     0.999
    1.847  -34.9399     0.000     0.999
    1.822  -34.9399     0.000     0.999
    1.798  -34.9399     0.000     0.999
    1.773  -34.9399     0.000     0.999
    1.748  -34.9399     0.000     0.999
    1.748  -34.9399     0.000     0.999
    1.706  -34.9399     0.000     0.999
    1.663  -34.9399     0.000     0.999
    1.620  -34.9399     0.000     0.999
    1.578  -34.9399     0.000     0.999
    1.535  -34.9399     0.000     0.999
    1.492  -34.9399     0.000     0.999
    1.450  -34.9399     0.000     0.999
    1.407  -34.9399     0.000     0.999
    1.364  -34.9399     0.000     0.999
    1.321  -34.9399     0.000     0.999
    1.279  -34.9399     0.000     0.999
    1.236  -34.9399     0.000     0.999
    1.193  -34.9399     0.000     0.999
    1.151  -34.9399     0.000     0.999
    1.108  -34.9399     0.000     0.999
    1.065  -34.9399     0.000     0.999
    1.022  -34.9399     0.000     0.999
    0.980  -34.9399     0.000     0.999
    0.937  -34.9399     0.000     0.999
    0.937  -34.9399     0.000     0.999
    0.888  -34.9399     0.000     0.999
    0.838  -34.9399     0.000     0.999
    0.789  -34.9399     0.000     0.999
    0.740  -34.9399     0.000     0.999
    0.690  -34.9399     0.000     0.999
    0.641  -34.9399     0.000     0.999
    0.592  -34.9399     0.000     0.999
    0.542  -34.9399     0.000     0.999
    0.493  -34.9399     0.000     0.999
    0.444  -34.9399     0.000     0.999
    0.395  -34.9399     0.000     0.999
    0.345  -34.9399     0.000     0.999
    0.296  -34.9399     0.000     0.999
    0.247  -34.9399     0.000     0.999
    0.197  -34.9399     0.000     0.999
    0.148  -34.9399     0.000     0.999
    0.099  -34.9399     0.000     0.999
    0.049  -34.9399     0.000     0.999
    0.000  -34.9399     0.000     0.999
 
# Band-Index:    9
    0.000  -34.9237     0.000     0.999
    0.049  -34.9237     0.000     0.999
    0.099  -34.9237     0.000     0.999
    0.148  -34.9237     0.000     0.999
    0.197  -34.9237     0.000     0.999
    0.247  -34.9237     0.000     0.999
    0.296  -34.9237     0.000     0.999
    0.345  -34.9237     0.000     0.999
    0.395  -34.9237     0.000     0.999
    0.444  -34.9238     0.000     0.999
    0.493  -34.9238     0.000     0.999
    0.542  -34.9238     0.000     0.999
    0.592  -34.9238     0.000     0.999
    0.641  -34.9238     0.000     0.999
    0.690  -34.9238     0.000     0.999
    0.740  -34.9238     0.000     0.999
    0.789  -34.9238     0.000     0.999
    0.838  -34.9238     0.000     0.999
    0.888  -34.9238     0.000     0.999
    0.937  -34.9238     0.000     0.999
    0.937  -34.9238     0.000     0.999
    0.980  -34.9238     0.000     0.999
    1.022  -34.9238     0.000     0.999
    1.065  -34.9238     0.000     0.999
    1.108  -34.9238     0.000     0.999
    1.151  -34.9238     0.000     0.999
    1.193  -34.9238     0.000     0.999
    1.236  -34.9238     0.000     0.999
    1.279  -34.9238     0.000     0.999
    1.321  -34.9238     0.000     0.999
    1.364  -34.9238     0.000     0.999
    1.407  -34.9237     0.000     0.999
    1.450  -34.9237     0.000     0.999
    1.492  -34.9237     0.000     0.999
    1.535  -34.9237     0.000     0.999
    1.578  -34.9237     0.000     0.999
    1.620  -34.9237     0.000     0.999
    1.663  -34.9237     0.000     0.999
    1.706  -34.9237     0.000     0.999
    1.748  -34.9237     0.000     0.999
    1.748  -34.9237     0.000     0.999
    1.773  -34.9237     0.000     0.999
    1.798  -34.9237     0.000     0.999
    1.822  -34.9237     0.000     0.999
    1.847  -34.9237     0.000     0.999
    1.872  -34.9237     0.000     0.999
    1.896  -34.9237     0.000     0.999
    1.921  -34.9237     0.000     0.999
    1.946  -34.9237     0.000     0.999
    1.970  -34.9237     0.000     0.999
    1.995  -34.9237     0.000     0.999
    2.020  -34.9237     0.000     0.999
    2.044  -34.9237     0.000     0.999
    2.069  -34.9237     0.000     0.999
    2.094  -34.9237     0.000     0.999
    2.118  -34.9237     0.000     0.999
    2.143  -34.9237     0.000     0.999
    2.168  -34.9237     0.000     0.999
    2.192  -34.9237     0.000     0.999
    2.217  -34.9237     0.000     0.999
    2.217  -34.9237     0.000     0.999
    2.266  -34.9237     0.000     0.999
    2.316  -34.9237     0.000     0.999
    2.365  -34.9237     0.000     0.999
    2.414  -34.9237     0.000     0.999
    2.464  -34.9237     0.000     0.999
    2.513  -34.9237     0.000     0.999
    2.562  -34.9237     0.000     0.999
    2.612  -34.9237     0.000     0.999
    2.661  -34.9238     0.000     0.999
    2.710  -34.9238     0.000     0.999
    2.759  -34.9238     0.000     0.999
    2.809  -34.9238     0.000     0.999
    2.858  -34.9238     0.000     0.999
    2.907  -34.9238     0.000     0.999
    2.957  -34.9238     0.000     0.999
    3.006  -34.9238     0.000     0.999
    3.055  -34.9238     0.000     0.999
    3.105  -34.9238     0.000     0.999
    3.154  -34.9238     0.000     0.999
 
# Band-Index:   10
    3.154  -34.9238     0.000     0.999
    3.105  -34.9238     0.000     0.999
    3.055  -34.9238     0.000     0.999
    3.006  -34.9238     0.000     0.999
    2.957  -34.9238     0.000     0.999
    2.907  -34.9238     0.000     0.999
