  #K-Path    Energy        Bi        As
# NKPTS & NBANDS:  80  44
# Band-Index:    1
    0.000  -35.7188     0.000     0.999
    0.049  -35.7188     0.000     0.999
    0.098  -35.7188     0.000     0.999
    0.147  -35.7188     0.000     0.999
    0.196  -35.7188     0.000     0.999
    0.244  -35.7188     0.000     0.999
    0.293  -35.7188     0.000     0.999
    0.342  -35.7189     0.000     0.999
    0.391  -35.7189     0.000     0.999
    0.440  -35.7189     0.000     0.999
    0.489  -35.7189     0.000     0.999
    0.538  -35.7189     0.000     0.999
    0.587  -35.7189     0.000     0.999
    0.635  -35.7189     0.000     0.999
    0.684  -35.7189     0.000     0.999
    0.733  -35.7189     0.000     0.999
    0.782  -35.7189     0.000     0.999
    0.831  -35.7189     0.000     0.999
    0.880  -35.7190     0.000     0.999
    0.929  -35.7190     0.000     0.999
    0.929  -35.7190     0.000     0.999
    0.971  -35.7190     0.000     0.999
    1.013  -35.7190     0.000     0.999
    1.056  -35.7189     0.000     0.999
    1.098  -35.7189     0.000     0.999
    1.140  -35.7189     0.000     0.999
    1.183  -35.7189     0.000     0.999
    1.225  -35.7189     0.000     0.999
    1.267  -35.7189     0.000     0.999
    1.310  -35.7189     0.000     0.999
    1.352  -35.7189     0.000     0.999
    1.394  -35.7189     0.000     0.999
    1.437  -35.7189     0.000     0.999
    1.479  -35.7188     0.000     0.999
    1.521  -35.7188     0.000     0.999
    1.564  -35.7188     0.000     0.999
    1.606  -35.7188     0.000     0.999
    1.648  -35.7188     0.000     0.999
    1.691  -35.7188     0.000     0.999
    1.733  -35.7188     0.000     0.999
    1.733  -35.7188     0.000     0.999
    1.757  -35.7188     0.000     0.999
    1.782  -35.7188     0.000     0.999
    1.806  -35.7188     0.000     0.999
    1.831  -35.7188     0.000     0.999
    1.855  -35.7188     0.000     0.999
    1.880  -35.7188     0.000     0.999
    1.904  -35.7188     0.000     0.999
    1.928  -35.7188     0.000     0.999
    1.953  -35.7188     0.000     0.999
    1.977  -35.7188     0.000     0.999
    2.002  -35.7188     0.000     0.999
    2.026  -35.7188     0.000     0.999
    2.051  -35.7188     0.000     0.999
    2.075  -35.7188     0.000     0.999
    2.099  -35.7188     0.000     0.999
    2.124  -35.7188     0.000     0.999
    2.148  -35.7188     0.000     0.999
    2.173  -35.7188     0.000     0.999
    2.197  -35.7188     0.000     0.999
    2.197  -35.7188     0.000     0.999
    2.246  -35.7188     0.000     0.999
    2.295  -35.7188     0.000     0.999
    2.344  -35.7188     0.000     0.999
    2.393  -35.7188     0.000     0.999
    2.442  -35.7188     0.000     0.999
    2.490  -35.7188     0.000     0.999
    2.539  -35.7189     0.000     0.999
    2.588  -35.7189     0.000     0.999
    2.637  -35.7189     0.000     0.999
    2.686  -35.7189     0.000     0.999
    2.735  -35.7189     0.000     0.999
    2.784  -35.7189     0.000     0.999
    2.833  -35.7189     0.000     0.999
    2.881  -35.7189     0.000     0.999
    2.930  -35.7189     0.000     0.999
    2.979  -35.7189     0.000     0.999
    3.028  -35.7189     0.000     0.999
    3.077  -35.7190     0.000     0.999
    3.126  -35.7190     0.000     0.999
 
# Band-Index:    2
    3.126  -35.7190     0.000     0.999
    3.077  -35.7190     0.000     0.999
    3.028  -35.7189     0.000     0.999
    2.979  -35.7189     0.000     0.999
    2.930  -35.7189     0.000     0.999
    2.881  -35.7189     0.000     0.999
    2.833  -35.7189     0.000     0.999
    2.784  -35.7189     0.000     0.999
    2.735  -35.7189     0.000     0.999
    2.686  -35.7189     0.000     0.999
    2.637  -35.7189     0.000     0.999
    2.588  -35.7189     0.000     0.999
    2.539  -35.7188     0.000     0.999
    2.490  -35.7188     0.000     0.999
    2.442  -35.7188     0.000     0.999
    2.393  -35.7188     0.000     0.999
    2.344  -35.7188     0.000     0.999
    2.295  -35.7188     0.000     0.999
    2.246  -35.7188     0.000     0.999
    2.197  -35.7188     0.000     0.999
    2.197  -35.7188     0.000     0.999
    2.173  -35.7188     0.000     0.999
    2.148  -35.7188     0.000     0.999
    2.124  -35.7188     0.000     0.999
    2.099  -35.7188     0.000     0.999
    2.075  -35.7188     0.000     0.999
    2.051  -35.7188     0.000     0.999
    2.026  -35.7188     0.000     0.999
    2.002  -35.7188     0.000     0.999
    1.977  -35.7188     0.000     0.999
    1.953  -35.7188     0.000     0.999
    1.928  -35.7188     0.000     0.999
    1.904  -35.7188     0.000     0.999
    1.880  -35.7188     0.000     0.999
    1.855  -35.7188     0.000     0.999
    1.831  -35.7188     0.000     0.999
    1.806  -35.7188     0.000     0.999
    1.782  -35.7188     0.000     0.999
    1.757  -35.7188     0.000     0.999
    1.733  -35.7188     0.000     0.999
    1.733  -35.7188     0.000     0.999
    1.691  -35.7188     0.000     0.999
    1.648  -35.7188     0.000     0.999
    1.606  -35.7188     0.000     0.999
    1.564  -35.7188     0.000     0.999
    1.521  -35.7188     0.000     0.999
    1.479  -35.7188     0.000     0.999
    1.437  -35.7189     0.000     0.999
    1.394  -35.7189     0.000     0.999
    1.352  -35.7189     0.000     0.999
    1.310  -35.7189     0.000     0.999
    1.267  -35.7189     0.000     0.999
    1.225  -35.7189     0.000     0.999
    1.183  -35.7189     0.000     0.999
    1.140  -35.7189     0.000     0.999
    1.098  -35.7189     0.000     0.999
    1.056  -35.7189     0.000     0.999
    1.013  -35.7190     0.000     0.999
    0.971  -35.7190     0.000     0.999
    0.929  -35.7190     0.000     0.999
    0.929  -35.7190     0.000     0.999
    0.880  -35.7190     0.000     0.999
    0.831  -35.7189     0.000     0.999
    0.782  -35.7189     0.000     0.999
