#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.0000  -24.2160  -24.2160  -24.2157  -24.2157  -24.1869  -24.1869  -24.1865  -24.1865  -21.2617  -21.2617  -21.2610  -21.2610  -21.2359  -21.2359  -21.2358  -21.2358  -21.2194  -21.2194  -21.2186  -21.2186  -11.1663  -11.1663  -11.1632  -11.1632   -7.6458   -7.6458   -7.6084   -7.6084   -2.9259   -2.9259   -2.5100   -2.5100   -1.4517   -1.4517   -1.0805   -1.0805   -0.4630   -0.4630   -0.4535   -0.4535    1.1343    1.1343    1.2907    1.2907    2.0134    2.0134    2.4587    2.4587    2.9906    2.9906    3.1426    3.1426    4.3437    4.3437    4.3992    4.3992    4.6144    4.6144    4.6482    4.6482    5.3618    5.3619    5.3760    5.3760    6.0093    6.0093    6.0236    6.0236    6.6441    6.6441    6.6885    6.6885    6.8337    6.8338    6.8377    6.8377    7.5323    7.5323    7.5756    7.5756    8.0303    8.0303    8.1123    8.1123    8.1766    8.1766    8.1904    8.1904    8.9680    8.9680    8.9939    8.9939    9.2586    9.2586    9.2652    9.2652    9.4415    9.4415    9.4468    9.4468    9.9686    9.9686    9.9835    9.9835   10.3944   10.3944   10.4269   10.4269   10.4608   10.4609   10.4764   10.4764
  0.0200  -24.2160  -24.2159  -24.2157  -24.2156  -24.1869  -24.1869  -24.1865  -24.1865  -21.2618  -21.2617  -21.2611  -21.2609  -21.2360  -21.2359  -21.2358  -21.2357  -21.2195  -21.2194  -21.2187  -21.2185  -11.2016  -11.1986  -11.1299  -11.1268   -7.6927   -7.6559   -7.6007   -7.5628   -2.9635   -2.8826   -2.5540   -2.4613   -1.4934   -1.4097   -1.1215   -1.0400   -0.5065   -0.4961   -0.4211   -0.4119    1.1333    1.1381    1.2827    1.2981    1.9560    2.0668    2.3945    2.5125    2.9534    3.0272    3.1025    3.1794    4.3034    4.3543    4.3858    4.4461    4.5692    4.5995    4.6615    4.6988    5.3287    5.3374    5.3984    5.4173    5.9835    6.0041    6.0405    6.0469    6.5954    6.6485    6.7013    6.7255    6.7778    6.7981    6.8923    6.8930    7.4585    7.4952    7.5842    7.6237    7.9975    8.0719    8.0758    8.1257    8.1539    8.1696    8.2271    8.2394    8.8540    8.8878    9.0760    9.0977    9.1334    9.1438    9.3291    9.3510    9.4181    9.4525    9.5076    9.5293    9.9621    9.9712    9.9774    9.9872   10.3888   10.4026   10.4110   10.4419   10.4515   10.4629   10.4673   10.4793
  0.0399  -24.2161  -24.2159  -24.2158  -24.2156  -24.1869  -24.1869  -24.1865  -24.1865  -21.2619  -21.2616  -21.2612  -21.2608  -21.2360  -21.2359  -21.2359  -21.2357  -21.2196  -21.2193  -21.2188  -21.2185  -11.2357  -11.2327  -11.0925  -11.0894   -7.7410   -7.7052   -7.5575   -7.5195   -2.9954   -2.8337   -2.5932   -2.4078   -1.5348   -1.3677   -1.1630   -1.0001   -0.5511   -0.5392   -0.3810   -0.3715    1.1355    1.1439    1.2722    1.3062    1.8965    2.1147    2.3212    2.5557    2.9159    3.0599    3.0628    3.2125    4.2646    4.3111    4.4303    4.4954    4.5261    4.5530    4.7099    4.7508    5.3003    5.3035    5.4361    5.4585    5.9629    5.9882    6.0750    6.0779    6.5578    6.6170    6.7099    6.7210    6.7686    6.8215    6.9512    6.9549    7.3704    7.3945    7.6089    7.6322    7.9817    8.0386    8.0892    8.0897    8.1689    8.2268    8.2852    8.2962    8.7435    8.7849    9.0193    9.0328    9.1368    9.1591    9.3347    9.3524    9.5315    9.5692    9.5870    9.6209    9.9464    9.9768    9.9773    9.9824   10.3862   10.3968   10.4087   10.4364   10.4437   10.4520   10.4586   10.4830
  0.0599  -24.2161  -24.2158  -24.2158  -24.2155  -24.1869  -24.1869  -24.1865  -24.1865  -21.2620  -21.2615  -21.2613  -21.2607  -21.2361  -21.2359  -21.2358  -21.2356  -21.2196  -21.2192  -21.2188  -21.2184  -11.2684  -11.2655  -11.0544  -11.0513   -7.7904   -7.7558   -7.5165   -7.4786   -3.0218   -2.7793   -2.6277   -2.3498   -1.5757   -1.3256   -1.2050   -0.9608   -0.5965   -0.5824   -0.3431   -0.3326    1.1410    1.1504    1.2564    1.3155    1.8382    2.1566    2.2403    2.5883    2.8785    3.0153    3.0970    3.2420    4.2266    4.2695    4.4774    4.4851    4.5089    4.5471    4.7593    4.8035    5.2746    5.2769    5.4721    5.4960    5.9482    5.9767    6.1101    6.1237    6.5327    6.5958    6.6664    6.6717    6.8340    6.8812    7.0128    7.0189    7.2768    7.2839    7.6063    7.6080    7.9707    8.0073    8.0584    8.0658    8.2349    8.2913    8.3495    8.3600    8.6350    8.6786    8.9287    8.9522    9.1094    9.1322    9.4138    9.4271    9.6491    9.6713    9.6889    9.7154    9.9196    9.9656    9.9937    9.9961   10.3778   10.3781   10.3994   10.4167   10.4214   10.4308   10.4594   10.4975
  0.0798  -24.2162  -24.2159  -24.2158  -24.2155  -24.1869  -24.1869  -24.1865  -24.1865  -21.2620  -21.2614  -21.2614  -21.2607  -21.2361  -21.2360  -21.2358  -21.2356  -21.2197  -21.2191  -21.2189  -21.2184  -11.2995  -11.2967  -11.0158  -11.0128   -7.8407   -7.8075   -7.4776   -7.4404   -3.0427   -2.7195   -2.6578   -2.2875   -1.6159   -1.2834   -1.2474   -0.9223   -0.6419   -0.6254   -0.3073   -0.2954    1.1499    1.1557    1.2312    1.3263    1.7854    2.1546    2.1924    2.6109    2.8418    2.9697    3.1295    3.2677    4.1893    4.2292    4.4463    4.4672    4.5270    4.6011    4.8088    4.8564    5.2504    5.2581    5.5037    5.5269    5.9404    5.9705    6.1547    6.1796    6.5205    6.5847    6.6218    6.6244    6.8935    6.9453    7.0759    7.0843    7.1732    7.1903    7.5642    7.5810    7.9510    7.9720    8.0331    8.0428    8.3101    8.3578    8.4173    8.4301    8.5256    8.5626    8.8708    8.9109    9.0469    9.0722    9.5135    9.5235    9.7543    9.7549    9.7870    9.7975    9.8919    9.9365   10.0345   10.0430   10.3294   10.3379   10.3666   10.3772   10.3908   10.4043   10.4718   10.5068
  0.0998  -24.2162  -24.2159  -24.2157  -24.2154  -24.1869  -24.1869  -24.1865  -24.1865  -21.2621  -21.2615  -21.2613  -21.2606  -21.2361  -21.2360  -21.2357  -21.2355  -21.2198  -21.2190  -21.2190  -21.2183  -11.3291  -11.3264  -10.9769  -10.9739   -7.8913   -7.8598   -7.4412   -7.4048   -3.0584   -2.6838   -2.6547   -2.2214   -1.6551   -1.2903   -1.2410   -0.8844   -0.6868   -0.6677   -0.2737   -0.2602    1.1569    1.1619    1.1922    1.3386    1.7428    2.0674    2.2223    2.6244    2.8062    2.9240    3.1601    3.2901    4.1526    4.1902    4.4095    4.4280    4.5786    4.6564    4.8580    4.9085    5.2295    5.2424    5.5299    5.5503    5.9408    5.9711    6.2104    6.2466    6.5209    6.5793    6.5801    6.5827    6.9169    6.9780    7.0986    7.1393    7.1428    7.1500    7.5088    7.5377    7.9212    7.9327    8.0140    8.0249    8.3854    8.3959    8.4211    8.4338    8.5051    8.5115    8.8444    8.9003    8.9803    9.0069    9.5924    9.5965    9.7941    9.8184    9.8542    9.8670    9.9056    9.9259   10.0840   10.1207   10.2508   10.2615   10.3183   10.3201   10.3667   10.3803   10.4685   10.4795
  0.1198  -24.2163  -24.2160  -24.2157  -24.2154  -24.1869  -24.1869  -24.1865  -24.1865  -21.2622  -21.2616  -21.2613  -21.2605  -21.2361  -21.2361  -21.2357  -21.2355  -21.2198  -21.2191  -21.2190  -21.2182  -11.3569  -11.3544  -10.9380  -10.9351   -7.9420   -7.9123   -7.4072   -7.3719   -3.0690   -2.7061   -2.5852   -2.1521   -1.6930   -1.3337   -1.1981   -0.8473   -0.7306   -0.7090   -0.2420   -0.2271    1.1364    1.1500    1.1767    1.3522    1.7137    1.9832    2.2466    2.6298    2.7724    2.8793    3.1887    3.3092    4.1166    4.1527    4.3747    4.3912    4.6313    4.7118    4.9066    4.9591    5.2103    5.2282    5.5518    5.5681    5.9503    5.9795    6.2771    6.3222    6.5336    6.5392    6.5396    6.5880    6.8706    6.9029    7.1380    7.1699    7.2013    7.2139    7.4456    7.4794    7.8891    7.8963    8.0007    8.0125    8.2774    8.3076    8.4528    8.4723    8.5831    8.5937    8.8397    8.9050    8.9218    8.9457    9.6366    9.6373    9.7324    9.8024    9.9066    9.9401    9.9461    9.9598   10.1224   10.1923   10.1981   10.2158   10.2562   10.2620   10.3436   10.3576   10.4167   10.4194
  0.1397  -24.2163  -24.2160  -24.2156  -24.2154  -24.1869  -24.1869  -24.1865  -24.1865  -21.2623  -21.2617  -21.2612  -21.2605  -21.2362  -21.2361  -21.2356  -21.2354  -21.2199  -21.2192  -21.2189  -21.2182  -11.3830  -11.3806  -10.8994  -10.8966   -7.9922   -7.9645   -7.3757   -7.3419   -3.0748   -2.7250   -2.5114   -2.0805   -1.7291   -1.3775   -1.1544   -0.8110   -0.7727   -0.7489   -0.2123   -0.1962    1.0636    1.1301    1.1941    1.3667    1.6985    1.9074    2.2659    2.6282    2.7410    2.8364    3.2152    3.3257    4.0816    4.1167    4.3419    4.3567    4.6833    4.7643    4.9555    5.0077    5.1909    5.2136    5.5722    5.5840    5.9695    5.9966    6.3515    6.3994    6.5019    6.5032    6.5610    6.5996    6.7889    6.7988    7.2143    7.2389    7.2573    7.2722    7.3785    7.4095    7.8649    7.8720    7.9929    8.0054    8.1568    8.1812    8.4971    8.4994    8.6659    8.6830    8.8471    8.8839    8.8992    8.9118    9.6545    9.6560    9.6575    9.7326    9.8825    9.9155    9.9827    9.9891   10.1336   10.1732   10.2071   10.2169   10.2316   10.2499   10.3226   10.3363   10.4103   10.4107
  0.1597  -24.2163  -24.2161  -24.2156  -24.2153  -24.1869  -24.1869  -24.1865  -24.1865  -21.2623  -21.2618  -21.2611  -21.2604  -21.2362  -21.2361  -21.2356  -21.2354  -21.2199  -21.2193  -21.2188  -21.2181  -11.4072  -11.4049  -10.8614  -10.8588   -8.0415   -8.0158   -7.3467   -7.3147   -3.0761   -2.7411   -2.4339   -2.0077   -1.7630   -1.4218   -1.1092   -0.8126   -0.7870   -0.7753   -0.1844   -0.1677    0.9764    1.0919    1.2137    1.3819    1.6951    1.8454    2.2810    2.6208    2.7125    2.7964    3.2396    3.3396    4.0479    4.0824    4.3111    4.3246    4.7322    4.8099    5.0067    5.0545    5.1702    5.1970    5.5951    5.6028    5.9981    6.0226    6.4264    6.4642    6.4685    6.4702    6.6099    6.6185    6.6972    6.7016    7.2724    7.2974    7.3022    7.3212    7.3421    7.3505    7.8557    7.8670    7.9903    8.0035    8.0401    8.0596    8.4814    8.5070    8.7418    8.7764    8.8664    8.8770    8.8819    8.9129    9.5657    9.6399    9.6679    9.6684    9.8311    9.8357    9.9639    9.9678   10.0886   10.1001   10.1748   10.2091   10.2741   10.2859   10.3236   10.3361   10.4920   10.4975
  0.1797  -24.2164  -24.2161  -24.2155  -24.2153  -24.1869  -24.1869  -24.1865  -24.1865  -21.2624  -21.2619  -21.2610  -21.2604  -21.2362  -21.2362  -21.2356  -21.2354  -21.2200  -21.2193  -21.2187  -21.2181  -11.4295  -11.4274  -10.8244  -10.8220   -8.0893   -8.0658   -7.3203   -7.2903   -3.0732   -2.7551   -2.3534   -1.9352   -1.7943   -1.4662   -1.0618   -0.8497   -0.8229   -0.7400   -0.1580   -0.1417    0.8784    1.0323    1.2350    1.3971    1.6999    1.8006    2.2928    2.6086    2.6878    2.7601    3.2619    3.3515    4.0158    4.0499    4.2823    4.2946    4.7748    4.8443    5.0637    5.1014    5.1474    5.1774    5.6238    5.6286    6.0343    6.0562    6.4401    6.4414    6.4875    6.5064    6.6041    6.6187    6.6505    6.6814    7.2086    7.2352    7.3739    7.3764    7.3831    7.4083    7.8600    7.8828    7.9337    7.9520    7.9923    8.0062    8.4276    8.4683    8.7832    8.8590    8.8940    8.8960    8.9176    8.9179    9.4690    9.5334    9.6779    9.6816    9.7558    9.7814    9.9066    9.9152   10.0157   10.0227   10.1471   10.1781   10.2693   10.2825   10.3671   10.3987   10.6305   10.6323
