#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.0000  -24.2435  -24.2435  -24.2420  -24.2420  -24.2133  -24.2133  -24.2133  -24.2133  -21.2903  -21.2903  -21.2876  -21.2876  -21.2638  -21.2638  -21.2622  -21.2622  -21.2467  -21.2467  -21.2445  -21.2445  -11.6189  -11.6189  -10.6181  -10.6181   -8.4005   -8.4005   -7.2242   -7.2242   -2.9866   -2.9866   -1.9160   -1.9160   -1.6244   -1.6244   -1.0933   -1.0933   -0.3361   -0.3361   -0.1321   -0.1321    0.1077    0.1077    1.3911    1.3911    1.7654    1.7654    2.3407    2.3409
  0.0203  -24.2435  -24.2435  -24.2420  -24.2420  -24.2134  -24.2133  -24.2133  -24.2133  -21.2903  -21.2903  -21.2876  -21.2875  -21.2638  -21.2638  -21.2622  -21.2622  -21.2468  -21.2467  -21.2446  -21.2445  -11.6178  -11.6176  -10.6211  -10.6208   -8.3982   -8.3956   -7.2269   -7.2235   -3.0082   -2.9659   -1.9361   -1.8907   -1.6612   -1.6002   -1.0936   -1.0890   -0.3741   -0.3572   -0.1554   -0.0812    0.1196    0.1358    1.3764    1.4021    1.7647    1.7655    2.3228    2.3620
  0.0406  -24.2435  -24.2435  -24.2420  -24.2420  -24.2134  -24.2134  -24.2133  -24.2133  -21.2903  -21.2903  -21.2877  -21.2875  -21.2638  -21.2638  -21.2623  -21.2622  -21.2468  -21.2466  -21.2446  -21.2445  -11.6144  -11.6139  -10.6297  -10.6291   -8.3889   -8.3838   -7.2317   -7.2249   -3.0301   -2.9465   -1.9505   -1.8607   -1.7099   -1.5891   -1.0898   -1.0808   -0.4397   -0.4285   -0.1365   -0.0568    0.1602    0.2148    1.3584    1.4090    1.7631    1.7653    2.3077    2.3854
  0.0610  -24.2435  -24.2435  -24.2420  -24.2420  -24.2134  -24.2134  -24.2133  -24.2132  -21.2903  -21.2902  -21.2877  -21.2875  -21.2638  -21.2638  -21.2623  -21.2622  -21.2468  -21.2466  -21.2447  -21.2444  -11.6087  -11.6079  -10.6438  -10.6428   -8.3728   -8.3652   -7.2386   -7.2283   -3.0519   -2.9286   -1.9587   -1.8267   -1.7693   -1.5912   -1.0820   -1.0688   -0.5395   -0.4838   -0.1162   -0.0571    0.2263    0.3256    1.3376    1.4117    1.7600    1.7650    2.2962    2.4112
  0.0813  -24.2435  -24.2434  -24.2421  -24.2420  -24.2134  -24.2134  -24.2132  -24.2132  -21.2903  -21.2901  -21.2878  -21.2875  -21.2638  -21.2638  -21.2623  -21.2622  -21.2468  -21.2465  -21.2447  -21.2444  -11.6006  -11.5996  -10.6629  -10.6616   -8.3504   -8.3402   -7.2475   -7.2339   -3.0728   -2.9124   -1.9607   -1.8381   -1.7893   -1.6065   -1.0700   -1.0530   -0.6392   -0.5358   -0.1069   -0.0685    0.3129    0.4484    1.3145    1.4102    1.7549    1.7648    2.2877    2.4381
  0.1016  -24.2435  -24.2434  -24.2421  -24.2420  -24.2134  -24.2134  -24.2132  -24.2132  -21.2903  -21.2900  -21.2879  -21.2875  -21.2638  -21.2638  -21.2624  -21.2622  -21.2468  -21.2465  -21.2448  -21.2444  -11.5903  -11.5890  -10.6865  -10.6849   -8.3221   -8.3094   -7.2585   -7.2418   -3.0924   -2.8978   -1.9564   -1.9145   -1.7492   -1.6350   -1.0538   -1.0336   -0.7331   -0.5835   -0.1075   -0.0854    0.4129    0.5736    1.2898    1.4048    1.7473    1.7654    2.2821    2.4667
  0.1219  -24.2435  -24.2434  -24.2421  -24.2420  -24.2135  -24.2134  -24.2132  -24.2132  -21.2903  -21.2900  -21.2879  -21.2875  -21.2638  -21.2637  -21.2624  -21.2623  -21.2468  -21.2464  -21.2449  -21.2444  -11.5776  -11.5761  -10.7143  -10.7124   -8.2886   -8.2734   -7.2717   -7.2519   -3.1102   -2.8846   -1.9966   -1.9460   -1.7070   -1.6760   -1.0335   -1.0107   -0.8191   -0.6272   -0.1154   -0.1057    0.5207    0.6959    1.2641    1.3959    1.7372    1.7681    2.2788    2.4951
  0.1423  -24.2435  -24.2433  -24.2422  -24.2420  -24.2135  -24.2135  -24.2132  -24.2132  -21.2902  -21.2899  -21.2880  -21.2875  -21.2637  -21.2637  -21.2624  -21.2623  -21.2468  -21.2463  -21.2449  -21.2445  -11.5626  -11.5609  -10.7456  -10.7435   -8.2505   -8.2328   -7.2872   -7.2643   -3.1255   -2.8722   -2.0827   -1.9300   -1.7283   -1.6633   -1.0090   -0.9844   -0.8963   -0.6678   -0.1288   -0.1283    0.6318    0.8106    1.2378    1.3840    1.7250    1.7752    2.2773    2.5248
  0.1626  -24.2434  -24.2433  -24.2422  -24.2421  -24.2135  -24.2135  -24.2131  -24.2131  -21.2901  -21.2897  -21.2881  -21.2875  -21.2637  -21.2637  -21.2625  -21.2623  -21.2468  -21.2462  -21.2450  -21.2445  -11.5454  -11.5435  -10.7800  -10.7775   -8.2084   -8.1883   -7.3049   -7.2793   -3.1379   -2.8600   -2.1709   -1.9089   -1.7903   -1.6186   -0.9805   -0.9652   -0.9550   -0.7060   -0.1526   -0.1463    0.7427    0.9128    1.2115    1.3699    1.7120    1.7904    2.2764    2.5519
  0.1829  -24.2434  -24.2432  -24.2423  -24.2421  -24.2135  -24.2135  -24.2131  -24.2131  -21.2901  -21.2897  -21.2882  -21.2875  -21.2637  -21.2637  -21.2626  -21.2624  -21.2468  -21.2461  -21.2451  -21.2445  -11.5260  -11.5238  -10.8168  -10.8140   -8.1632   -8.1406   -7.3250   -7.2967   -3.1470   -2.8474   -2.2597   -1.8832   -1.8597   -1.5733   -1.0269   -0.9482   -0.9225   -0.7429   -0.1783   -0.1671    0.8500    0.9972    1.1858    1.3541    1.7002    1.8180    2.2755    2.5771
