#K-Path     Band-1    Band-2    Band-3    Band-4      ...     Band-n
  0.0000  -24.2436  -24.2436  -24.2433  -24.2433  -24.2143  -24.2143  -24.2137  -24.2137  -21.2898  -21.2898  -21.2891  -21.2891  -21.2639  -21.2639  -21.2637  -21.2637  -21.2468  -21.2468  -21.2458  -21.2458  -11.2246  -11.2246  -11.2209  -11.2209   -7.6640   -7.6640   -7.6248   -7.6248   -2.9750   -2.9750   -2.5594   -2.5594   -1.4970   -1.4970   -1.1316   -1.1316   -0.5141   -0.5141   -0.5062   -0.5062    1.0625    1.0625    1.2374    1.2374    2.0593    2.0593    2.5410    2.5410    2.9715    2.9715    3.1396    3.1396    4.3271    4.3273    4.3774    4.3777    4.5998    4.5999    4.6318    4.6319    5.3786    5.3789    5.3972    5.3976    6.0290    6.0291    6.0392    6.0394    6.6473    6.6474    6.6905    6.6908    6.8165    6.8166    6.8193    6.8195    7.5832    7.5834    7.6277    7.6278    8.0913    8.0914    8.1341    8.1341    8.1677    8.1677    8.1771    8.1771    9.0552    9.0554    9.0851    9.0852    9.3612    9.3613    9.3630    9.3631    9.4902    9.4904    9.4986    9.4988    9.9644    9.9646    9.9729    9.9731   10.4107   10.4108   10.4165   10.4165   10.4205   10.4205   10.4507   10.4509
  0.0203  -24.2436  -24.2435  -24.2433  -24.2432  -24.2143  -24.2143  -24.2137  -24.2137  -21.2900  -21.2897  -21.2892  -21.2889  -21.2639  -21.2638  -21.2638  -21.2637  -21.2469  -21.2467  -21.2459  -21.2458  -11.2623  -11.2588  -11.1856  -11.1819   -7.7107   -7.6721   -7.6193   -7.5797   -3.0176   -2.9264   -2.6082   -2.5054   -1.5405   -1.4532   -1.1740   -1.0896   -0.5580   -0.5496   -0.4720   -0.4638    1.0585    1.0702    1.2358    1.2403    2.0053    2.1075    2.4855    2.5849    2.9350    3.0071    3.1017    3.1736    4.2868    4.3319    4.3697    4.4254    4.5528    4.5812    4.6487    4.6842    5.3458    5.3593    5.4136    5.4365    5.9970    6.0136    6.0689    6.0712    6.6019    6.6551    6.6999    6.7151    6.7586    6.7859    6.8761    6.8796    7.5257    7.5694    7.6138    7.6478    8.0806    8.0861    8.0884    8.1455    8.1630    8.1993    8.2111    8.2139    8.9451    8.9863    9.1519    9.1727    9.2344    9.2481    9.3885    9.4168    9.5150    9.5459    9.5514    9.5794    9.9603    9.9710    9.9714    9.9789   10.3954   10.4046   10.4093   10.4141   10.4274   10.4342   10.4365   10.4698
  0.0406  -24.2437  -24.2434  -24.2434  -24.2432  -24.2143  -24.2143  -24.2137  -24.2137  -21.2901  -21.2896  -21.2893  -21.2888  -21.2640  -21.2639  -21.2638  -21.2636  -21.2469  -21.2466  -21.2460  -21.2457  -11.2987  -11.2952  -11.1455  -11.1418   -7.7591   -7.7215   -7.5767   -7.5371   -3.0542   -2.8719   -2.6519   -2.4464   -1.5836   -1.4093   -1.2170   -1.0483   -0.6034   -0.5937   -0.4320   -0.4229    1.0586    1.0810    1.2342    1.2452    1.9467    2.1491    2.4192    2.6174    2.8980    3.0415    3.0604    3.2034    4.2477    4.2881    4.4148    4.4757    4.5076    4.5327    4.6987    4.7377    5.3169    5.3244    5.4477    5.4734    5.9722    5.9938    6.1104    6.1177    6.5675    6.6267    6.6845    6.6951    6.7680    6.8183    6.9385    6.9457    7.4470    7.4807    7.6177    7.6343    8.0430    8.0480    8.0857    8.1275    8.2074    8.2605    8.2621    8.2743    8.8380    8.8894    9.1140    9.1331    9.1853    9.1980    9.4160    9.4310    9.6278    9.6321    9.6700    9.6744    9.9516    9.9815    9.9861    9.9893   10.3748   10.3845   10.4069   10.4085   10.4206   10.4250   10.4577   10.4936
  0.0610  -24.2437  -24.2435  -24.2434  -24.2431  -24.2143  -24.2143  -24.2137  -24.2137  -21.2902  -21.2895  -21.2894  -21.2887  -21.2640  -21.2640  -21.2637  -21.2635  -21.2470  -21.2465  -21.2461  -21.2456  -11.3336  -11.3302  -11.1046  -11.1009   -7.8090   -7.7726   -7.5365   -7.4972   -3.0848   -2.8115   -2.6906   -2.3827   -1.6262   -1.3652   -1.2603   -1.0076   -0.6497   -0.6382   -0.3942   -0.3837    1.0628    1.0937    1.2303    1.2525    1.8859    2.1839    2.3432    2.6390    2.8612    3.0164    3.0742    3.2291    4.2095    4.2458    4.4628    4.4646    4.4866    4.5286    4.7493    4.7918    5.2927    5.2942    5.4784    5.5047    5.9551    5.9799    6.1587    6.1764    6.5458    6.6082    6.6369    6.6433    6.8305    6.8761    7.0039    7.0144    7.3566    7.3743    7.6005    7.6009    8.0068    8.0153    8.0696    8.1000    8.2723    8.3199    8.3329    8.3438    8.7336    8.7867    9.0167    9.0499    9.1449    9.1575    9.4969    9.5043    9.7176    9.7425    9.7726    9.7737    9.9360    9.9763   10.0291   10.0337   10.3515   10.3620   10.3862   10.3978   10.4081   10.4124   10.4895   10.5217
  0.0813  -24.2438  -24.2435  -24.2433  -24.2430  -24.2143  -24.2142  -24.2137  -24.2137  -21.2903  -21.2896  -21.2894  -21.2886  -21.2641  -21.2640  -21.2636  -21.2635  -21.2471  -21.2464  -21.2462  -21.2455  -11.3668  -11.3636  -11.0631  -11.0595   -7.8599   -7.8250   -7.4987   -7.4601   -3.1095   -2.7456   -2.7245   -2.3145   -1.6680   -1.3209   -1.3040   -0.9677   -0.6964   -0.6826   -0.3586   -0.3463    1.0709    1.1067    1.2207    1.2622    1.8263    2.2120    2.2598    2.6505    2.8248    2.9707    3.1050    3.2510    4.1717    4.2048    4.4238    4.4430    4.5136    4.5838    4.7998    4.8456    5.2684    5.2730    5.5040    5.5286    5.9464    5.9729    6.2176    6.2454    6.5376    6.5897    6.5937    6.5995    6.8897    6.9379    7.0708    7.0846    7.2623    7.2671    7.5567    7.5705    7.9774    7.9877    8.0330    8.0564    8.3457    8.3839    8.4093    8.4210    8.6243    8.6686    8.9548    9.0094    9.0820    9.0989    9.5723    9.5744    9.8066    9.8477    9.8488    9.8599    9.9300    9.9626   10.0880   10.1165   10.3264   10.3376   10.3508   10.3581   10.3811   10.3881   10.5328   10.5499
  0.1016  -24.2439  -24.2436  -24.2432  -24.2430  -24.2142  -24.2142  -24.2137  -24.2137  -21.2904  -21.2897  -21.2893  -21.2885  -21.2641  -21.2641  -21.2636  -21.2634  -21.2472  -21.2463  -21.2463  -21.2454  -11.3983  -11.3952  -11.0212  -11.0176   -7.9116   -7.8784   -7.4635   -7.4258   -3.1286   -2.7538   -2.6746   -2.2425   -1.7088   -1.3482   -1.2761   -0.9286   -0.7428   -0.7264   -0.3249   -0.3110    1.0829    1.1177    1.2009    1.2741    1.7729    2.1717    2.2339    2.6532    2.7895    2.9244    3.1336    3.2694    4.1344    4.1650    4.3852    4.4018    4.5664    4.6407    4.8493    4.8984    5.2461    5.2565    5.5247    5.5457    5.9471    5.9739    6.2870    6.3220    6.5441    6.5450    6.5475    6.5999    6.9241    6.9843    7.1379    7.1550    7.1674    7.2028    7.5078    7.5305    7.9547    7.9662    7.9815    8.0002    8.4198    8.4459    8.4711    8.5009    8.5264    8.5438    8.9273    8.9995    9.0188    9.0392    9.6155    9.6168    9.8352    9.8696    9.9444    9.9519    9.9519    9.9874   10.1475   10.2083   10.2993   10.3047   10.3055   10.3064   10.3248   10.3321   10.5602   10.5723
  0.1219  -24.2439  -24.2437  -24.2432  -24.2429  -24.2142  -24.2142  -24.2137  -24.2137  -21.2905  -21.2898  -21.2892  -21.2884  -21.2642  -21.2641  -21.2635  -21.2633  -21.2472  -21.2464  -21.2462  -21.2454  -11.4280  -11.4250  -10.9792  -10.9757   -7.9635   -7.9322   -7.4308   -7.3945   -3.1422   -2.7789   -2.5987   -2.1673   -1.7483   -1.3927   -1.2307   -0.8904   -0.7883   -0.7693   -0.2930   -0.2777    1.0982    1.1232    1.1656    1.2880    1.7308    2.0828    2.2501    2.6483    2.7559    2.8785    3.1601    3.2847    4.0975    4.1266    4.3486    4.3632    4.6203    4.6973    4.8978    4.9491    5.2257    5.2416    5.5426    5.5589    5.9581    5.9838    6.3646    6.3987    6.5035    6.5050    6.5693    6.6085    6.8992    6.9500    7.1576    7.2011    7.2027    7.2229    7.4550    7.4819    7.9281    7.9385    7.9435    7.9508    8.3701    8.4024    8.4854    8.4961    8.5908    8.6000    8.9218    8.9654    8.9862    9.0020    9.6347    9.6362    9.7816    9.8581    9.9611   10.0132   10.0211   10.0262   10.1848   10.2268   10.2656   10.2674   10.2706   10.2967   10.2991   10.3044   10.5186   10.5265
  0.1423  -24.2440  -24.2437  -24.2431  -24.2429  -24.2142  -24.2142  -24.2138  -24.2137  -21.2905  -21.2900  -21.2891  -21.2884  -21.2642  -21.2642  -21.2634  -21.2633  -21.2473  -21.2465  -21.2461  -21.2453  -11.4557  -11.4529  -10.9374  -10.9341   -8.0153   -7.9860   -7.4007   -7.3660   -3.1506   -2.8003   -2.5186   -2.0901   -1.7860   -1.4377   -1.1839   -0.8530   -0.8322   -0.8107   -0.2627   -0.2467    1.1114    1.1166    1.1188    1.3034    1.7037    1.9978    2.2614    2.6370    2.7246    2.8342    3.1843    3.2975    4.0614    4.0897    4.3141    4.3270    4.6732    4.7508    4.9461    4.9975    5.2053    5.2264    5.5614    5.5728    5.9796    6.0034    6.4439    6.4613    6.4657    6.4667    6.6219    6.6267    6.8250    6.8513    7.2191    7.2543    7.2608    7.2838    7.3984    7.4236    7.8867    7.9012    7.9283    7.9415    8.2447    8.2694    8.5205    8.5291    8.6825    8.6973    8.9262    8.9331    8.9499    9.0041    9.6444    9.6449    9.7118    9.8010    9.9296    9.9748   10.0330   10.0361   10.1470   10.1574   10.2451   10.2567   10.2837   10.3062   10.3294   10.3398   10.5219   10.5251
  0.1626  -24.2440  -24.2438  -24.2431  -24.2428  -24.2142  -24.2142  -24.2138  -24.2138  -21.2906  -21.2901  -21.2890  -21.2883  -21.2643  -21.2643  -21.2634  -21.2632  -21.2473  -21.2466  -21.2460  -21.2453  -11.4815  -11.4789  -10.8963  -10.8932   -8.0663   -8.0392   -7.3732   -7.3403   -3.1540   -2.8186   -2.4350   -2.0121   -1.8215   -1.4829   -1.1352   -0.8740   -0.8505   -0.8162   -0.2336   -0.2179    1.0383    1.0991    1.1375    1.3199    1.6917    1.9222    2.2686    2.6206    2.6963    2.7925    3.2065    3.3081    4.0264    4.0546    4.2817    4.2933    4.7223    4.7963    4.9971    5.0440    5.1836    5.2093    5.5850    5.5921    6.0109    6.0324    6.4320    6.4331    6.5021    6.5108    6.6622    6.7029    6.7360    6.7450    7.2916    7.2971    7.3230    7.3297    7.3542    7.3645    7.8693    7.8862    7.9239    7.9379    8.1218    8.1399    8.5068    8.5350    8.7733    8.8002    8.9294    8.9365    8.9413    8.9984    9.6286    9.6512    9.6545    9.7145    9.8750    9.8933    9.9967    9.9991   10.0759   10.0810   10.2222   10.2375   10.2596   10.3087   10.3672   10.3914   10.6302   10.6307
  0.1829  -24.2440  -24.2438  -24.2430  -24.2428  -24.2142  -24.2142  -24.2138  -24.2138  -21.2907  -21.2902  -21.2889  -21.2882  -21.2643  -21.2643  -21.2633  -21.2631  -21.2474  -21.2467  -21.2459  -21.2452  -11.5051  -11.5027  -10.8561  -10.8532   -8.1160   -8.0912   -7.3482   -7.3175   -3.1529   -2.8343   -2.3486   -1.9348   -1.8543   -1.5284   -1.0835   -0.9130   -0.8881   -0.7799   -0.2058   -0.1916    0.9495    1.0593    1.1605    1.3367    1.6917    1.8612    2.2728    2.6000    2.6717    2.7546    3.2265    3.3169    3.9931    4.0213    4.2514    4.2619    4.7641    4.8290    5.0547    5.0909    5.1598    5.1893    5.6164    5.6202    6.0493    6.0687    6.4035    6.4057    6.5286    6.5480    6.6448    6.6483    6.7245    6.7962    7.2413    7.2657    7.3763    7.3792    7.3803    7.4132    7.8805    7.9022    7.9249    7.9396    8.0083    8.0178    8.4573    8.4992    8.8405    8.9040    8.9464    8.9585    8.9680    8.9845    9.5344    9.6070    9.6619    9.6677    9.8126    9.8274    9.9353    9.9368    9.9959   10.0010   10.1997   10.2166   10.2183   10.2634   10.4343   10.4488   10.7782   10.7841
