  0.00000000E+00 -0.25914078E+02
  0.41644841E-02 -0.25914095E+02
  0.83289681E-02 -0.25914112E+02
  0.12493452E-01 -0.25914127E+02
  0.16657936E-01 -0.25914140E+02
  0.20822420E-01 -0.25914149E+02
  0.24986904E-01 -0.25914155E+02
  0.29151388E-01 -0.25914158E+02
  0.33315872E-01 -0.25914156E+02
  0.37480356E-01 -0.25914150E+02
  0.41644841E-01 -0.25914140E+02
  0.45809325E-01 -0.25914126E+02
  0.49973809E-01 -0.25914108E+02
  0.54138293E-01 -0.25914086E+02
  0.58302777E-01 -0.25914062E+02
  0.62467261E-01 -0.25914034E+02
  0.66631745E-01 -0.25914004E+02
  0.70796229E-01 -0.25913974E+02
  0.74960713E-01 -0.25913951E+02
  0.79125197E-01 -0.25913951E+02
  0.83289681E-01 -0.25913955E+02
  0.87454165E-01 -0.25913959E+02
  0.91618649E-01 -0.25913960E+02
  0.95783133E-01 -0.25913960E+02
  0.99947617E-01 -0.25913957E+02
  0.10411210E+00 -0.25913950E+02
  0.10827659E+00 -0.25913940E+02
  0.11244107E+00 -0.25913926E+02
  0.11660555E+00 -0.25913909E+02
  0.12077004E+00 -0.25913888E+02
  0.12493452E+00 -0.25913863E+02
  0.12909901E+00 -0.25913835E+02
  0.13326349E+00 -0.25913804E+02
  0.13742797E+00 -0.25913771E+02
  0.14159246E+00 -0.25913735E+02
  0.14575694E+00 -0.25913699E+02
  0.14992143E+00 -0.25913663E+02
  0.15408591E+00 -0.25913641E+02
  0.15825039E+00 -0.25913636E+02
  0.16241488E+00 -0.25913633E+02
  0.16657936E+00 -0.25913630E+02
  0.17074385E+00 -0.25913625E+02
  0.17490833E+00 -0.25913617E+02
  0.17907281E+00 -0.25913606E+02
  0.18323730E+00 -0.25913592E+02
  0.18740178E+00 -0.25913575E+02
  0.19156627E+00 -0.25913554E+02
  0.19573075E+00 -0.25913530E+02
  0.19989523E+00 -0.25913502E+02
  0.20405972E+00 -0.25913470E+02
  0.20822420E+00 -0.25913436E+02
  0.21238869E+00 -0.25913400E+02
  0.21655317E+00 -0.25913361E+02
  0.22071765E+00 -0.25913321E+02
  0.22488214E+00 -0.25913282E+02
  0.22904662E+00 -0.25913255E+02
  0.23321111E+00 -0.25913248E+02
  0.23737559E+00 -0.25913242E+02
  0.24154008E+00 -0.25913236E+02
  0.24570456E+00 -0.25913227E+02
